,scaled_input_V1,scaled_input_V2,scaled_input_V3,scaled_input_V4,scaled_input_V5,scaled_input_V6,scaled_input_V7,scaled_input_V8,scaled_input_V9,scaled_input_V10,scaled_input_V11,scaled_input_V12,scaled_input_V13,scaled_input_V14,scaled_input_V15,scaled_input_V16,scaled_input_V17,scaled_input_V18,scaled_input_V19,scaled_input_V20,scaled_input_V21,scaled_input_V22,scaled_input_V23,scaled_input_V24,scaled_input_V25,scaled_input_V26,scaled_input_V27,scaled_input_V28,scaled_input_V29,scaled_input_V30,scaled_input_V31,scaled_input_V32,scaled_input_V33,scaled_input_V34,scaled_input_V35,scaled_input_V36,scaled_input_V37,scaled_input_V38,scaled_input_V39,scaled_input_V40,scaled_input_V41,scaled_input_V42,scaled_input_V43,scaled_input_V44,scaled_input_V45,scaled_input_V46,scaled_input_V47,scaled_input_V48,scaled_input_V49,scaled_input_V50,scaled_input_V51,scaled_input_V52,scaled_input_V53,scaled_input_V54,scaled_input_target,origin_input_V1,origin_input_V2,origin_input_V3,origin_input_V4,origin_input_V5,origin_input_V6,origin_input_V7,origin_input_V8,origin_input_V9,origin_input_V10,origin_input_V11,origin_input_V12,origin_input_V13,origin_input_V14,origin_input_V15,origin_input_V16,origin_input_V17,origin_input_V18,origin_input_V19,origin_input_V20,origin_input_V21,origin_input_V22,origin_input_V23,origin_input_V24,origin_input_V25,origin_input_V26,origin_input_V27,origin_input_V28,origin_input_V29,origin_input_V30,origin_input_V31,origin_input_V32,origin_input_V33,origin_input_V34,origin_input_V35,origin_input_V36,origin_input_V37,origin_input_V38,origin_input_V39,origin_input_V40,origin_input_V41,origin_input_V42,origin_input_V43,origin_input_V44,origin_input_V45,origin_input_V46,origin_input_V47,origin_input_V48,origin_input_V49,origin_input_V50,origin_input_V51,origin_input_V52,origin_input_V53,origin_input_V54,origin_input_target,scaled_cf_V1,scaled_cf_V2,scaled_cf_V3,scaled_cf_V4,scaled_cf_V5,scaled_cf_V6,scaled_cf_V7,scaled_cf_V8,scaled_cf_V9,scaled_cf_V10,scaled_cf_V11,scaled_cf_V12,scaled_cf_V13,scaled_cf_V14,scaled_cf_V15,scaled_cf_V16,scaled_cf_V17,scaled_cf_V18,scaled_cf_V19,scaled_cf_V20,scaled_cf_V21,scaled_cf_V22,scaled_cf_V23,scaled_cf_V24,scaled_cf_V25,scaled_cf_V26,scaled_cf_V27,scaled_cf_V28,scaled_cf_V29,scaled_cf_V30,scaled_cf_V31,scaled_cf_V32,scaled_cf_V33,scaled_cf_V34,scaled_cf_V35,scaled_cf_V36,scaled_cf_V37,scaled_cf_V38,scaled_cf_V39,scaled_cf_V40,scaled_cf_V41,scaled_cf_V42,scaled_cf_V43,scaled_cf_V44,scaled_cf_V45,scaled_cf_V46,scaled_cf_V47,scaled_cf_V48,scaled_cf_V49,scaled_cf_V50,scaled_cf_V51,scaled_cf_V52,scaled_cf_V53,scaled_cf_V54,scaled_cf_target,origin_cf_V1,origin_cf_V2,origin_cf_V3,origin_cf_V4,origin_cf_V5,origin_cf_V6,origin_cf_V7,origin_cf_V8,origin_cf_V9,origin_cf_V10,origin_cf_V11,origin_cf_V12,origin_cf_V13,origin_cf_V14,origin_cf_V15,origin_cf_V16,origin_cf_V17,origin_cf_V18,origin_cf_V19,origin_cf_V20,origin_cf_V21,origin_cf_V22,origin_cf_V23,origin_cf_V24,origin_cf_V25,origin_cf_V26,origin_cf_V27,origin_cf_V28,origin_cf_V29,origin_cf_V30,origin_cf_V31,origin_cf_V32,origin_cf_V33,origin_cf_V34,origin_cf_V35,origin_cf_V36,origin_cf_V37,origin_cf_V38,origin_cf_V39,origin_cf_V40,origin_cf_V41,origin_cf_V42,origin_cf_V43,origin_cf_V44,origin_cf_V45,origin_cf_V46,origin_cf_V47,origin_cf_V48,origin_cf_V49,origin_cf_V50,origin_cf_V51,origin_cf_V52,origin_cf_V53,origin_cf_V54,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.1369042720549724,0.3776374683544303,0.4615922380856747,0.21259057937791667,0.33465389160702463,0.20270995688250756,0.2954406192913713,0.038138969760075435,0.24944650511937647,0.6897634918266528,0.6353092286759552,0.49529693933273783,0.44802448475519724,0.45440474996123786,0.550991381589383,0.6687102811063971,0.7356386882014012,0.6373925844047039,0.8236024254041385,0.3367303207750067,0.5007060181874446,0.3059703621851987,0.2005239021059974,0.46262386733043326,0.933268993873953,0.43440578424198484,0.6320517095240501,0.7549751219120812,1.0,0.37781087550623604,0.09652334168391567,0.2567211894217367,0.4121854079262057,0.09922545570203846,0.34357727578708275,0.6311486197671291,0.2334737970168665,0.17897706411415765,0.5204592951229758,0.25368941160596314,0.4002448803158698,0.4859228658209057,0.35912665091336565,0.36291693165589456,0.3556051158345091,0.6638573356204104,0.3441041915674072,0.08320082801109797,0.34776395424031026,0.728781937521875,0.3644448070422982,0.1679468462546695,0.06990034385745547,0.06196028876336371,Y,0.137164,0.385417,0.469444,0.219817,0.335663,0.339709,0.409085,0.0283099,0.2419,176.017,162.142,126.434,50.0636,49.8223,62.5254,-1.2681400000000054,-0.919823,-0.5674380000000028,82.5048,-0.9593339999999986,14.739099999999997,11.7958,6.75555,17.6751,-1.3038199999999935,-0.6474550000000011,2.2317899999999957,75.5057,1.0,-0.4957140000000006,10.5007,0.357882,14.1768,0.155041,1.1110399999999983,0.48620000000000396,59.5438,0.197222,132.82,27.821500000000004,0.4600020000000019,49.7551,12.7048,92.8167,39.065,0.662742,0.325611,0.0485971,88.6866,-1.4909099999999949,39.783,6.10112,0.070191,0.108955,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,1.0,0.9926711,0.989939,1.6370801,1.35321,0.50849,0.969747,254.99998,255.0,255.0,111.743,109.643,113.478,49.4495,39.630398,40.766,99.99999,69.6633,72.340294,38.5521,33.6895,38.2062,8.09433,41.168003,35.0066,99.9997,1.0,59.3129,107.479,1.3532101,34.383297,1.44279,69.6633,63.824398,255.00002,1.0,254.98201,109.38,41.807,102.393,35.3635,254.99998,109.855,0.9926711,0.946257,0.485714,255.00002,38.106903,109.074,36.3158,0.99999994,1.6092799,N,1.398857831954956,Y,Y,Y
0,0.1369042720549724,0.3776374683544303,0.4615922380856747,0.21259057937791667,0.33465389160702463,0.20270995688250756,0.2954406192913713,0.038138969760075435,0.24944650511937647,0.6897634918266528,0.6353092286759552,0.49529693933273783,0.44802448475519724,0.45440474996123786,0.550991381589383,0.6687102811063971,0.7356386882014012,0.6373925844047039,0.8236024254041385,0.3367303207750067,0.5007060181874446,0.3059703621851987,0.2005239021059974,0.46262386733043326,0.933268993873953,0.43440578424198484,0.6320517095240501,0.7549751219120812,1.0,0.37781087550623604,0.09652334168391567,0.2567211894217367,0.4121854079262057,0.09922545570203846,0.34357727578708275,0.6311486197671291,0.2334737970168665,0.17897706411415765,0.5204592951229758,0.25368941160596314,0.4002448803158698,0.4859228658209057,0.35912665091336565,0.36291693165589456,0.3556051158345091,0.6638573356204104,0.3441041915674072,0.08320082801109797,0.34776395424031026,0.728781937521875,0.3644448070422982,0.1679468462546695,0.06990034385745547,0.06196028876336371,Y,0.137164,0.385417,0.469444,0.219817,0.335663,0.339709,0.409085,0.0283099,0.2419,176.017,162.142,126.434,50.0636,49.8223,62.5254,-1.2681400000000054,-0.919823,-0.5674380000000028,82.5048,-0.9593339999999986,14.739099999999997,11.7958,6.75555,17.6751,-1.3038199999999935,-0.6474550000000011,2.2317899999999957,75.5057,1.0,-0.4957140000000006,10.5007,0.357882,14.1768,0.155041,1.1110399999999983,0.48620000000000396,59.5438,0.197222,132.82,27.821500000000004,0.4600020000000019,49.7551,12.7048,92.8167,39.065,0.662742,0.325611,0.0485971,88.6866,-1.4909099999999949,39.783,6.10112,0.070191,0.108955,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,1.0,0.9926711,0.989939,1.6370801,1.35321,0.50849,0.969747,254.99998,255.0,255.0,111.743,109.643,113.478,49.4495,39.630398,40.766,99.99999,69.6633,72.340294,38.5521,33.6895,38.2062,8.09433,41.168003,35.0066,99.9997,1.0,59.3129,107.479,1.3532101,34.383297,1.44279,69.6633,63.824398,255.00002,1.0,254.98201,109.38,41.807,102.393,35.3635,254.99998,109.855,0.9926711,0.946257,0.485714,255.00002,38.106903,109.074,36.3158,0.99999994,1.6092799,N,1.3926849365234375,Y,Y,Y
0,0.1369042720549724,0.3776374683544303,0.4615922380856747,0.21259057937791667,0.33465389160702463,0.20270995688250756,0.2954406192913713,0.038138969760075435,0.24944650511937647,0.6897634918266528,0.6353092286759552,0.49529693933273783,0.44802448475519724,0.45440474996123786,0.550991381589383,0.6687102811063971,0.7356386882014012,0.6373925844047039,0.8236024254041385,0.3367303207750067,0.5007060181874446,0.3059703621851987,0.2005239021059974,0.46262386733043326,0.933268993873953,0.43440578424198484,0.6320517095240501,0.7549751219120812,1.0,0.37781087550623604,0.09652334168391567,0.2567211894217367,0.4121854079262057,0.09922545570203846,0.34357727578708275,0.6311486197671291,0.2334737970168665,0.17897706411415765,0.5204592951229758,0.25368941160596314,0.4002448803158698,0.4859228658209057,0.35912665091336565,0.36291693165589456,0.3556051158345091,0.6638573356204104,0.3441041915674072,0.08320082801109797,0.34776395424031026,0.728781937521875,0.3644448070422982,0.1679468462546695,0.06990034385745547,0.06196028876336371,Y,0.137164,0.385417,0.469444,0.219817,0.335663,0.339709,0.409085,0.0283099,0.2419,176.017,162.142,126.434,50.0636,49.8223,62.5254,-1.2681400000000054,-0.919823,-0.5674380000000028,82.5048,-0.9593339999999986,14.739099999999997,11.7958,6.75555,17.6751,-1.3038199999999935,-0.6474550000000011,2.2317899999999957,75.5057,1.0,-0.4957140000000006,10.5007,0.357882,14.1768,0.155041,1.1110399999999983,0.48620000000000396,59.5438,0.197222,132.82,27.821500000000004,0.4600020000000019,49.7551,12.7048,92.8167,39.065,0.662742,0.325611,0.0485971,88.6866,-1.4909099999999949,39.783,6.10112,0.070191,0.108955,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,1.0,0.9926711,0.989939,1.6370801,1.35321,0.50849,0.969747,254.99998,255.0,255.0,111.743,109.643,113.478,49.4495,39.630398,40.766,99.99999,69.6633,72.340294,38.5521,33.6895,38.2062,8.09433,41.168003,35.0066,99.9997,1.0,59.3129,107.479,1.3532101,34.383297,1.44279,69.6633,63.824398,255.00002,1.0,254.98201,109.38,41.807,102.393,35.3635,254.99998,109.855,0.9926711,0.946257,0.485714,255.00002,38.106903,109.074,36.3158,0.99999994,1.6092799,N,1.3958799839019775,Y,Y,Y
0,0.1369042720549724,0.3776374683544303,0.4615922380856747,0.21259057937791667,0.33465389160702463,0.20270995688250756,0.2954406192913713,0.038138969760075435,0.24944650511937647,0.6897634918266528,0.6353092286759552,0.49529693933273783,0.44802448475519724,0.45440474996123786,0.550991381589383,0.6687102811063971,0.7356386882014012,0.6373925844047039,0.8236024254041385,0.3367303207750067,0.5007060181874446,0.3059703621851987,0.2005239021059974,0.46262386733043326,0.933268993873953,0.43440578424198484,0.6320517095240501,0.7549751219120812,1.0,0.37781087550623604,0.09652334168391567,0.2567211894217367,0.4121854079262057,0.09922545570203846,0.34357727578708275,0.6311486197671291,0.2334737970168665,0.17897706411415765,0.5204592951229758,0.25368941160596314,0.4002448803158698,0.4859228658209057,0.35912665091336565,0.36291693165589456,0.3556051158345091,0.6638573356204104,0.3441041915674072,0.08320082801109797,0.34776395424031026,0.728781937521875,0.3644448070422982,0.1679468462546695,0.06990034385745547,0.06196028876336371,Y,0.137164,0.385417,0.469444,0.219817,0.335663,0.339709,0.409085,0.0283099,0.2419,176.017,162.142,126.434,50.0636,49.8223,62.5254,-1.2681400000000054,-0.919823,-0.5674380000000028,82.5048,-0.9593339999999986,14.739099999999997,11.7958,6.75555,17.6751,-1.3038199999999935,-0.6474550000000011,2.2317899999999957,75.5057,1.0,-0.4957140000000006,10.5007,0.357882,14.1768,0.155041,1.1110399999999983,0.48620000000000396,59.5438,0.197222,132.82,27.821500000000004,0.4600020000000019,49.7551,12.7048,92.8167,39.065,0.662742,0.325611,0.0485971,88.6866,-1.4909099999999949,39.783,6.10112,0.070191,0.108955,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,1.0,0.9926711,0.989939,1.6370801,1.35321,0.50849,0.969747,254.99998,255.0,255.0,111.743,109.643,113.478,49.4495,39.630398,40.766,99.99999,69.6633,72.340294,38.5521,33.6895,38.2062,8.09433,41.168003,35.0066,99.9997,1.0,59.3129,107.479,1.3532101,34.383297,1.44279,69.6633,63.824398,255.00002,1.0,254.98201,109.38,41.807,102.393,35.3635,254.99998,109.855,0.9926711,0.946257,0.485714,255.00002,38.106903,109.074,36.3158,0.99999994,1.6092799,N,1.3937768936157227,Y,Y,Y
0,0.1369042720549724,0.3776374683544303,0.4615922380856747,0.21259057937791667,0.33465389160702463,0.20270995688250756,0.2954406192913713,0.038138969760075435,0.24944650511937647,0.6897634918266528,0.6353092286759552,0.49529693933273783,0.44802448475519724,0.45440474996123786,0.550991381589383,0.6687102811063971,0.7356386882014012,0.6373925844047039,0.8236024254041385,0.3367303207750067,0.5007060181874446,0.3059703621851987,0.2005239021059974,0.46262386733043326,0.933268993873953,0.43440578424198484,0.6320517095240501,0.7549751219120812,1.0,0.37781087550623604,0.09652334168391567,0.2567211894217367,0.4121854079262057,0.09922545570203846,0.34357727578708275,0.6311486197671291,0.2334737970168665,0.17897706411415765,0.5204592951229758,0.25368941160596314,0.4002448803158698,0.4859228658209057,0.35912665091336565,0.36291693165589456,0.3556051158345091,0.6638573356204104,0.3441041915674072,0.08320082801109797,0.34776395424031026,0.728781937521875,0.3644448070422982,0.1679468462546695,0.06990034385745547,0.06196028876336371,Y,0.137164,0.385417,0.469444,0.219817,0.335663,0.339709,0.409085,0.0283099,0.2419,176.017,162.142,126.434,50.0636,49.8223,62.5254,-1.2681400000000054,-0.919823,-0.5674380000000028,82.5048,-0.9593339999999986,14.739099999999997,11.7958,6.75555,17.6751,-1.3038199999999935,-0.6474550000000011,2.2317899999999957,75.5057,1.0,-0.4957140000000006,10.5007,0.357882,14.1768,0.155041,1.1110399999999983,0.48620000000000396,59.5438,0.197222,132.82,27.821500000000004,0.4600020000000019,49.7551,12.7048,92.8167,39.065,0.662742,0.325611,0.0485971,88.6866,-1.4909099999999949,39.783,6.10112,0.070191,0.108955,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,1.0,0.9926711,0.989939,1.6370801,1.35321,0.50849,0.969747,254.99998,255.0,255.0,111.743,109.643,113.478,49.4495,39.630398,40.766,99.99999,69.6633,72.340294,38.5521,33.6895,38.2062,8.09433,41.168003,35.0066,99.9997,1.0,59.3129,107.479,1.3532101,34.383297,1.44279,69.6633,63.824398,255.00002,1.0,254.98201,109.38,41.807,102.393,35.3635,254.99998,109.855,0.9926711,0.946257,0.485714,255.00002,38.106903,109.074,36.3158,0.99999994,1.6092799,N,1.3989968299865723,Y,Y,Y
0,0.28298423131279205,0.9999999999999999,0.29809693706226004,0.4988287491946122,0.13932701967255431,0.5933434908659178,0.2040301729397109,0.027439074285170124,0.08405573824925469,0.9293136978705854,0.9537980331920128,0.9696077415826427,0.2358805473273494,0.18896783196373687,0.13097252330848272,0.6647998092643941,0.7277838625094042,0.6201284328819759,0.9789696567577365,0.33972908576070776,0.361785476222053,0.09364392601181258,0.022798616779708812,0.052629416168056484,0.9265575153797321,0.4255517577662687,0.5905819286103207,0.822129384551585,0.1016952237862788,0.38200287538972244,0.05871761211610081,0.13749897786169787,0.14633490250705108,0.0475872339005705,0.3590673838083902,0.6408546833343622,0.5818535132645031,0.15625001917613593,0.18934060330681554,0.04533672776809309,0.37091041749468373,0.13159297998886643,0.5710003355469933,0.856861526881061,0.11908151654453598,0.8157460284857649,0.5174989458466357,0.0780284852395377,0.9905564771197671,0.7496667463470865,0.2792473360098855,0.32761737577816935,0.259270522038137,0.18946854111508724,N,0.2832,1.0,0.308333,0.500764,0.143586,0.975358,0.286593,0.0229683,0.0815128,237.004,243.236,247.258,26.358,20.719,14.8625,-1.8668000000000067,-2.1246700000000085,-2.5353700000000035,97.9142,-0.6400359999999993,-1.2875099999999988,3.61017,0.768074,2.01077,-2.249039999999996,-1.30205,-1.4621099999999967,82.2188,0.11666700000000002,-0.09275339999999883,6.44267,0.198231,5.03802,0.0812189,2.7287200000000023,2.1529000000000034,148.377,0.175,48.4682,5.05225,-1.5623100000000016,13.4742,20.1958,218.561,13.0817,0.811823,0.48968699999999993,0.046131,252.592,1.5582699999999998,30.4944,11.8993,0.259502,0.312895,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6417500972747803,N,N,N
0,0.28298423131279205,0.9999999999999999,0.29809693706226004,0.4988287491946122,0.13932701967255431,0.5933434908659178,0.2040301729397109,0.027439074285170124,0.08405573824925469,0.9293136978705854,0.9537980331920128,0.9696077415826427,0.2358805473273494,0.18896783196373687,0.13097252330848272,0.6647998092643941,0.7277838625094042,0.6201284328819759,0.9789696567577365,0.33972908576070776,0.361785476222053,0.09364392601181258,0.022798616779708812,0.052629416168056484,0.9265575153797321,0.4255517577662687,0.5905819286103207,0.822129384551585,0.1016952237862788,0.38200287538972244,0.05871761211610081,0.13749897786169787,0.14633490250705108,0.0475872339005705,0.3590673838083902,0.6408546833343622,0.5818535132645031,0.15625001917613593,0.18934060330681554,0.04533672776809309,0.37091041749468373,0.13159297998886643,0.5710003355469933,0.856861526881061,0.11908151654453598,0.8157460284857649,0.5174989458466357,0.0780284852395377,0.9905564771197671,0.7496667463470865,0.2792473360098855,0.32761737577816935,0.259270522038137,0.18946854111508724,N,0.2832,1.0,0.308333,0.500764,0.143586,0.975358,0.286593,0.0229683,0.0815128,237.004,243.236,247.258,26.358,20.719,14.8625,-1.8668000000000067,-2.1246700000000085,-2.5353700000000035,97.9142,-0.6400359999999993,-1.2875099999999988,3.61017,0.768074,2.01077,-2.249039999999996,-1.30205,-1.4621099999999967,82.2188,0.11666700000000002,-0.09275339999999883,6.44267,0.198231,5.03802,0.0812189,2.7287200000000023,2.1529000000000034,148.377,0.175,48.4682,5.05225,-1.5623100000000016,13.4742,20.1958,218.561,13.0817,0.811823,0.48968699999999993,0.046131,252.592,1.5582699999999998,30.4944,11.8993,0.259502,0.312895,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.639409065246582,N,N,N
0,0.28298423131279205,0.9999999999999999,0.29809693706226004,0.4988287491946122,0.13932701967255431,0.5933434908659178,0.2040301729397109,0.027439074285170124,0.08405573824925469,0.9293136978705854,0.9537980331920128,0.9696077415826427,0.2358805473273494,0.18896783196373687,0.13097252330848272,0.6647998092643941,0.7277838625094042,0.6201284328819759,0.9789696567577365,0.33972908576070776,0.361785476222053,0.09364392601181258,0.022798616779708812,0.052629416168056484,0.9265575153797321,0.4255517577662687,0.5905819286103207,0.822129384551585,0.1016952237862788,0.38200287538972244,0.05871761211610081,0.13749897786169787,0.14633490250705108,0.0475872339005705,0.3590673838083902,0.6408546833343622,0.5818535132645031,0.15625001917613593,0.18934060330681554,0.04533672776809309,0.37091041749468373,0.13159297998886643,0.5710003355469933,0.856861526881061,0.11908151654453598,0.8157460284857649,0.5174989458466357,0.0780284852395377,0.9905564771197671,0.7496667463470865,0.2792473360098855,0.32761737577816935,0.259270522038137,0.18946854111508724,N,0.2832,1.0,0.308333,0.500764,0.143586,0.975358,0.286593,0.0229683,0.0815128,237.004,243.236,247.258,26.358,20.719,14.8625,-1.8668000000000067,-2.1246700000000085,-2.5353700000000035,97.9142,-0.6400359999999993,-1.2875099999999988,3.61017,0.768074,2.01077,-2.249039999999996,-1.30205,-1.4621099999999967,82.2188,0.11666700000000002,-0.09275339999999883,6.44267,0.198231,5.03802,0.0812189,2.7287200000000023,2.1529000000000034,148.377,0.175,48.4682,5.05225,-1.5623100000000016,13.4742,20.1958,218.561,13.0817,0.811823,0.48968699999999993,0.046131,252.592,1.5582699999999998,30.4944,11.8993,0.259502,0.312895,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6391820907592773,N,N,N
0,0.28298423131279205,0.9999999999999999,0.29809693706226004,0.4988287491946122,0.13932701967255431,0.5933434908659178,0.2040301729397109,0.027439074285170124,0.08405573824925469,0.9293136978705854,0.9537980331920128,0.9696077415826427,0.2358805473273494,0.18896783196373687,0.13097252330848272,0.6647998092643941,0.7277838625094042,0.6201284328819759,0.9789696567577365,0.33972908576070776,0.361785476222053,0.09364392601181258,0.022798616779708812,0.052629416168056484,0.9265575153797321,0.4255517577662687,0.5905819286103207,0.822129384551585,0.1016952237862788,0.38200287538972244,0.05871761211610081,0.13749897786169787,0.14633490250705108,0.0475872339005705,0.3590673838083902,0.6408546833343622,0.5818535132645031,0.15625001917613593,0.18934060330681554,0.04533672776809309,0.37091041749468373,0.13159297998886643,0.5710003355469933,0.856861526881061,0.11908151654453598,0.8157460284857649,0.5174989458466357,0.0780284852395377,0.9905564771197671,0.7496667463470865,0.2792473360098855,0.32761737577816935,0.259270522038137,0.18946854111508724,N,0.2832,1.0,0.308333,0.500764,0.143586,0.975358,0.286593,0.0229683,0.0815128,237.004,243.236,247.258,26.358,20.719,14.8625,-1.8668000000000067,-2.1246700000000085,-2.5353700000000035,97.9142,-0.6400359999999993,-1.2875099999999988,3.61017,0.768074,2.01077,-2.249039999999996,-1.30205,-1.4621099999999967,82.2188,0.11666700000000002,-0.09275339999999883,6.44267,0.198231,5.03802,0.0812189,2.7287200000000023,2.1529000000000034,148.377,0.175,48.4682,5.05225,-1.5623100000000016,13.4742,20.1958,218.561,13.0817,0.811823,0.48968699999999993,0.046131,252.592,1.5582699999999998,30.4944,11.8993,0.259502,0.312895,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6400482654571533,N,N,N
0,0.28298423131279205,0.9999999999999999,0.29809693706226004,0.4988287491946122,0.13932701967255431,0.5933434908659178,0.2040301729397109,0.027439074285170124,0.08405573824925469,0.9293136978705854,0.9537980331920128,0.9696077415826427,0.2358805473273494,0.18896783196373687,0.13097252330848272,0.6647998092643941,0.7277838625094042,0.6201284328819759,0.9789696567577365,0.33972908576070776,0.361785476222053,0.09364392601181258,0.022798616779708812,0.052629416168056484,0.9265575153797321,0.4255517577662687,0.5905819286103207,0.822129384551585,0.1016952237862788,0.38200287538972244,0.05871761211610081,0.13749897786169787,0.14633490250705108,0.0475872339005705,0.3590673838083902,0.6408546833343622,0.5818535132645031,0.15625001917613593,0.18934060330681554,0.04533672776809309,0.37091041749468373,0.13159297998886643,0.5710003355469933,0.856861526881061,0.11908151654453598,0.8157460284857649,0.5174989458466357,0.0780284852395377,0.9905564771197671,0.7496667463470865,0.2792473360098855,0.32761737577816935,0.259270522038137,0.18946854111508724,N,0.2832,1.0,0.308333,0.500764,0.143586,0.975358,0.286593,0.0229683,0.0815128,237.004,243.236,247.258,26.358,20.719,14.8625,-1.8668000000000067,-2.1246700000000085,-2.5353700000000035,97.9142,-0.6400359999999993,-1.2875099999999988,3.61017,0.768074,2.01077,-2.249039999999996,-1.30205,-1.4621099999999967,82.2188,0.11666700000000002,-0.09275339999999883,6.44267,0.198231,5.03802,0.0812189,2.7287200000000023,2.1529000000000034,148.377,0.175,48.4682,5.05225,-1.5623100000000016,13.4742,20.1958,218.561,13.0817,0.811823,0.48968699999999993,0.046131,252.592,1.5582699999999998,30.4944,11.8993,0.259502,0.312895,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6427099704742432,N,N,N
