V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54
0.317044,0.997917,0.621875,0.599082,0.803718,0.801479,0.486524,0.0244569,0.489116,154.176,150.91,140.891,7.9138,7.76889,7.78881,0.641809,0.674647,0.388508,81.3564,-0.423518,3.28063,1.65084,0.587576,0.723225,0.290821,0.220327,0.237777,72.9856,0.172917,-10.5021,58.2277,0.260248,11.2265,0.523589,-1.45493,-0.544934,147.881,0.291667,94.2238,36.5046,4.55308,47.4646,2.8288,43.3523,72.7186,0.367363,0.605622,0.0812948,243.597,0.767313,15.801,11.2335,0.304809,0.605602
0.700237,1.0,0.89375,0.520279,0.522415,0.877187,0.798591,0.0125784,0.216518,142.238,137.754,137.214,67.3326,69.7971,69.8592,-0.0363086,0.00795811,0.0206127,75.4447,1.48225,0.71346,17.8192,3.14641,5.18884,-0.52467,2.29168,1.55099,97.2461,0.85,0.302973,17.0141,0.147371,7.94996,0.297269,1.49148,1.59582,164.43,0.936111,75.6892,14.87,-1.87049,71.5925,6.47079,199.692,65.6343,0.0446202,0.472284,0.0166314,149.995,0.993067,9.28569,6.56644,0.0147859,0.218495
0.264873,1.0,0.289583,0.508679,0.133803,1.01651,0.266844,0.021477,0.0853317,106.084,124.996,162.149,4.19168,3.0836,2.37002,0.0744664,-0.181508,-0.405459,75.1281,0.196931,-13.0535,0.753595,0.72529,0.987286,-0.154303,-0.206107,0.00100946,68.8482,0.480556,-0.588745,59.5231,0.45268,15.4061,0.0906964,-1.14448,-1.88763,128.5,0.319444,238.257,29.6246,2.642,60.6752,10.7897,56.6955,15.0341,0.373974,0.0581395,0.0474838,94.3181,-12.6614,15.8327,17.0199,0.0527604,0.45447
0.379479,1.0,0.761111,0.578507,0.220305,0.987556,0.511163,0.0277244,0.501414,115.707,109.478,78.4136,45.679,46.3815,43.2877,0.340886,0.440684,0.582496,69.4351,-2.6856,14.6715,12.6945,3.70041,6.81824,-0.189367,-0.456126,0.559484,63.7261,0.177778,-3.62334,26.6751,0.338452,1.71926,0.477469,-2.32992,-0.745403,108.544,0.61875,143.913,55.7986,1.19067,63.0591,11.8126,63.395,24.1541,0.464888,0.214478,0.0400413,107.237,-0.337974,70.6381,11.6371,0.00355324,0.464872
0.0243866,0.145833,0.308333,0.198724,0.80789,0.118768,0.272635,0.0726151,0.457658,188.906,193.178,203.315,46.2527,43.0149,40.4156,-1.02089,-0.89054,-0.957149,88.9901,0.140117,-3.03158,8.92974,2.50782,2.97318,-1.43362,-3.95343,-3.2889,64.4493,0.6875,-2.08149,6.3074,0.150903,17.742,0.72015,-3.13792,-0.126644,112.016,0.208333,132.121,41.3803,0.0154153,7.23631,2.23445,134.376,66.9714,0.227652,0.541827,0.0551987,49.9026,0.447898,42.2046,8.56116,0.0517419,0.599159
0.317066,1.0,0.552778,0.596298,0.531029,0.953587,0.397665,0.0233989,0.426413,70.3359,74.5163,62.3253,46.0159,47.449,56.9072,1.1468,1.14212,1.49194,57.1034,-4.48534,8.61895,15.4952,3.22888,9.34513,0.529561,-0.213097,0.758518,82.6966,0.205556,2.00422,12.9072,0.158408,18.2111,0.745413,7.51778,-6.55007,114.609,0.0666667,124.646,32.2961,0.247744,61.1804,14.538,125.207,25.1875,0.844021,0.375242,0.0760196,166.34,1.38047,41.8624,3.19652,0.472847,0.106048
0.178102,1.0,0.416667,0.643459,0.119752,0.989495,0.336882,0.0395438,0.572556,167.006,202.604,248.609,10.2804,8.23464,6.63207,-0.593526,-2.71172,-9.04276,90.6588,-1.91373,-12.6616,1.59516,0.454135,1.7154,-5.39966,-0.277571,1.10371,77.5658,0.235417,0.298747,13.3745,0.248838,16.6252,0.178522,4.169,-0.191361,128.15,0.0722222,47.4521,24.6473,1.19241,28.9943,22.2315,138.446,35.5715,0.48324,0.491706,0.0490717,142.512,0.336363,23.9997,12.7246,0.00825231,0.201457
0.0840755,0.564583,0.403125,0.74603,0.329407,0.374589,0.342472,0.0513396,0.630596,170.589,162.537,161.867,26.4847,20.2204,16.2055,-0.450689,1.01677,2.48969,84.0035,1.49632,0.619281,4.07452,1.96363,5.15278,0.249702,0.983132,-0.820716,77.3319,0.127083,12.0805,41.0412,0.311229,17.1666,0.0517722,-4.72778,0.682898,250.964,0.858333,191.529,26.4089,0.57391,34.9157,5.06775,105.914,33.9115,0.640076,0.34466,0.0171446,132.498,2.08007,23.6619,3.97106,0.413513,0.0907645
0.201302,0.952778,0.425,0.505041,0.27786,0.853805,0.316057,0.0254132,0.502873,135.624,124.881,110.838,83.0861,80.7847,74.2074,-0.122929,-0.0338541,0.0676343,69.6851,1.37374,6.15978,24.1571,2.75921,4.49153,-0.489525,0.785851,1.88555,64.8432,0.245833,0.510946,7.36686,0.134219,16.6233,0.108133,-1.62345,2.70461,93.2198,0.777083,86.6827,70.6282,1.9726,2.65262,11.6557,72.2925,34.8428,0.457245,0.092813,0.0958781,73.206,2.38595,29.5387,4.13146,0.180423,1.0002
0.15489,0.822917,0.344444,0.647962,0.476451,0.82319,0.24716,0.0334766,0.453553,148.547,151.069,154.51,35.9817,38.0744,35.6994,-0.215814,-0.218118,-0.221852,80.6521,-0.00484123,-1.33391,8.36098,1.17331,2.07617,-0.345999,0.722823,0.953021,80.187,1.0,-8.61708,48.8187,0.795949,3.18963,0.10152,1.29014,-2.29329,220.946,0.13125,89.9635,6.6915,0.104969,39.7087,11.31,155.411,5.07938,0.373774,0.148551,0.0375176,121.195,0.71043,57.3355,11.5456,0.100486,0.12585
0.0058044,0.0916667,0.0833333,0.644935,0.698934,0.0806853,0.0698946,0.102692,0.240151,150.565,136.361,125.468,40.838,43.0953,41.8572,-0.176218,-0.14097,-0.0948322,77.6159,2.17219,4.93714,10.0531,4.40263,4.18865,-0.42612,1.3147,2.17804,37.7423,1.0,1.84963,38.3283,0.0858671,5.89578,0.10444,6.93434,-0.120785,191.162,0.911111,95.9086,4.92083,-1.10215,44.7323,3.32935,137.707,45.6903,0.516001,0.470605,0.134115,76.6009,0.737565,71.2028,1.69821,0.00706019,0.212613
0.160846,1.0,0.2125,0.469628,0.905008,1.07285,0.19644,0.0363879,0.243076,164.616,144.369,117.615,23.2643,21.0274,19.7685,-0.609677,-0.693802,-0.719693,80.2417,1.26285,10.3002,4.90607,1.2686,2.7215,-1.191,1.58302,0.993476,76.6431,0.816667,-0.416668,16.8444,0.358196,0.956844,0.423312,11.0588,-0.985943,102.154,0.78125,169.588,63.3582,-0.890432,24.9231,16.2415,49.0187,25.0932,0.715191,0.32753,0.0502505,95.7305,0.618291,33.0548,6.55943,0.116429,0.17696
0.378779,0.808333,0.85,0.610767,0.678166,0.812027,0.737843,0.0278673,0.448715,96.2867,104.126,104.024,44.0939,47.7853,62.4986,0.57202,0.271197,0.518563,67.5619,-2.23992,1.64681,13.2197,11.6129,13.2303,-0.0718758,4.0691,0.7041,53.0478,1.0,-4.8516,9.80505,0.959064,10.0981,0.682995,1.03599,1.50345,220.551,0.311111,236.638,27.0316,0.94051,21.6868,16.5007,213.528,29.2803,0.542645,0.593985,0.0511907,140.761,0.279622,12.3742,6.92553,0.112002,0.0717163
0.294676,1.0,0.472222,0.422602,0.160548,0.995172,0.363415,0.0236057,0.37598,131.586,164.85,211.619,13.0786,13.4307,11.4735,0.181574,0.434827,0.0534372,83.4728,-1.64677,-14.4181,2.69027,0.812632,1.2785,0.237902,-0.24229,1.1178,76.9447,0.245833,0.900334,1.22419,0.145694,9.59895,0.303401,-1.58282,0.214377,150.156,0.45625,101.743,39.5046,-0.544474,49.4895,11.5621,128.202,25.7247,0.386826,0.473496,0.0175238,144.828,0.00844297,44.4886,1.78695,0.0104688,0.728393
0.0244387,0.158333,0.261111,0.260349,0.877287,0.124241,0.205741,0.0513853,0.408875,44.7679,42.2607,51.5399,50.6937,46.8779,42.1858,1.49296,1.93683,1.95824,42.1734,3.91544,-9.62088,18.9714,10.7294,8.13969,0.93608,1.06418,0.130174,71.0602,0.96875,-9.3561,40.0065,0.27412,11.9928,0.185252,1.0398,0.532544,116.193,0.277083,58.843,43.6883,2.47621,21.0663,10.4487,38.9232,60.1024,0.443315,0.428393,0.0690313,121.36,-0.0398588,55.7599,13.7576,0.463783,0.112615
0.0390394,1.0,0.0833333,0.501883,0.365097,1.02644,0.0496489,0.140379,0.531528,123.516,117.343,114.495,48.0457,50.864,61.632,0.564839,0.673693,0.395176,72.067,1.14422,3.33547,12.5404,3.50827,10.0305,0.243704,-0.799405,0.422566,91.204,0.79375,-0.112308,14.1228,0.249569,2.51915,0.351268,14.7898,0.47293,81.452,0.29375,198.159,48.9601,2.31899,17.5101,12.7959,42.3981,37.8084,0.487331,0.580554,0.0316961,89.3224,0.434824,36.7429,3.57637,0.219745,0.687783
0.158953,0.977778,0.458333,0.388676,0.115154,0.866056,0.333212,0.0423053,0.645312,41.8305,48.3719,70.6197,25.4537,28.1053,38.6423,0.534166,0.304297,-0.0962863,47.2628,2.49224,-12.9745,15.7828,3.86712,8.36565,-0.773153,2.66031,-0.0789152,69.9313,0.625,-0.521914,66.8884,0.101508,7.23453,0.201447,4.51388,-1.2062,59.0752,0.075,110.181,42.4064,-0.768211,18.7013,6.53,137.45,13.3489,0.156997,0.524693,0.0301091,91.0483,0.152353,25.8716,8.569,0.0212326,0.0487852
0.0170428,0.0791667,0.272222,0.0371583,0.17748,0.0740002,0.234698,0.0797963,0.209184,244.677,242.068,243.324,19.6581,22.1118,20.4085,-2.38775,-2.37388,-2.32346,97.9933,0.530012,-0.15177,3.63895,0.942245,0.899782,-2.52649,1.86802,-0.619521,65.9871,1.0,0.361113,13.348,0.88137,15.533,0.229644,-7.41004,3.23983,126.929,0.158333,61.5403,61.3419,2.88341,19.9918,8.49646,132.535,24.0628,0.511163,0.435263,0.0701893,175.919,1.08087,77.3315,2.21292,0.0719792,1.01735
0.388721,1.0,0.525,0.494367,0.213815,1.10508,0.483504,0.0206041,0.259579,108.288,102.01,109.493,44.5635,38.3968,27.0538,0.639269,0.71481,0.465369,68.694,2.84982,-3.3324,10.5153,0.939157,5.37957,0.248602,-0.661398,0.4919,72.7154,0.866667,-9.79925,16.6495,0.284412,12.6209,0.757197,5.05236,2.03887,95.6917,0.372917,94.0308,28.3422,-0.28035,84.098,12.5954,81.3402,51.5087,0.529755,0.118723,0.0582742,126.808,0.211284,67.7344,23.1899,0.187801,0.241136
0.52272,1.0,0.602778,0.506174,0.718544,0.999209,0.611763,0.0322388,0.132815,97.8771,118.709,140.779,15.8581,13.9713,12.3558,0.423471,-0.0233067,-0.417851,73.0349,-2.2501,-9.16628,3.60749,0.942473,2.66785,-0.144129,0.625319,1.67844,72.4024,1.0,0.443248,23.9558,0.170825,10.4609,0.0826868,2.03104,1.73677,175.099,0.472222,112.043,26.2389,2.08451,45.9455,14.7421,100.396,19.8742,0.53093,0.158218,0.0336561,217.848,-4.59366,38.1843,15.6517,0.0479803,0.360812
0.0249132,0.129167,0.316667,0.0486972,0.691487,0.104552,0.307975,0.0740999,0.390917,97.0692,104.703,57.1649,29.2201,26.0185,21.761,-1.16828,-1.49143,-0.0888671,67.8332,-9.71845,21.3351,9.49874,3.3837,6.18497,-2.21781,-0.790455,0.327791,96.7759,1.0,-2.94517,6.80265,0.0790671,20.5771,0.255107,7.21332,2.14407,34.9175,1.0,46.1312,44.0128,1.08671,35.5401,2.79531,245.857,53.818,0.446924,0.157051,0.0551807,125.561,-1.03602,15.8282,21.6707,0.430706,1.00192
0.119346,1.0,0.155556,0.527011,0.0630857,0.987658,0.130386,0.0503806,0.232775,229.657,228.34,233.204,10.7356,9.63788,8.56499,-0.947468,-0.83631,-0.787572,95.8875,0.604292,-1.02562,1.61437,0.209452,0.483576,-0.923705,-0.0446272,-1.60739,63.5137,0.15,-0.163997,19.5452,0.327039,3.3899,0.161092,-1.31207,-0.137445,110.396,0.660417,90.0357,39.5888,5.34897,36.1449,11.0394,86.0318,42.0076,0.921262,0.240122,0.0393103,92.3847,0.413601,20.5296,26.0592,0.0765278,0.860382
0.0223611,0.172917,0.183333,0.741723,0.223158,0.134324,0.173416,0.067029,0.294633,174.703,130.334,109.287,63.3939,80.1331,85.9332,-0.107534,0.41338,0.488255,75.1956,9.65527,16.1336,17.918,9.78548,13.9241,0.000512311,0.76444,0.812088,66.8627,0.954167,-0.580468,8.41172,0.240172,8.51858,0.0651614,4.80017,0.540212,88.0422,0.504167,210.103,32.2685,1.29832,6.92877,4.79826,67.9021,7.93242,0.504648,0.236919,0.0363109,83.4652,4.17296,24.35,3.83312,0.163252,0.181972
0.0741862,0.377083,0.375,0.794339,0.556486,0.335573,0.266217,0.0453708,0.475368,153.042,139.028,126.838,46.8749,43.4139,46.075,-0.460342,-0.338002,-0.139596,78.0609,1.54509,5.5016,10.7332,3.32161,4.76701,-0.673967,1.15525,1.26686,94.2794,0.708333,-4.66134,51.0868,0.202692,6.96819,0.0969962,0.198684,0.787005,168.684,0.269444,119.118,15.4629,-0.137828,20.3302,10.8009,242.931,14.3848,0.526711,0.428035,0.0369094,178.299,0.34695,39.0151,12.4897,0.0611748,0.988575
0.0968576,0.90625,0.169444,0.639632,0.939326,0.841091,0.142751,0.054968,0.369248,110.197,112.863,162.87,14.0426,13.2338,13.9877,-0.607702,-0.653615,-0.934915,73.0482,5.79888,-16.2598,3.5742,0.91336,1.72711,-1.19768,0.308606,-0.941364,67.7744,0.120833,-0.422572,27.7555,0.475031,9.49667,0.283586,0.929989,1.03582,132.106,0.241667,19.5145,27.3834,0.157186,32.133,19.9372,135.635,21.0675,0.385433,0.178877,0.0156007,247.49,1.47076,30.2688,11.4192,0.57397,1.01966
0.0596817,0.302083,0.561111,0.887805,0.186823,0.326365,0.512651,0.0673907,0.6479,110.909,103.885,99.2371,49.3623,50.3567,52.0703,0.715553,0.813181,0.813527,68.205,1.30944,3.02515,13.385,1.84323,3.40809,0.283968,0.0304046,0.812823,64.1096,0.947222,0.76248,17.884,0.137311,14.9339,0.995091,13.4992,2.79732,155.234,0.746875,57.7999,0.732406,2.26812,21.2951,2.95617,74.7958,31.3392,0.057776,0.356561,0.0225245,98.2422,0.909389,19.5462,5.88868,0.441875,0.503556
0.97956,1.0,1.0,0.496208,0.495511,0.995103,0.998565,0.0121228,0.0204398,143.546,139.457,139.028,43.0366,39.9873,37.0394,-1.18919,-1.16783,-1.12949,77.6955,0.850447,0.037691,11.9367,1.63408,3.30709,-2.2446,1.0825,-2.41834,57.8316,0.864583,-0.24083,22.1237,0.435548,13.1915,0.24375,-2.04651,-1.20865,126.629,0.25625,52.7105,48.4295,-1.06543,62.8659,7.65386,117.684,18.3318,0.392332,0.376365,0.040702,85.358,1.49184,19.7065,24.762,0.0160648,0.312513
0.199774,1.0,0.45,0.389447,0.437439,1.02437,0.421,0.0414241,0.556057,138.367,82.3152,20.9888,61.1684,54.8091,37.3671,0.00925375,0.938452,3.86933,62.4465,9.14894,47.5016,16.9364,7.1968,17.9536,-0.104779,0.246242,-0.537131,92.8902,1.0,-1.42907,42.4863,0.0873071,21.9818,0.465813,-12.0511,-0.700132,151.922,0.460417,127.616,14.6843,0.354963,35.4641,5.78345,107.548,25.6445,0.343568,0.496118,0.0840368,96.4648,0.188166,12.8812,17.1547,0.257847,0.215374
0.00653935,0.0625,0.152778,0.598105,0.513709,0.0484493,0.139074,0.117699,0.315151,109.448,68.1699,55.531,51.8568,52.7237,50.2899,0.608061,1.70999,2.21342,58.1443,12.7409,13.6046,15.8765,9.68425,10.3826,0.453937,0.606994,0.72624,81.4242,1.0,9.56237,28.1928,0.193528,15.6475,0.0992425,-5.10336,1.02227,136.075,0.388889,117.106,69.8986,0.127741,64.4486,21.7922,45.1988,64.9604,0.294878,0.487596,0.0144277,92.7326,2.95086,43.2639,7.77181,0.0200058,0.282743
0.0496991,0.585417,0.211111,0.690215,0.928726,0.4529,0.16847,0.0824406,0.597865,153.76,138.529,112.211,28.248,26.3333,24.8894,-1.97987,-1.83006,-1.72558,78.4114,0.212458,10.2918,7.47356,0.911098,2.25851,-2.86333,-4.05757,5.81479,57.1936,0.283333,2.44436,5.08324,0.418427,14.5464,0.142225,-0.433671,-0.175662,131.223,0.0916667,41.3013,41.4949,0.055739,54.1844,25.6302,71.0008,29.7061,0.418328,0.610064,0.0428021,35.6281,0.336144,49.3077,15.5535,0.279844,0.718965
0.026331,0.272222,0.164583,0.619715,0.207035,0.250271,0.11372,0.0602198,0.412297,85.5363,46.064,30.4079,66.7868,50.8456,41.4313,0.713534,1.34244,2.24873,45.5399,14.6973,20.8539,22.0547,15.3851,16.6764,0.336652,0.529638,-0.021905,62.9618,0.997222,2.99394,58.2672,0.0645209,14.351,0.392124,-0.528801,1.00825,85.4803,0.208333,102.916,60.2972,1.39522,72.0712,15.87,92.9255,20.526,0.156288,0.40969,0.0289785,184.418,-1.84413,65.1028,15.6576,0.0417824,0.848741
0.170909,1.0,0.558333,0.505666,0.562466,1.19666,0.431344,0.0611858,0.693895,176.424,157.286,147.611,44.7979,51.7288,50.863,-0.750636,-0.584756,-0.290054,81.8483,3.80437,4.65898,13.2758,6.35368,3.57634,-2.2014,4.54754,0.98443,59.626,1.0,-2.77999,6.49267,0.226297,11.3592,0.233291,-8.53781,0.301136,80.7387,0.316667,116.217,24.6871,-0.087371,33.513,17.7162,175.066,12.5275,0.500594,0.185345,0.046237,117.21,-0.387966,30.7972,11.7902,0.182871,0.252333
0.0382465,0.804167,0.144444,0.356609,0.0475576,1.00635,0.125247,0.104554,0.670735,245.015,248.56,253.58,8.02888,7.57753,7.59779,-9.41357,-10.1561,-11.5206,98.9397,-0.130348,-1.24689,1.34905,0.365517,0.660018,-11.8932,-3.40578,0.542858,43.6532,0.86875,2.42271,17.9351,0.108858,7.19433,0.396093,1.34336,1.54555,92.0207,0.475,93.2565,25.7411,0.717203,38.0115,3.94125,90.529,38.7977,0.512502,0.0644296,0.0285137,96.6911,-0.321349,24.5172,2.72102,0.265197,1.07424
0.0447569,0.639583,0.130556,0.306572,0.0428602,0.704287,0.100121,0.0894751,0.463996,120.799,153.709,182.373,15.209,19.3763,25.7561,-2.28726,-2.90808,-2.84185,80.7054,-3.69908,-10.211,4.79577,0.918304,2.40215,-3.25504,0.372855,2.29214,63.4118,0.269444,6.07981,12.0789,0.98725,6.27197,0.222422,-2.20399,0.767511,217.095,0.1625,187.312,49.9922,1.44038,40.685,15.2663,135.352,27.6818,0.486121,0.197381,0.0515982,187.387,0.412422,49.0444,11.4204,0.267031,0.0899366
0.207315,1.0,0.225,0.524954,0.107423,0.964165,0.212531,0.0248158,0.0786008,72.1444,96.2653,131.622,32.6818,29.3028,26.5262,3.94713,3.7599,2.55152,66.4676,-1.58457,-15.5968,6.86019,1.65138,4.3619,3.02414,0.278982,1.00503,66.0097,0.127083,34.5689,47.5504,0.699765,8.32261,0.358969,0.820988,0.699081,62.1495,0.745833,139.235,28.5494,0.117765,47.8697,4.64121,115.274,39.4812,0.561811,0.407478,0.018752,130.031,0.32947,57.7054,6.78572,0.131048,0.381625
0.0150637,0.227083,0.075,0.769578,0.304273,0.213229,0.0690447,0.0925855,0.115528,137.944,156.529,115.531,49.0524,48.0637,53.6323,0.567372,0.198387,0.879047,79.9273,-9.02846,12.8999,10.7926,4.98244,7.57939,-0.320922,-0.0746469,0.748706,96.448,1.0,-0.107461,20.7526,0.526021,18.6554,0.351779,-2.67098,-3.73334,74.9447,0.5625,101.113,13.6057,-0.955461,22.9639,8.56751,23.3128,51.1668,0.855327,0.26146,0.0534952,49.519,0.552486,12.8908,15.8728,0.100104,0.791889
0.027581,0.0854167,0.555556,0.145976,0.325977,0.0666991,0.45476,0.0845573,0.41878,167.99,108.99,30.1972,80.6689,86.6312,38.7183,-0.574862,0.281645,2.22391,68.5544,10.7214,45.7123,20.2985,29.376,31.2496,0.0154661,0.760829,-1.06509,79.4752,0.133333,0.246046,43.5808,0.0966442,15.607,0.521609,-3.41477,-1.39288,194.442,0.491667,146.614,23.482,-0.251752,24.4342,9.35679,139.454,46.6635,0.400657,0.270879,0.0715156,186.055,1.50143,32.1483,25.404,0.0698669,0.340876
0.312159,1.0,0.366667,0.484978,0.159963,0.993908,0.325614,0.0214123,0.148658,137.317,184.807,249.169,11.981,12.5723,8.33148,-0.338959,-0.534438,-4.55567,87.1078,-2.41569,-18.2332,2.34064,0.946376,2.1873,-1.03606,-0.0700171,0.95079,94.4859,0.633333,0.849466,20.4186,0.148129,10.1982,0.258997,-0.731649,3.22146,159.228,0.372222,252.357,42.0734,0.920055,40.0055,14.0929,83.2505,17.5625,0.695618,0.375,0.0760965,126.78,2.66918,22.4548,15.2775,0.00567708,0.290581
0.560347,1.0,0.575,0.501192,0.281595,1.00041,0.560541,0.0140455,0.0254831,126.085,162.942,203.595,28.1935,23.9826,13.2321,-0.230249,-0.334364,-1.39189,82.6346,-3.04049,-13.5773,5.15662,0.666337,5.03397,-0.635295,0.505608,-0.17633,74.8709,0.383333,-5.50017,50.7275,0.304414,6.85849,0.243456,-1.2462,-7.71312,131.975,0.277778,83.0313,29.9523,1.45548,34.7145,11.0497,82.834,43.8588,0.649007,0.143398,0.0555602,106.882,0.641421,36.6437,9.0471,0.00498264,0.286786
0.195955,1.0,0.272222,0.532921,0.895674,0.892407,0.235145,0.0303004,0.280166,167.477,151.199,137.688,27.7504,25.0649,23.5892,-3.52027,-3.61149,-3.59583,81.4352,1.8097,5.36644,7.82544,1.07291,1.57006,-4.54251,-1.77012,6.44514,94.7074,1.0,-0.630411,45.2449,0.128556,5.47176,0.163744,0.524106,-1.49562,158.669,0.491667,100.493,13.5979,2.68661,41.7748,7.82538,73.6769,33.898,0.488874,0.224145,0.0635951,65.6748,-0.0278412,19.7715,8.29043,0.0676628,0.180945
0.120035,0.969444,0.31875,0.534923,0.883638,0.977237,0.286585,0.0746312,0.611551,144.948,134.221,131.279,52.011,50.7393,48.5179,-0.274687,-0.0974334,0.124074,76.4272,2.20278,1.57536,12.8786,1.74944,3.13464,-0.617468,-1.07612,-0.955537,47.9508,1.0,2.5859,33.4427,0.273137,4.02923,0.25485,-0.497283,-0.878921,88.6108,0.335417,139.715,8.39786,-0.568853,34.9453,14.086,57.7896,40.7489,0.777402,0.195804,0.0392568,196.556,0.539404,26.1854,4.99929,0.487836,0.708359
0.0367303,0.289583,0.152778,0.169185,0.0680457,0.269275,0.136608,0.0515204,0.169784,108.799,95.6003,85.035,81.0781,82.2328,80.8659,0.587616,0.569995,0.542716,60.0988,4.90955,11.2691,26.3076,7.41151,13.6211,-0.0528119,1.77112,-0.223297,44.244,0.0854167,-0.890906,51.2205,0.0583169,8.56492,0.498068,0.901056,-0.99463,121.778,0.1875,89.2345,55.4328,-0.00543678,43.9761,4.1042,114.645,18.2293,0.146131,0.2712,0.0431725,84.3031,2.32762,26.5325,9.2967,0.594699,0.999967
0.0755273,0.3625,0.254167,0.159177,0.890176,0.334408,0.237089,0.034566,0.180257,75.6442,85.4275,82.5849,17.4207,20.3591,15.2565,2.10685,1.63853,1.75509,63.4339,-3.30883,-0.0156849,5.60544,2.79353,3.59958,1.30352,-0.64945,0.775675,89.0735,0.7625,-0.936147,41.8032,0.241775,11.2034,0.970788,-7.77911,2.76902,202.812,0.510417,131.219,16.0343,1.10522,60.4495,9.80837,137.556,44.3391,0.445304,0.288608,0.0397759,131.976,1.29577,55.6835,0.935395,0.345266,0.427406
0.0615741,0.358333,0.283333,0.17808,0.841257,0.329615,0.221602,0.0532895,0.393525,140.084,102.874,62.1722,37.1657,34.7549,39.1857,-0.92769,0.160816,1.54362,69.8816,4.23533,23.5318,10.4446,4.08746,12.1249,-1.19911,0.546722,0.0944492,88.2497,0.570833,-0.343942,45.1069,0.239081,14.3867,0.132244,1.1823,3.23424,66.7962,0.35625,137.289,63.1754,-0.00218139,54.2176,12.0808,82.7123,19.6484,0.518845,0.387925,0.0741331,85.9596,-0.0250521,45.5646,1.92609,0.0346123,0.235911
0.0116088,0.0479167,0.461111,0.10644,0.304644,0.0312984,0.465674,0.167996,0.474594,131.633,148.617,162.79,19.9642,26.0967,30.9483,-2.84378,-2.79967,-2.40709,79.8328,-1.82855,-5.19753,7.26418,1.96436,2.77181,-3.71895,3.55442,2.98134,68.1662,1.0,4.81054,20.1244,0.611791,4.73649,0.243881,10.2589,0.604509,92.5881,0.288889,253.74,52.7064,-0.599509,28.4696,3.13858,212.58,53.3615,0.376914,0.336246,0.036103,205.791,0.318896,21.2586,15.4171,0.064375,0.437431
0.0189352,0.114583,0.302778,0.239276,0.433967,0.102206,0.228075,0.080379,0.454212,141.536,122.631,104.694,58.6688,59.2395,51.7268,-0.239601,-0.174312,-0.0974257,72.6096,3.28835,8.48716,16.8649,5.42911,6.73439,-0.831648,2.95566,0.472862,72.4959,1.0,0.794158,25.244,0.0631934,6.87068,0.374796,-0.743191,-0.18698,158.625,0.15625,173.611,35.8075,-0.0007223,39.8173,1.48781,38.3264,27.8266,0.746484,0.239307,0.0402333,134.334,-0.243434,36.7097,7.52169,0.0504102,0.0335367
0.159387,1.0,0.563889,0.727169,0.694049,0.835354,0.448733,0.04288,0.717344,130.932,130.621,125.086,58.6688,59.5039,59.8055,-0.289842,-0.244006,-0.153455,74.0367,-0.58493,2.22243,16.1054,2.30515,3.56831,-0.583361,-5.093,1.24985,76.0086,0.745833,0.820487,33.4043,0.410691,10.4713,0.406181,3.74465,-0.253896,170.704,0.39375,43.7731,52.5549,0.79507,8.5827,10.8755,107.506,5.38674,0.234003,0.188939,0.0410226,87.3719,0.58265,16.5933,3.44427,0.00497685,1.00226
0.0342766,0.19375,0.302778,0.326778,0.462305,0.147363,0.267687,0.0528448,0.415705,148.594,138.154,148.33,55.2423,61.5938,63.1184,-0.409648,-0.190154,-0.136881,76.952,4.20412,-2.41317,14.9172,3.67066,2.9447,-0.423413,0.820638,0.307741,66.32,0.458333,3.30815,36.9314,0.113415,15.7574,0.359954,4.98809,-0.410918,80.5171,0.4625,139.385,30.8984,0.0784666,28.2964,13.0594,77.7994,13.8852,0.899428,0.235639,0.0548361,172.786,0.4226,20.0456,2.61222,0.0707523,0.213512
0.250278,1.0,0.361111,0.440562,0.273836,1.01173,0.276765,0.026244,0.306923,86.4333,96.9499,127.515,63.258,62.7109,63.1219,0.790772,0.778922,0.68206,64.3177,1.8449,-14.2328,17.3518,1.10713,4.8844,0.495495,0.598842,0.170085,73.7369,1.0,-1.527,14.6472,0.478669,1.91931,0.301468,7.50581,0.914528,134.6,0.297917,142.272,55.9936,0.334756,21.7825,2.52135,60.463,4.11329,0.188033,0.747888,0.0923143,80.3658,3.0599,42.8821,17.2739,0.0493171,1.00768
0.0411748,0.691667,0.0777778,0.662212,0.879306,0.675921,0.0636614,0.0972593,0.234617,101.747,86.2103,86.5018,30.0317,29.8537,25.2415,0.288637,0.350463,0.645401,64.8287,4.94948,1.08643,9.07795,2.20063,2.78487,0.00410715,0.747268,-0.628573,71.7791,1.0,-1.29561,48.1357,0.87638,14.5576,0.718144,-10.9378,0.497215,119.9,0.266667,224.943,72.2669,9.5663,27.1575,17.1738,141.891,33.2861,0.476557,0.385674,0.016628,230.549,-1.07046,24.3397,14.9741,0.0647454,0.540902
