RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.98309872,41,2,0.513306867,6800.0,8,0,1,0,2
0.9999999,63,0,0.0,1714.0,0,0,0,0,2
0.722444793,58,2,0.402124169,11580.0,12,0,2,0,2
0.139093309,36,1,1.093322921,2560.0,11,0,1,0,0
0.704073982,28,1,0.155201143,4200.0,8,0,0,0,0
0.234742206,34,0,0.348207754,4100.0,16,0,1,0,0
0.000142511,52,0,0.452091318,6000.0,5,0,1,0,0
0.053739506,75,0,0.326034713,3744.0,13,0,2,0,0
0.046952439,88,0,0.004995317,3202.0,6,0,0,0,0
0.211395151,50,3,0.191404298,2000.0,7,0,0,0,3
0.110377512,51,0,0.619532199,6583.0,12,0,3,0,0
0.0,60,2,0.588565416,2850.0,5,0,1,1,2
0.867911083,89,0,0.715898097,3100.0,5,0,1,0,0
0.613535459,46,0,0.567541459,6210.0,9,0,1,0,3
0.724910036,49,0,0.285047767,4500.0,8,0,1,0,0
0.727708533,40,0,0.175196382,4200.0,3,0,0,0,3
0.012196321,38,0,0.069912609,800.0,11,0,0,0,0
0.867949444,62,1,0.456806283,4583.0,15,0,1,0,3
0.028064013,62,0,0.147071077,12000.0,7,0,2,0,2
0.009733009,82,0,0.001063406,7522.0,9,0,0,0,0
0.960939236,49,0,0.492620732,11450.0,13,0,5,0,1
0.706629337,33,0,0.400401909,3980.0,2,0,1,0,2
0.377395007,60,0,0.137997788,3615.0,4,0,0,0,0
0.046096383,60,0,0.29261301,4534.0,12,0,2,0,0
0.729626588,60,0,0.602799067,3000.0,8,0,0,0,0
0.950585547,41,2,0.32111476,11266.0,6,1,1,0,0
0.519931802,67,0,0.261601456,2197.0,5,0,0,0,0
0.624034125,56,0,1.259870065,2000.0,10,0,1,0,0
0.955022489,53,1,0.520422736,3500.0,7,0,1,2,0
0.065416183,43,1,0.463817023,8000.0,7,0,1,0,2
1.147748621,30,0,0.346896071,4300.0,11,0,0,0,0
1.550898204,51,2,0.27125448,6974.0,5,0,2,2,4
0.233900814,38,0,0.888187949,4596.0,7,1,2,0,0
0.776128829,29,0,0.249583472,3000.0,4,0,0,0,0
0.884952648,44,0,0.066469909,7792.0,5,0,0,0,0
0.967082559,49,0,0.520342834,9683.0,17,0,2,1,4
0.351071593,40,0,0.498611265,9000.0,6,0,4,0,0
0.9371909,49,4,0.429009465,7500.0,14,2,2,3,0
1.013986708,63,4,0.464346712,4683.0,10,0,1,1,3
0.217561023,65,0,2.129405883,12000.0,9,0,1,0,1
0.608737626,56,0,1.030262091,3700.0,17,0,1,0,1
0.013449664,51,0,0.118347772,12927.0,3,0,1,0,0
1.201554692,27,3,0.264273504,2924.0,7,0,0,0,0
0.9999999,71,0,0.323851204,913.0,1,1,0,2,0
0.552223099,88,0,2.190669371,3450.0,4,3,1,0,0
0.91692481,45,0,0.077991932,2230.0,4,0,0,0,2
0.01470778,76,0,0.139825218,800.0,3,0,0,0,0
0.0,41,1,0.526684164,8000.0,4,1,2,1,1
0.303736011,54,0,0.507347372,6600.0,15,0,1,0,0
0.808173929,37,0,0.814481148,2996.0,8,0,1,0,1
0.636615201,56,2,0.609463585,9171.0,22,0,3,0,3
0.9999999,37,98,0.00757815,3166.0,0,98,0,98,0
0.534189174,46,2,0.293285693,6716.0,11,1,2,0,1
0.964132677,41,1,0.222506394,4300.0,7,1,0,0,0
0.029989128,79,0,43.0,0.0,9,0,0,0,1
0.311688312,58,0,0.366181535,9000.0,5,0,2,0,2
0.983221477,55,1,0.970007498,4000.0,8,0,2,0,1
0.941640379,41,1,0.410281147,7255.0,11,0,0,0,4
0.386797609,55,0,0.348328518,12114.0,12,0,1,0,1
0.752113444,47,2,0.533915379,4466.0,6,6,1,0,1
0.245186494,40,1,0.40583282,4868.0,7,1,1,0,2
0.966777409,40,2,0.90261115,2833.0,5,3,1,1,2
0.960693153,41,0,0.138132595,6500.0,7,0,0,0,4
0.588163415,60,1,0.561787642,3333.0,7,0,2,0,2
0.649960368,32,0,0.226973684,3343.0,9,0,0,0,1
0.865476291,57,0,1.047032475,6250.0,28,0,1,0,0
0.570396391,68,0,0.363623771,7218.0,19,0,1,0,1
0.626481574,46,0,0.738863057,13333.0,21,0,11,0,0
1.352159468,42,0,0.055788591,2383.0,5,1,0,0,2
0.9999999,49,1,0.175075564,4300.0,2,1,0,0,3
0.190847328,53,0,0.357634369,5376.0,10,0,1,0,3
0.827283945,46,0,0.58060245,3020.0,5,0,2,0,3
0.377238383,52,0,0.264315989,11088.0,15,0,2,0,1
0.712220762,41,0,0.362212596,3000.0,9,1,0,0,3
0.95640327,41,3,1.129100158,5700.0,8,0,2,1,2
0.684986663,53,2,0.254860571,9000.0,11,0,1,3,1
0.020935279,71,0,0.104548789,2725.0,4,0,1,0,1
0.415528157,27,0,19.5,1.0,1,0,0,0,0
0.743005977,56,0,0.724282227,8602.0,16,0,2,0,0
0.13977573,38,1,0.265213665,8166.0,4,0,1,0,0
0.527875167,46,0,0.123887611,10000.0,8,0,0,0,2
0.103910063,74,4,0.673402948,16279.0,28,0,16,0,0
0.9999999,36,3,0.664913204,1900.0,2,1,0,1,2
1.173469388,38,1,0.57677665,1575.0,5,6,0,3,0
0.9999999,22,0,0.457063712,360.0,1,0,0,0,0
0.9999999,52,0,0.011244378,5335.0,2,2,0,0,1
0.094169167,52,0,0.224555089,5000.0,14,0,0,1,0
0.9999999,29,0,0.396743787,3500.0,2,2,0,0,0
0.9999999,40,0,0.894552724,2000.0,3,3,1,3,0
0.186585266,37,1,0.914642012,4650.0,11,0,1,0,3
0.0,42,0,0.439217759,9459.0,7,0,2,0,0
0.9999999,43,1,0.872998933,936.0,2,1,1,0,1
0.063893611,30,0,0.329896907,2133.0,5,0,0,0,0
0.9999999,64,0,0.403726708,804.0,2,0,0,0,0
0.113848712,74,0,0.306013238,7100.0,8,0,1,0,1
0.382412246,39,0,0.868546196,2943.0,5,0,2,0,3
0.698147602,58,0,0.407600471,5946.0,11,0,1,0,1
0.76164767,42,1,0.348883705,3000.0,4,1,1,0,3
0.937824498,38,0,0.3037012,5916.0,10,0,2,0,0
0.507702543,68,0,0.242709893,11350.0,5,0,1,0,1
0.034288204,50,0,0.188120792,15000.0,11,0,3,0,5
0.0,67,0,0.0,600.0,10,0,0,0,1
0.984455184,50,2,0.125846154,9749.0,4,1,0,2,3
0.268105073,58,0,0.732238486,2800.0,12,0,2,0,0
0.32227516,63,0,0.52864283,2600.0,9,0,0,0,0
0.35416146,50,1,0.352051341,4362.0,6,0,0,0,1
0.508245877,38,2,0.017549123,6666.0,6,0,0,0,1
0.010072423,42,0,0.004248002,9886.0,11,0,0,0,2
0.741311926,52,4,0.216975892,9000.0,10,0,0,1,2
0.073449802,71,1,0.127790714,7300.0,32,0,1,0,0
0.052274567,65,0,0.061472005,6018.0,8,0,0,0,0
0.02828941,64,0,0.003306626,7862.0,5,0,0,0,0
0.742171885,43,2,0.285994764,4583.0,5,0,1,0,1
1.336621455,47,1,0.012329224,3000.0,2,0,0,0,2
0.049545936,50,0,0.014694374,11500.0,6,0,0,0,1
0.030628525,37,2,0.922368273,8900.0,20,0,8,0,0
0.026867768,54,0,0.403349855,5850.0,14,0,1,0,1
0.091958002,88,3,0.328722093,7300.0,10,2,1,1,0
0.982024829,56,3,0.257929255,9300.0,15,0,0,0,0
0.798710064,46,0,0.544105293,3570.0,4,0,2,0,3
0.10288364,58,0,0.007124799,4350.0,4,0,0,0,0
0.048731273,61,0,0.115184869,12900.0,9,0,1,0,1
0.9999999,40,3,0.34824345,15000.0,8,0,3,0,2
0.0,57,0,0.129569644,2160.0,3,0,0,0,0
0.015666449,56,0,0.076165214,7916.0,11,0,0,0,0
1.887043189,43,1,0.155965688,7693.0,5,1,0,2,1
0.761937597,49,3,0.207368599,5916.0,10,0,2,0,2
1.026776151,52,0,0.072790295,7500.0,3,1,0,1,3
1.428571429,40,1,0.1641113,1760.0,6,0,0,1,1
0.127096989,55,0,0.010324932,3292.0,2,0,0,0,0
0.034411042,62,0,0.006194348,7748.0,7,0,0,0,0
0.98840232,30,1,0.193761248,5000.0,9,0,0,0,0
0.161939322,43,0,0.429337182,9700.0,14,0,2,0,0
0.041263916,62,0,0.058696469,10647.0,2,0,1,0,0
0.017832073,60,0,0.00489716,4083.0,5,0,0,0,0
0.0,46,0,0.930298991,5250.0,12,0,4,0,3
0.320757393,74,1,0.156475238,4300.0,3,0,1,0,0
0.306379575,34,0,0.040087265,3666.0,1,0,0,0,0
0.954674221,56,1,0.51438729,9000.0,4,0,1,0,0
0.79494435,52,2,1.212785902,5333.0,6,0,3,1,2
0.033573141,23,0,0.048144433,1993.0,3,0,0,1,1
0.9999999,39,3,0.20783848,1683.0,2,2,0,0,3
0.584841516,46,0,0.664167916,2000.0,3,0,0,0,1
0.132591379,28,0,0.241339223,4300.0,3,0,1,0,0
0.914811358,62,1,0.707188161,945.0,9,0,0,0,0
0.16661467,64,0,0.427070135,13416.0,13,0,3,0,0
0.0,73,0,0.374061843,3330.0,5,0,1,0,0
0.741857191,51,4,0.453969372,5680.0,14,0,1,1,0
0.457051432,54,0,0.063968872,6424.0,2,0,0,0,2
0.071554892,30,0,0.234654633,19500.0,11,0,3,0,0
0.216654335,38,0,0.285988484,2083.0,4,0,0,0,0
0.006701347,69,0,15.0,0.0,7,0,0,0,0
0.154963534,42,1,0.278148081,5550.0,12,1,2,1,2
0.9999999,34,2,0.249401523,4594.0,7,1,1,0,0
0.0,31,0,0.018490904,3352.0,2,0,0,0,1
0.324818513,54,0,0.332333533,5000.0,6,0,1,0,2
0.057884232,40,0,0.293416108,6120.0,3,2,2,2,1
0.149516823,49,0,0.247725162,5384.0,13,0,0,0,0
0.195218007,69,0,0.305268595,9679.0,14,0,2,0,0
0.355400287,52,0,0.339041875,17575.0,19,0,3,0,3
0.775381378,28,0,0.07283987,3390.0,2,0,0,0,4
0.038299043,67,0,0.20688156,16100.0,5,0,2,0,0
0.892674103,41,1,0.372704022,4300.0,8,0,0,4,4
0.673496148,41,0,0.234379339,3600.0,4,0,0,0,2
0.003510061,49,0,0.000174171,11482.0,2,0,0,0,0
0.9999999,56,3,0.817197134,6000.0,5,1,2,0,1
0.676550117,43,0,0.401799743,7000.0,10,4,0,0,4
0.0,37,0,0.304529393,9338.0,6,0,2,0,2
0.0,55,0,0.346724184,3708.0,9,0,1,0,0
0.920001441,32,0,0.18520682,27390.0,12,0,1,0,0
0.15090436,73,0,0.30794234,7075.0,6,0,2,0,0
0.720797721,49,0,0.128540824,4200.0,3,2,0,0,1
0.0,45,0,0.282911803,6167.0,3,0,1,0,0
0.939553726,58,0,0.440329218,1700.0,10,0,0,0,0
0.9999999,34,4,0.025019963,3756.0,1,1,0,0,1
0.62871442,46,0,0.96383936,6000.0,15,0,2,0,0
0.328809685,34,0,1113.5,1.0,7,0,2,0,2
0.984422692,66,0,0.268888206,6511.0,8,1,0,1,0
3.523238381,42,0,0.363212263,3000.0,10,0,0,0,1
0.019498101,58,0,0.577829278,7766.0,15,0,2,0,2
0.450868765,51,0,0.182188015,27284.0,9,1,2,0,1
0.024385786,56,0,0.231574053,4300.0,12,0,1,0,1
0.9999999,36,0,0.285578296,2100.0,2,0,0,0,0
0.451376082,48,0,2.51196093,12080.0,29,0,17,0,2
0.551440662,44,0,0.418147936,6975.0,14,0,2,0,1
0.281952753,61,0,0.641530991,3500.0,11,1,1,0,0
0.904417387,51,0,0.133275513,3458.0,2,0,0,0,0
1.316139767,32,0,0.294485294,2719.0,5,2,0,0,1
0.15661351,60,4,0.134643307,10330.0,9,0,1,0,0
0.281749977,60,0,0.25734853,5000.0,8,1,0,0,1
0.430740859,69,0,0.17252519,13000.0,10,0,1,0,0
0.115187624,65,1,0.480803839,3333.0,8,0,1,0,0
0.170584222,57,0,0.101412339,18833.0,7,0,2,0,2
0.119784842,30,0,0.090316574,5369.0,2,0,0,0,1
0.009605653,65,0,0.271490507,6688.0,5,0,1,0,0
0.002039189,54,0,0.237556312,9100.0,8,0,1,0,2
0.081390169,66,0,0.260873849,20300.0,17,0,2,0,0
0.002477832,53,0,0.418096984,6000.0,13,0,1,0,2
0.9999999,59,0,0.079509494,7583.0,1,0,0,1,0
0.555471361,48,0,0.679932345,10050.0,16,0,1,0,1
0.749287749,52,1,0.460643519,5500.0,5,1,1,0,0
1.097203728,30,1,0.592613163,3600.0,6,0,1,1,0
0.352709819,51,0,0.336153846,9099.0,12,0,1,0,0
0.913362213,47,0,0.01975128,4100.0,2,1,0,0,0
0.078148112,53,0,0.373481166,6583.0,10,0,1,0,3
0.299731926,45,0,0.061213939,9670.0,5,0,0,0,1
0.310994271,49,0,0.371957753,6532.0,12,0,2,0,3
0.0,53,0,0.572488273,9166.0,8,0,1,0,0
0.084295753,56,0,0.473714054,12344.0,8,0,3,0,2
0.069723888,40,0,0.037488285,3200.0,10,0,0,0,2
0.9999999,64,7,0.380008807,4541.0,13,1,0,1,0
0.9999999,40,0,0.385922815,5000.0,7,0,1,1,3
1.253158406,35,1,0.05711786,8000.0,2,1,0,0,0
0.970149254,31,0,0.001249688,4000.0,1,0,0,0,0
0.399615148,72,2,0.309552826,10666.0,10,0,2,0,0
0.893308428,60,0,0.220942408,3819.0,8,0,0,0,0
0.784053156,50,0,0.001413856,4950.0,2,3,0,0,0
0.305189827,62,0,0.33127572,7289.0,6,0,2,0,0
0.142660473,42,0,0.523916293,2675.0,18,0,1,0,0
0.504523092,62,0,0.153018605,7900.0,4,0,0,0,0
0.565717141,52,2,0.465263692,3943.0,7,0,2,0,5
0.554229498,41,0,0.554776375,6416.0,7,0,3,0,1
0.526588492,50,1,0.186512283,6390.0,7,0,1,0,2
0.067538998,39,0,0.197960408,5000.0,5,0,1,0,0
0.314666939,51,0,0.479839493,15450.0,19,0,2,0,2
0.816224492,65,0,6.00998004,500.0,9,0,2,0,0
0.004951131,79,0,0.007362967,3666.0,21,0,0,0,1
0.378389916,69,1,0.222421027,16207.0,14,0,1,0,1
0.786250119,38,0,0.697110904,8583.0,15,0,2,0,3
0.090746676,30,0,0.211115554,2500.0,7,0,0,0,0
0.989171738,73,3,3.613269892,3782.0,15,0,9,0,0
0.775031449,43,1,7.822870852,2500.0,26,0,7,0,0
0.501868639,47,0,1.686971235,6500.0,16,0,3,0,1
0.880353274,33,1,0.477926473,6500.0,9,0,2,0,1
0.9999999,42,3,0.7994002,3000.0,2,1,1,1,3
0.917080085,38,0,0.101123596,800.0,9,0,0,0,0
0.945091514,63,0,0.572636434,1300.0,4,1,0,1,0
0.976023976,28,2,0.195521791,2500.0,7,1,0,0,0
0.9999999,37,1,0.193180682,10000.0,1,3,1,2,0
0.92338441,45,1,0.388447851,3652.0,3,4,1,0,3
0.9999999,44,1,0.339787633,1600.0,1,1,1,0,0
0.9999999,23,0,0.0,1760.0,0,1,0,0,0
0.569575139,59,2,1.04439778,6666.0,21,1,1,0,3
0.447818371,40,0,0.724982001,8333.0,13,0,4,0,0
0.081234806,49,0,0.289871013,10000.0,7,0,1,0,1
0.011950143,68,0,1.450509898,5000.0,14,0,2,0,0
0.122408342,55,0,0.413673036,11774.0,11,0,3,0,0
0.201796166,58,0,0.239622936,19200.0,11,0,2,0,0
0.053245563,30,0,0.072505999,5833.0,3,0,0,0,0
0.653056973,53,0,0.06841612,3200.0,6,0,0,0,0
0.068020493,47,0,0.539932508,8000.0,11,0,1,0,0
0.456954305,48,0,0.58022184,6400.0,7,0,2,0,1
0.496259352,54,1,0.364165329,4983.0,4,0,1,0,0
0.755310524,49,0,0.313223233,8900.0,11,1,1,0,0
0.0,71,0,0.042652449,3000.0,9,2,0,0,0
0.040681935,53,0,0.047583582,12083.0,10,0,0,0,2
1.08994004,48,3,0.097758955,17000.0,6,0,0,2,3
0.088819069,47,0,0.168566287,5000.0,4,0,0,0,1
0.9999999,32,0,0.445299145,1169.0,1,0,0,1,0
0.0,45,0,0.0,2000.0,2,0,0,0,0
0.193761201,35,0,0.400654426,5500.0,8,0,2,0,3
0.275776498,62,0,0.181737392,4500.0,13,0,0,0,0
0.0,31,0,0.430122892,3498.0,10,0,1,0,0
0.9999999,32,1,0.532056619,1200.0,3,0,0,0,1
0.0,65,0,0.364654138,2500.0,13,0,0,0,1
0.289636373,57,0,0.999875016,8000.0,21,0,3,0,1
0.093717072,40,0,0.678392873,11000.0,5,0,2,0,2
0.019381221,49,0,0.83837807,1750.0,9,0,1,0,1
0.25462467,78,0,0.18568083,2988.0,5,0,0,0,0
0.76624875,37,0,0.444584781,9500.0,5,0,2,0,2
0.999333555,42,2,0.610770089,3583.0,9,5,1,0,0
0.931517121,39,0,0.08013141,7000.0,4,0,0,0,5
0.9999999,55,1,0.268896015,2182.0,2,1,0,1,0
0.690683851,55,0,0.432552146,12416.0,7,0,2,0,2
0.816819317,57,0,0.41982891,4558.0,8,0,1,0,1
1.136886735,51,4,0.149016902,5797.0,6,2,0,0,1
0.161722213,53,0,0.481722488,5224.0,9,0,3,0,3
0.573740372,52,0,0.096975756,4000.0,2,0,0,1,0
0.346379648,50,0,0.236690891,11833.0,10,0,2,0,1
0.078294541,81,2,0.200959808,5000.0,7,0,1,0,0
0.9999999,28,98,0.0,1664.0,0,98,0,98,0
1.083431257,44,1,0.757846451,4141.0,3,0,1,1,2
1.004029779,47,2,0.296783869,6000.0,3,1,0,0,2
0.13306279,49,1,0.182881653,10257.0,9,0,2,0,3
0.965473384,41,6,0.845593487,7000.0,17,0,4,1,2
0.015154503,54,1,0.189520078,4083.0,12,0,0,0,0
0.086833296,43,0,0.524248428,11608.0,18,0,3,0,2
0.00749925,54,0,0.368091762,958.0,5,0,0,0,1
0.022570702,65,0,0.008543901,5500.0,6,0,0,0,1
0.650321464,40,0,0.373477255,6484.0,9,0,0,0,0
1.012676743,32,2,0.387910519,2100.0,5,1,0,0,0
0.522791277,65,0,0.320289698,9250.0,11,0,2,0,0
0.395531314,44,0,0.365998027,3040.0,5,0,0,0,0
0.906685863,49,5,0.943097576,4990.0,16,1,1,1,3
0.9999999,26,0,0.053982006,3000.0,1,0,0,0,0
0.784053156,56,1,0.165626219,5125.0,3,0,0,0,0
0.003633656,42,0,0.000580159,5170.0,10,0,0,0,0
0.980013324,49,0,0.077279753,5175.0,3,2,0,1,1
0.851536468,58,0,0.047253951,6390.0,6,0,0,0,1
0.9999999,41,0,0.634595874,5913.0,5,0,2,0,1
0.23029604,25,1,0.007248188,4000.0,2,0,0,0,0
0.988204456,46,0,0.051937611,6218.0,7,0,0,0,1
0.660351043,43,0,0.559789218,7400.0,7,0,2,0,2
0.604181008,36,0,0.526868283,4000.0,14,0,1,0,1
0.090527229,66,0,0.167418643,10416.0,6,0,1,0,0
0.083743019,39,0,0.35337173,8333.0,16,0,1,0,1
0.410886304,48,0,0.116876819,6185.0,3,0,1,0,2
0.760592041,62,0,1.077967587,6848.0,16,0,2,0,0
0.259730764,61,1,0.501488498,3694.0,11,0,3,0,0
0.843857534,56,0,0.785506039,2400.0,4,0,1,0,2
0.0,62,0,0.0,5644.0,1,0,0,0,0
0.9999999,32,0,0.003745318,3203.0,1,2,0,0,1
0.162864544,46,1,0.16150601,12562.0,10,0,1,0,2
1.03996004,23,1,0.185876083,1500.0,2,0,0,0,0
0.888111888,63,1,0.455848359,2162.0,8,0,0,1,1
0.134660682,42,0,0.440337224,6167.0,3,0,1,0,5
0.9999999,27,0,0.000571265,3500.0,0,0,0,0,0
0.858156028,31,2,0.15390163,6932.0,4,0,0,1,0
0.682030814,78,5,0.640671866,5000.0,12,2,2,0,0
0.289410266,46,1,1.136786726,4941.0,14,0,2,0,3
0.515468824,38,0,0.282490598,2392.0,4,0,0,0,2
0.316871799,55,0,0.321655242,3938.0,7,1,0,0,2
1.007795289,38,1,0.225884096,5400.0,6,4,0,2,0
0.774228577,35,0,0.453888162,13000.0,11,0,4,0,1
0.712306747,60,2,0.738910595,4350.0,16,5,1,0,0
0.954681773,38,2,0.330977418,5800.0,4,0,1,0,0
0.989357036,48,0,0.526689244,6200.0,15,0,2,0,2
0.392754088,53,0,0.384852675,9400.0,9,0,1,0,1
0.9999999,26,2,0.643236489,3200.0,5,0,1,0,0
0.974763407,51,2,0.621683968,2600.0,4,0,1,2,2
0.020147402,59,3,1.636170857,3300.0,17,1,6,1,0
0.231777981,61,0,0.408276286,13000.0,13,0,3,1,0
0.175835734,79,1,0.800369117,3250.0,8,0,1,0,0
0.024365943,69,0,0.56323452,5700.0,13,0,2,0,0
0.0,67,0,0.275995575,1807.0,7,0,0,0,0
0.9999999,60,0,0.202386712,6200.0,3,0,0,0,1
0.998625172,48,1,0.137595944,14200.0,4,3,0,2,3
0.9999999,57,1,0.903609639,10000.0,5,0,2,2,0
0.942737684,29,0,0.212478185,4583.0,5,0,0,0,0
1.020368966,53,2,0.681663667,5000.0,9,8,2,4,4
0.0,28,0,0.098367887,6800.0,4,0,1,0,2
0.880127864,49,0,0.470003315,6033.0,8,0,1,0,0
0.694050992,40,0,0.588560286,3076.0,10,0,2,0,0
0.880010256,46,0,0.673028857,4400.0,13,0,2,0,1
5423.0,44,1,0.226618511,18550.0,9,0,3,0,0
0.120582445,89,1,0.402832743,4800.0,8,0,1,1,0
0.362322494,25,0,0.574972233,2700.0,8,0,2,0,0
0.980066445,37,5,0.066593886,5495.0,10,1,0,0,0
0.093898365,44,0,0.342483185,5500.0,7,0,2,0,1
0.713423619,47,0,0.414954896,9200.0,8,0,1,0,2
0.0,88,0,0.208032299,4705.0,7,0,0,1,1
0.9999999,38,2,671.0,1.0,5,0,1,3,2
0.04705109,48,0,0.08906392,3300.0,11,0,0,0,0
0.9999999,32,1,0.372937294,1211.0,3,0,0,0,1
0.0,73,0,0.026328945,6000.0,4,0,0,0,0
0.0,27,0,0.255726781,2400.0,3,0,0,0,0
0.167290295,63,0,0.442327573,13541.0,24,0,4,0,1
0.525894079,46,1,0.128926702,4583.0,13,0,0,1,2
0.358640287,44,1,0.077694729,5083.0,20,0,0,0,4
0.288878763,39,2,0.483379798,9325.0,18,0,3,0,2
0.017460282,71,0,0.146409541,3940.0,7,0,0,0,0
0.9999999,27,98,0.0,1821.0,0,98,0,98,2
0.004880588,59,1,0.262496796,3900.0,10,0,2,0,0
0.062731242,63,0,0.01599543,3500.0,11,0,0,0,0
0.070895604,70,0,0.862045985,6001.0,10,0,3,0,0
0.891444896,26,0,0.300771208,3500.0,7,4,0,0,0
0.785975781,64,0,0.204689245,2686.0,4,0,0,1,0
0.114177165,30,0,0.04181058,5500.0,6,0,0,0,0
0.180969397,63,0,0.3310063,5872.0,10,0,2,0,0
0.0,65,0,0.31079339,8532.0,12,0,1,0,0
0.41086874,38,1,1611.0,0.0,6,0,0,0,2
0.014409759,60,0,0.657528379,4668.0,11,0,2,0,0
0.264230807,62,1,0.704532736,5360.0,24,0,1,0,0
0.016017375,59,1,0.241189703,4000.0,10,0,1,0,0
0.185725799,67,0,0.184110423,9200.0,6,0,1,0,1
0.125222529,58,1,0.245853429,8500.0,5,0,1,0,0
0.210434552,50,0,0.522213887,11996.0,21,0,4,0,1
0.404403522,67,0,0.112710523,13893.0,11,0,0,0,0
0.926305408,48,3,2.375923512,2300.0,14,0,2,1,6
0.219831755,72,0,0.510998,5500.0,16,0,1,0,1
0.9999999,53,1,0.19008999,9000.0,1,0,1,0,0
0.996128304,50,1,0.583292383,6104.0,6,0,0,0,1
0.021586616,52,0,0.101870851,8284.0,3,0,1,0,0
0.034927324,36,0,0.136140504,9166.0,5,0,1,0,5
0.00257781,92,0,0.001332889,3000.0,6,0,0,0,0
0.312683787,51,0,1.85106383,1550.0,5,0,1,0,1
0.99020098,36,0,0.042422511,7000.0,1,0,0,0,3
0.039302639,39,0,2688.0,0.0,4,0,2,0,3
0.683077466,62,2,0.195707816,5078.0,3,1,0,0,2
1.078921079,35,0,0.338314867,3880.0,9,0,0,0,2
0.431952889,28,0,0.204295766,8100.0,7,0,2,0,2
0.864126528,28,2,0.149207814,6500.0,14,2,0,2,0
0.080284567,48,0,2419.0,0.0,6,0,1,0,3
0.482473731,52,2,0.34347275,7100.0,8,2,1,2,1
0.012058587,74,0,0.020989505,2000.0,3,0,0,0,0
0.006939184,62,0,0.106528452,4533.0,5,0,1,0,0
0.956087824,38,2,0.324957167,1750.0,7,1,0,0,1
1.00419916,45,0,0.682747643,8166.0,6,0,1,0,4
0.075530816,51,0,1.81479014,1500.0,6,0,1,0,0
0.016768586,50,0,0.367346939,7839.0,10,0,3,0,1
0.259898079,56,1,0.068458781,8369.0,6,1,0,0,0
0.151415493,60,0,0.349789916,5711.0,11,0,0,0,0
0.099800399,23,0,9.0,0.0,1,0,0,0,0
0.0,65,0,0.0,0.0,10,0,0,0,0
0.399228682,42,1,0.376005852,4100.0,10,0,1,0,0
0.9999999,46,0,0.463407134,3251.0,3,0,1,0,2
0.117725714,45,0,0.01330627,4433.0,3,0,0,0,0
0.434987409,46,0,0.43978011,2000.0,15,0,1,0,0
0.002057828,55,1,0.277367185,11500.0,15,0,2,0,2
0.671166345,61,2,0.077980505,4000.0,6,0,0,0,1
0.040493066,77,0,0.006839453,8333.0,9,0,0,0,0
0.133672833,51,1,0.372008018,8480.0,20,0,3,0,2
0.967800716,42,0,0.419526385,22000.0,11,0,2,0,2
0.924302789,27,1,0.215301807,2600.0,3,0,0,1,3
0.948017328,34,0,1.779350541,1200.0,7,0,1,0,2
0.9999999,45,0,0.208924182,5288.0,8,0,0,0,1
0.560505359,52,0,0.62090253,11500.0,15,0,2,0,0
0.186173589,38,0,0.381539177,4300.0,10,0,1,0,2
0.02369921,63,0,0.005725191,3667.0,3,0,0,0,0
0.16546651,54,0,0.339787292,11000.0,24,0,1,0,0
0.49366514,34,1,0.419942077,7250.0,10,0,2,0,0
0.118841282,38,0,2.06993007,1000.0,9,0,2,0,2
0.010743358,57,0,0.228428809,4206.0,6,0,1,0,0
0.9999999,31,1,0.209244222,1600.0,3,1,0,0,0
0.9999999,36,0,0.009327115,1500.0,0,4,0,0,0
0.46478923,32,0,0.057155323,6875.0,5,0,0,0,2
0.010209076,65,0,0.319974282,4665.0,8,0,1,0,0
0.012849867,41,0,0.030487805,3935.0,3,0,0,0,0
0.910363571,43,3,0.186156174,28416.0,12,0,3,1,2
0.95470151,55,0,0.315884206,13333.0,7,0,2,0,1
0.705073732,35,0,0.114564831,3377.0,5,0,0,0,3
0.906294639,62,0,0.701714286,7874.0,4,0,3,1,2
0.06661712,36,0,1.40139965,4000.0,7,0,4,0,1
0.97020298,31,0,0.085245902,6404.0,3,0,0,0,3
0.969079429,48,0,0.431174314,9000.0,14,0,1,0,4
0.9999999,49,0,0.719385934,2800.0,5,0,2,0,0
0.814558059,48,2,0.800799467,1500.0,3,3,0,0,0
0.17965008,65,2,0.613361579,19353.0,33,0,9,0,0
0.066886412,39,1,0.191606163,5646.0,7,0,1,0,3
0.560625067,56,5,0.761178327,1900.0,6,0,0,2,2
0.039225692,68,0,0.184687902,7000.0,9,0,0,0,0
0.534115602,31,0,0.126931233,3300.0,3,0,0,1,0
0.168230661,47,1,0.624857987,4400.0,11,0,1,0,0
0.006573004,40,0,0.383271572,5666.0,7,0,2,0,0
1.04636291,70,1,0.026858214,1600.0,5,1,0,0,0
2.275716917,29,1,0.064483879,4000.0,5,0,0,0,0
0.915850261,58,0,1.202870348,4110.0,8,0,2,0,3
0.605656604,33,0,0.874098991,2080.0,3,0,1,0,0
0.0436027,37,0,0.339587242,5329.0,7,0,1,0,2
0.072816649,55,3,0.381730253,9304.0,17,0,2,1,1
