ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
68,156,4,75,31,0,0,94,12,6,35,1,37,-7,0,0,41,85,5,2,0,70
85,269,18,145,20,0,0,100,-7,7,20,0,25,10,0,0,20,-8,5,1,0,64
75,85,2,60,7,1,1,78,27,6,9,2,44,0,0,0,5,-8,3,1,-8,80
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
65,155,8,37,20,1,1,95,8,4,21,1,38,0,2,2,49,87,5,5,1,67
63,213,18,98,4,2,2,100,-7,6,4,0,50,-7,0,0,114,-8,1,1,-8,100
73,107,10,70,20,0,0,95,-8,6,21,1,86,0,4,4,81,93,2,3,2,83
65,185,3,66,11,3,3,92,60,6,12,4,17,-7,1,1,65,98,3,2,1,63
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
65,202,20,82,29,0,0,97,1,4,30,0,43,9,0,0,33,9,4,4,0,73
90,135,9,76,16,0,0,100,-7,7,16,1,56,0,0,0,3,-8,1,2,0,75
90,381,22,105,11,0,0,100,-7,7,11,0,82,0,0,0,2,37,1,4,0,83
84,312,27,111,19,0,0,100,-7,7,20,0,32,12,1,0,49,10,3,2,0,60
63,145,2,23,12,1,1,100,-7,7,3,5,23,-7,0,0,49,61,7,2,2,92
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
44,59,2,26,18,3,2,81,3,2,23,3,36,0,5,5,77,58,5,5,0,77
65,198,5,73,22,1,0,88,27,6,24,1,17,0,2,2,31,-8,3,1,1,57
71,383,8,76,19,2,2,86,11,4,24,1,29,2,1,1,26,79,4,2,1,67
65,186,3,66,23,0,0,96,32,6,23,2,48,-7,7,7,55,27,7,4,1,92
78,175,6,75,15,0,0,100,-7,7,5,2,47,6,0,0,32,-8,2,1,0,75
61,380,1,108,47,0,0,98,-8,6,55,7,16,0,7,7,39,-8,11,4,5,53
55,367,2,74,24,0,0,96,8,4,26,10,46,0,7,6,77,63,6,4,4,100
65,169,12,73,53,1,1,100,-7,6,56,0,63,0,1,1,40,51,5,7,1,80
88,162,10,98,10,0,0,100,-7,7,15,1,20,9,0,0,0,-8,4,1,1,100
86,169,6,82,5,0,0,100,-7,7,5,1,60,0,1,1,24,75,1,3,0,100
85,419,9,204,11,0,0,100,-7,7,11,1,27,0,0,0,6,-8,3,1,1,67
88,218,5,69,16,0,0,100,-7,7,16,1,63,5,1,1,1,-8,2,1,0,50
89,425,27,133,8,0,0,100,-7,7,8,0,25,0,0,0,5,-8,2,1,0,50
66,218,33,90,12,1,1,87,1,4,15,0,20,0,0,0,0,-8,1,-8,1,33
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
88,184,8,85,22,0,0,100,-7,6,22,1,41,4,1,1,10,92,1,2,0,60
70,142,9,47,16,0,0,100,-7,7,16,4,19,0,2,2,30,55,4,2,1,55
57,122,10,106,12,0,0,50,8,4,11,2,42,0,4,4,70,88,5,1,2,100
62,398,3,133,33,0,0,88,37,6,34,2,44,0,3,3,56,89,8,3,4,65
67,91,3,45,23,1,1,88,41,5,24,4,75,0,2,2,20,62,2,4,0,100
70,163,3,65,37,0,0,97,6,4,39,2,36,1,10,10,5,53,4,2,0,47
70,166,26,94,17,2,1,89,36,6,12,0,16,3,1,1,58,-8,8,1,1,82
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
63,20,3,10,15,0,0,100,-7,7,15,11,13,0,7,6,18,91,4,2,1,40
61,124,2,56,7,2,1,70,12,6,10,1,40,-7,1,0,72,-8,2,2,1,67
80,263,6,89,34,0,0,100,-7,7,44,1,33,0,4,4,27,47,4,3,1,64
61,274,7,103,27,0,0,79,2,4,29,1,17,0,0,0,33,47,11,2,3,76
87,325,6,102,27,0,0,100,-7,7,27,3,41,0,1,1,1,72,7,5,0,71
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
65,165,3,53,27,2,1,86,61,6,35,5,41,-7,6,6,31,60,6,3,1,69
61,290,8,62,39,0,0,97,2,6,41,5,38,1,3,3,30,-8,8,4,1,60
74,-8,4,100,8,1,1,88,30,6,0,1,13,4,1,1,2,-8,1,1,0,43
80,207,6,57,21,0,0,95,66,6,9,1,71,-7,0,0,1,98,2,6,0,82
73,99,2,50,18,1,1,100,-7,7,21,2,20,0,3,3,1,-8,3,1,0,57
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
69,115,7,52,18,4,2,82,23,6,22,2,18,0,0,0,23,93,5,2,1,41
68,123,20,44,7,0,0,86,10,6,7,0,29,1,1,1,26,72,2,2,0,80
85,128,2,62,17,0,0,100,-7,7,19,3,61,-7,5,5,2,93,1,2,0,75
68,162,13,73,22,1,1,86,5,4,22,0,23,5,2,2,4,-8,5,-8,0,42
81,273,9,101,11,1,0,77,24,6,13,1,15,0,0,0,20,-8,1,1,0,29
77,187,2,63,35,0,0,100,-7,7,36,1,19,-7,0,0,13,-8,6,1,1,35
58,274,11,144,9,2,0,64,41,4,11,1,36,0,3,3,68,15,2,3,1,100
92,-8,37,103,19,0,0,100,-7,7,0,0,26,0,1,1,0,-8,0,-8,0,0
79,256,11,79,42,0,0,100,-7,7,44,1,23,10,0,0,17,54,8,3,1,52
72,265,16,154,13,2,1,81,26,5,16,0,56,0,1,1,41,83,4,2,0,100
88,273,22,79,19,0,0,100,-7,7,37,0,30,-7,0,0,2,19,2,2,0,36
67,155,5,87,23,2,0,85,24,6,27,2,37,5,0,0,27,53,7,5,1,93
59,319,3,52,15,1,1,100,-7,7,18,4,29,0,2,2,84,85,6,3,2,100
88,175,13,89,12,0,0,100,-7,7,12,0,33,-8,0,0,0,42,1,2,0,38
76,381,5,120,18,1,1,89,40,6,19,2,42,-7,3,3,29,36,2,3,1,56
60,120,13,95,8,2,2,73,1,0,19,0,27,-7,0,0,8,-8,3,2,0,75
66,216,4,89,27,0,0,100,-7,7,27,1,41,-7,5,5,78,69,5,2,3,70
72,136,13,74,3,1,1,75,25,6,4,0,25,0,3,3,0,-8,0,-8,0,0
65,139,3,67,27,0,0,93,7,4,28,3,21,0,1,1,54,48,9,1,4,77
77,222,4,102,39,0,0,100,-7,7,39,1,26,1,1,1,30,73,16,3,1,87
67,269,10,65,22,0,0,79,3,4,24,1,33,-7,0,0,21,70,4,3,0,58
85,231,4,77,14,1,0,93,67,6,15,1,20,0,0,0,0,59,1,1,0,38
74,172,0,82,14,0,0,81,5,4,16,2,38,0,2,2,3,-8,2,1,0,43
61,83,6,45,18,1,1,83,43,6,19,3,33,0,0,0,84,92,4,3,4,73
82,132,5,55,18,0,0,100,-7,7,19,2,47,0,0,0,21,55,1,4,-8,63
84,200,12,69,18,0,0,100,-7,7,18,0,39,13,0,0,1,86,2,2,0,40
79,203,4,95,28,1,0,91,41,6,16,2,28,3,1,1,1,-8,3,1,0,40
81,118,2,60,6,0,0,100,-7,7,7,1,14,0,3,3,6,-8,2,-8,1,50
61,231,1,80,29,1,1,97,19,6,31,4,42,0,6,5,51,81,7,5,3,63
57,86,3,36,28,0,0,90,23,6,29,5,28,0,3,3,53,54,10,3,2,76
80,342,3,122,38,0,0,100,-7,7,39,4,28,3,3,3,0,-8,2,2,0,43
65,147,8,57,9,4,4,82,35,6,11,2,91,7,0,0,64,73,1,4,0,100
66,107,30,84,31,0,0,97,2,4,4,0,32,0,2,2,15,-8,4,2,0,38
80,139,1,40,12,0,0,100,-7,7,14,4,36,2,5,5,19,97,5,2,0,88
72,84,4,53,29,0,0,100,-7,7,30,2,27,0,1,1,43,48,9,5,3,64
90,240,1,96,20,0,0,100,-7,7,22,1,32,-8,0,0,0,77,2,3,0,36
65,14,0,4,3,0,0,100,-7,7,6,5,33,-7,9,9,1,98,1,2,0,50
83,128,5,78,44,0,0,100,-7,7,44,1,14,2,1,1,8,85,7,2,0,36
82,123,13,63,17,0,0,100,-7,7,20,0,55,0,0,0,55,63,2,3,0,100
82,175,5,74,29,0,0,100,-7,7,30,2,21,6,0,0,52,-8,1,1,0,67
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
61,143,1,60,33,0,0,100,-7,7,36,3,29,0,4,4,80,76,7,6,4,83
75,316,14,56,14,0,0,100,-7,7,31,0,21,-7,0,0,41,-8,2,1,2,43
88,207,14,71,17,0,0,100,-7,7,17,0,47,7,0,0,6,51,1,3,0,50
81,223,6,83,63,0,0,100,-7,7,63,3,16,0,1,0,15,89,2,3,1,40
83,140,4,75,27,0,0,100,-7,7,29,4,52,0,3,2,12,100,2,3,0,71
58,372,38,94,15,1,1,71,5,1,17,0,53,0,0,0,35,-8,4,1,0,100
66,31,3,18,10,0,0,100,-7,7,10,2,10,0,1,1,53,82,9,1,2,100
66,162,12,76,35,1,0,93,12,6,43,0,74,0,6,5,55,73,5,2,3,70
70,55,0,20,6,0,0,100,-7,7,11,6,18,0,6,6,28,36,3,2,0,45
70,-8,7,64,13,1,1,93,29,6,14,2,36,-7,0,0,54,83,4,2,0,100
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
68,220,3,87,13,2,1,75,36,6,16,1,75,-7,4,4,0,62,0,2,-8,40
74,149,3,36,14,0,0,100,-7,7,14,4,50,0,1,1,32,25,3,5,0,80
65,65,6,44,16,1,1,100,-7,6,16,1,19,7,0,0,35,-8,4,1,0,71
59,137,8,62,16,1,1,100,-7,7,18,3,59,0,1,1,58,93,2,1,1,100
75,187,6,70,32,0,0,100,-7,7,32,5,28,0,0,0,20,81,6,3,1,47
86,70,9,39,10,0,0,100,-7,7,10,1,10,0,0,0,0,-8,1,1,0,22
81,79,9,45,12,0,0,100,-7,7,16,2,44,0,0,0,7,82,3,2,0,56
66,22,11,15,7,0,0,100,-7,7,7,2,43,0,2,2,46,84,4,3,1,100
80,157,5,133,27,0,0,78,-8,6,22,1,48,-7,0,0,6,64,6,3,0,82
88,159,11,133,15,0,0,100,-7,7,18,1,50,7,0,0,0,-8,1,1,0,40
61,391,2,137,16,0,0,71,8,4,17,1,35,0,0,0,62,23,5,2,3,78
83,205,3,105,7,0,0,100,-7,7,7,3,86,-8,0,0,-8,69,-8,3,-8,100
88,397,13,122,26,0,0,100,-7,7,26,0,0,0,0,0,9,-8,4,-8,0,20
86,109,14,54,8,0,0,100,-7,7,8,0,50,0,0,0,6,-8,1,1,0,50
64,180,1,32,6,0,0,100,-7,7,4,5,50,1,2,2,90,-8,3,1,1,100
72,140,3,80,27,0,0,96,66,6,27,3,44,-7,0,0,22,39,5,4,1,75
68,217,2,110,19,1,1,86,36,5,22,1,55,7,0,0,95,100,3,2,1,100
64,153,8,55,8,2,2,78,7,4,9,2,22,0,0,0,28,-8,4,1,0,71
71,128,3,68,12,1,1,85,27,6,13,3,23,0,0,0,80,99,6,2,1,80
74,158,3,65,24,0,0,96,-8,6,25,2,40,0,0,0,48,81,7,6,1,81
71,215,2,72,55,0,0,100,-7,7,47,10,27,-7,1,1,45,-8,8,4,2,43
61,117,1,59,19,4,1,83,38,6,25,3,46,-7,1,1,76,61,7,2,5,90
65,258,5,108,27,2,1,76,35,5,33,2,30,5,0,0,66,77,5,3,3,73
88,132,32,82,7,0,0,100,-7,7,7,0,29,-8,0,0,1,59,1,2,0,60
75,426,5,109,23,0,0,96,55,6,23,1,17,11,0,0,32,-8,6,1,2,44
64,164,7,70,16,2,1,89,69,6,18,1,11,0,4,4,89,-8,9,1,4,91
86,144,2,65,20,0,0,100,-7,7,21,1,24,2,5,5,4,84,1,2,0,30
61,137,2,52,12,1,1,93,6,2,15,1,20,0,2,2,22,-8,2,1,0,67
72,281,4,129,27,1,0,93,71,6,28,2,14,0,1,1,36,92,10,1,0,92
77,206,11,90,15,0,0,100,-7,7,20,1,27,10,0,0,38,-8,3,1,1,67
72,238,8,110,14,1,0,93,3,3,31,1,20,4,2,2,8,-8,5,-8,0,56
84,394,3,134,26,0,0,96,16,6,27,3,56,0,1,1,7,80,5,3,0,73
78,238,7,99,30,1,0,94,37,6,32,1,44,1,3,3,6,-8,4,3,0,70
68,172,3,74,23,1,0,92,5,3,28,4,28,2,2,2,6,98,1,2,0,25
66,-8,2,65,13,1,1,94,33,6,0,2,69,-7,2,2,55,95,3,3,0,100
76,293,4,74,33,0,0,100,-7,7,34,1,38,0,2,2,37,-8,13,1,0,88
86,131,2,73,25,0,0,100,-7,7,11,4,38,1,1,1,9,49,8,3,0,73
55,222,2,67,14,0,0,94,2,4,17,2,59,0,4,4,25,79,2,2,1,67
72,103,2,55,3,1,1,80,61,6,5,2,60,0,3,3,56,-8,1,-8,0,50
73,345,8,111,20,1,0,86,41,6,22,1,41,0,1,1,23,153,4,7,1,69
86,220,7,79,19,0,0,100,-7,7,19,1,0,0,0,0,2,-8,3,-8,0,21
87,178,3,91,22,0,0,100,-7,7,24,2,29,2,6,6,7,68,2,2,0,44
83,196,29,82,21,0,0,100,-7,7,35,0,57,17,0,0,2,51,1,4,0,63
54,191,5,89,11,6,4,73,22,0,14,3,40,4,1,1,15,73,2,1,0,75
70,143,5,55,20,0,0,100,-7,7,20,2,45,0,1,1,43,88,6,3,2,100
65,45,7,27,5,0,0,80,27,6,6,1,60,-7,3,3,94,90,1,2,1,100
78,197,8,93,17,1,1,94,28,6,18,1,33,22,0,0,8,-8,1,1,0,33
66,95,21,64,18,1,1,100,-7,6,18,0,22,0,0,0,75,53,7,2,4,100
85,149,9,76,17,0,0,100,-7,7,17,1,41,2,2,2,14,18,2,2,0,80
65,226,4,82,48,0,0,100,-7,7,19,2,10,0,8,8,58,44,10,3,4,57
58,265,17,81,40,1,0,88,4,6,42,0,54,4,3,1,54,60,3,3,1,67
76,190,1,72,11,0,0,92,24,6,25,2,17,1,3,3,36,-8,5,1,2,67
74,183,10,44,12,0,0,100,-7,7,12,1,33,6,1,0,39,-8,2,1,1,75
77,110,17,48,17,0,0,100,-7,7,18,0,39,0,2,2,22,67,4,3,0,64
66,92,2,59,4,2,2,83,25,6,6,1,83,-7,1,1,-8,-8,1,1,-8,100
63,203,4,83,32,1,1,97,-8,6,35,1,60,-7,2,2,68,8,8,2,1,92
69,187,2,88,11,0,0,100,-7,7,15,2,53,0,2,2,86,-8,4,1,3,100
54,151,4,66,28,2,2,94,2,1,31,2,29,0,0,0,39,36,8,2,2,100
72,191,29,89,29,0,0,100,-7,7,29,0,24,7,0,0,56,-8,9,1,6,83
65,125,5,54,28,1,1,90,6,4,31,2,58,0,0,0,51,62,4,5,1,75
83,158,4,80,34,0,0,100,-7,7,10,3,21,11,0,0,3,-8,5,3,0,35
60,82,14,38,19,0,0,95,12,6,20,0,35,16,0,0,68,-8,6,2,3,62
89,218,4,87,24,0,0,100,-7,7,10,2,35,22,0,0,9,-8,1,1,0,20
59,244,4,76,27,1,0,80,6,4,30,2,40,0,2,2,88,54,7,4,3,93
78,79,33,58,9,0,0,78,9,4,9,0,33,0,0,0,3,-8,1,-8,0,33
67,166,3,61,24,0,0,96,44,6,24,3,54,1,3,3,74,63,5,4,3,100
72,164,2,67,38,0,0,100,-7,7,42,8,19,-7,1,1,55,-8,7,-8,3,67
60,139,4,71,23,1,1,72,19,6,29,2,38,0,0,0,89,69,11,2,2,81
75,207,4,46,17,0,0,100,-7,7,17,4,24,0,4,3,62,66,6,2,0,67
65,277,6,79,27,0,0,93,25,6,30,4,21,0,11,11,29,43,6,3,2,56
56,247,3,57,27,0,0,82,4,4,28,3,46,0,1,1,88,99,4,2,3,86
71,122,4,75,17,4,4,84,73,6,25,3,52,0,1,1,7,76,2,7,0,71
90,155,11,72,6,0,0,100,-7,7,6,1,0,0,0,0,1,-8,2,-8,0,50
64,233,6,89,39,0,0,100,-7,7,39,1,33,0,1,1,63,82,7,7,3,78
88,278,91,179,4,0,0,100,-7,7,5,0,40,0,0,0,6,-8,1,1,-8,100
85,-8,5,79,5,0,0,100,-7,7,0,1,40,1,2,2,19,-8,3,-8,1,100
73,251,3,77,33,0,0,100,-7,7,37,3,35,0,2,2,20,62,7,2,2,69
78,256,2,83,25,0,0,100,-7,7,27,1,19,3,1,1,34,-8,4,1,2,33
61,249,9,92,18,0,0,89,19,6,18,1,17,2,2,2,81,-8,8,1,3,77
83,195,56,117,9,1,1,90,34,6,10,0,20,-7,0,0,0,-8,0,-8,0,0
77,137,20,68,17,0,0,100,-7,7,18,0,17,0,5,4,48,-8,2,1,1,60
74,265,3,69,34,0,0,92,42,6,37,3,44,0,2,2,68,95,4,3,2,78
53,320,27,122,14,2,0,61,8,4,18,0,11,2,1,1,64,-8,8,1,3,77
87,213,2,71,40,0,0,100,-7,6,43,5,40,4,1,1,2,95,5,2,0,47
67,404,19,133,17,0,0,100,-7,7,18,0,50,0,1,1,81,76,4,3,3,100
83,294,2,106,22,2,1,92,43,6,47,3,16,2,1,1,0,35,2,2,0,44
66,203,7,62,42,0,0,100,-7,7,29,1,48,7,0,0,55,69,7,7,3,93
70,281,9,55,14,0,0,93,8,4,15,2,57,14,0,0,58,45,2,3,1,71
57,277,9,98,28,0,0,93,4,4,9,2,39,-7,0,0,71,90,7,2,5,69
79,411,1,138,42,0,0,98,14,6,46,1,12,0,2,2,0,93,4,2,0,25
81,204,7,64,13,0,0,93,59,6,14,3,14,5,0,0,11,-8,2,1,0,67
56,144,3,55,34,0,0,100,-7,7,36,2,53,5,0,0,92,84,9,3,5,92
58,210,14,87,23,0,0,70,1,4,23,0,35,0,1,1,53,5,6,3,2,77
84,325,1,89,22,0,0,100,-7,7,17,4,33,-7,3,3,6,-8,2,1,0,33
81,137,1,56,22,1,0,92,36,6,24,3,21,7,0,0,3,-8,3,1,0,50
80,233,1,57,30,0,0,100,-7,7,31,6,16,0,1,1,9,70,3,2,1,42
91,284,28,117,12,0,0,100,-7,7,12,0,33,-8,0,0,2,-8,2,1,0,50
69,191,2,70,28,0,0,86,42,6,29,2,21,13,0,0,41,87,10,2,1,67
71,107,2,42,23,0,0,92,40,6,24,3,67,2,4,4,34,91,6,4,1,83
73,161,17,85,33,0,0,100,-7,7,36,0,22,0,3,2,60,-8,4,2,1,67
72,171,6,64,28,1,0,97,67,6,30,7,53,1,1,1,61,93,4,2,1,67
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
73,304,18,86,14,1,1,100,-7,7,15,0,43,-7,0,0,0,2,1,2,0,43
86,243,5,87,16,0,0,100,-7,7,16,4,44,0,1,1,9,100,2,2,0,57
60,55,2,30,20,0,0,100,-7,7,21,7,24,1,5,5,64,91,7,4,3,80
69,172,2,67,26,0,0,96,2,4,27,1,33,0,6,5,18,-8,3,1,0,44
69,338,2,62,22,0,0,96,12,6,23,3,35,0,4,4,25,100,3,2,1,45
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
66,245,44,131,12,1,0,79,1,4,14,0,36,0,1,1,46,-8,3,1,0,100
82,191,12,98,9,1,0,90,35,6,10,0,60,3,1,1,0,78,0,2,0,60
63,207,1,58,35,1,0,95,20,6,37,3,41,0,2,2,51,61,5,3,3,69
63,320,12,88,13,1,1,79,2,2,14,0,29,0,0,0,17,-8,3,1,0,36
65,99,5,46,24,0,0,100,-7,7,24,2,33,0,2,1,51,67,7,2,2,64
75,109,3,50,21,0,0,95,28,6,21,6,71,-7,2,2,43,73,3,5,0,89
86,214,3,96,24,0,0,100,-7,7,4,1,54,0,1,1,25,-8,1,1,1,33
69,202,6,94,25,1,1,85,11,4,27,1,27,0,7,7,4,-8,2,2,0,44
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
69,206,9,61,38,0,0,95,42,6,39,3,64,5,0,0,92,48,5,3,3,89
67,153,9,72,58,0,0,100,-7,7,59,1,22,0,3,3,82,91,15,5,11,87
71,127,1,54,24,0,0,100,-7,7,28,5,46,0,5,5,54,100,4,2,2,55
85,186,7,72,6,0,0,100,-7,7,6,1,33,0,3,3,17,46,1,2,0,75
85,140,11,75,16,0,0,100,-7,7,16,1,31,0,0,0,13,20,2,2,0,67
59,137,11,78,31,0,0,91,1,4,32,1,47,0,0,0,62,93,12,4,3,94
63,165,2,73,23,0,0,88,5,4,25,5,56,3,1,1,36,28,6,5,1,85
65,259,4,121,4,2,0,29,39,6,7,2,29,0,1,1,100,98,1,1,1,100
89,393,37,157,5,0,0,100,-7,7,6,0,67,0,1,1,0,-8,0,-8,-8,0
70,218,6,86,59,0,0,100,-7,6,61,1,52,1,3,3,65,71,12,6,6,68
63,213,6,86,24,0,0,96,64,6,24,2,29,0,1,1,75,79,7,2,5,60
66,394,7,123,28,2,2,93,1,0,31,1,0,0,1,1,12,-8,6,-8,0,41
84,411,23,91,10,0,0,100,-7,6,11,0,36,0,0,0,17,-8,2,-8,0,100
58,258,1,81,16,0,0,89,9,4,18,3,33,-7,3,3,81,95,8,3,4,92
82,436,2,116,47,0,0,100,-7,7,37,1,13,2,1,1,11,29,6,3,0,33
84,304,2,92,27,0,0,100,-7,7,30,2,40,2,2,2,22,50,3,3,0,86
70,88,3,45,38,0,0,97,8,4,38,3,13,3,2,2,15,45,1,1,0,10
61,170,3,78,18,3,0,71,36,5,21,3,57,0,0,0,111,90,4,3,3,100
62,185,9,52,14,1,0,76,3,4,17,1,65,0,5,5,26,70,3,4,1,100
64,216,2,86,18,5,1,60,42,6,25,2,36,0,4,3,40,58,1,4,1,60
73,253,3,53,25,0,0,100,-7,7,26,4,54,0,6,5,25,60,4,6,0,71
78,132,12,91,30,0,0,100,-7,7,11,0,37,0,1,1,50,-8,4,2,1,67
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
86,423,25,149,14,0,0,93,-7,6,15,0,53,0,0,0,23,60,3,2,0,83
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
62,189,31,80,8,3,2,36,32,6,11,0,27,0,2,2,57,-8,3,1,0,80
52,195,4,86,12,5,3,61,2,4,19,1,67,0,2,2,25,82,1,4,0,71
66,177,4,60,37,0,0,97,-7,5,37,6,65,0,3,3,72,66,4,5,3,82
77,126,1,53,31,0,0,100,-7,7,33,3,24,11,0,0,2,59,3,2,0,56
66,409,4,138,18,0,0,85,15,6,20,2,25,0,0,0,55,-8,7,-8,1,80
79,156,156,156,1,0,0,100,-7,7,1,0,100,0,0,0,-8,-8,-8,1,-8,100
73,192,13,77,24,0,0,96,11,4,26,0,58,1,4,4,35,-8,2,2,0,80
64,175,6,97,29,9,9,63,2,4,41,1,63,0,1,1,16,94,1,1,-8,50
61,137,5,58,31,0,0,88,0,4,21,3,41,6,0,0,49,79,6,4,2,91
72,354,4,105,22,0,0,100,-7,7,24,5,29,0,0,0,89,77,7,3,5,92
60,249,2,81,27,0,0,96,1,4,71,3,36,-7,3,3,59,21,3,5,2,53
85,273,4,109,29,0,0,100,-7,7,29,2,17,0,0,0,1,-8,4,1,0,43
61,189,35,107,8,4,4,70,12,6,10,0,40,0,2,2,0,-8,0,1,-8,50
57,317,2,93,21,3,3,76,1,0,26,1,32,-7,5,5,62,-8,4,2,2,64
84,165,1,84,18,0,0,100,-7,7,20,1,50,2,1,1,12,63,4,1,0,71
56,76,6,32,11,2,2,92,15,5,14,5,17,0,3,3,83,42,5,2,2,100
86,326,6,90,32,0,0,100,-7,6,37,2,51,0,0,0,4,80,4,3,1,64
70,235,37,95,14,2,2,93,13,6,15,0,33,7,0,0,0,-8,0,2,0,40
78,150,6,63,37,0,0,100,-7,7,40,1,18,0,0,0,3,63,2,2,0,50
72,111,4,32,21,0,0,100,-7,7,21,3,24,21,0,0,50,100,5,2,2,57
86,188,19,92,25,0,0,100,-7,7,15,0,19,0,1,1,0,58,1,3,1,38
90,184,71,106,4,0,0,100,-7,7,4,0,50,0,0,0,0,-8,0,1,0,50
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
85,112,20,70,11,0,0,100,-7,7,11,0,73,0,0,0,12,-8,1,1,0,100
56,124,5,63,23,2,2,72,2,4,29,3,62,0,1,1,8,89,2,4,0,86
85,140,13,81,12,0,0,92,82,6,13,0,38,12,0,0,1,93,1,2,0,50
89,431,12,119,23,0,0,100,-7,7,23,0,43,12,0,0,6,32,4,3,0,54
74,183,6,76,19,0,0,100,-7,7,19,2,26,0,0,0,44,15,4,2,2,75
69,60,17,31,16,0,0,100,-7,7,16,0,13,0,1,1,76,-8,8,1,7,69
59,207,4,80,31,2,2,91,4,0,35,1,37,3,2,1,74,-8,5,2,2,89
83,174,9,142,13,0,0,100,-7,7,14,1,36,0,3,3,0,82,0,2,0,33
81,398,2,112,17,0,0,100,-7,7,18,2,33,0,0,0,47,60,5,2,1,64
68,227,2,49,26,0,0,100,-7,7,50,6,41,0,19,18,30,75,5,6,2,61
78,168,21,92,23,0,0,83,51,6,23,0,52,0,0,0,27,77,2,4,0,70
82,374,4,100,26,0,0,100,-7,7,27,3,22,3,2,2,28,94,3,4,2,50
85,351,3,100,23,0,0,100,-7,7,46,3,13,-8,0,0,3,-8,4,-8,1,50
79,135,25,93,28,0,0,96,45,6,24,0,50,-7,0,0,13,66,1,4,0,45
77,120,2,58,15,0,0,94,52,6,16,2,25,0,2,2,18,52,3,3,0,46
77,138,3,105,13,1,1,93,39,6,21,2,21,2,2,2,1,-8,1,1,0,33
76,190,6,65,23,0,0,96,29,6,24,3,33,0,1,1,70,92,3,2,2,71
82,-8,4,79,7,1,0,75,41,6,8,2,38,-7,0,0,5,19,1,2,-8,75
80,206,1,68,19,0,0,100,-7,7,21,4,52,1,2,2,25,89,4,3,0,70
70,240,19,93,20,0,0,100,-7,7,20,0,15,0,1,1,67,-8,7,1,5,69
83,234,1,95,33,0,0,100,-7,7,37,4,59,1,1,1,6,71,7,6,1,87
59,148,10,65,49,1,0,94,2,3,53,2,47,0,5,4,83,92,8,2,4,91
68,308,8,106,12,1,0,57,22,6,14,1,43,0,2,2,89,-8,4,1,1,83
81,261,11,110,27,0,0,96,53,6,27,1,22,0,0,0,23,13,11,2,0,65
87,147,1,69,8,0,0,100,-7,7,11,2,45,1,3,3,2,100,1,1,0,50
87,193,2,83,36,0,0,100,-7,7,40,1,23,0,2,2,1,-8,5,1,0,38
75,169,2,59,21,0,0,100,-7,7,22,4,36,-7,4,4,43,112,4,6,0,83
