V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V13,V19,V22,V30,V33,V35,V36,V40,V41,V42,V43,V45,V47,V50,V51,V52,V59,V63,V72,V75
3.0,1.0,20.0,14,1251.0,76.0,6.0,20,991.0,1.0,4,34.0,7,2,3,2,9,6,0.0,1,30.0,205.0,5,8,6.0,1,0,14.0,7,0,5
4.0,29.0,10.0,9,0.0,2.0,11.0,9,129.0,1.0,3,2.0,9,2,1,0,9,6,1.0,2,5.0,90.0,1,8,2.0,3,1,1.0,6,2,1
4.0,0.0,7.0,21,1009.0,36.0,23.0,47,290.0,1.0,8,21.0,7,2,1,3,9,9,4.0,0,0.0,44.0,5,5,2.0,3,3,69.0,6,0,1
3.0,0.0,2.0,3,1.0,0.0,29.0,12,45.0,2.0,7,0.0,7,2,1,1,9,6,11.0,2,8.0,5.0,7,8,1.0,5,0,10.0,8,0,11
1.0,-1.0,45.0,35,27.0,33.0,2.0,36,37.0,1.0,2,33.0,9,2,0,0,9,6,2.0,2,12.0,10.0,5,3,3.0,1,0,40.0,7,2,3
3.0,174.0,17.0,4,1277.0,71.0,3.0,5,5.0,1.0,1,5.0,0,2,2,0,9,2,58.0,0,34.0,150.0,7,3,198.0,3,1,14.0,6,1,2
25.0,35.0,3.0,3,1458.0,36.0,89.0,12,67.0,0.0,3,3.0,3,2,1,3,9,6,17.0,3,6.0,114.0,1,5,0.0,2,0,9.0,1,1,0
1.0,19.0,14.0,6,167.0,7.0,71.0,18,212.0,1.0,5,6.0,3,2,3,0,9,4,12.0,0,48.0,0.0,8,3,11.0,1,1,0.0,6,3,1
9.0,10.0,4.0,2,910.0,11.0,41.0,10,43.0,1.0,6,5.0,4,2,4,3,9,8,1.0,3,24.0,0.0,1,8,26.0,1,1,1.0,7,1,1
37.0,1.0,5.0,3,77.0,3.0,177.0,33,178.0,3.0,20,3.0,9,2,6,1,9,1,1.0,0,45.0,26.0,1,8,1.0,1,1,3.0,6,1,1
3.0,73.0,24.0,11,1.0,0.0,6.0,11,14.0,1.0,2,0.0,9,2,1,0,9,6,7.0,3,6.0,406.0,1,0,37.0,0,0,0.0,6,4,0
1.0,9.0,7.0,4,10.0,4.0,39.0,4,27.0,1.0,5,4.0,7,2,6,3,8,8,11.0,3,12.0,7.0,1,5,5.0,2,1,7.0,6,0,3
3.0,60.0,4.0,9,336.0,36.0,3.0,12,17.0,1.0,1,17.0,7,2,7,3,9,7,21.0,3,25.0,4.0,5,8,10.0,1,0,2.0,6,1,1
0.0,1.0,1.0,2,2558.0,71.0,16.0,20,102.0,0.0,2,2.0,3,2,1,1,0,6,25.0,0,0.0,144.0,1,8,50.0,11,0,0.0,7,4,2
4.0,85.0,1.0,1,907.0,15.0,90.0,16,207.0,1.0,18,1.0,7,2,6,3,9,1,1.0,0,0.0,22.0,0,3,42.0,1,0,2.0,8,1,0
8.0,0.0,19.0,25,272.0,25.0,8.0,25,25.0,1.0,1,25.0,7,2,1,1,1,6,7.0,3,23.0,1.0,1,3,26.0,4,0,0.0,6,2,6
1.0,-1.0,8.0,4,292.0,33.0,1.0,47,47.0,1.0,1,4.0,7,2,7,1,9,6,4.0,0,1.0,3.0,1,3,0.0,0,1,25.0,6,1,44
0.0,1.0,27.0,21,1543.0,96.0,116.0,27,591.0,0.0,8,21.0,7,2,3,1,8,1,0.0,0,12.0,56.0,1,3,2.0,1,0,10.0,6,1,8
2.0,16.0,1.0,5,832.0,83.0,2.0,15,35.0,1.0,1,14.0,7,2,0,1,9,7,0.0,3,1.0,5.0,8,5,3.0,1,1,0.0,6,1,0
2.0,438.0,1.0,1,5.0,0.0,7.0,1,43.0,1.0,3,0.0,7,2,4,2,9,6,12.0,3,2.0,3.0,3,6,10.0,3,1,2.0,4,3,2
16.0,2.0,206.0,12,1.0,0.0,50.0,39,386.0,1.0,11,0.0,7,2,3,0,9,1,18.0,3,11.0,2.0,1,3,5.0,0,1,28.0,6,0,1
4.0,16.0,2.0,17,14.0,0.0,91.0,8,954.0,1.0,16,0.0,7,2,1,3,9,8,14.0,3,13.0,16.0,1,8,2.0,5,1,24.0,8,1,7
1.0,2512.0,4.0,5,444.0,21.0,5.0,22,94.0,1.0,3,12.0,4,2,1,3,5,6,0.0,0,8.0,72.0,4,8,0.0,1,0,6.0,6,4,4
23.0,65.0,4.0,11,0.0,0.0,179.0,11,267.0,2.0,12,0.0,3,2,1,3,9,8,0.0,1,15.0,21.0,0,7,2.0,2,0,6.0,7,0,1
3.0,1.0,6.0,23,197.0,46.0,3.0,44,46.0,1.0,1,42.0,3,2,3,3,9,7,26.0,3,4.0,1.0,1,8,10.0,2,1,2.0,7,1,4
1.0,3.0,194.0,7,10.0,7.0,9.0,14,115.0,1.0,3,7.0,7,2,0,0,9,6,4.0,3,20.0,51.0,4,8,3.0,16,1,23.0,6,2,1
2.0,100.0,3.0,16,214.0,32.0,3.0,44,69.0,1.0,2,16.0,3,2,0,3,8,6,3.0,1,30.0,15.0,1,3,6.0,1,2,11.0,6,5,22
4.0,39.0,3.0,10,0.0,0.0,4.0,14,64.0,1.0,1,0.0,7,2,1,3,9,5,0.0,1,4.0,60.0,1,8,4.0,1,0,3.0,6,2,9
12.0,1.0,29.0,14,34.0,15.0,12.0,14,14.0,1.0,1,14.0,3,2,1,2,9,2,278.0,3,1.0,39.0,1,3,1.0,6,1,7.0,7,22,1
0.0,2.0,33.0,3,4276.0,468.0,6.0,6,71.0,0.0,2,3.0,7,2,1,0,9,6,1.0,1,27.0,92.0,1,5,1.0,2,1,1.0,7,2,1
7.0,40.0,57.0,3,44.0,3.0,9.0,23,26.0,2.0,3,3.0,7,2,1,2,9,1,28.0,1,5.0,89.0,8,8,19.0,2,1,1.0,8,0,26
5.0,310.0,21.0,18,69.0,19.0,5.0,20,20.0,2.0,2,19.0,7,2,1,2,9,6,5.0,3,7.0,25.0,1,8,0.0,1,1,16.0,7,8,0
81.0,3.0,3.0,3,0.0,3.0,2296.0,38,1199.0,1.0,72,3.0,9,2,3,1,9,6,0.0,2,0.0,53.0,1,5,0.0,1,1,2.0,4,24,1
0.0,9.0,104.0,5,2979.0,298.0,2.0,5,29.0,0.0,2,5.0,9,2,0,0,9,7,0.0,2,2.0,0.0,8,10,0.0,4,1,2.0,1,1,4
0.0,27.0,5.0,4,2623.0,14.0,20.0,15,13.0,0.0,2,4.0,7,2,1,3,9,3,4.0,0,30.0,16.0,1,8,10.0,9,1,27.0,6,0,0
0.0,2809.0,4.0,2,12745.0,255.0,4.0,14,55.0,0.0,1,4.0,4,2,1,2,1,7,11.0,3,1.0,31.0,1,3,145.0,1,0,155.0,6,1,4
0.0,10.0,10.0,2,2596.0,20.0,24.0,19,20.0,0.0,1,2.0,7,2,4,2,9,1,1.0,3,8.0,3.0,1,10,5.0,0,0,7.0,7,1,6
4.0,1.0,46.0,28,37.0,26.0,13.0,26,234.0,2.0,7,26.0,9,2,1,0,9,6,6.0,1,8.0,35.0,7,5,35.0,0,1,3.0,6,1,1
0.0,1.0,12.0,5,1880.0,112.0,86.0,45,116.0,0.0,10,8.0,0,2,1,1,9,6,1.0,2,5.0,3.0,2,3,47.0,26,0,2.0,6,1,1
8.0,4.0,16.0,10,0.0,0.0,56.0,28,175.0,1.0,8,0.0,7,2,4,0,8,6,32.0,3,48.0,149.0,1,5,6.0,0,1,8.0,6,2,1
0.0,0.0,1.0,3,2692.0,27.0,9.0,19,26.0,0.0,1,3.0,7,2,1,3,9,8,4.0,3,4.0,33.0,0,8,25.0,4,1,2.0,4,1,2
5.0,0.0,33.0,28,825.0,37.0,6.0,37,37.0,1.0,2,28.0,9,2,1,0,9,7,0.0,3,1.0,0.0,5,8,125.0,4,1,1.0,7,1,3
0.0,16.0,3.0,6,2162.0,140.0,1.0,45,58.0,0.0,1,8.0,3,2,7,3,9,7,0.0,3,27.0,30.0,1,10,1.0,0,0,6.0,6,1,1
10.0,63.0,8.0,20,1369.0,30.0,12.0,28,87.0,1.0,2,20.0,3,2,1,0,9,7,7.0,2,1.0,416.0,5,5,18.0,8,1,5.0,8,0,0
1.0,103.0,4.0,3,1.0,1.0,3.0,3,7.0,1.0,2,0.0,7,2,3,1,8,6,0.0,3,0.0,54.0,1,8,12.0,5,2,1.0,6,0,1
2.0,1.0,14.0,4,1488.0,13.0,4.0,13,13.0,0.0,1,4.0,7,2,0,1,9,6,27.0,3,5.0,2.0,4,10,17.0,5,0,2.0,7,1,0
0.0,1.0,243.0,8,28982.0,2267.0,9.0,15,365.0,0.0,1,33.0,7,0,1,2,8,1,84.0,0,0.0,0.0,7,3,15.0,1,0,23.0,7,0,1
0.0,89.0,191.0,1,1398.0,185.0,41.0,48,834.0,0.0,16,17.0,3,2,1,2,9,6,17.0,3,4.0,5.0,3,7,13.0,1,0,6.0,6,7,1
9.0,135.0,5.0,5,1324.0,11.0,20.0,46,171.0,0.0,2,5.0,7,2,1,3,9,6,35.0,3,42.0,528.0,8,5,0.0,0,1,8.0,1,2,9
43.0,1.0,2.0,9,734.0,9.0,326.0,10,89.0,1.0,10,9.0,3,2,4,3,8,8,20.0,3,0.0,43.0,1,5,21.0,1,1,7.0,7,11,4
0.0,1.0,20.0,4,300.0,60.0,64.0,42,331.0,0.0,8,22.0,9,2,1,2,9,1,2.0,0,6.0,267.0,1,8,6.0,0,0,63.0,2,1,1
0.0,180.0,10.0,4,12165.0,498.0,1.0,12,71.0,0.0,1,4.0,0,2,7,2,9,6,1.0,2,10.0,11.0,1,8,3.0,5,1,1.0,6,2,4
2.0,39.0,25.0,18,20.0,13.0,23.0,13,379.0,2.0,6,11.0,4,2,1,2,1,6,1.0,2,4.0,19.0,1,3,30.0,1,2,17.0,5,6,2
6.0,3.0,3.0,0,7.0,0.0,6.0,0,0.0,1.0,1,0.0,9,2,1,1,9,6,33.0,2,2.0,9.0,1,8,23.0,0,1,6.0,9,1,9
0.0,1844.0,2.0,1,1680.0,26.0,3.0,22,25.0,0.0,2,4.0,7,2,0,3,9,6,6.0,3,18.0,35.0,5,8,20.0,1,0,0.0,1,3,5
1.0,0.0,5.0,2,8.0,1.0,28.0,6,41.0,1.0,4,1.0,7,2,1,1,9,6,2055.0,3,4.0,1.0,1,3,35.0,1,0,8.0,7,1,1
5.0,0.0,26.0,2,7.0,16.0,13.0,3,24.0,1.0,3,2.0,9,2,1,3,9,7,1.0,3,28.0,0.0,1,0,10.0,1,0,4.0,6,0,1
1.0,3.0,49.0,8,1347.0,107.0,4.0,47,574.0,1.0,3,16.0,4,2,3,3,9,1,47.0,3,3.0,23.0,1,5,6.0,3,1,1.0,6,1,1
0.0,31.0,4.0,3,1500.0,7.0,1.0,2,3.0,0.0,1,3.0,4,2,1,3,9,7,0.0,3,6.0,2.0,5,10,1.0,3,1,0.0,7,7,4
2.0,1.0,1.0,1,1.0,1.0,2.0,2,1.0,1.0,1,1.0,9,2,0,3,9,6,0.0,0,17.0,191.0,1,5,19.0,3,2,0.0,6,3,0
0.0,49.0,6.0,1,10363.0,201.0,10.0,21,70.0,0.0,3,1.0,3,2,1,0,1,6,4.0,2,10.0,1.0,7,3,0.0,0,1,21.0,7,2,3
3.0,8.0,81.0,17,59.0,20.0,8.0,17,89.0,1.0,2,17.0,5,2,6,3,9,7,5.0,3,10.0,0.0,1,5,8.0,1,1,3.0,8,0,2
3.0,0.0,22.0,7,77.0,8.0,3.0,8,8.0,1.0,1,8.0,9,2,2,2,9,6,1.0,1,1.0,25.0,2,8,4.0,0,0,2.0,6,1,0
9.0,0.0,39.0,44,33.0,44.0,9.0,48,44.0,1.0,1,44.0,7,2,1,1,9,1,4.0,3,7.0,3.0,8,3,273.0,1,0,116.0,1,1,1
2.0,-1.0,5.0,7,1228.0,17.0,101.0,15,327.0,0.0,19,7.0,9,2,6,1,9,6,0.0,3,1.0,49.0,0,5,0.0,1,0,49.0,8,1,7
2.0,10.0,12.0,10,453.0,66.0,21.0,14,204.0,2.0,6,10.0,4,2,1,3,9,8,9.0,2,3.0,6.0,5,8,1.0,0,3,4.0,7,5,2
6.0,2.0,29.0,4,1198.0,58.0,6.0,22,10.0,1.0,1,4.0,7,2,1,3,9,4,2.0,3,4.0,6.0,1,3,3.0,0,2,0.0,8,3,3
0.0,5.0,1.0,1,954.0,1742.0,7.0,38,243.0,0.0,5,1.0,7,2,1,3,9,6,8.0,2,5.0,1769.0,7,8,3.0,1,1,3.0,6,1,5
1.0,325.0,4.0,2,1283.0,63.0,16.0,8,28.0,1.0,3,4.0,7,2,1,3,9,4,7.0,3,10.0,122.0,1,3,343.0,1,1,19.0,6,30,1
24.0,0.0,9.0,15,20.0,16.0,116.0,32,774.0,2.0,21,15.0,0,2,3,2,9,4,27.0,3,46.0,16.0,0,8,0.0,0,0,2.0,13,1,2
10.0,180.0,9.0,9,1.0,0.0,10.0,12,12.0,2.0,2,0.0,4,2,1,3,1,6,5.0,3,4.0,171.0,2,10,0.0,1,1,3.0,7,1,1
0.0,0.0,88.0,6,2607.0,124.0,12.0,21,119.0,0.0,2,6.0,7,2,1,1,8,6,35.0,0,14.0,77.0,1,7,1.0,0,1,75.0,6,2,1
0.0,3.0,2.0,4,19467.0,206.0,1.0,12,100.0,0.0,1,5.0,9,2,7,3,9,6,5.0,1,1.0,8.0,8,5,104.0,1,1,5.0,6,2,1
0.0,84.0,87.0,13,7099.0,1614.0,54.0,14,2513.0,0.0,5,172.0,7,2,1,2,9,8,5.0,3,7.0,13.0,1,5,21.0,1,0,3.0,6,1,2
0.0,0.0,3.0,3,0.0,3.0,11.0,4,58.0,0.0,6,3.0,6,2,1,0,9,6,32.0,3,3.0,0.0,1,3,41.0,1,1,168.0,4,2,0
4.0,114.0,2.0,2,135.0,5.0,41.0,46,231.0,2.0,13,2.0,7,2,1,3,9,8,1.0,1,3.0,40.0,1,5,1.0,0,2,0.0,7,1,9
0.0,0.0,81.0,6,3257.0,218.0,6.0,5,185.0,0.0,2,6.0,3,2,1,2,9,6,5.0,3,5.0,79.0,5,3,3.0,0,0,26.0,6,2,2
11.0,8.0,10.0,9,551.0,50.0,215.0,18,1539.0,2.0,14,36.0,0,2,1,1,9,1,2.0,2,13.0,9.0,0,3,28.0,2,0,0.0,9,1,1
0.0,0.0,4.0,1,2698.0,32.0,1.0,22,83.0,0.0,1,1.0,3,2,1,0,9,6,34.0,3,0.0,27.0,0,5,3.0,2,1,1.0,4,0,1
0.0,104.0,2.0,1,4282.0,27.0,6.0,2,9.0,0.0,2,1.0,3,2,1,3,1,6,1.0,3,1.0,8.0,5,8,4.0,0,1,1.0,7,3,1
7.0,1.0,3.0,3,1285.0,24.0,28.0,33,111.0,1.0,4,3.0,7,2,1,3,8,9,21.0,0,0.0,56.0,4,10,2.0,2,0,0.0,6,3,0
2.0,30.0,5.0,5,2.0,4.0,3.0,5,22.0,1.0,2,3.0,7,2,3,0,8,7,3.0,1,12.0,3.0,1,5,22.0,1,0,3.0,8,1,1
7.0,7.0,6.0,10,12.0,1.0,7.0,27,24.0,2.0,2,1.0,4,2,1,3,9,8,2.0,3,0.0,217.0,1,5,1.0,0,0,0.0,1,1,2
63.0,26.0,10.0,8,0.0,1.0,195.0,32,281.0,1.0,9,1.0,9,2,4,0,9,8,1.0,2,0.0,953.0,0,3,2.0,2,1,6.0,6,1,0
5.0,0.0,34.0,16,1056.0,92.0,5.0,41,43.0,1.0,1,34.0,3,2,1,0,1,6,2.0,3,18.0,41.0,1,5,1.0,8,1,8.0,8,0,1
2.0,0.0,1.0,1,329.0,4.0,2.0,3,3.0,1.0,1,1.0,3,2,0,3,5,8,4.0,3,11.0,199.0,1,10,5.0,0,1,15.0,7,2,0
1.0,3.0,3.0,4,617.0,12.0,11.0,14,348.0,1.0,6,4.0,7,2,4,3,9,6,3.0,3,11.0,3.0,6,8,0.0,0,1,6.0,6,5,9
6.0,1.0,2.0,6,205.0,41.0,6.0,34,36.0,1.0,1,6.0,4,2,1,3,9,7,1.0,2,4.0,182.0,4,8,1.0,8,1,4.0,4,0,1
3.0,7.0,10.0,8,1.0,8.0,3.0,8,8.0,1.0,1,8.0,3,2,0,0,9,1,1.0,3,11.0,2.0,4,8,24.0,2,1,0.0,6,0,8
3.0,156.0,17.0,2,51.0,2.0,5.0,10,84.0,1.0,2,2.0,4,2,1,0,9,6,17.0,2,0.0,0.0,3,10,3.0,7,0,1.0,7,3,0
0.0,1.0,10.0,24,4354.0,569.0,2.0,49,143.0,0.0,2,24.0,4,2,0,3,9,6,0.0,1,0.0,151.0,1,3,2.0,0,0,16.0,7,0,4
0.0,-1.0,3.0,1,4273.0,134.0,4.0,6,176.0,0.0,2,1.0,7,2,3,1,9,7,0.0,3,11.0,20.0,0,10,1.0,34,1,23.0,6,0,1
6.0,0.0,31.0,6,43.0,7.0,177.0,12,288.0,1.0,20,6.0,4,2,3,1,9,8,7.0,3,0.0,4.0,1,5,8.0,1,1,2.0,7,12,0
0.0,7.0,5.0,6,2691.0,181.0,25.0,37,184.0,0.0,5,9.0,3,2,1,2,9,9,84.0,0,9.0,77.0,3,10,0.0,1,1,0.0,6,16,1
0.0,7.0,11.0,3,11489.0,499.0,9.0,6,1249.0,0.0,3,3.0,7,2,1,0,9,7,0.0,0,22.0,15.0,1,8,2.0,1,0,34.0,7,4,0
0.0,0.0,15.0,1,1494.0,83.0,1.0,12,49.0,0.0,1,1.0,7,2,4,1,9,6,6.0,1,33.0,39.0,1,3,35.0,0,0,17.0,7,7,3
0.0,7.0,6.0,4,1337.0,43.0,3.0,35,95.0,0.0,2,4.0,7,2,1,0,9,6,51.0,1,28.0,18.0,4,5,35.0,1,1,0.0,8,0,3
2.0,372.0,5.0,2,2.0,0.0,2.0,1,6.0,1.0,1,0.0,7,2,0,1,8,6,0.0,2,18.0,45.0,1,8,4.0,0,2,24.0,6,1,1
4.0,1.0,16.0,12,5.0,8.0,5.0,22,61.0,1.0,2,8.0,0,2,1,2,9,1,16.0,3,4.0,10.0,1,3,15.0,0,0,7.0,5,12,0
5.0,123.0,7.0,7,842.0,84.0,5.0,18,25.0,1.0,1,9.0,3,2,1,3,9,8,4.0,3,11.0,50.0,6,8,3.0,4,1,6.0,6,0,1
7.0,-1.0,7.0,4,25.0,4.0,7.0,4,4.0,1.0,1,4.0,0,2,0,0,9,6,70.0,2,1.0,12.0,1,7,4.0,1,0,89.0,6,2,1
3.0,0.0,1.0,8,751.0,30.0,4.0,26,112.0,1.0,2,8.0,4,2,6,3,9,6,37.0,0,25.0,10.0,7,3,0.0,1,1,50.0,6,0,0
0.0,2.0,16.0,3,6409.0,538.0,47.0,35,37.0,0.0,6,3.0,3,2,1,0,9,8,1.0,2,30.0,177.0,1,10,0.0,0,1,3.0,7,10,1
3.0,0.0,12.0,4,99.0,7.0,3.0,8,8.0,1.0,1,7.0,7,2,1,1,9,7,16.0,2,27.0,54.0,5,3,1.0,1,1,53.0,6,1,1
1.0,55.0,1.0,1,253.0,20.0,17.0,15,23.0,1.0,2,1.0,7,2,7,3,9,5,4.0,0,4.0,73.0,5,3,5.0,1,0,3.0,4,1,1
2.0,6.0,10.0,4,128.0,5.0,5.0,14,20.0,1.0,4,4.0,7,2,1,0,8,7,1.0,3,15.0,100.0,1,6,4.0,9,1,0.0,6,6,5
12.0,0.0,5.0,8,1046.0,9.0,100.0,14,107.0,1.0,10,8.0,7,2,6,3,1,8,12.0,2,11.0,10.0,1,8,12.0,3,0,74.0,6,0,0
3.0,294.0,127.0,7,36.0,7.0,11.0,37,980.0,1.0,4,7.0,7,2,1,2,9,6,2.0,1,46.0,3.0,5,5,27.0,0,1,4.0,1,5,2
0.0,13.0,1.0,1,2154.0,31.0,169.0,23,27.0,0.0,2,1.0,7,2,1,3,9,1,53.0,3,11.0,39.0,0,3,5.0,1,1,22.0,4,11,2
3.0,1319.0,7.0,6,266.0,25.0,94.0,32,142.0,1.0,15,7.0,7,2,1,3,9,6,0.0,2,2.0,0.0,1,8,6.0,0,1,3.0,6,5,1
1.0,1.0,10.0,7,10.0,3.0,33.0,19,350.0,1.0,13,3.0,7,2,1,2,9,8,2.0,1,0.0,65.0,1,8,1.0,1,0,2.0,1,3,2
4.0,1.0,42.0,27,5.0,27.0,4.0,26,27.0,1.0,1,27.0,0,2,1,0,9,6,23.0,0,33.0,8.0,7,8,7.0,10,1,0.0,7,0,5
7.0,17.0,1.0,2,2.0,2.0,7.0,1,2.0,1.0,1,2.0,4,2,1,3,9,6,0.0,3,24.0,150.0,1,8,36.0,3,2,11.0,6,0,2
12.0,18.0,5.0,14,0.0,0.0,13.0,27,28.0,2.0,3,0.0,4,2,1,0,9,1,6.0,0,45.0,40.0,0,3,5.0,1,1,12.0,6,19,5
0.0,1763.0,12.0,5,5430.0,848.0,5.0,7,1297.0,0.0,3,5.0,7,2,1,2,9,8,61.0,1,3.0,36.0,0,5,5.0,4,2,20.0,9,1,1
1.0,0.0,2.0,0,1.0,0.0,73.0,0,0.0,1.0,14,0.0,4,2,4,3,8,8,1.0,0,10.0,11.0,8,3,30.0,5,3,47.0,6,6,23
2.0,1.0,39.0,10,12.0,12.0,4.0,9,10.0,1.0,2,6.0,4,2,1,1,1,8,21.0,3,6.0,64.0,1,8,0.0,1,0,0.0,1,9,1
2.0,1.0,27.0,10,138.0,25.0,4.0,28,192.0,1.0,2,10.0,7,2,4,1,9,6,14.0,1,9.0,108.0,1,8,0.0,8,1,0.0,6,18,8
1.0,0.0,7.0,0,89.0,5.0,6.0,1,138.0,1.0,6,1.0,0,2,1,3,9,4,0.0,3,0.0,204.0,7,5,1.0,0,0,37.0,6,1,0
3.0,0.0,29.0,10,1444.0,12.0,16.0,10,20.0,0.0,2,10.0,7,2,1,2,1,7,3.0,1,0.0,78.0,1,8,14.0,1,0,1.0,9,5,1
1.0,-1.0,27.0,0,4.0,0.0,1.0,0,0.0,1.0,1,0.0,7,2,7,1,9,7,28.0,1,4.0,31.0,1,5,341.0,1,0,104.0,7,6,1
1.0,4.0,11.0,27,5.0,14.0,24.0,41,596.0,1.0,10,14.0,7,2,1,3,9,5,0.0,1,12.0,1.0,0,5,0.0,3,0,0.0,8,3,2
1.0,21.0,5.0,3,1082.0,26.0,27.0,23,28.0,1.0,2,3.0,7,2,1,0,9,8,0.0,3,2.0,66.0,6,3,0.0,3,0,7.0,6,8,1
1.0,282.0,8.0,0,141.0,32.0,6.0,3,46.0,1.0,3,4.0,7,2,1,2,9,6,2.0,3,3.0,72.0,0,5,0.0,0,1,3.0,8,2,1
1.0,3.0,3.0,2,17.0,3.0,1.0,3,2.0,1.0,1,2.0,7,2,6,3,9,6,54.0,1,1.0,4.0,1,3,5.0,3,1,1.0,9,3,10
2.0,1.0,11.0,11,2.0,7.0,12.0,11,13.0,1.0,2,7.0,7,2,1,3,9,8,13.0,2,49.0,8.0,1,5,1.0,0,1,2.0,7,3,1
0.0,24.0,12.0,12,2949.0,26.0,9.0,24,26.0,0.0,1,12.0,4,2,1,2,8,2,53.0,3,45.0,37.0,1,3,19.0,2,0,11.0,7,1,1
0.0,0.0,2.0,1,2629.0,21.0,45.0,2,53.0,0.0,9,1.0,4,2,1,3,9,6,6.0,3,20.0,7.0,0,5,13.0,2,1,1.0,7,1,19
1.0,1.0,5.0,16,1380.0,98.0,6.0,40,135.0,0.0,2,16.0,7,2,1,0,1,6,31.0,2,7.0,28.0,8,0,14.0,0,1,11.0,6,6,0
0.0,7.0,3.0,3,3660.0,150.0,1.0,5,114.0,0.0,1,3.0,3,2,1,3,8,7,14.0,3,2.0,21.0,0,0,3.0,8,1,0.0,6,1,4
1.0,21.0,8.0,7,4.0,8.0,1.0,7,7.0,1.0,1,6.0,9,2,7,1,9,1,0.0,0,2.0,0.0,0,3,0.0,7,0,22.0,1,1,3
1.0,17.0,1.0,6,2.0,6.0,1.0,6,6.0,1.0,1,2.0,3,2,7,3,1,1,13.0,0,0.0,42.0,8,8,120.0,1,1,0.0,6,5,1
1.0,8.0,1.0,2,1.0,2.0,43.0,1,25.0,1.0,10,2.0,3,2,1,3,8,6,15.0,0,2.0,13.0,4,5,15.0,1,0,16.0,8,0,1
0.0,0.0,27.0,6,56.0,54.0,18.0,9,81.0,0.0,8,6.0,7,2,1,3,9,8,7.0,0,3.0,17.0,1,0,3.0,2,1,2.0,6,1,4
0.0,70.0,51.0,9,1491.0,34.0,4.0,26,31.0,0.0,2,23.0,7,2,1,2,9,1,10.0,1,0.0,297.0,1,5,35.0,1,1,31.0,7,1,5
1.0,8.0,12.0,5,51.0,3.0,5.0,34,113.0,1.0,3,2.0,3,2,1,3,9,1,48.0,1,21.0,0.0,7,8,2.0,0,0,2.0,5,1,1
1.0,25.0,1.0,1,1231.0,1.0,3.0,4,27.0,1.0,3,1.0,6,2,1,3,9,6,10.0,2,2.0,15.0,2,5,639.0,5,1,2.0,2,1,4
8.0,0.0,7.0,30,0.0,0.0,8.0,28,30.0,1.0,1,0.0,4,2,1,3,9,6,1.0,3,17.0,9.0,4,8,28.0,1,1,1.0,7,1,2
0.0,1.0,12.0,7,63.0,12.0,5.0,12,18.0,0.0,4,7.0,3,2,4,2,9,6,3.0,0,13.0,226.0,1,6,0.0,1,0,120.0,1,4,1
0.0,85.0,6.0,9,2728.0,183.0,69.0,16,38.0,0.0,9,10.0,7,2,1,3,8,8,3.0,2,3.0,219.0,7,5,43.0,8,1,7.0,7,0,1
0.0,18.0,3.0,3,4464.0,208.0,42.0,36,422.0,0.0,4,3.0,3,2,1,3,9,4,2.0,3,13.0,6.0,1,3,4.0,0,0,7.0,8,0,14
0.0,76.0,37.0,4,3283.0,76.0,3.0,37,54.0,0.0,1,37.0,7,2,0,3,9,7,7.0,2,11.0,102.0,1,5,13.0,0,0,6.0,4,12,2
5.0,2.0,14.0,7,936.0,7.0,5.0,7,7.0,1.0,1,7.0,7,2,1,1,9,8,0.0,2,1.0,3.0,1,3,2.0,0,0,0.0,8,5,1
4.0,2.0,8.0,4,4.0,8.0,10.0,4,8.0,2.0,6,4.0,4,2,1,1,9,7,6.0,3,28.0,24.0,0,8,1.0,3,0,10.0,6,0,5
0.0,30.0,9.0,6,10170.0,494.0,1.0,11,136.0,0.0,1,6.0,4,2,2,3,9,6,2.0,2,42.0,1.0,1,8,0.0,5,1,1.0,1,1,1
0.0,143.0,22.0,5,3080.0,73.0,1.0,11,24.0,0.0,1,5.0,3,2,7,0,9,6,0.0,0,0.0,104.0,0,8,2.0,2,1,3.0,6,2,1
1.0,0.0,4.0,3,84.0,3.0,1.0,3,3.0,1.0,1,3.0,4,2,7,2,9,4,4.0,3,17.0,5.0,4,10,5.0,0,0,400.0,8,1,36
9.0,55.0,38.0,17,149.0,21.0,9.0,19,21.0,1.0,1,17.0,7,2,3,1,8,6,82.0,3,3.0,6.0,8,0,46.0,18,0,4.0,6,2,1
2.0,121.0,8.0,6,329.0,17.0,17.0,36,246.0,1.0,8,14.0,7,2,3,3,9,7,0.0,0,2.0,2.0,0,3,11.0,5,1,7.0,1,2,1
8.0,13.0,22.0,9,1.0,2.0,8.0,9,23.0,1.0,1,2.0,4,2,1,1,5,8,6.0,0,12.0,1.0,1,8,4.0,0,1,5.0,4,0,1
1.0,2.0,1.0,1,1450.0,5.0,12.0,5,21.0,0.0,4,1.0,7,2,3,3,8,6,30.0,2,0.0,63.0,7,8,10.0,2,1,0.0,6,15,3
2.0,5.0,7.0,18,93.0,27.0,4.0,36,36.0,1.0,2,18.0,7,2,1,3,9,6,0.0,0,45.0,4.0,7,5,28.0,3,1,13.0,6,1,1
2.0,20.0,1.0,2,1212.0,50.0,16.0,48,365.0,1.0,8,2.0,3,2,4,3,9,6,64.0,1,3.0,3.0,5,3,15.0,0,2,13.0,5,0,3
