f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33
94,98,78,71,94,0,0,0,0,50,31,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0
82,77,76,71,94,0,6,21,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,117,98,71,94,8,71,0,0,0,0,0,0,0,49,10,0,0,0,0,0,0,0,0,0,0
90,81,78,72,94,71,8,0,0,0,1,6,0,0,2,1,0,0,0,0,0,0,1,0,0,0
79,77,76,71,94,0,0,2,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,144,76,71,94,2,1,0,0,0,5,104,21,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,71,94,0,50,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,77,76,71,94,0,59,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,104,76,71,94,10,10,0,1,1,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0
87,164,131,71,94,0,0,0,47,31,0,0,0,41,34,31,26,0,0,0,0,0,0,0,0,0
121,85,76,71,94,0,44,19,0,28,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,80,80,71,94,0,0,0,1,48,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
71,79,76,112,113,0,2,0,0,53,9,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0
98,93,76,71,94,0,0,0,0,41,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,80,76,71,94,1,2,0,3,51,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,77,81,72,94,0,0,25,37,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
57,96,76,71,94,0,2,1,2,0,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,99,121,71,94,0,0,1,11,37,0,1,0,0,0,30,28,0,0,0,0,0,0,0,0,0
92,77,76,71,94,1,57,24,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,82,140,71,94,3,0,0,16,63,0,0,0,0,0,0,22,35,0,0,0,0,0,0,0,0
92,77,78,81,94,2,1,24,56,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
70,77,76,71,94,2,1,0,40,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,86,76,71,94,0,12,50,5,41,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,89,76,71,94,0,0,0,0,43,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,77,81,72,94,0,0,0,38,16,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
67,86,76,71,94,0,4,1,0,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,139,76,71,94,0,0,0,3,6,0,0,51,25,0,0,0,0,0,0,0,0,0,0,0,0
64,77,76,71,94,2,5,1,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,96,76,71,94,0,0,0,4,8,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,92,76,71,94,0,0,0,0,45,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,79,166,94,0,3,62,0,0,0,0,0,0,0,0,0,0,0,0,9,58,0,0,0,0
85,93,76,71,94,0,23,23,0,0,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,92,82,71,94,0,0,0,32,16,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0
79,77,79,76,94,19,44,3,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
19,132,76,71,94,1,1,0,0,0,0,0,12,47,0,0,0,0,0,0,0,0,0,0,0,0
22,121,116,71,94,0,0,0,0,0,0,0,40,5,0,1,42,0,0,0,0,0,0,0,0,0
103,104,92,71,94,0,56,7,0,0,23,30,0,0,0,8,11,0,0,0,0,0,0,0,0,0
74,77,87,85,94,0,0,65,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0
114,77,76,71,94,0,0,11,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,89,76,71,94,2,3,0,0,41,28,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
62,79,76,71,94,0,0,9,40,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
57,119,77,72,94,0,42,5,0,0,0,0,2,42,0,0,0,0,0,1,0,0,0,0,0,0
130,77,76,71,94,16,63,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,109,93,78,94,0,1,33,14,0,0,1,43,0,0,0,0,0,18,1,0,0,0,0,0,0
74,77,80,81,94,1,8,56,0,0,0,0,0,0,0,0,0,0,2,0,5,2,0,0,0,0
90,101,76,71,94,44,19,0,0,0,0,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0
137,90,76,71,94,0,0,42,42,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,76,71,94,44,21,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,133,131,71,94,0,0,0,3,0,0,0,0,4,55,8,34,0,0,0,0,0,0,0,0,0
71,77,76,72,100,0,0,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
72,125,108,71,94,44,19,0,0,0,0,0,0,0,48,26,0,0,0,0,0,0,0,0,0,0
68,102,79,76,94,0,13,10,0,0,18,43,0,0,0,0,0,0,0,2,3,0,0,0,0,0
79,78,76,71,94,0,1,33,31,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,86,77,74,94,5,1,12,50,22,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
114,77,76,71,94,0,19,53,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,77,76,81,97,0,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0
99,93,76,71,94,0,0,1,31,31,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,83,76,71,94,0,7,1,0,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,77,76,71,94,0,0,3,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,109,78,81,115,0,0,1,2,0,83,24,0,0,0,0,0,0,0,2,1,0,0,5,12,0
100,91,78,71,94,0,0,62,0,0,32,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77,109,113,130,95,0,0,2,1,0,72,20,7,0,0,0,0,0,0,47,21,0,0,1,0,0
105,90,76,71,94,9,38,1,0,9,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,110,76,71,94,0,0,0,8,46,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,82,80,71,94,1,5,0,54,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0
62,114,82,76,94,0,3,4,6,0,4,73,0,0,0,0,0,0,1,7,0,0,0,0,0,0
56,85,77,76,94,0,0,0,0,20,34,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0
145,77,76,71,94,8,71,0,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,117,76,71,94,0,56,6,0,0,0,0,11,33,0,0,0,0,0,0,0,0,0,0,0,0
59,77,79,76,94,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
172,84,137,71,94,0,71,69,30,0,0,0,0,0,0,0,32,25,0,0,0,0,0,0,0,0
65,79,76,71,94,0,0,41,5,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,106,76,71,94,0,0,23,26,0,35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,83,76,74,94,0,0,0,4,16,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0
191,77,76,89,102,0,65,116,9,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0
86,77,76,71,94,0,0,22,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,105,76,71,94,0,0,0,3,36,28,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,99,76,71,94,1,2,1,1,1,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90,89,76,71,94,0,3,0,0,43,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,77,76,71,94,0,1,8,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,117,76,71,95,0,9,37,3,0,0,15,45,0,0,0,0,0,0,0,0,0,0,0,1,0
51,81,76,74,102,0,0,0,0,26,20,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
65,77,76,71,94,9,38,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,78,76,71,94,42,9,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
61,77,79,77,94,2,0,43,6,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
58,77,82,71,94,0,37,9,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
46,89,78,126,94,0,1,1,0,0,40,5,0,0,0,0,0,0,0,0,6,33,0,0,0,0
55,84,76,71,94,3,3,0,0,17,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,77,99,71,94,0,0,10,15,41,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
105,89,76,71,94,33,32,0,0,0,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,77,77,79,94,16,64,58,6,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
21,77,78,126,94,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,5,34,0,0,0,0
56,99,77,71,94,0,0,0,0,0,55,6,3,3,1,1,0,0,0,0,0,0,0,0,0,0
61,96,76,71,94,0,2,22,2,0,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,125,76,71,94,0,0,0,0,22,40,0,22,23,0,0,0,0,0,0,0,0,0,0,0,0
109,80,78,72,94,2,16,63,14,6,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0
64,92,76,71,94,0,0,0,8,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,94,76,74,94,0,44,19,0,0,24,23,0,0,0,0,0,0,0,0,0,2,1,0,0,0
115,78,76,72,94,5,42,37,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
77,100,101,71,94,0,65,0,2,1,0,0,0,0,8,35,0,0,0,0,0,0,0,0,0,0
82,77,76,71,95,0,0,0,38,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,98,109,90,94,0,0,0,0,0,0,0,0,0,1,42,0,0,0,3,15,0,0,0,0,0
108,83,76,71,94,50,12,0,0,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,113,112,72,94,0,0,0,0,1,2,0,0,0,40,3,18,1,2,0,0,0,0,0,0,0
89,80,125,71,94,0,79,0,0,0,3,0,0,0,0,0,11,31,0,0,0,0,0,0,0,0
63,90,132,73,94,32,14,0,0,3,5,0,0,0,0,0,51,6,0,0,2,0,0,0,0,0
109,100,78,71,94,1,1,0,0,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86,91,77,71,94,0,0,18,28,0,38,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0
24,115,101,71,94,0,0,6,4,1,0,0,0,0,38,20,0,0,0,0,0,0,0,0,0,0
102,77,77,72,94,0,5,42,34,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,94,77,71,94,0,0,1,2,0,23,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61,77,76,71,94,9,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,82,76,71,94,0,0,37,11,59,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,98,76,71,94,0,0,4,3,53,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,108,118,71,94,2,1,0,2,17,30,0,0,0,0,41,16,0,0,0,0,0,0,0,0,0
59,77,76,76,95,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
65,77,76,71,94,23,30,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,118,76,71,94,0,16,38,28,18,0,60,16,0,0,0,0,0,0,0,0,0,0,0,0,0
71,133,83,92,94,0,6,56,0,0,0,0,0,52,7,0,0,0,0,0,13,4,0,0,0,0
76,89,77,71,94,8,58,0,0,0,0,0,9,4,3,0,0,0,0,0,0,0,0,0,0,0
51,82,76,73,95,0,0,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
40,77,76,71,94,0,9,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,79,76,71,94,0,62,0,0,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,94,150,89,94,0,0,0,0,0,35,17,0,0,0,0,0,22,49,0,0,0,0,0,0,0
112,89,76,71,94,19,44,0,0,9,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,77,100,71,94,0,0,56,26,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
72,80,82,71,94,0,56,6,0,0,0,0,1,2,0,0,4,1,0,0,0,0,0,0,0,0
73,111,106,71,94,0,0,25,37,1,2,0,0,0,21,37,0,0,0,0,0,0,0,0,0,0
77,77,76,71,94,57,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,77,76,71,94,0,12,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,79,76,71,94,0,4,17,71,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,77,76,71,94,0,0,38,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,77,76,71,94,0,0,0,32,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,77,76,71,94,0,0,0,37,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77,76,71,94,0,0,19,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,92,76,71,94,0,0,0,1,2,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,80,96,71,94,1,4,2,0,2,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0
59,77,76,71,94,0,0,0,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,79,76,72,95,0,0,0,6,51,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57,135,76,71,94,0,0,0,28,18,0,0,3,57,0,0,0,0,0,0,0,0,0,0,0,0
80,77,76,71,94,3,3,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,77,79,72,95,0,6,56,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
66,125,80,71,94,3,0,0,0,30,32,0,0,32,12,0,0,0,0,0,0,0,0,0,0,0
72,95,76,72,94,0,0,56,6,0,0,0,4,15,0,0,0,0,0,0,0,1,0,0,0,0
50,104,144,71,94,0,0,0,0,6,16,44,0,0,0,0,10,47,0,0,0,0,0,0,0,0
74,77,76,71,94,0,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,123,76,71,94,0,0,0,0,15,47,0,37,7,0,0,0,0,0,0,0,0,0,0,0,0
20,138,102,72,94,0,3,0,0,0,0,0,19,25,6,37,0,0,0,0,1,0,0,0,0,0
74,79,77,71,94,0,0,32,33,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
93,107,76,71,94,0,0,0,0,38,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,150,110,73,94,0,0,0,0,0,28,33,0,23,36,0,5,14,0,0,2,0,0,0,0,0
78,77,76,71,94,0,0,37,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,77,76,71,94,0,0,56,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,95,125,71,94,0,0,4,1,0,0,0,0,0,0,18,40,0,0,0,0,0,0,0,0,0
145,77,78,71,94,0,91,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73,140,90,71,94,44,19,1,0,0,0,0,0,32,42,0,0,0,0,0,0,0,0,0,0,0
76,77,76,71,94,50,12,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,84,76,71,94,0,0,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,96,76,71,94,0,1,0,0,34,65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,92,91,71,94,0,0,44,19,46,32,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0
22,112,148,73,94,0,0,0,0,0,0,0,37,7,0,0,2,54,0,2,1,0,0,0,0,0
36,167,109,71,94,0,0,0,0,4,4,8,52,0,44,30,0,0,0,0,0,0,0,0,0,0
84,110,76,71,94,0,0,0,2,31,17,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,77,76,71,94,0,0,24,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,78,131,119,94,0,0,0,0,0,0,0,0,0,0,0,5,2,11,60,0,0,0,0,0,0
16,100,109,71,94,0,1,2,0,0,0,0,0,0,0,47,3,0,0,0,0,0,0,0,0,0
74,77,76,71,94,0,0,1,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,76,71,94,52,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,77,76,72,97,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
88,78,77,73,95,0,0,16,63,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,98,76,71,94,0,0,2,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,79,76,71,94,0,0,50,34,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
21,87,87,71,94,1,1,1,3,2,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
51,106,76,72,96,0,0,0,3,1,14,52,0,0,0,0,0,0,0,0,0,0,0,1,1,0
117,77,76,71,94,0,0,48,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,102,76,71,94,1,6,0,0,0,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,118,89,71,94,0,0,0,0,9,36,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0
95,98,76,71,94,1,51,12,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,77,76,71,94,53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,95,78,81,94,1,58,8,0,0,16,29,0,0,0,0,0,0,0,0,5,3,0,0,0,0
71,82,82,163,94,0,0,0,2,43,21,0,0,0,0,0,0,0,0,0,18,49,0,0,0,0
78,77,76,71,94,21,32,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,77,76,71,94,0,0,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,83,76,71,94,0,1,64,0,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,77,76,71,94,0,0,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,77,76,71,94,0,23,24,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,113,76,71,94,1,0,62,0,0,0,0,28,16,0,0,0,0,0,0,0,0,0,0,0,0
52,98,76,71,94,0,0,1,2,0,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,85,76,71,94,0,0,0,9,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,94,107,74,100,0,39,39,0,0,0,0,0,0,0,29,14,0,0,0,0,0,0,3,3,0
61,88,89,72,94,0,0,0,0,44,10,0,0,0,0,18,1,0,0,0,0,0,1,0,0,0
15,77,85,147,129,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,27,12,2,35,0,0
102,77,76,71,94,0,0,14,71,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,88,78,71,94,0,0,1,2,28,33,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
80,77,76,71,94,0,0,19,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,81,76,71,94,0,50,16,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,104,123,0,0,0,59,6,0,0,0,0,0,0,0,0,0,0,0,0,14,23,0,0
140,77,76,71,94,0,0,51,53,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,85,76,71,94,0,0,0,3,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,86,79,71,94,0,0,17,4,12,36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
62,77,76,71,94,1,1,18,28,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,77,79,76,94,0,0,18,28,1,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
79,81,78,71,94,0,0,1,35,31,0,5,2,0,0,2,1,0,0,0,0,0,0,0,0,0
89,104,76,71,94,0,1,1,31,31,0,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0
56,77,76,73,95,0,0,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
83,95,83,71,94,0,0,37,10,0,20,25,0,0,0,0,4,2,0,0,0,0,0,0,0,0
96,97,76,71,94,0,0,3,18,28,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,78,76,76,128,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,7
200,77,76,71,94,0,63,63,32,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,98,76,71,94,0,2,10,37,0,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,139,90,71,94,2,0,0,9,37,0,9,36,0,43,1,0,0,0,0,0,0,0,0,0,0
59,77,79,71,94,0,0,2,33,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
36,159,91,71,94,0,0,0,0,1,0,34,26,13,46,0,0,0,0,0,0,0,0,0,0,0
130,78,79,73,94,0,56,56,12,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0
84,77,76,71,94,0,1,25,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,77,82,71,94,0,0,56,6,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
76,77,76,71,94,37,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,132,76,71,94,0,0,0,0,50,58,0,8,36,0,0,0,0,0,0,0,0,0,0,0,0
15,77,122,81,95,0,0,0,2,0,0,0,0,0,0,0,0,22,19,0,0,0,2,0,0,0
74,77,76,71,94,7,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,92,76,71,94,0,0,0,37,25,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,94,76,72,94,1,2,0,0,5,30,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,137,76,82,149,0,0,0,0,3,0,0,59,17,0,0,0,0,0,0,0,0,0,0,29,7
33,110,84,71,94,0,0,3,0,0,0,23,30,0,0,0,1,5,0,0,0,0,0,0,0,0
74,77,76,71,94,0,14,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,88,76,71,94,0,0,3,2,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,77,76,71,94,1,4,0,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,104,78,71,94,0,42,6,1,15,78,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0
27,120,113,71,94,0,0,0,1,0,0,9,35,0,0,11,31,0,0,0,0,0,0,0,0,0
16,97,106,71,94,2,1,0,0,0,0,0,0,1,1,35,8,0,0,0,0,0,0,0,0,0
68,127,98,71,94,0,0,3,0,32,31,0,0,1,52,9,0,0,0,0,0,0,0,0,0,0
13,106,96,71,94,0,0,0,0,0,0,0,0,0,33,10,1,2,0,0,0,0,0,0,0,0
97,110,95,121,109,0,0,32,14,0,18,59,0,0,0,0,0,3,16,0,0,7,31,0,0,0
40,113,80,78,94,0,2,2,1,0,0,35,25,0,0,0,0,0,0,4,4,0,0,0,0,0
74,107,76,71,94,0,3,2,5,41,0,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0
90,82,76,71,94,0,24,55,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
18,120,76,71,94,0,3,0,0,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
99,77,77,78,102,0,0,14,78,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,4,0
116,93,76,76,98,0,37,25,0,1,62,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0
56,119,78,71,94,0,0,0,32,14,0,0,0,40,4,0,0,0,0,0,0,0,0,0,0,0
90,95,79,71,94,0,17,64,0,0,0,0,0,14,5,0,0,0,1,0,0,0,0,0,0,0
60,78,76,71,94,0,3,2,0,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,78,76,71,94,0,28,18,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,86,76,71,94,2,1,0,0,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,114,76,71,94,14,32,0,0,0,0,0,23,21,0,0,0,0,0,0,0,0,0,0,0,0
55,100,123,71,94,0,0,3,0,30,15,0,0,0,0,23,34,0,0,0,0,0,0,0,0,0
56,77,79,75,94,0,0,0,0,45,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
72,77,78,72,94,0,2,40,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15,82,140,84,108,0,0,2,0,0,0,0,0,0,0,0,23,33,0,0,0,0,3,14,0,0
70,77,76,71,94,22,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,77,76,106,120,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,0
61,77,76,71,94,0,2,1,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,78,78,71,94,0,7,42,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
51,97,106,99,94,0,0,0,0,0,40,21,0,0,0,0,0,0,11,31,1,0,0,0,0,0
93,119,76,71,94,0,0,1,3,79,0,0,5,39,0,0,0,0,0,0,0,0,0,0,0,0
131,77,76,77,94,0,42,5,16,63,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
92,81,80,71,94,24,55,1,2,0,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
65,101,101,71,94,0,1,1,0,47,8,0,0,0,7,36,0,0,0,0,0,0,0,0,0,0
58,77,80,75,94,0,2,0,46,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
39,98,77,71,94,0,0,0,0,0,21,25,0,3,1,0,0,0,0,0,0,0,0,0,0,0
85,77,76,71,94,31,35,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,80,80,71,94,0,1,44,6,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
71,85,130,71,94,0,0,0,12,50,0,0,1,2,0,0,24,25,0,0,0,0,0,0,0,0
114,77,76,71,94,0,19,53,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,77,76,71,94,0,0,83,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,77,76,71,94,0,2,64,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,77,76,71,94,0,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
