fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:
18.2899,16.9979,2.4362,0.5165,0.2912,14.9739,13.8627,10.3602,23.367,197.529
18.6352,10.2902,2.415,0.5846,0.2942,24.1971,8.6541,-5.3007,62.6769,169.559
97.854,30.699,3.9531,0.1298,0.0657,55.569,79.7741,-17.748,2.4052,290.111
19.1139,17.1325,2.4322,0.5545,0.3826,18.6391,14.4108,-12.4458,55.44,205.694
12.7785,11.5377,2.3149,0.7167,0.4044,15.3587,-8.8447,8.8982,36.4138,169.59
27.2344,23.7909,2.639,0.2955,0.132,18.8201,31.0591,9.3609,35.7024,221.0659
72.5798,40.6827,3.0197,0.279,0.1715,-69.4912,59.8818,-22.7043,8.304,262.487
87.637,29.2665,3.2308,0.1646,0.0867,74.5366,89.6429,7.2633,34.699,225.76
35.8637,14.6348,2.7789,0.3794,0.1955,13.5855,20.4734,-9.0084,76.1853,240.44
44.3994,19.0966,3.1239,0.291,0.1568,38.1653,33.7283,10.7433,5.818,218.792
18.1863,10.1711,2.3747,0.692,0.4494,-6.3332,14.6129,7.7438,0.4967,231.701
77.5988,38.494,3.9316,0.1006,0.0505,83.1377,61.3527,29.8495,4.774,247.285
99.4538,23.6241,3.5179,0.1884,0.1097,73.2763,99.3681,-19.7032,4.5762,255.281
19.2295,17.0522,2.5916,0.4891,0.3291,6.4469,12.6475,12.9031,78.673,59.3604
35.6536,14.3624,2.7756,0.3571,0.2137,8.9645,15.1357,11.9469,6.9109,127.902
24.6379,0.0,2.2844,0.7481,0.4701,0.0,0.0,-18.4783,70.089,152.575
14.0316,11.136,2.556,0.7438,0.5229,2.6217,-5.858,-12.7751,25.5951,232.1674
22.4236,15.8256,2.5938,0.4968,0.3146,1.5724,-20.7925,-4.5251,53.815,139.193
77.7889,24.1179,2.8768,0.3073,0.1824,59.4018,55.4367,-20.9408,66.1116,196.362
61.5901,49.8072,3.6338,0.192,0.1148,-33.1866,-76.602,48.0003,84.7875,285.8583
52.8226,8.5884,2.7513,0.4311,0.2272,51.5839,17.0861,7.3753,50.6085,31.0405
61.5559,15.2269,2.7178,0.4254,0.2317,61.3007,38.2368,6.2428,11.1606,229.9609
136.416,88.1951,3.9794,0.0368,0.0189,43.723,125.687,23.7715,78.348,196.897
185.1567,47.0019,3.0927,0.2956,0.1723,-227.6224,-22.7838,-30.3957,31.1915,90.6294
103.371,26.0372,3.3158,0.2214,0.151,-27.4241,64.8368,13.7504,6.884,312.805
137.3589,28.7153,3.3425,0.1368,0.0583,17.7706,78.417,23.3492,85.8318,96.9345
22.4603,9.5484,2.5521,0.6676,0.3408,14.6276,16.1824,8.7832,66.465,99.6135
19.087,17.2458,2.6441,0.3899,0.2312,32.2084,17.603,5.6783,48.0699,182.3954
23.385,11.423,2.4575,0.6127,0.3839,7.5995,13.0986,11.6698,58.3073,73.6947
80.4473,40.7292,3.6723,0.2235,0.1222,-15.8774,-38.1022,-15.2322,1.385,363.678
35.0869,32.378,3.6087,0.1812,0.1045,-6.5013,-8.1597,19.1513,76.074,70.1664
80.2462,32.6767,2.9614,0.318,0.1678,-43.8797,-94.1301,18.0536,76.528,194.025
61.7023,14.7348,2.9586,0.2696,0.1436,2.7899,-39.2609,-17.1435,71.9639,157.4754
74.4488,28.7465,3.6405,0.1899,0.0994,51.4784,66.5038,20.1857,0.1431,289.528
127.332,33.2566,2.8627,0.3018,0.1571,84.1116,134.867,-25.2309,82.0656,80.414
91.3536,21.9773,3.3955,0.1491,0.0854,57.1719,43.0507,-19.4339,31.8376,242.1138
38.1791,24.5127,2.857,0.246,0.1272,34.0297,24.0354,-6.6687,43.933,75.7629
133.405,56.024,3.3631,0.0875,0.0505,-121.718,107.542,64.3733,62.358,173.875
56.2513,26.6153,3.2665,0.1971,0.108,55.8478,45.2993,-17.1503,9.9628,114.099
23.8839,9.8458,2.1459,0.5658,0.3154,12.7395,25.3493,-2.8444,4.342,127.9884
25.0197,12.4496,2.3789,0.6785,0.3747,-12.1758,-10.3255,-3.224,17.5291,174.9723
25.3794,10.3391,2.4306,0.4638,0.243,-4.5621,-19.9611,7.0176,30.0704,185.969
21.5294,15.7955,2.6527,0.4294,0.228,-9.3012,11.2833,-11.8241,5.343,69.319
32.6557,14.4534,2.8267,0.4098,0.2198,-8.3825,23.8199,-6.8912,21.475,227.561
19.3038,12.9565,2.5676,0.5196,0.3234,-12.6387,-13.6434,-4.282,18.056,245.678
73.9821,13.2506,2.6042,0.4975,0.3072,-48.1454,44.4558,3.5581,12.632,293.71
67.6087,26.6783,2.632,0.3851,0.2462,-56.6298,-57.9631,19.8064,79.6662,227.191
46.3534,16.7153,2.8319,0.2415,0.1289,45.2285,23.4221,11.0067,18.661,127.864
66.473,26.7256,3.7367,0.1553,0.08,24.5698,55.1792,12.3933,0.467,250.614
21.4858,15.1624,2.3454,0.465,0.246,-23.7726,-18.8604,7.9032,3.3258,126.041
163.0825,42.8497,3.1622,0.2668,0.1366,-87.6486,-148.8775,-27.7484,5.5585,287.899
27.4263,16.0119,2.6893,0.3681,0.1973,16.3785,22.3837,14.2184,8.9147,254.582
18.1158,10.4259,2.3655,0.6121,0.3384,21.7377,11.1294,-4.8886,47.2489,144.116
28.7876,10.3231,2.6886,0.4742,0.3254,-1.1499,18.6006,-12.0844,67.1032,255.0153
107.858,39.9186,3.9914,0.1273,0.0678,-70.5417,67.5005,13.2157,0.0791,350.842
17.0996,10.866,2.4997,0.6266,0.3339,20.8982,10.4594,-5.389,55.8099,35.8549
72.5875,17.0188,2.5857,0.4927,0.2451,26.8902,65.9551,-12.4688,87.3017,203.6814
13.19,10.8355,2.2753,0.7745,0.4164,14.5994,-2.4594,-11.734,52.378,222.33
19.6894,9.572,2.7192,0.599,0.3105,-6.083,17.567,-9.9337,32.7719,186.1666
69.0328,17.709,2.7316,0.3588,0.2149,48.783,68.6052,12.1395,47.323,267.7166
81.4962,23.1716,3.3741,0.2185,0.119,-64.1631,50.8962,-4.0485,0.386,275.671
39.5223,18.6327,2.8341,0.2462,0.1414,24.1819,23.219,-12.9245,46.268,187.097
10.2413,6.6381,2.3786,0.7462,0.3717,-16.6897,3.6371,9.4689,89.1466,192.3161
28.1579,9.3602,2.4864,0.5514,0.3246,11.4293,14.3539,5.1992,47.948,60.7816
26.539,13.4578,2.3459,0.4632,0.2863,30.5471,14.9775,-11.5298,15.4927,145.076
27.1642,11.8179,2.3225,0.6274,0.3281,-9.8199,-23.5807,-9.2489,15.5513,184.676
95.1186,61.6476,3.3936,0.2321,0.1505,-33.3504,-57.5954,-44.7142,51.2639,338.3931
35.2888,13.8337,2.5031,0.3987,0.2119,-48.2752,-11.1339,-9.2587,7.108,160.947
46.5394,20.4341,3.0197,0.1997,0.1056,-55.642,21.1884,-14.2453,7.146,179.398
29.1157,15.4214,2.633,0.3234,0.2029,-35.2034,-21.0584,10.8939,19.0248,63.2807
192.2916,134.6957,4.0202,0.0845,0.0547,-91.5758,-159.2003,-133.1359,60.3793,329.0259
20.0711,8.9345,2.5276,0.6706,0.4436,1.4327,-12.6418,-9.5415,89.7209,234.118
21.0617,12.0636,2.4601,0.5026,0.2686,28.4155,-8.6851,-7.3859,22.8621,106.71
126.5,110.3594,4.0604,0.121,0.073,-62.9577,62.8116,70.3253,49.4252,373.9664
22.9547,15.3068,2.6294,0.4366,0.2265,13.9318,11.2647,-11.9138,3.6056,65.733
34.7572,12.3778,2.6004,0.3563,0.1794,-4.9477,18.219,8.917,18.3397,155.676
35.8815,16.4234,2.4997,0.3924,0.1978,44.8964,-12.3575,10.0959,12.4385,166.373
12.7459,11.6372,2.2135,0.7217,0.37,-15.2183,5.7064,-11.5102,51.7751,241.963
71.2865,21.6592,2.9759,0.3728,0.2438,79.4384,-41.3751,8.7979,4.0546,174.5918
173.832,20.7553,2.792,0.3793,0.2607,-166.968,-133.812,-15.6473,41.8462,195.129
30.8407,22.8555,2.6474,0.3288,0.1723,12.5696,30.0093,12.9735,53.8665,78.7964
126.634,65.2359,4.3615,0.0547,0.0275,36.6744,108.946,47.2243,65.741,246.46
40.9114,11.8167,2.6528,0.4892,0.3062,7.0176,35.4742,5.3901,9.9994,117.8781
33.7922,21.9821,3.1755,0.2964,0.1499,-14.5338,15.0484,9.9533,8.5072,166.723
107.7833,16.1712,2.6376,0.4791,0.289,-165.7898,98.5015,-13.4604,50.5049,211.6994
32.7593,9.0613,2.2799,0.4357,0.2178,10.2379,22.4842,9.5633,61.01,107.542
85.5376,14.5196,2.8689,0.288,0.1792,84.7651,68.295,-8.8467,87.2812,77.4157
90.4367,82.5906,3.189,0.3479,0.213,4.6697,-116.6638,41.5347,46.163,363.0987
20.5664,12.7047,2.4907,0.4653,0.2375,14.2741,11.7552,9.3091,9.632,89.1076
13.4157,10.1628,2.1889,0.8091,0.4628,-13.7308,-6.3306,-11.5998,73.2939,179.731
29.362,11.3579,2.3738,0.4609,0.2347,24.6662,-21.6853,-3.8247,76.263,212.106
21.2214,21.1054,2.3676,0.5296,0.3044,-3.5126,-12.488,17.6045,87.7584,139.09
52.3327,24.5651,2.3478,0.4164,0.2379,-22.7436,-64.6192,14.427,86.4925,191.2506
13.0287,10.9544,2.2,0.7571,0.4511,-14.0985,5.7807,-10.1748,64.87,182.98
27.4892,17.1467,2.6537,0.3307,0.192,8.8137,19.2408,9.6552,12.0123,98.0992
52.6356,26.6227,2.9641,0.199,0.1106,-25.771,-18.9617,-6.4777,34.3564,167.1355
225.011,94.456,3.5426,0.111,0.0675,-293.09,143.319,-99.1043,77.525,110.932
40.9461,31.7927,3.2378,0.5211,0.2739,36.3945,36.0377,-8.4699,1.6992,376.811
26.5834,9.8151,2.3683,0.4368,0.2377,-14.4796,17.2256,-5.6036,15.387,167.018
23.0918,21.3305,2.7239,0.3532,0.1917,9.9358,9.9506,15.6597,75.388,91.3365
17.7026,12.5796,2.4289,0.6108,0.3408,-3.6221,12.0049,-7.6815,26.508,150.667
85.3249,22.4331,3.0197,0.279,0.1629,-37.8354,42.8629,-14.1885,6.8408,291.206
37.6176,7.781,2.9171,0.2652,0.167,23.8983,36.9596,15.7808,70.2243,258.2984
19.1054,10.9195,2.3139,0.7039,0.4102,14.5035,18.1433,-9.2446,27.662,234.09
20.4846,12.2888,2.4158,0.4837,0.2514,0.0812,9.8383,8.4655,25.044,141.543
26.6758,10.1784,2.3414,0.4237,0.2118,41.8265,-18.2081,-5.724,13.928,118.23
118.7205,82.888,3.6062,0.1437,0.0634,-73.6522,-82.4181,69.0357,23.601,331.8047
41.8538,6.4777,2.8021,0.3845,0.2267,60.5327,29.181,-13.987,72.9529,220.3638
43.4952,24.9616,3.2901,0.2102,0.1192,13.6326,-25.6589,-14.1046,17.388,54.8415
92.0485,7.3373,2.3962,0.5984,0.3313,94.5318,48.8574,-2.9613,58.0538,183.302
25.7298,14.0834,2.6469,0.4081,0.2063,33.3195,10.4099,7.542,81.4489,265.643
54.4773,14.0922,2.863,0.2125,0.109,67.188,38.4967,-6.2183,0.343,225.478
36.144,10.6632,2.8169,0.4192,0.2142,24.5525,28.8838,5.4101,68.5811,146.918
44.5463,21.0153,2.9263,0.2073,0.1049,-0.3109,36.8902,7.7348,4.501,129.148
23.2781,12.7693,2.4533,0.5211,0.2623,3.1716,18.1523,6.4226,4.3351,200.442
19.2861,12.3222,2.4125,0.5338,0.323,1.1189,-10.3509,-10.0682,73.094,167.844
49.3869,19.6787,3.0519,0.2396,0.1247,-30.5663,35.3383,8.5862,5.7179,254.742
23.856,12.2327,2.4346,0.4522,0.2739,7.6639,11.3909,8.8336,20.7251,219.953
31.6552,10.7467,2.3883,0.499,0.2638,34.813,19.444,-8.6544,63.789,269.665
19.3808,9.2424,2.3927,0.6397,0.4352,19.4625,14.7655,3.0857,70.7044,222.215
30.8869,14.5951,2.7885,0.3938,0.24,-9.2235,16.341,6.2712,9.0144,120.91
133.0634,29.4108,2.7891,0.2649,0.1375,-122.0927,73.4109,20.6973,29.3076,265.6031
44.9285,10.8788,2.5635,0.3388,0.179,44.1868,40.4556,-5.1639,9.988,207.482
28.7879,16.5967,2.6144,0.3597,0.2321,-21.0397,-18.9643,10.1365,88.9008,88.4575
67.6595,27.868,3.2118,0.3519,0.2072,-67.4166,-45.3702,-19.5197,46.8496,336.201
33.5,16.315,2.6232,0.3738,0.2155,44.137,19.9182,14.8823,6.972,182.095
26.394,12.821,2.637,0.4406,0.2411,-1.3667,13.9258,8.751,14.961,152.898
29.0414,11.762,2.6015,0.4981,0.2691,40.5198,-19.2335,6.6009,46.79,45.63
19.8726,16.966,2.5911,0.4769,0.2423,-8.0872,16.1831,10.3704,61.061,136.387
43.3106,17.2934,2.9511,0.376,0.2188,15.6075,38.7788,10.4531,12.2655,250.705
20.1273,10.2168,2.2695,0.6075,0.3683,6.1708,-16.4384,10.0214,8.229,125.329
33.2144,21.18,3.135,0.3401,0.2019,9.8233,25.9401,12.8832,1.2333,176.45
31.1498,12.071,2.2934,0.4816,0.2676,0.2957,-2.4854,-10.8956,5.5107,138.7374
27.065,14.0799,2.5905,0.5237,0.2734,-0.1139,23.5302,11.3003,0.141,106.868
11.6341,9.2012,2.3017,0.8239,0.4821,-9.5585,-12.541,-9.8116,51.8845,128.1919
32.2257,18.0267,2.5838,0.352,0.1786,-27.7232,-13.897,9.7566,86.8054,123.916
38.4589,16.9062,2.6937,0.4008,0.2196,-25.0227,-22.8231,8.4747,29.5189,229.863
17.7784,10.5071,2.2989,0.6281,0.3593,-1.9834,7.3963,-6.9946,40.5917,232.614
27.435,17.3805,2.639,0.3559,0.217,-23.49,-18.7215,-8.0961,21.0606,63.1648
58.1856,19.9622,2.8885,0.2405,0.1261,-55.5292,-39.5546,-6.0247,9.3331,217.983
29.2792,15.7488,2.5877,0.323,0.1641,-15.6896,13.0968,-8.4056,10.472,195.898
89.5962,21.532,2.772,0.2401,0.1226,-48.1244,-104.224,-13.1465,7.4382,209.439
52.2264,23.3743,3.2333,0.1905,0.0956,46.3585,38.163,7.9243,0.795,226.359
46.9362,14.4609,2.8621,0.2734,0.1367,28.4484,34.4628,-8.3419,7.463,240.047
33.725,11.8651,2.5631,0.5287,0.2944,5.4777,23.8152,9.0226,57.2969,267.952
27.433,11.8012,2.3874,0.4016,0.2111,7.6437,20.8776,9.2076,2.1506,174.767
15.0223,9.5857,2.3349,0.5951,0.3834,-4.1218,6.5101,-15.9472,71.8241,259.0902
150.978,148.59,5.01,0.0171,0.009,94.4129,-28.141,92.0674,55.18,157.457
21.445,14.1212,2.5647,0.545,0.3229,10.1915,-7.4844,-11.3997,16.629,220.444
20.7115,18.0974,2.8552,0.4341,0.2617,-8.4546,-13.3082,-12.3898,45.0788,230.115
38.5556,20.7404,2.9638,0.2207,0.1136,-9.7683,17.4825,-17.3446,2.5917,224.173
55.7301,32.031,3.062,0.2427,0.1374,-19.8477,-52.4394,-24.2438,38.1601,239.155
28.2374,16.2718,2.372,0.4416,0.2272,-27.5441,-24.6387,-11.7319,40.3891,172.786
20.2423,12.4902,2.385,0.6016,0.39,13.9824,24.6235,-9.4909,66.6465,190.1815
35.648,11.8742,2.673,0.3864,0.1964,53.2289,-17.7458,7.3992,5.014,212.108
84.0531,23.9536,3.3467,0.2237,0.1393,-37.4403,49.5898,13.4314,3.131,302.937
50.6955,34.9227,3.8675,0.1511,0.0784,49.1489,40.381,22.3072,13.7648,127.808
86.8255,18.0755,3.2215,0.1861,0.1024,51.6372,37.0164,-4.8807,87.3897,222.152
88.1673,46.887,3.2786,0.3,0.1704,30.8647,-101.593,26.0254,20.1773,342.1767
88.2498,23.1714,3.1553,0.2726,0.1956,-51.2344,58.5852,-11.8888,3.9956,308.5046
236.715,92.616,3.52,0.1015,0.0539,-321.209,122.712,-89.4731,25.7824,71.289
65.0647,15.0564,2.8932,0.3325,0.1861,31.3241,72.9835,-11.5218,8.5788,219.098
28.9173,10.0391,2.5723,0.4846,0.253,-26.0808,23.4742,-8.7992,18.613,208.919
20.8003,9.5045,2.2405,0.6264,0.3764,-4.7991,15.6805,-10.5121,63.5975,131.829
130.983,56.0473,3.9626,0.1185,0.0617,-114.552,-79.9945,-54.4621,39.978,278.039
23.0476,16.8067,2.4819,0.4573,0.2385,-30.1643,-9.3611,14.827,0.8687,251.14
79.1886,22.9409,3.273,0.1856,0.0968,30.9449,84.9596,15.2506,2.6,148.692
51.8528,27.1569,3.1116,0.2776,0.1396,-63.5061,37.7307,-11.6498,0.728,298.168
40.181,16.2814,2.636,0.3145,0.1607,59.5047,-18.3183,15.348,14.366,183.184
30.2852,14.738,2.683,0.3921,0.2147,10.977,-21.7731,-5.3946,12.395,238.556
35.1568,16.1465,2.5944,0.3715,0.2048,-16.1723,-29.5069,11.4701,1.2733,163.796
19.8196,16.2359,2.3997,0.4143,0.2291,-1.3583,7.7218,-5.7515,88.9179,35.8997
49.8966,29.7888,3.2725,0.1634,0.0836,23.6856,29.2132,17.0809,5.93,202.289
22.3154,10.3778,2.1847,0.5556,0.2974,-23.5139,-18.3797,-10.5941,20.212,220.354
54.3344,14.562,2.5838,0.4068,0.2699,-12.3226,-46.8887,-11.9187,16.129,139.731
23.602,17.0341,2.7589,0.4303,0.2169,-0.6405,21.0054,7.9662,17.2382,79.4087
108.555,29.4081,2.8564,0.2797,0.1454,83.5491,88.0406,-29.4459,19.086,134.369
95.9193,24.9227,3.3052,0.2273,0.1458,-26.8653,58.577,-14.2839,7.4375,316.122
27.3546,11.1653,2.5112,0.4838,0.2481,27.9395,22.5302,-6.9337,13.6063,181.7
61.9969,14.4244,2.541,0.3683,0.2173,42.7123,56.2947,-9.1364,5.723,150.479
167.688,55.4209,3.4801,0.3354,0.1717,-114.598,-166.191,52.9735,46.2067,327.245
18.0376,10.1857,2.48,0.4676,0.2715,2.5402,15.6146,-12.0983,75.8844,193.7465
76.0232,29.7304,3.1676,0.2407,0.1322,48.3665,-48.2333,-19.3455,85.4055,178.372
141.9091,34.0649,3.2953,0.2417,0.1856,-200.6945,-23.6763,20.0167,36.9793,325.0043
135.8838,52.4818,3.4942,0.1159,0.0645,7.5169,188.7137,-45.8003,85.6517,288.441
23.9355,15.7287,2.4393,0.4836,0.2564,-20.9615,-11.3804,7.0833,86.6051,211.768
25.2665,16.0019,2.7627,0.4059,0.2219,13.888,16.2329,12.4971,12.104,106.048
20.1492,11.4758,2.301,0.6,0.3375,12.2599,19.091,-6.173,35.676,155.806
153.344,40.1891,3.0958,0.2447,0.1504,177.5813,-84.68,-19.4847,2.1684,199.65
180.692,56.3602,4.1013,0.0459,0.0244,-147.411,-108.561,24.3209,89.9798,231.756
43.7906,17.3936,2.7135,0.3114,0.1809,28.9941,37.4027,15.2006,3.101,238.182
72.0935,37.4831,3.3153,0.1254,0.0776,-69.5726,81.5263,-37.7074,22.9942,291.492
38.171,11.0629,2.7139,0.4077,0.2251,35.8115,33.8268,-2.5473,65.0235,233.23
26.6026,11.7037,2.5843,0.5208,0.3138,29.1508,21.6709,-7.2544,12.153,211.942
37.3547,26.4566,3.4601,0.2399,0.1208,13.6702,18.768,-20.0218,65.022,236.951
60.8614,21.4058,3.2929,0.1844,0.097,25.3668,32.1837,-15.2941,1.277,207.824
65.8891,12.799,2.6031,0.3292,0.1733,-22.3348,-21.2681,-10.7821,11.9282,266.509
40.1306,26.8957,3.4173,0.189,0.0989,-5.2013,28.0616,11.2419,8.8138,114.802
25.3258,16.078,2.6026,0.4395,0.2759,7.6708,11.067,-8.6747,85.1661,190.517
152.4108,53.017,3.1078,0.2442,0.1259,-196.6195,98.1779,35.4278,33.5791,245.8817
17.2008,9.7948,2.5276,0.7122,0.503,-6.416,13.1378,8.7957,87.4928,170.407
50.4253,21.0031,2.7302,0.3141,0.2151,23.6759,45.5144,-28.164,83.9235,234.6044
102.169,14.76,2.9378,0.2227,0.1148,88.4737,103.867,-10.3877,3.2589,274.737
44.8459,16.6733,2.8686,0.2666,0.1536,-17.092,14.3171,-10.9198,81.1187,151.992
28.9415,15.1615,2.5855,0.381,0.1658,10.9221,18.4686,-10.4801,64.7773,235.031
114.427,14.5557,2.8754,0.3678,0.2005,-78.1668,-103.334,-7.9818,51.8893,173.274
121.854,36.8405,3.3488,0.1406,0.0755,-62.6899,-92.165,33.2383,10.626,303.658
49.0438,24.5865,2.5998,0.598,0.4118,-38.8131,-28.4104,-20.4156,6.2538,317.3148
29.3966,16.8328,2.7645,0.3921,0.2382,24.722,8.654,-5.893,12.463,182.065
117.7727,55.9569,2.9587,0.2763,0.153,-140.9278,90.7397,37.0438,56.5301,305.8042
19.6147,7.4136,2.0881,0.7347,0.4286,1.2375,-7.0857,-4.8478,29.2598,236.766
18.759,7.0806,2.3962,0.7735,0.4465,-28.6449,6.6578,10.5401,38.565,151.3392
25.5792,15.4683,2.6991,0.4788,0.2987,14.8016,9.7072,-1.7586,80.4762,212.2331
172.2442,20.1926,2.9009,0.2887,0.194,124.599,112.9452,-21.4436,28.9553,210.8496
22.9433,11.9638,2.4789,0.5484,0.3326,30.7902,15.0813,-4.4274,36.284,254.6969
71.6908,18.707,2.5066,0.3956,0.193,-100.1959,47.0353,-16.3946,54.6369,225.6479
13.0633,10.8801,2.0952,0.7631,0.4538,-14.0036,4.9914,10.4674,22.795,47.5687
23.9923,22.4191,2.6069,0.2818,0.1545,-14.6134,16.1367,-13.09,44.853,151.049
13.0129,11.142,2.0917,0.753,0.417,14.6954,-5.8546,11.2518,56.194,171.345
99.5876,19.8213,3.2029,0.193,0.1081,75.1989,53.4944,19.6322,71.411,177.09
20.8936,7.1692,2.07,0.6809,0.3532,0.2502,-4.9255,6.0936,53.587,43.9599
16.8922,5.5166,2.4218,0.8535,0.428,-8.6806,14.0333,-1.5097,80.4352,169.9768
27.5882,2.4138,2.2048,0.5502,0.2962,-40.7056,-19.2607,-3.4017,63.0865,229.6309
90.2095,19.0275,3.022,0.2129,0.1098,81.0268,99.3898,5.4586,3.042,168.421
21.8794,10.9246,2.2765,0.5503,0.2937,22.2202,19.1731,-10.1413,24.791,173.444
21.197,12.4018,2.4191,0.461,0.2343,-0.7211,5.3653,10.4427,0.327,179.094
237.3091,103.8581,3.3312,0.1541,0.0534,-30.272,-132.5013,-82.2478,79.0902,171.7382
62.4307,19.6817,2.8667,0.2439,0.1457,-59.9296,-26.3858,6.4976,1.456,212.4273
75.792,50.073,3.5819,0.1016,0.067,-15.0232,-79.4235,-37.5449,0.6296,217.9754
31.4029,12.3502,2.2553,0.5444,0.275,-38.7455,10.0746,-6.5917,55.708,190.647
106.4077,87.4672,3.5358,0.1817,0.0689,-86.6603,34.2897,85.0615,36.318,319.03
159.0142,92.2572,3.3439,0.2028,0.1361,209.7211,-70.7409,77.5179,63.5359,326.1471
25.1635,16.3015,2.6304,0.3888,0.226,-15.8474,-9.2911,-8.8203,15.053,142.65
27.8546,16.5647,2.882,0.4173,0.2277,-12.7839,-19.3784,9.745,4.1367,213.389
25.3524,16.9733,2.6946,0.3818,0.1949,34.8166,15.4934,-5.5567,11.066,192.401
29.108,16.6512,2.635,0.3708,0.2074,20.6134,15.4043,4.3751,17.2551,188.885
90.4744,34.7523,3.7861,0.1859,0.1113,24.1058,52.5415,-24.8199,2.281,364.284
168.821,56.9345,3.3298,0.117,0.0704,-227.626,88.1297,51.8025,40.991,208.336
126.57,43.5619,3.2807,0.1298,0.0799,-3.1643,66.3045,44.5727,45.4581,88.4568
26.3595,16.6583,2.754,0.4229,0.2441,8.1366,13.5478,-10.4312,8.299,165.147
22.0729,12.8478,2.2999,0.4962,0.2632,3.2731,-13.7213,5.4581,38.1238,228.808
25.6419,13.6572,2.7206,0.3977,0.2293,-6.9371,-15.0719,4.0818,25.123,85.673
211.225,33.6703,3.8115,0.0542,0.0279,-244.366,-208.36,20.3821,49.983,139.023
25.3727,18.168,2.5146,0.6313,0.3424,9.9429,15.3253,-8.7235,28.3989,108.568
256.245,149.152,3.4173,0.2234,0.1234,-167.797,-280.656,-110.456,43.921,264.772
94.0169,65.5994,3.7464,0.1547,0.0817,86.7508,73.6068,-50.7012,89.7659,296.8153
23.9862,0.0,2.2541,0.7187,0.3649,27.4932,12.7783,0.0,25.6257,180.219
34.4576,15.5033,2.6618,0.2941,0.1514,26.7966,19.7658,-8.7048,20.2125,209.434
41.5662,17.8179,2.9243,0.2976,0.153,-3.7194,-15.9486,8.8863,1.314,222.81
50.0445,13.8823,2.632,0.3057,0.1692,-3.0992,42.0317,-8.9173,15.597,234.206
154.961,96.2104,4.3957,0.056,0.0293,-176.675,-149.637,-87.2213,89.8408,280.251
80.4825,58.0525,3.3735,0.2848,0.193,-10.0481,-75.6044,-39.4614,63.6153,388.1007
261.9837,44.4222,2.9195,0.4437,0.334,-288.1307,136.4803,25.5044,4.1909,249.1461
30.2879,9.4639,2.2707,0.4772,0.244,41.1315,15.4904,11.6333,34.1383,142.134
97.2091,33.2444,4.0381,0.1009,0.0536,-21.5963,85.6669,-9.6149,0.6959,282.715
19.123,7.4602,2.0846,0.749,0.4568,-1.2612,6.5021,4.0706,45.0122,142.169
150.2732,45.129,3.2916,0.1771,0.0909,-74.9595,-195.4615,35.0758,11.8894,252.5512
19.5155,7.4337,2.1055,0.7294,0.4353,0.7152,-5.7937,-4.7317,8.536,157.97
187.4254,36.4627,2.8737,0.2731,0.1458,217.9336,90.0964,-21.5542,9.0153,238.0995
107.427,47.3015,3.0452,0.2653,0.1369,76.5013,85.7489,-29.2567,37.882,93.5967
60.5741,24.3031,2.8924,0.2755,0.1634,-48.3828,47.3937,19.0604,20.725,301.69
50.0678,8.3694,2.8187,0.3884,0.2295,49.2171,39.1699,12.5765,18.1779,215.9294
22.1532,20.2976,2.7955,0.4259,0.2554,-7.754,11.6411,-7.7737,7.5449,177.935
31.8528,9.1297,2.6535,0.5353,0.3932,23.8483,10.1555,7.1572,40.2082,222.397
43.0797,16.1449,2.9238,0.2944,0.1663,5.9628,37.1449,10.664,3.3,222.019
99.1059,51.2927,4.0321,0.1035,0.0491,-67.0572,57.9732,-56.4764,37.1652,281.1467
74.479,25.464,3.5496,0.1876,0.0972,51.9089,58.431,12.016,3.4608,289.818
28.1159,15.6551,2.5472,0.3716,0.2057,-25.4921,-23.8238,-12.4067,3.465,218.68
16.0751,10.6462,2.1807,0.8027,0.446,-9.9662,-19.6163,-11.4933,61.6768,214.9457
94.0405,35.4464,4.07,0.1071,0.0554,35.6285,80.7777,-21.468,2.148,273.855
83.2152,30.5765,2.9706,0.2204,0.1161,-95.0571,56.09,25.1687,29.039,283.383
101.526,75.7229,3.2306,0.2217,0.1126,-53.1276,-110.431,61.4389,71.158,232.424
76.0124,13.3124,3.0348,0.2538,0.1361,22.1245,47.4091,10.7422,71.108,87.4189
69.7676,18.9821,2.7478,0.5255,0.2654,-44.5832,-30.7591,-12.9547,33.0052,303.914
196.43,56.5929,3.5573,0.1766,0.0935,-212.985,-66.2854,55.344,13.97,176.931
127.307,68.1682,3.0414,0.3273,0.2205,-118.288,-100.91,56.5593,34.169,280.053
38.2907,33.7175,2.9747,0.2046,0.1139,-13.5468,-38.2617,-18.3794,83.6828,156.651
20.0294,11.4199,2.5557,0.5758,0.3102,6.3374,16.1264,4.2494,28.298,76.802
21.6327,17.2218,2.5434,0.4206,0.2246,7.9688,9.6019,14.4923,10.615,186.555
66.7934,29.376,3.022,0.1854,0.0993,-124.258,60.4852,-19.8006,15.777,258.263
37.9472,6.7096,2.7039,0.4723,0.3376,33.0542,11.6496,-7.4722,79.512,201.0388
34.8464,17.0481,2.5237,0.4701,0.262,21.9106,26.797,14.1093,24.113,185.467
197.743,52.6165,3.3507,0.1592,0.0814,-108.831,-270.639,38.676,1.161,269.186
