P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4
1437.0,0.510786,0.000696,0.230341,0.096728,0.865692,0.005567,0.735343,0.001675,0.040201,0.149573,0.001675,0.981575,0.525641,0.107143,0.545455
250.0,0.524,0.0,0.188,0.117647,0.88,0.0,0.731482,0.0,0.009259,0.076923,0.0,1.0,0.42735,0.055556,0.333333
1469.0,0.511232,0.000681,0.093261,0.071031,0.922396,0.0,0.804878,0.00813,0.028455,0.122995,0.0,0.985772,0.41533,0.139241,0.888889
3386.0,0.476078,0.038984,0.144123,0.138106,0.837862,0.019787,0.693372,0.003642,0.027677,0.056357,0.034232,0.997815,0.340894,0.041339,0.5
2683.0,0.452479,0.013791,0.657473,0.182437,0.868804,0.0,0.769701,0.0,0.008152,0.118563,0.009511,0.997962,0.14012,0.011905,0.57971
414.0,0.425121,0.007246,0.246377,0.189076,0.850242,0.0,0.649123,0.0,0.011696,0.1,0.011696,1.0,0.284211,0.071429,0.0
1025.0,0.487805,0.0,0.203902,0.146667,0.853659,0.0,0.663366,0.0,0.032178,0.038095,0.0,1.0,0.240476,0.080357,0.0
2822.0,0.504607,0.000354,0.067683,0.046495,0.930191,0.003898,0.852973,0.002162,0.043243,0.047374,0.0,0.997838,0.107106,0.131579,1.0
4353.0,0.477372,0.026419,0.085688,0.055824,0.459224,0.430967,0.648113,0.003774,0.060377,0.05945,0.011321,0.992453,0.221828,0.039216,0.5
1664.0,0.477764,0.278846,0.086539,0.078251,0.913462,0.0,0.782245,0.0067,0.01675,0.157969,0.257956,0.988275,0.332863,0.163265,0.736842
16444.0,0.474702,0.053819,0.097057,0.061357,0.832097,0.018122,0.717296,0.004059,0.08133,0.064818,0.048548,0.926319,0.308613,0.055742,0.340426
163.0,0.429448,0.0,0.269939,0.215054,0.766871,0.0,0.592105,0.013158,0.06579,0.084337,0.0,0.973684,0.337349,0.05,1.0
20670.0,0.490614,0.024915,0.087615,0.040365,0.93464,0.001355,0.856029,0.002744,0.037978,0.261491,0.02065,0.944404,0.13917,0.138425,0.245902
34986.0,0.487224,0.032299,0.123049,0.10485,0.888241,0.007289,0.762805,0.002824,0.040552,0.044804,0.034826,0.965017,0.242901,0.053337,0.196203
65566.0,0.470793,0.08689,0.170531,0.130699,0.739087,0.042812,0.572906,0.004613,0.067536,0.082165,0.07287,0.980539,0.342485,0.062686,0.66087
1085.0,0.465438,0.037788,0.283871,0.208621,0.814747,0.054378,0.683841,0.002342,0.014052,0.099156,0.032787,0.971897,0.261603,0.093458,0.25
2147.0,0.472753,0.00326,0.34979,0.082156,0.859339,0.0,0.746105,0.0,0.021998,0.426996,0.00275,0.991751,0.22479,0.013072,0.82
235.0,0.52766,0.0,0.217021,0.135135,0.906383,0.0,0.758242,0.0,0.0,0.116505,0.0,0.868132,0.291262,0.2,1.0
2286.0,0.552493,0.024497,0.068242,0.031281,0.839895,0.104987,0.87069,0.001437,0.04023,0.084211,0.010058,0.988506,0.047368,0.048781,0.916667
8708.0,0.498507,0.004134,0.058682,0.048546,0.88011,0.004019,0.748068,0.004637,0.04915,0.08331,0.002782,0.962597,0.296401,0.064632,0.361446
292.0,0.476027,0.003425,0.164384,0.130719,0.886986,0.0,0.735043,0.0,0.017094,0.176056,0.0,0.982906,0.288732,0.15625,0.333333
10088.0,0.487906,0.243259,0.062847,0.050716,0.919112,0.002577,0.807681,0.004299,0.024076,0.144853,0.20321,0.990828,0.261029,0.149864,0.656863
991.0,0.507568,0.0,0.123108,0.079918,0.910192,0.0,0.78125,0.005682,0.022727,0.051213,0.0,1.0,0.156334,0.082192,0.75
16922.0,0.431155,0.012705,0.560395,0.280698,0.715282,0.035989,0.575991,0.002093,0.034031,0.270624,0.006388,0.994934,0.521568,0.024076,0.364078
18238.0,0.490843,0.042603,0.132471,0.093151,0.938261,0.0,0.84299,0.001632,0.021381,0.013207,0.038518,0.969316,0.094218,0.08,0.483871
1504.0,0.443484,0.0,0.174867,0.160096,0.799867,0.0,0.613905,0.005917,0.048817,0.326022,0.0,0.994083,0.464606,0.04644,0.64
68784.0,0.500683,0.025442,0.080397,0.067608,0.892213,0.005961,0.780865,0.005718,0.067897,0.042672,0.02724,0.814678,0.409224,0.174132,0.151261
469.0,0.477612,0.027719,0.159915,0.159184,0.863539,0.0,0.675258,0.0,0.005155,0.067308,0.030928,0.994845,0.418269,0.08,1.0
17084.0,0.47044,0.004215,0.174608,0.13043,0.856942,0.000644,0.700483,0.001171,0.046406,0.031751,0.003367,0.97526,0.28618,0.039659,0.375
284.0,0.471831,0.753521,0.18662,0.153333,0.901409,0.0,0.730769,0.0,0.0,0.2,0.692308,1.0,0.346154,0.16,0.0
444.0,0.490991,0.0,0.15991,0.137168,0.876126,0.0,0.715909,0.0,0.028409,0.088083,0.0,0.994318,0.227979,0.025641,0.75
26436.0,0.527803,0.189741,0.042896,0.047024,0.84506,0.088024,0.832828,0.004173,0.0435,0.042731,0.183738,0.909585,0.452003,0.17471,0.14
1322.0,0.471256,0.000756,0.391074,0.134478,0.854009,0.0,0.716561,0.0,0.017516,0.240629,0.001592,0.998408,0.204353,0.05042,0.333333
254.0,0.503937,0.003937,0.244095,0.095238,0.811024,0.047244,0.712766,0.010638,0.053192,0.160714,0.010638,0.989362,0.330357,0.28,0.333333
6700.0,0.462985,0.194627,0.197313,0.152307,0.85,0.017612,0.679627,0.003499,0.020218,0.106944,0.192068,0.737947,0.387153,0.145329,0.859649
399.0,0.461153,0.0,0.122807,0.055814,0.786967,0.137845,0.794643,0.008929,0.053571,0.104,0.0,1.0,0.2,0.277778,0.666667
18458.0,0.502221,0.266064,0.090909,0.091097,0.697096,0.047676,0.571604,0.001364,0.141844,0.057099,0.231724,0.990316,0.470036,0.051749,0.351351
1245.0,0.498795,0.032128,0.131727,0.11859,0.829719,0.031325,0.686992,0.004065,0.034553,0.088889,0.038618,0.99187,0.403704,0.02809,0.2
1005.0,0.492537,0.006965,0.139304,0.045098,0.951244,0.0,0.866097,0.0,0.005698,0.058981,0.011396,0.997151,0.002681,0.0,0.153846
23930.0,0.475721,0.381404,0.135186,0.109437,0.897451,0.015002,0.784095,0.002999,0.028068,0.029905,0.338131,0.967734,0.16849,0.099112,0.38806
484.0,0.456612,0.002066,0.274793,0.18251,0.762397,0.045455,0.600939,0.004695,0.032864,0.158103,0.0,0.962441,0.462451,0.0,0.2
48414.0,0.476329,0.020944,0.150824,0.122826,0.843888,0.002912,0.659884,0.002161,0.041012,0.108301,0.020612,0.650185,0.572859,0.080457,0.237097
5479.0,0.513962,0.006753,0.078299,0.05783,0.935572,0.009856,0.849852,0.005917,0.034024,0.018868,0.005917,0.265533,0.546444,0.404022,1.0
838.0,0.466587,0.0,0.193317,0.123043,0.875895,0.0,0.696049,0.0,0.012158,0.040816,0.0,1.0,0.180758,0.108108,0.0
3151.0,0.446842,0.634402,0.201206,0.195066,0.819422,0.057759,0.696043,0.007194,0.021583,0.100324,0.560252,0.998201,0.31877,0.166667,0.368421
1415.0,0.478445,0.014841,0.113781,0.082656,0.8947,0.0,0.774704,0.007905,0.041502,0.047081,0.01581,0.996047,0.146893,0.116667,0.444444
970.0,0.498969,0.0,0.119588,0.074074,0.917526,0.0,0.802985,0.002985,0.026866,0.037356,0.0,0.991045,0.235632,0.043478,1.0
15757.0,0.466713,0.019864,0.163229,0.12674,0.848195,0.007616,0.685677,0.00324,0.041478,0.068518,0.01685,0.979747,0.304105,0.09208,0.397059
2722.0,0.518736,0.000367,0.063189,0.035878,0.971712,0.0,0.903714,0.001376,0.005502,0.035809,0.0,0.983494,0.115385,0.243243,1.0
76060.0,0.48112,0.024152,0.185696,0.126742,0.813542,0.049474,0.690961,0.002249,0.038059,0.038242,0.010801,0.988109,0.297156,0.037885,0.395349
91.0,0.45055,0.0,0.208791,0.12,0.879121,0.0,0.756757,0.0,0.054054,0.139535,0.0,0.972973,0.27907,0.0,1.0
8119.0,0.476537,0.003695,0.180318,0.125882,0.760685,0.086218,0.652466,0.004696,0.050654,0.093646,0.002348,0.969473,0.335664,0.070526,0.583333
26095.0,0.47488,0.189193,0.138302,0.11939,0.842997,0.057981,0.725019,0.003613,0.032146,0.060627,0.177548,0.880638,0.412687,0.202676,0.696296
92.0,0.543478,0.0,0.25,0.190476,0.826087,0.0,0.625,0.0,0.025,0.215686,0.0,1.0,0.470588,0.0,0.0
1371.0,0.512764,0.015317,0.127644,0.095808,0.901532,0.026258,0.807611,0.004228,0.010571,0.050201,0.006343,0.989429,0.118474,0.142857,0.333333
3483.0,0.457939,0.516222,0.173701,0.163136,0.864198,0.023256,0.72538,0.004003,0.028022,0.073442,0.44996,0.992794,0.275964,0.129676,0.375
739.0,0.533153,0.001353,0.128552,0.086957,0.864682,0.0,0.74216,0.010453,0.052265,0.145833,0.0,0.986063,0.252976,0.162162,0.0
210.0,0.471429,0.0,0.161905,0.189189,0.814286,0.0,0.566667,0.0,0.0,0.090909,0.0,1.0,0.20202,0.066667,0.0
56.0,0.5,0.0,0.160714,0.214286,0.821429,0.0,0.608696,0.0,0.043478,0.323529,0.0,1.0,0.470588,0.0,0.0
1256.0,0.502389,0.005573,0.090764,0.0656,0.89172,0.000796,0.744493,0.004405,0.030837,0.192171,0.006608,0.872247,0.453737,0.15894,0.166667
1922.0,0.510406,0.005723,0.006244,0.010627,0.763267,0.0,0.675516,0.0059,0.19469,0.383076,0.004425,0.927729,0.272975,0.122324,0.047619
6499.0,0.474381,0.005385,0.154639,0.134075,0.783967,0.053239,0.654531,0.006877,0.059062,0.032864,0.00445,0.989887,0.413146,0.065476,0.25
1073.0,0.429637,0.0,0.192917,0.178105,0.83877,0.0,0.663793,0.006466,0.028017,0.116191,0.0,0.997845,0.367619,0.091429,0.555556
960.0,0.45625,0.040625,0.210417,0.235632,0.825,0.052083,0.694737,0.0,0.005263,0.061728,0.028947,1.0,0.269136,0.059322,0.333333
306.0,0.509804,0.0,0.150327,0.113333,0.905229,0.0,0.778761,0.00885,0.026549,0.08871,0.0,1.0,0.282258,0.090909,0.0
325.0,0.470769,0.049231,0.030769,0.017442,0.987692,0.0,0.959184,0.0,0.0,0.029703,0.040816,0.989796,0.0,0.0,0.0
2814.0,0.500711,0.008884,0.107321,0.074021,0.808102,0.022743,0.688662,0.007435,0.095725,0.040998,0.006506,0.97119,0.396613,0.10989,0.125
1094.0,0.485375,0.008227,0.1883,0.122558,0.86106,0.0,0.693548,0.0,0.039171,0.078556,0.006912,0.995392,0.280255,0.068027,0.666667
2457.0,0.479447,0.001221,0.144078,0.11337,0.859178,0.005698,0.698429,0.006283,0.038744,0.030457,0.002094,0.995812,0.302538,0.029197,0.125
3709.0,0.490429,0.008088,0.07711,0.060318,0.935832,0.0,0.851027,0.010274,0.035103,0.021776,0.008562,0.994863,0.121441,0.069231,0.0
8598.0,0.475576,0.011282,0.130379,0.0947,0.768551,0.010584,0.581993,0.002076,0.066165,0.060458,0.0096,0.986508,0.355193,0.018137,0.470588
1045.0,0.532057,0.002871,0.041148,0.034765,0.898565,0.0,0.76781,0.0,0.042216,0.118605,0.005277,0.984169,0.262791,0.101449,0.333333
17118.0,0.463898,0.0059,0.186821,0.137845,0.777836,0.02845,0.61346,0.000535,0.050709,0.041426,0.006824,0.995317,0.315891,0.024086,0.326531
737.0,0.473541,0.0,0.164179,0.128866,0.877883,0.0,0.71579,0.0,0.031579,0.146707,0.0,0.996491,0.314371,0.153846,0.666667
353.0,0.492918,0.005666,0.181303,0.111732,0.86119,0.022663,0.721805,0.0,0.030075,0.056738,0.0,0.992481,0.269504,0.095238,1.0
1436.0,0.455432,0.006267,0.18663,0.147059,0.832173,0.005571,0.664949,0.012028,0.051546,0.128743,0.006873,0.996564,0.30988,0.055814,0.666667
4087.0,0.475899,0.002936,0.262295,0.195145,0.817715,0.050893,0.686287,0.003131,0.015654,0.152785,0.001879,0.857232,0.394695,0.156028,0.707865
2871.0,0.453501,0.437478,0.23302,0.23327,0.795542,0.052595,0.645161,0.000872,0.022668,0.072757,0.387969,0.999128,0.272433,0.094037,0.846154
439.0,0.489749,0.006834,0.18451,0.102679,0.863326,0.0,0.740964,0.0,0.072289,0.190244,0.012048,0.981928,0.097561,0.058824,1.0
235.0,0.451064,0.0,0.268085,0.162791,0.859575,0.0,0.701031,0.0,0.041237,0.118182,0.0,1.0,0.172727,0.0,0.6
20254.0,0.504295,0.043646,0.054804,0.051594,0.968895,0.004493,0.922594,0.004039,0.02109,0.017849,0.051604,0.327799,0.243279,0.593798,0.740741
11851.0,0.464265,0.000591,0.179225,0.14144,0.808961,0.030377,0.648969,0.005413,0.03248,0.050603,0.000416,0.997293,0.339593,0.056966,0.215686
1400.0,0.494286,0.082857,0.102143,0.097458,0.930714,0.0,0.826772,0.003937,0.01378,0.037879,0.062992,0.998032,0.191288,0.16,0.555556
1578.0,0.493663,0.001267,0.08365,0.052566,0.897972,0.0,0.783542,0.005367,0.060823,0.088091,0.001789,0.996422,0.306688,0.163265,0.0
350.0,0.505714,0.0,0.151429,0.086705,0.851429,0.005714,0.687075,0.0,0.027211,0.135294,0.0,0.972789,0.323529,0.034483,0.0
591.0,0.483926,0.0,0.104907,0.032787,0.91709,0.0,0.836539,0.009615,0.048077,0.023474,0.0,0.985577,0.225352,0.038462,0.0
5503.0,0.43976,0.512448,0.197347,0.18229,0.83191,0.027258,0.676768,0.003214,0.023875,0.064031,0.443985,0.997704,0.34508,0.103206,0.625
86905.0,0.47186,0.045107,0.165134,0.12079,0.601784,0.029573,0.403344,0.00214,0.100736,0.060583,0.035667,0.912862,0.694742,0.029828,0.428977
2045.0,0.480685,0.026895,0.373105,0.112994,0.914425,0.0,0.822072,0.0,0.019144,0.240376,0.015766,0.983108,0.26775,0.128,0.425
1369.0,0.509131,0.005844,0.135135,0.096726,0.887509,0.027027,0.789256,0.002066,0.022727,0.026157,0.002066,0.997934,0.104628,0.036585,0.0
34.0,0.529412,0.117647,0.029412,0.0625,0.882353,0.0,0.692308,0.0,0.0,0.409091,0.076923,0.923077,0.363636,0.0,0.666667
4731.0,0.471782,0.008455,0.183471,0.12365,0.804904,0.00465,0.616716,0.003462,0.049456,0.066913,0.006924,0.988131,0.401015,0.069036,0.3125
29967.0,0.504588,0.022825,0.060233,0.040146,0.866854,0.005473,0.741419,0.004242,0.08523,0.022708,0.031527,0.950154,0.521813,0.090027,0.28
1103.0,0.507706,0.0,0.095195,0.049724,0.927471,0.0,0.824428,0.002545,0.025445,0.073113,0.0,0.956743,0.287736,0.128205,0.333333
20.0,0.65,0.0,0.25,0.142857,0.75,0.0,0.625,0.0,0.25,0.2,0.0,1.0,0.1,0.25,0.0
27341.0,0.445119,0.456018,0.305219,0.18944,0.778172,0.013204,0.600151,0.004431,0.06203,0.140723,0.340913,0.95352,0.656131,0.1086,0.55814
3344.0,0.508373,0.000299,0.069378,0.032238,0.969797,0.0,0.894616,0.001146,0.004582,0.026756,0.0,0.996564,0.090301,0.306122,0.375
4686.0,0.462655,0.342083,0.139565,0.125894,0.879001,0.02198,0.764774,0.003476,0.028969,0.071544,0.311124,0.994786,0.238838,0.106884,0.576923
363.0,0.501377,0.0,0.14876,0.121547,0.873278,0.0,0.714286,0.007519,0.052632,0.056738,0.0,0.984962,0.255319,0.15,0.0
446.0,0.504484,0.0,0.172646,0.122172,0.899103,0.0,0.757062,0.0,0.011299,0.068421,0.0,1.0,0.257895,0.096774,0.5
3175.0,0.505512,0.054803,0.059213,0.043312,0.899528,0.0,0.766764,0.000972,0.055394,0.052486,0.059281,0.641399,0.492634,0.191898,0.25
2867.0,0.479247,0.010115,0.11022,0.086403,0.840251,0.003837,0.698915,0.006329,0.06962,0.052271,0.012658,0.995479,0.286204,0.030509,0.333333
27610.0,0.494603,0.134046,0.100435,0.097821,0.835024,0.028975,0.696286,0.00599,0.048622,0.129044,0.123702,0.88738,0.466348,0.127139,0.576271
29911.0,0.488449,0.01685,0.083782,0.074636,0.809802,0.00351,0.632018,0.002567,0.068656,0.040776,0.016121,0.949551,0.358363,0.049853,0.140845
12762.0,0.47281,0.050227,0.183984,0.143728,0.817584,0.035966,0.673212,0.00486,0.027022,0.10911,0.043935,0.973367,0.317977,0.083626,0.537037
17240.0,0.494606,0.004872,0.109397,0.072306,0.92268,0.014791,0.839496,0.001327,0.015586,0.029918,0.003979,0.995689,0.076243,0.071667,0.457627
1003.0,0.516451,0.0,0.131605,0.103093,0.910269,0.0,0.78,0.002857,0.025714,0.016854,0.0,0.994286,0.241573,0.063158,0.0
610.0,0.488525,0.0,0.088525,0.073718,0.931148,0.0,0.821429,0.0,0.035714,0.057692,0.0,0.984694,0.177885,0.269231,0.5
641.0,0.460218,0.00156,0.190328,0.182081,0.826833,0.0,0.620438,0.0,0.018248,0.234637,0.00365,0.992701,0.46648,0.071429,0.5
1811.0,0.45831,0.014357,0.247377,0.178389,0.839868,0.005522,0.674389,0.002574,0.029601,0.083726,0.011583,0.984556,0.340802,0.048913,0.75
650.0,0.46,0.001539,0.256923,0.225071,0.803077,0.0,0.591837,0.003401,0.020408,0.162393,0.0,1.0,0.37037,0.064103,0.954546
6243.0,0.481339,0.011533,0.113567,0.09265,0.873458,0.0,0.735692,0.003495,0.060288,0.028026,0.012669,0.965487,0.226752,0.066849,0.181818
1220.0,0.488525,0.217213,0.156557,0.142628,0.484426,0.420492,0.657718,0.0,0.043624,0.056962,0.328859,1.0,0.281646,0.085714,1.0
3864.0,0.520963,0.042961,0.083851,0.054565,0.727226,0.003106,0.542955,0.004582,0.121993,0.188662,0.038373,0.949599,0.697955,0.039797,0.5
6415.0,0.496649,0.013406,0.099454,0.062558,0.90569,0.001559,0.797368,0.004825,0.045175,0.021879,0.011842,0.985088,0.166023,0.118227,0.307692
25609.0,0.494006,0.019798,0.079503,0.060272,0.921043,0.0,0.80975,0.001985,0.028455,0.023899,0.020514,0.995809,0.15513,0.060086,0.560976
28086.0,0.476857,0.029623,0.147618,0.10767,0.877946,0.001745,0.729161,0.002573,0.03281,0.027092,0.034556,0.979506,0.283798,0.033731,0.142857
1083.0,0.462604,0.00831,0.300092,0.237113,0.806094,0.021237,0.623967,0.0,0.010331,0.2256,0.006198,0.975207,0.3792,0.149533,0.869565
520.0,0.492308,0.0,0.221154,0.174242,0.846154,0.015385,0.698113,0.0,0.037736,0.040724,0.0,1.0,0.153846,0.117647,0.0
714.0,0.456583,0.001401,0.319328,0.234536,0.778712,0.058824,0.639871,0.0,0.012862,0.087977,0.0,1.0,0.217009,0.068966,0.818182
9926.0,0.497078,0.180335,0.038485,0.044271,0.943079,0.003022,0.868922,0.009866,0.034179,0.053369,0.169486,0.92389,0.101067,0.236887,0.304348
3664.0,0.564138,0.034935,0.081605,0.067627,0.565229,0.341976,0.692073,0.004065,0.034553,0.067299,0.028455,0.986789,0.440758,0.052874,0.0
2576.0,0.498447,0.011258,0.055512,0.05418,0.920419,0.0,0.810905,0.00232,0.038283,0.092632,0.011601,0.983759,0.190526,0.065217,0.1
155.0,0.425807,0.0,0.458065,0.146067,0.916129,0.0,0.815385,0.0,0.015385,0.46281,0.0,1.0,0.421488,0.0,0.666667
2883.0,0.450572,0.00659,0.216094,0.142046,0.832813,0.0,0.673355,0.006421,0.044141,0.043745,0.004013,0.99358,0.162702,0.018797,0.5
3122.0,0.434657,0.085202,0.230942,0.204533,0.801409,0.054452,0.668474,0.002324,0.011619,0.116359,0.080558,0.997676,0.310746,0.056561,0.72
1131.0,0.511936,0.0,0.062776,0.043478,0.904509,0.0,0.802564,0.002564,0.066667,0.015152,0.0,0.997436,0.184343,0.075758,1.0
390.0,0.466667,0.0,0.282051,0.211539,0.792308,0.0,0.582418,0.010989,0.016484,0.116505,0.0,1.0,0.208738,0.052632,0.8
6985.0,0.45111,0.150465,0.193271,0.163798,0.860558,0.024911,0.730333,0.00183,0.016831,0.058236,0.120746,0.997805,0.265679,0.116981,0.764706
55386.0,0.514589,0.005705,0.091269,0.065985,0.764977,0.03407,0.638197,0.005822,0.128958,0.060616,0.005293,0.923299,0.358812,0.084143,0.208696
1330.0,0.466917,0.0,0.196241,0.19323,0.833083,0.018797,0.664247,0.0,0.021779,0.070826,0.0,0.990926,0.300169,0.077419,0.777778
9772.0,0.466128,0.004503,0.147155,0.115967,0.803418,0.0,0.60922,0.002655,0.060584,0.041194,0.003379,0.99469,0.241148,0.029529,0.5
1053.0,0.48528,0.254511,0.128205,0.073801,0.933523,0.0,0.833819,0.002916,0.020408,0.041899,0.19242,0.944606,0.173184,0.188679,1.0
4452.0,0.454178,0.009883,0.195193,0.17284,0.847484,0.021114,0.693059,0.000542,0.009761,0.069157,0.008677,0.994577,0.274104,0.076672,0.564103
292.0,0.476027,0.006849,0.229452,0.215686,0.797945,0.0,0.576,0.008,0.048,0.21875,0.008,1.0,0.1875,0.147059,1.0
9399.0,0.453985,0.248324,0.16555,0.151013,0.826684,0.038089,0.686611,0.002683,0.021465,0.061446,0.215991,0.99517,0.322085,0.081897,0.580645
634.0,0.514196,0.121451,0.048896,0.032468,0.966877,0.0,0.904523,0.0,0.01005,0.065728,0.125628,0.969849,0.098592,0.222222,0.5
1237.0,0.464026,0.004042,0.143897,0.120664,0.838319,0.0,0.665992,0.010122,0.050607,0.060837,0.004049,0.997976,0.328897,0.114504,0.666667
145.0,0.489655,0.034483,0.193103,0.202703,0.862069,0.0,0.701754,0.017544,0.035088,0.033898,0.017544,1.0,0.372881,0.2,0.0
1620.0,0.51358,0.003086,0.085185,0.048223,0.938889,0.0,0.851301,0.0,0.026022,0.065972,0.001859,0.977695,0.069444,0.027397,0.666667
4824.0,0.479892,0.012438,0.233831,0.175767,0.799129,0.064677,0.673437,0.003207,0.018707,0.149159,0.010155,0.988776,0.36744,0.106109,0.7
1156.0,0.468858,0.0,0.343426,0.2557,0.750865,0.064014,0.588353,0.002008,0.018072,0.065666,0.0,1.0,0.298311,0.085106,0.428571
3402.0,0.480306,0.049971,0.104938,0.062783,0.912405,0.0,0.805057,0.002447,0.031811,0.039937,0.04323,0.986134,0.214565,0.078067,0.714286
727.0,0.447043,0.268226,0.251719,0.241294,0.712517,0.105915,0.578767,0.003425,0.023973,0.033113,0.232877,0.989726,0.390729,0.027972,0.333333
308.0,0.425325,0.081169,0.243507,0.20339,0.821429,0.0,0.624114,0.0,0.014184,0.066225,0.099291,1.0,0.291391,0.142857,1.0
5303.0,0.48878,0.009052,0.111258,0.079307,0.937771,0.02112,0.894418,0.0,0.020024,0.032296,0.006675,0.990898,0.027598,0.076923,0.095238
4141.0,0.459068,0.0,0.137648,0.15,0.832649,0.033084,0.683117,0.003247,0.03961,0.073406,0.0,0.994805,0.334537,0.045726,0.078431
1114.0,0.483842,0.0,0.18851,0.146087,0.886894,0.0,0.75,0.0,0.016949,0.059761,0.0,0.98517,0.24502,0.045977,0.8
6706.0,0.533999,0.1017,0.097077,0.05664,0.847152,0.109305,0.880558,0.001034,0.020166,0.031062,0.002585,0.989142,0.027555,0.072289,0.818182
1207.0,0.502071,0.000829,0.059652,0.034942,0.909694,0.0,0.760417,0.007813,0.03125,0.172414,0.0,0.976563,0.405172,0.195402,0.4
523.0,0.476099,0.0,0.105163,0.080292,0.913958,0.0,0.770492,0.005465,0.016393,0.036842,0.0,0.967213,0.142105,0.16,0.0
58041.0,0.490446,0.205975,0.103996,0.092139,0.873124,0.010717,0.716733,0.002776,0.050067,0.045058,0.202829,0.59573,0.587033,0.187458,0.839779
5892.0,0.455872,0.001528,0.261541,0.158453,0.747794,0.016802,0.579978,0.009068,0.064926,0.314691,0.001088,0.988031,0.494159,0.049242,0.313131
1354.0,0.465288,0.271787,0.236337,0.171271,0.802807,0.042098,0.657801,0.003546,0.02305,0.0859,0.200355,0.996454,0.226904,0.080745,1.0
1402.0,0.517832,0.002853,0.18331,0.091716,0.841655,0.0,0.7,0.005172,0.065517,0.097978,0.0,0.987931,0.455677,0.08642,0.5
12711.0,0.509323,0.003147,0.049799,0.041206,0.913303,0.005586,0.789027,0.005098,0.030833,0.088918,0.003399,0.895849,0.274939,0.130137,0.516484
2502.0,0.486011,0.064748,0.07554,0.03577,0.931255,0.0,0.850897,0.004484,0.033632,0.16791,0.061659,0.991031,0.301306,0.07837,0.352941
1346.0,0.492571,0.0,0.117385,0.068814,0.937593,0.0,0.838983,0.0,0.014831,0.026804,0.0,0.997881,0.115464,0.083333,0.75
362.0,0.436464,0.0,0.259669,0.220588,0.812155,0.0,0.655172,0.0,0.034483,0.15122,0.0,0.994253,0.341463,0.021277,1.0
527.0,0.485769,0.00759,0.11575,0.092251,0.893738,0.0,0.770833,0.015625,0.041667,0.044776,0.010417,0.994792,0.21393,0.159091,0.5
444.0,0.468469,0.0,0.18018,0.152542,0.858108,0.0,0.682081,0.00578,0.023121,0.02809,0.0,1.0,0.241573,0.105263,1.0
521.0,0.452975,0.001919,0.351248,0.263158,0.785029,0.0,0.570881,0.0,0.0,0.13,0.0,1.0,0.273333,0.042553,0.6
3554.0,0.501407,0.013225,0.096792,0.070542,0.907147,0.0,0.793935,0.003888,0.042768,0.040299,0.009331,0.994557,0.177612,0.07947,0.375
1234.0,0.498379,0.004862,0.072123,0.035541,0.923825,0.0,0.830735,0.004454,0.033408,0.074227,0.002227,1.0,0.041237,0.111111,0.583333
7530.0,0.49336,0.003984,0.09429,0.081782,0.890438,0.0,0.762286,0.002184,0.053149,0.057956,0.002912,0.975246,0.271262,0.037037,0.363636
831.0,0.500602,0.073406,0.161252,0.166265,0.738869,0.0,0.48564,0.0,0.052219,0.083732,0.070496,0.97389,0.818182,0.060377,0.0
2128.0,0.394737,0.00094,0.539944,0.315994,0.69032,0.0,0.503614,0.000803,0.029719,0.116395,0.000803,0.990361,0.471966,0.013158,0.555556
1749.0,0.466552,0.004574,0.20183,0.157556,0.816467,0.04574,0.680457,0.001427,0.022825,0.071523,0.0,0.985735,0.205298,0.095238,0.75
30745.0,0.471101,0.010538,0.137779,0.091323,0.796422,0.066743,0.70857,0.003878,0.057132,0.059682,0.008135,0.894154,0.306413,0.136565,0.239437
462.0,0.45671,0.002165,0.222944,0.139442,0.839827,0.0,0.64433,0.0,0.025773,0.058252,0.0,1.0,0.213592,0.086957,1.0
6306.0,0.474786,0.002537,0.134634,0.10779,0.828893,0.011101,0.662962,0.005558,0.05399,0.056908,0.002779,0.993251,0.453763,0.041993,0.8
149.0,0.510067,0.0,0.288591,0.20548,0.791946,0.0,0.585714,0.0,0.028571,0.054054,0.0,1.0,0.189189,0.0625,1.0
1877.0,0.494939,0.008524,0.128929,0.088608,0.921151,0.00586,0.81877,0.001618,0.032363,0.020602,0.009709,0.677994,0.290016,0.261364,0.0
275.0,0.476364,0.112727,0.189091,0.180556,0.865455,0.0,0.714286,0.0,0.02521,0.156028,0.084034,1.0,0.120567,0.142857,0.6
1250.0,0.4632,0.0,0.248,0.214605,0.7992,0.0376,0.62949,0.00189,0.011342,0.150883,0.0,0.99811,0.463884,0.067485,0.846154
992.0,0.492944,0.007057,0.253024,0.099404,0.829637,0.006048,0.689278,0.004376,0.039387,0.617893,0.010941,0.986871,0.602007,0.022901,0.769231
3439.0,0.48328,0.007851,0.149171,0.10861,0.794999,0.011922,0.641509,0.006988,0.085255,0.093156,0.006988,0.969951,0.403676,0.052045,0.5625
794.0,0.479849,0.002519,0.108312,0.087167,0.913098,0.012595,0.814815,0.003704,0.02963,0.055944,0.0,0.996296,0.29021,0.076923,0.0
1211.0,0.504542,0.00578,0.075145,0.066667,0.877787,0.0,0.737194,0.006682,0.044543,0.139847,0.006682,0.982183,0.314176,0.177778,0.0
