f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33
60,82,76,71,94,0,0,25,24,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
119,115,76,71,94,0,0,37,51,5,0,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0
71,81,79,72,94,0,0,2,0,46,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
102,94,76,71,94,0,0,3,40,25,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,91,76,71,94,0,0,42,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
78,78,76,71,94,3,0,0,3,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,77,77,72,94,6,59,2,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
131,78,76,71,94,0,23,23,24,55,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,78,76,71,94,1,33,31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,76,94,1,2,12,50,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
45,90,76,73,101,0,0,0,1,2,34,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0
74,77,76,71,94,0,0,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,157,93,71,94,0,0,2,0,0,0,0,0,43,52,0,0,0,0,0,0,0,0,0,0,0
74,77,76,71,94,0,0,44,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,78,103,141,94,0,1,79,0,0,1,0,0,1,1,0,0,0,0,15,53,0,0,0,0,0
60,97,76,71,94,0,7,2,0,0,40,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,84,96,71,94,0,0,1,11,37,0,0,6,0,0,0,11,7,0,0,0,0,0,0,0,0
34,77,76,75,157,0,6,14,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24
118,106,78,72,94,0,0,2,40,39,2,59,0,0,0,0,0,0,1,1,0,0,0,0,0,0
132,77,76,71,94,37,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,103,79,71,94,0,0,1,1,0,23,38,0,0,0,5,0,0,0,0,0,0,0,0,0,0
114,77,76,71,94,0,0,68,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,77,76,115,115,0,0,32,14,0,0,0,0,0,0,0,0,0,0,0,0,2,35,3,1,0
90,87,78,76,94,0,1,0,23,24,44,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
70,77,76,71,94,0,0,4,25,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,80,77,71,94,18,28,0,0,36,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
104,115,98,71,94,0,0,0,2,57,52,0,0,0,18,25,0,0,0,0,0,0,0,0,0,0
20,113,76,76,95,0,0,0,0,0,0,0,28,16,0,0,0,0,0,0,0,2,2,0,0,0
69,158,107,71,94,0,0,2,1,35,11,11,34,0,50,24,0,0,0,0,0,0,0,0,0,0
59,81,77,71,94,2,1,0,5,41,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
19,119,99,71,94,0,0,0,1,6,0,0,0,0,54,4,2,1,0,0,0,0,0,0,0,0
14,77,186,116,94,0,0,0,1,0,0,0,0,0,0,0,0,38,39,41,0,0,0,0,0,0
73,77,91,81,94,0,44,19,0,1,2,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0
65,86,83,71,94,0,0,0,0,31,32,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0
61,77,76,71,94,1,15,32,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,77,78,95,94,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
68,83,76,75,98,0,2,1,0,37,25,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
17,77,118,83,95,0,1,0,1,1,0,0,0,0,0,0,0,9,32,0,0,0,0,0,0,1
63,77,76,71,94,37,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,77,76,71,95,0,0,0,99,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,95,77,72,94,2,3,41,5,0,50,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66,77,77,71,94,0,1,2,27,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
62,77,76,71,94,0,0,2,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,93,78,71,94,0,0,0,28,18,58,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79,93,76,71,94,1,2,5,0,14,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,84,82,71,94,0,1,0,2,23,23,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
108,90,123,118,94,31,31,0,0,0,51,2,0,0,0,0,0,0,11,59,0,0,0,0,0,0
156,85,76,71,94,0,0,11,66,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,86,76,85,107,0,0,2,1,39,39,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0
149,87,76,71,94,63,18,0,0,47,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,165,130,71,94,0,0,0,0,0,0,0,0,15,63,54,0,0,0,0,0,0,0,0,0,0
90,101,76,71,94,0,0,12,50,0,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0
71,77,76,76,97,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
70,77,76,78,95,2,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
130,81,78,71,95,0,14,32,16,63,0,0,0,3,2,0,0,1,0,0,0,0,0,0,1,0
103,177,76,71,94,0,0,0,0,73,6,14,50,56,0,0,0,0,0,0,0,0,0,0,0,0
59,91,122,79,97,0,1,1,0,1,61,0,0,0,0,0,0,21,20,0,0,0,0,0,1,1
122,79,76,71,94,9,37,12,50,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,95,76,71,94,0,25,40,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,92,76,71,94,0,0,55,24,0,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,77,76,71,94,0,0,67,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,85,158,80,94,0,0,0,0,12,34,0,0,0,0,0,0,49,22,0,0,0,1,0,0,0
77,118,97,71,94,0,37,25,4,2,0,0,0,0,51,8,0,0,0,0,0,0,0,0,0,0
18,134,109,74,94,0,0,0,0,0,0,1,17,29,0,22,20,0,0,0,0,2,0,0,0,0
78,77,83,72,94,40,27,0,0,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0
61,93,110,92,94,0,0,0,5,2,55,6,0,0,0,0,0,0,24,16,0,0,0,0,0,0
87,77,78,80,94,0,0,55,24,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0
99,94,76,71,94,0,3,0,50,12,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,77,129,111,94,0,0,0,5,0,0,0,0,0,0,0,0,0,29,40,0,0,0,0,0,0
93,98,76,71,94,0,0,0,37,9,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,77,83,75,94,0,2,34,74,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0
13,117,80,105,121,0,0,0,0,0,0,0,0,34,10,0,0,0,0,0,0,0,18,19,0,0
72,83,76,74,94,1,1,0,0,49,13,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0
114,77,76,71,95,0,0,12,82,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,77,77,71,94,0,0,0,32,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79,116,76,71,94,0,0,0,0,46,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0
115,77,76,71,94,31,40,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,89,76,71,94,1,2,1,0,56,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,165,76,71,94,0,0,0,0,0,10,76,59,6,0,0,0,0,0,0,0,0,0,0,0,0
75,77,76,71,94,1,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,81,81,71,94,0,19,44,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0
60,77,78,71,94,0,1,11,37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130,77,76,71,94,37,72,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,77,76,71,94,0,0,24,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,77,76,71,94,1,5,57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,77,76,71,94,46,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,128,76,71,94,37,12,1,0,0,0,0,31,29,0,0,0,0,0,0,0,0,0,0,0,0
42,99,76,71,94,0,0,3,6,0,0,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0
82,85,76,71,94,0,0,0,50,12,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,77,79,93,135,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,24,12,0
78,77,76,115,110,23,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0
18,91,82,71,94,4,1,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0
47,100,115,71,94,0,0,2,1,0,42,4,0,0,0,5,38,0,0,0,0,0,0,0,0,0
67,89,76,71,94,0,2,7,0,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,111,87,71,94,0,0,37,9,0,0,0,0,10,34,0,0,0,0,0,0,0,0,0,0,0
156,81,76,71,94,37,11,1,25,66,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,94,78,72,95,0,0,3,2,0,0,10,10,3,4,0,0,0,0,0,0,0,0,0,1,0
72,107,76,71,94,2,19,28,0,0,0,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0
130,77,76,71,94,56,6,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,78,76,71,94,2,7,32,15,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,77,76,71,94,0,1,3,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,80,76,71,94,0,0,1,50,82,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,77,76,71,94,3,5,0,12,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,98,76,71,94,2,0,4,2,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,77,76,71,94,0,0,0,65,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,80,76,71,94,0,63,16,31,31,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
48,93,119,73,95,0,0,0,0,13,32,0,0,0,0,0,33,9,0,0,0,0,1,2,0,0
99,83,76,74,95,3,3,0,23,43,25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
84,78,76,71,94,0,5,25,37,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,142,79,71,94,0,0,0,0,0,21,40,0,35,9,0,0,0,0,0,0,0,0,0,0,0
94,97,76,83,110,0,0,0,5,41,40,21,0,0,0,0,0,0,0,0,0,0,0,16,0,0
62,77,76,71,94,32,14,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,78,76,71,94,0,12,50,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,77,76,71,94,0,37,27,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,79,114,87,94,0,0,0,3,10,11,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0
18,111,108,71,94,0,1,4,0,0,0,0,0,0,24,34,1,2,0,0,0,0,0,0,0,0
119,77,76,71,94,2,0,46,26,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,96,76,71,94,0,0,14,7,2,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,77,76,71,94,95,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,105,78,71,94,0,0,0,0,21,46,33,0,0,0,2,1,0,0,0,0,0,0,0,0,0
63,77,78,76,94,0,0,42,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
59,97,76,71,94,0,0,0,5,3,40,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,98,76,71,94,0,2,5,2,3,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,89,76,82,149,0,0,0,0,10,52,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6
92,105,76,71,94,3,30,19,0,0,7,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,100,76,71,94,0,0,1,2,0,27,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,76,71,94,0,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,77,76,71,94,0,49,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,83,76,75,96,0,0,0,32,35,25,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
24,107,92,71,94,0,0,2,10,0,0,0,0,0,37,7,0,0,0,0,0,0,0,0,0,0
68,83,86,131,94,0,0,3,0,37,25,0,0,0,0,0,0,0,0,1,28,19,0,0,0,0
71,77,76,74,94,0,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
75,78,77,74,94,0,37,25,1,1,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0
56,77,76,72,171,0,0,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37
95,82,76,71,94,0,0,1,0,71,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,98,76,71,94,42,5,0,0,0,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,77,77,72,94,1,65,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
79,77,76,71,94,25,40,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,77,76,71,94,0,0,0,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,77,76,71,94,0,63,47,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,84,85,73,94,0,0,1,1,14,31,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
22,77,83,131,94,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,21,24,0,0,0,0
71,82,108,94,94,1,1,0,2,40,23,0,0,0,0,0,0,0,19,22,0,0,0,0,0,0
77,77,76,71,94,3,25,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,92,76,71,94,22,1,1,2,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,92,78,71,94,1,1,0,0,2,43,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
61,78,83,71,94,0,9,38,2,3,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
65,111,76,71,94,5,42,0,0,0,0,0,37,7,0,0,0,0,0,0,0,0,0,0,0,0
74,84,78,71,94,0,56,8,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
59,77,76,74,96,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
74,77,76,72,96,19,44,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
71,77,81,72,94,0,0,0,62,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
74,77,109,92,94,1,52,12,0,0,0,0,0,0,0,0,0,0,24,17,0,0,0,0,0,0
53,122,95,71,94,0,0,0,0,35,11,0,0,0,57,2,0,0,0,0,0,0,0,0,0,0
74,77,76,71,94,0,0,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,97,78,128,106,0,0,0,0,0,5,40,0,0,0,0,0,1,0,0,0,20,25,0,0,0
96,96,90,82,94,0,32,14,0,0,45,16,0,0,0,0,0,0,7,11,0,0,0,0,0,0
56,89,76,71,94,2,2,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,121,76,71,94,0,0,25,37,0,6,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,97,78,126,94,8,1,0,0,0,39,22,0,0,0,0,0,0,0,0,6,33,0,0,0,0
74,81,77,71,94,0,0,62,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
79,77,76,71,94,0,25,42,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,77,76,77,94,0,60,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
76,77,76,71,94,0,0,37,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,91,76,71,94,0,4,0,2,1,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,71,94,6,56,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,81,76,71,94,0,0,0,30,100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,77,152,86,94,25,40,1,46,0,0,0,0,0,0,0,0,30,41,0,0,0,0,0,0,0
74,114,102,71,94,44,20,2,0,0,0,0,0,0,36,23,0,0,0,0,0,0,0,0,0,0
63,88,76,71,94,0,2,1,1,14,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,133,79,71,94,0,0,44,19,0,0,0,0,52,7,0,0,0,0,0,0,0,0,0,0,0
56,92,96,113,94,0,0,0,5,41,0,0,0,4,15,0,0,0,0,6,34,0,0,0,0,0
110,96,84,71,94,1,29,18,0,35,26,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0
56,79,80,71,94,0,0,0,46,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
80,99,76,71,94,0,0,0,10,39,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,118,79,71,94,0,0,1,2,0,0,0,0,36,8,0,0,0,0,0,0,0,0,0,0,0
74,77,91,112,94,44,19,0,0,2,0,0,0,0,0,0,0,0,0,7,33,0,0,0,0,0
59,77,76,71,94,28,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,77,76,71,94,0,0,0,23,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,82,76,71,94,0,25,37,0,40,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
57,78,80,73,94,37,9,0,0,0,0,1,1,0,0,0,0,0,3,2,0,0,0,0,0,0
78,78,76,71,94,1,34,32,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68,77,76,71,94,16,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,80,76,71,94,0,0,25,39,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,77,76,72,106,0,2,9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
59,77,77,74,94,0,29,20,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0
116,103,76,71,94,0,14,51,28,0,0,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0
59,96,80,71,94,0,0,0,0,5,58,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0
97,88,76,71,94,0,0,0,24,31,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,121,76,71,94,0,37,25,0,2,1,50,26,0,0,0,0,0,0,0,0,0,0,0,0,0
130,77,76,71,94,0,46,0,55,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,82,76,73,171,0,46,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,5,36
37,98,77,74,94,0,1,1,0,0,1,44,0,0,0,0,0,0,0,0,1,1,0,0,0,0
64,77,76,71,94,0,0,16,33,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,78,76,71,94,0,3,4,0,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,78,76,71,94,44,19,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,92,79,74,94,0,0,1,3,1,30,15,0,0,0,0,0,0,1,3,0,0,0,0,0,0
74,85,137,71,94,0,62,2,1,0,0,0,0,0,0,0,34,22,0,0,0,0,0,0,0,0
92,77,76,71,94,0,16,65,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,77,76,71,94,25,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,77,76,71,94,0,0,37,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,90,76,71,94,0,2,1,0,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,97,78,71,94,0,2,0,0,0,47,14,0,0,1,2,0,0,0,0,0,0,0,0,0,0
59,77,76,101,126,0,11,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,0,0
115,77,76,71,94,18,28,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,89,76,71,94,5,42,0,2,5,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,91,76,71,94,6,42,1,2,0,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,96,77,71,94,0,2,0,0,53,54,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0
111,114,79,75,94,0,0,0,0,4,125,13,0,0,0,0,0,0,0,3,2,0,0,0,0,0
36,79,79,97,94,0,0,0,18,5,0,0,2,0,0,0,0,0,2,1,2,16,0,0,0,0
123,77,76,71,94,0,12,57,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,97,86,76,94,0,0,0,0,0,50,12,0,0,0,2,6,1,0,0,4,0,0,0,0,0
61,77,76,71,94,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,77,76,76,101,0,16,76,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
74,77,119,83,95,20,46,0,0,0,0,0,0,0,0,0,0,13,28,0,0,0,1,2,0,0
98,114,76,71,94,3,2,2,0,0,91,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,77,77,72,94,0,0,0,59,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,110,107,74,100,0,0,2,2,1,0,0,0,0,20,38,0,0,0,0,0,0,0,3,3,0
38,98,77,74,94,0,2,1,0,0,3,42,0,0,0,0,0,0,0,0,1,2,0,0,0,0
145,77,76,71,94,0,0,47,44,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,100,78,71,94,0,46,0,0,0,0,42,3,0,0,0,1,0,0,0,0,0,0,0,0,0
39,111,79,72,95,0,0,0,0,0,0,49,12,0,2,0,0,0,1,1,0,0,0,0,0,1
62,77,76,71,94,0,42,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,85,80,71,94,0,2,1,0,42,12,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0
75,113,108,71,94,0,0,1,0,57,7,4,0,0,15,43,0,0,0,0,0,0,0,0,0,0
72,77,108,94,95,0,0,0,44,19,0,0,0,0,0,0,0,0,21,20,0,0,0,1,0,0
47,108,78,71,94,0,0,0,4,1,1,60,0,0,2,1,0,0,0,0,0,0,0,0,0,0
72,80,81,74,94,31,31,0,0,0,0,0,2,1,0,2,1,0,0,4,1,0,0,0,0,0
76,77,76,71,94,0,0,0,17,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,137,93,79,98,0,5,41,0,0,0,0,0,24,51,0,0,0,0,0,2,0,3,3,0,0
100,92,76,71,94,1,1,0,12,50,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,92,76,71,94,0,15,34,0,0,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,106,111,71,94,0,1,25,55,0,0,0,0,0,5,53,0,0,0,0,0,0,0,0,0,0
80,81,76,71,94,0,0,5,1,52,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,77,122,78,94,0,0,0,16,63,0,0,0,0,0,0,0,22,19,0,0,0,0,0,0,0
91,151,76,71,94,8,12,0,0,62,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
42,93,91,86,94,0,1,2,0,0,22,23,0,0,0,0,0,1,3,16,2,0,0,0,0,0
117,78,76,71,94,56,6,46,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,128,86,76,94,0,0,0,0,0,0,0,0,31,28,0,0,0,0,0,2,2,0,0,0,0
56,77,82,122,94,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,0,0,0,0
76,83,76,71,94,0,0,19,44,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
19,79,135,71,94,0,2,5,0,0,0,0,1,0,0,0,7,42,0,0,0,0,0,0,0,0
65,77,76,72,97,28,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
45,92,76,71,94,0,0,0,2,1,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,124,90,73,95,0,0,4,6,0,0,0,0,15,44,0,0,0,0,0,0,0,0,2,0,0
97,97,76,71,94,0,0,2,1,30,71,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,77,154,84,94,2,0,0,34,15,0,0,0,0,0,0,0,36,35,0,0,0,0,0,0,0
56,77,76,92,99,0,0,0,32,14,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0
22,88,134,71,94,5,4,0,0,0,0,0,0,0,0,0,44,13,0,0,0,0,0,0,0,0
72,104,79,71,94,0,0,23,23,0,0,24,20,0,0,0,2,0,0,0,0,0,0,0,0,0
100,93,77,71,94,12,50,0,0,0,31,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0
57,119,86,71,94,0,0,0,18,28,1,0,0,20,31,0,0,0,0,0,0,0,0,0,0,0
63,82,76,71,94,0,0,1,46,5,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
75,82,76,71,94,0,31,31,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
67,81,78,78,94,0,0,0,0,46,16,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0
81,114,76,71,94,0,0,0,2,23,23,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0
66,87,76,71,94,0,0,5,0,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,79,76,71,94,0,3,1,2,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,98,76,71,94,0,5,4,0,0,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,80,78,72,94,0,0,0,12,50,5,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0
56,77,76,76,97,0,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
31,104,76,71,94,0,0,1,1,0,0,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0
59,80,76,73,101,0,0,0,32,14,0,5,1,0,0,0,0,0,0,0,0,0,0,0,5,0
69,119,76,71,94,0,0,0,30,19,1,1,38,14,0,0,0,0,0,0,0,0,0,0,0,0
161,78,78,71,94,0,32,63,63,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
102,78,76,132,101,2,1,28,18,42,5,1,0,0,0,0,0,0,0,0,0,30,15,0,0,0
18,103,115,71,94,1,2,0,1,2,0,0,0,0,0,49,8,0,0,0,0,0,0,0,0,0
