V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54
0.00816551,0.110417,0.125,0.722772,0.70525,0.0949716,0.103081,0.107016,0.408386,62.5124,55.3969,35.1999,29.4248,24.0675,20.6343,0.598999,0.598848,1.32338,52.2116,-1.75363,15.1622,10.4144,6.56883,6.9132,-0.106868,-0.525812,0.925734,70.4482,1.0,0.17708,35.2463,0.278616,12.8789,0.581438,-0.151725,-2.26924,84.3347,0.916667,82.6014,54.665,-1.51301,27.7935,17.1712,119.498,35.4646,0.382466,0.383818,0.0447328,84.9639,1.04513,58.7316,9.67871,0.054456,1.00241
0.128848,0.425,0.477778,0.801485,0.190923,0.381484,0.396943,0.0325174,0.365453,187.973,180.322,172.631,62.3979,63.0097,63.2921,-0.734488,-0.668484,-0.597288,85.6949,0.790494,2.83704,14.2722,2.10608,4.00666,-1.20791,-1.48358,4.43447,66.4796,0.108333,0.298568,4.29675,0.542261,3.43243,0.2282,-3.16179,0.780268,249.027,0.477778,173.107,53.2074,1.72054,65.0294,9.92727,101.715,6.86841,0.933844,0.146011,0.0191537,58.4685,1.73781,29.5372,17.3843,0.153171,0.945473
0.0217361,0.13125,0.227778,0.46484,0.799581,0.101066,0.212568,0.0620341,0.272938,100.5,31.6832,12.3855,55.4789,42.183,24.3565,0.878004,2.37853,4.15004,44.3712,30.1403,37.225,16.7545,15.4246,14.5868,0.87993,-0.157905,-0.117026,77.8954,0.379167,9.15803,47.4095,0.578811,10.1819,0.0841279,0.412701,0.33029,117.025,0.538889,60.2291,34.5595,0.00596269,48.2111,21.4135,92.9676,27.9068,0.0687445,0.326558,0.0277939,151.697,2.45954,5.65357,13.3276,0.0408912,0.814347
0.0118634,0.0520833,0.558333,0.154057,0.694454,0.0256297,0.613098,0.210244,0.59204,206.2,195.802,156.129,39.3467,38.0182,34.4731,-2.05828,-2.10075,-1.695,89.4305,-1.8422,11.4197,8.86377,1.53824,3.58186,-3.18751,2.79281,-0.0441705,71.756,0.7875,1.40258,18.9546,0.402114,14.7322,0.802011,-1.56269,-3.52683,110.494,0.127778,203.514,26.3574,-0.188044,26.1272,7.91924,83.1689,16.1167,0.665849,0.142026,0.0314492,177.976,0.470577,27.1103,12.4987,0.137274,0.981843
0.260567,1.0,0.286111,0.504246,0.870665,1.01618,0.263137,0.0255408,0.0892799,196.33,196.818,167.081,21.655,21.9094,19.0259,-0.873212,-0.913549,-0.945333,89.843,-2.82959,7.7477,4.09875,0.637091,1.7587,-1.21005,0.62544,-0.534242,60.985,0.222917,3.28015,5.58746,0.202847,10.1912,0.243517,3.52823,1.18289,194.292,0.180556,76.0526,25.1351,0.615881,53.8542,10.4064,123.857,53.482,0.849146,0.468111,0.0581395,102.524,0.438053,11.1388,12.6208,0.054103,0.950419
0.136074,0.664583,0.36875,0.77388,0.861382,0.565555,0.340962,0.0416248,0.444743,154.922,147.611,129.391,19.9984,19.4111,18.7993,-0.114712,0.475061,0.901449,80.531,-0.506309,6.2845,4.40997,0.697201,1.14385,-1.3386,-0.507779,0.464705,79.9873,1.0,-12.6463,7.58193,0.161353,11.1643,0.224746,-1.60136,1.87061,110.498,0.18125,248.396,56.3238,-0.452437,17.3707,11.7033,101.413,43.0516,0.709715,0.13697,0.0690501,185.781,0.03237,31.8659,14.4217,0.240475,0.2135
0.367546,1.0,0.4625,0.479871,0.196004,0.994128,0.382459,0.0168,0.205305,89.5384,90.6005,67.5468,21.4437,20.183,17.9373,0.887642,0.715099,1.04347,65.1259,-3.99342,10.5299,6.11669,2.65432,4.63096,-0.0632949,-0.00853117,1.24077,58.7658,0.339583,0.157545,52.8441,0.604833,8.96307,0.573769,-2.81506,-4.95012,48.7678,0.972222,14.6634,64.0346,-1.24789,1.96465,14.3874,178.792,56.4068,0.0754779,0.313558,0.0238576,179.882,-1.35728,36.1221,10.3342,0.0934201,0.084523
0.214016,0.4625,0.619444,0.217052,0.243564,0.443772,0.509408,0.0214158,0.252979,174.589,153.169,119.119,49.0297,61.7833,82.4016,0.635636,0.677137,0.704546,80.7743,0.839137,16.4233,12.1859,1.27946,11.5122,0.544728,3.11735,-0.347391,67.8444,0.229167,-5.92795,57.7026,0.222536,15.5627,0.189991,2.96639,-1.20174,117.608,0.141667,197.546,35.0626,0.158028,30.4409,8.70437,91.7615,29.771,0.506367,0.0980535,0.0444114,253.429,0.428361,46.7874,3.33775,0.0870544,1.12566
0.071875,0.586111,0.241667,0.259534,0.645201,0.542917,0.175391,0.0436393,0.492564,171.28,155.6,141.167,35.1279,33.4587,33.4592,-1.52964,-1.34722,-1.10167,82.1965,1.58422,5.5849,8.42726,1.05618,1.90261,-2.16331,-0.356395,0.213339,47.8981,0.358333,-0.040979,61.5407,0.108691,20.4017,0.269532,-4.02953,1.30229,149.307,0.508333,166.16,44.8345,-0.297166,65.0135,12.6776,66.6183,66.755,0.504423,0.490691,0.0248117,98.6673,0.162092,7.28726,2.09181,0.0388932,0.0472078
0.0711574,0.358333,0.239583,0.842023,0.624084,0.333818,0.215706,0.0327749,0.171149,84.2378,81.24,77.8452,45.4534,44.9291,44.3089,1.15449,1.35621,1.47122,61.1567,0.637411,2.35727,13.053,11.7375,4.20244,0.415749,1.83443,1.62308,34.9963,0.129167,1.18424,50.3835,0.74316,4.84259,0.380529,5.85968,0.704061,107.414,0.455556,162.398,17.0177,5.1415,8.3705,10.3516,73.0866,38.6188,0.532822,0.336377,0.0492022,208.839,-5.22221,14.9141,12.0719,0.0207813,0.816612
0.0732755,0.783333,0.14375,0.69956,0.946382,0.681118,0.123042,0.0496762,0.349265,113.564,113.292,118.387,8.23902,8.21837,8.52982,-4.22475,-4.02686,-4.11295,72.5569,0.73665,-1.7819,2.52813,0.390438,0.397193,-6.48182,-1.02256,1.68679,90.6972,1.0,-0.109057,33.7869,0.62639,14.2463,0.335113,3.79064,1.07215,204.004,0.275,128.048,39.1973,1.64412,15.0384,13.0841,225.597,31.18,0.482883,0.654555,0.0253749,105.59,-1.73122,55.3026,2.78026,0.0571354,0.0878155
0.0175637,0.255556,0.102083,0.451835,0.53409,0.208983,0.0934863,0.0682043,0.326752,118.017,142.597,146.546,22.8218,32.4148,32.6711,-0.763747,-0.594301,-0.857922,77.8886,-4.71102,-2.97043,7.38938,3.55186,2.72369,-1.00318,0.491373,1.48429,79.5407,0.275,-10.4659,61.5501,0.272198,3.61048,0.0838646,-0.624089,0.384613,224.307,0.686111,110.742,42.4241,-1.24153,57.15,10.0723,99.8963,20.8799,0.759804,0.0690393,0.212549,110.802,0.365512,13.1263,4.91877,0.0389063,0.106366
0.267373,0.96875,0.641667,0.381959,0.221155,1.0229,0.520375,0.029068,0.569874,71.1036,91.7933,72.3252,39.0163,40.4048,44.0731,1.52545,1.12203,1.70153,62.8684,-10.4477,7.76763,12.2717,5.13277,6.31681,0.0742393,-0.299126,0.269879,17.7277,0.105556,2.75907,78.3568,0.181898,9.96438,0.295446,-0.425204,4.52539,252.24,0.361111,87.7166,55.7211,-0.577362,26.8602,4.39972,234.105,5.48511,0.82067,0.258887,0.0822192,139.018,0.242656,9.2468,5.27704,0.0398242,0.20319
0.0430382,0.24375,0.322222,0.116044,0.363196,0.175727,0.299375,0.0492134,0.452034,168.98,134.176,120.002,56.3544,62.635,66.1984,-0.327819,0.156581,0.243036,76.8312,6.93063,9.48643,14.916,6.47744,8.23576,-0.476106,0.91803,0.743375,74.6172,0.116667,-3.26966,20.3737,0.214476,8.72262,0.0837676,6.62284,1.29089,139.151,0.191667,54.0076,91.0403,-1.9872,11.2329,8.42726,70.6836,60.4069,0.610564,0.274714,0.068165,81.1636,2.99252,54.6926,16.9478,0.436921,0.436019
0.32996,1.0,0.5375,0.587657,0.411687,0.928939,0.445242,0.0229931,0.386122,111.423,128.832,92.4195,26.9881,27.4229,20.1245,-0.240755,-0.261214,0.230473,74.336,-8.90429,11.7234,6.89955,3.18171,4.9566,-0.734198,0.547495,-0.532728,75.2209,1.0,1.04145,8.78835,0.533191,14.0837,0.183167,1.12933,0.685464,105.616,0.595833,69.2314,77.742,-0.765044,54.7189,3.95675,237.953,16.3786,0.49856,0.431579,0.065145,151.013,1.12041,10.0395,10.9047,0.1207,1.02346
0.143513,1.0,0.330556,0.35227,0.116599,1.09703,0.293898,0.0417759,0.565844,252.309,253.006,253.217,9.02746,8.87134,8.42473,-12.1503,-13.4424,-13.7407,99.6546,-0.0835978,-0.083419,1.65062,0.271856,0.360453,-13.9995,-1.32689,-3.42889,50.6006,0.177083,-0.658604,4.54671,0.576528,5.72065,0.554504,-0.613054,-0.388007,210.185,0.266667,180.776,54.2224,-0.388652,33.9597,15.4219,107.207,26.9866,0.354754,0.445733,0.0331271,173.666,0.0497519,70.5625,19.7673,0.0417824,0.564948
0.200428,1.0,0.322917,0.485343,0.113348,1.05285,0.249179,0.0410002,0.379319,137.898,172.555,224.073,10.9143,11.2047,11.525,-0.517154,-1.47338,-6.06721,85.0635,-1.3838,-15.1745,2.35614,0.590004,1.78565,-3.78568,-3.86284,7.69059,69.0307,1.0,1.06088,11.8434,0.289979,10.1777,0.111505,-0.256396,-0.653712,115.07,0.40625,175.375,27.5727,-1.82637,63.2042,18.3299,87.0088,19.8991,0.494781,0.277741,0.0434494,81.0976,0.443159,25.6204,11.454,0.118553,1.05295
0.342743,0.91875,0.45,0.472824,0.318265,0.918973,0.378253,0.0191977,0.170992,123.775,134.282,140.241,43.2779,39.4981,38.0866,0.307609,0.0853104,0.0440682,76.2717,-1.81485,-2.97291,9.58357,2.64964,3.13314,-0.129436,-0.4653,-0.325328,38.3511,0.50625,2.82684,68.0897,0.127938,3.96822,0.442429,1.76126,-1.81589,75.3147,0.191667,124.61,43.0303,0.880108,10.0054,16.6409,47.5711,13.3757,0.72315,0.226211,0.0176695,201.902,0.593557,73.6497,15.0073,0.191991,1.47202
0.358629,1.0,0.397917,0.487843,0.821159,1.01112,0.362104,0.0175727,0.0987347,128.781,99.8355,63.1423,22.2396,22.4989,21.4555,0.0853913,0.121296,0.175502,69.3798,2.58953,19.8536,6.33607,1.35413,4.2864,-0.376023,0.783008,1.54597,81.9571,0.972917,6.46501,16.6771,0.14606,10.7755,0.224389,1.98953,0.101873,168.3,0.186111,160.497,22.6021,0.444138,19.8062,12.8271,112.453,68.5038,0.498839,0.131369,0.0386932,153.147,-9.84475,8.37931,8.71704,0.664838,0.248296
0.00443866,0.0458333,0.136111,0.734183,0.402506,0.0368186,0.118354,0.139505,0.288497,146.585,115.867,91.4159,63.5983,60.1208,54.0585,-0.323181,-0.0600001,0.228183,70.8114,5.41791,13.4928,18.6164,3.95495,7.00777,-0.922858,2.56305,1.58248,54.7102,0.841667,-2.4941,14.8697,0.7417,22.6885,0.599213,-1.33757,-0.79462,174.225,0.28125,80.3586,57.6398,0.803821,25.2065,14.652,108.432,61.5668,0.461988,0.0548611,0.0312469,152.882,1.26008,27.2015,20.6684,0.561997,0.0536655
1.0,1.0,1.0,0.501042,0.501389,1.0,1.0,0.00969907,0.0,159.434,133.567,125.062,22.765,29.1476,31.8081,-0.109934,-0.141128,0.0242995,78.1873,4.874,5.16454,6.53601,2.79919,3.27323,-0.46867,1.30211,0.438953,74.7122,0.0770833,1.19686,36.2358,0.166842,15.816,0.0686209,12.8562,0.350542,179.517,0.152083,85.2687,35.7914,4.6518,54.5075,7.09191,82.473,13.0315,0.940569,0.436392,0.0602175,106.562,-0.488735,58.6133,16.0948,0.0848032,0.523764
0.342793,1.0,0.535417,0.429403,0.21112,1.08116,0.493639,0.024538,0.359764,200.336,208.809,217.832,16.6027,10.6925,9.29549,-0.946384,-0.821778,-0.690296,92.2857,-0.641721,-2.64961,2.06739,1.15158,1.28641,-1.42628,-1.26967,-0.903003,78.8407,0.0520833,-14.9294,32.7113,0.138803,15.3425,0.673072,12.4239,0.603466,134.613,0.470833,107.435,62.205,-3.91272,18.7366,10.8171,119.632,52.0135,0.378068,0.308133,0.0549198,132.522,0.740968,29.6391,7.45032,0.113096,0.243583
0.325191,1.0,0.422222,0.462467,0.170349,0.950419,0.358685,0.0229744,0.229811,105.544,122.219,157.936,24.1454,20.6498,13.329,1.2081,0.582427,-0.735684,74.255,0.595461,-12.9425,5.06241,0.920285,4.07735,0.307115,-0.498835,1.37088,61.3761,0.335417,0.670547,58.8865,0.164588,14.892,0.321721,4.96322,-3.4053,172.222,0.20625,114.487,19.4108,-0.38492,32.1596,6.78587,71.1349,10.8085,0.42791,0.267589,0.076356,108.885,2.50908,18.631,0.223471,0.109676,1.11267
0.361123,0.6875,0.644444,0.294777,0.685613,0.61258,0.592184,0.0158008,0.184927,160.486,157.354,147.631,49.3606,51.1211,58.6272,0.580403,0.581049,0.675747,81.6432,-0.491846,3.76667,10.3738,1.44964,3.88195,0.447708,-0.380791,-0.0468306,97.2288,1.0,6.76894,3.78133,0.278627,13.8049,0.339826,-2.01083,0.144198,138.597,0.920833,139.293,26.878,1.21598,43.5922,5.34564,39.3142,15.8355,0.532962,0.473191,0.0173691,88.9576,0.0187678,43.0105,1.75619,0.137876,0.686347
0.0579977,0.433333,0.258333,0.794885,0.880918,0.391612,0.228414,0.0474955,0.481907,92.4101,106.069,33.7765,30.3882,35.3548,25.4536,-0.312264,-0.482684,1.86833,67.0447,-14.5286,36.4133,10.6278,7.58641,17.3071,-1.08114,0.595609,-0.212241,80.7205,0.13125,3.08411,44.3884,0.239815,0.566024,0.398083,0.998351,1.22203,122.525,0.384375,143.262,25.5892,-0.585973,72.1408,3.28309,52.5477,66.1671,0.238596,0.45846,0.0799616,68.9742,-0.256483,27.6708,10.5753,0.149705,1.00151
0.0339583,0.254167,0.261111,0.113104,0.730808,0.224189,0.226189,0.0790729,0.488315,50.0044,61.3255,42.736,20.7272,16.953,16.2824,0.849029,1.26873,1.27534,53.9811,-9.22589,10.0439,6.73655,4.89871,4.04285,0.605383,-0.133825,0.696214,72.9362,0.24375,5.62851,35.0102,0.86759,8.86424,1.21928,15.4369,-0.683655,144.499,0.271875,17.5211,48.0276,-0.0914497,41.4936,13.4347,93.3068,54.4443,0.975678,0.297561,0.0679165,57.5556,0.930845,21.8095,4.94302,0.121186,0.123262
0.0952025,0.477778,0.439583,0.15233,0.787444,0.377993,0.449649,0.0519117,0.546705,162.2,150.147,130.391,46.0134,43.9862,35.964,-1.00653,-1.02336,-0.938951,80.3095,0.520112,6.76671,10.8865,3.21193,2.97419,-1.182,9.48246,0.788932,74.9988,0.561111,3.69633,27.2903,0.133827,19.6604,0.290587,1.29032,-0.736788,200.441,0.614583,97.7337,46.0571,-0.386411,55.9373,12.3809,55.6569,68.8827,0.572319,0.399917,0.0978817,112.826,1.39264,36.9234,6.91052,0.0178819,0.431681
0.0297222,0.210417,0.211111,0.268597,0.719111,0.182118,0.175415,0.0597741,0.330902,125.093,114.996,93.5874,70.7889,70.419,64.482,0.369932,0.522725,0.822746,69.0525,0.221132,9.48612,19.1323,4.6492,9.12431,-0.149815,0.539113,0.4789,63.9497,0.1,-1.39827,22.2366,0.36698,22.6817,0.361254,1.38818,1.82713,46.7771,0.408333,176.914,61.5238,0.611287,13.9322,15.7237,106.581,31.4874,0.400249,0.200509,0.0438867,157.521,0.732453,83.6527,14.7282,0.0198495,1.07677
0.028397,0.214583,0.291667,0.260189,0.31472,0.159219,0.228434,0.0707153,0.546278,88.0018,93.2637,86.7332,52.4996,44.3291,43.3393,1.26538,1.20875,1.1352,64.5153,-3.37046,2.20798,12.4967,3.72537,4.51216,0.756158,-0.0374131,0.245952,75.6424,0.1875,-3.91189,17.4079,0.333741,13.1424,0.171143,7.09931,2.07438,124.785,0.591667,31.2678,38.4934,-0.850393,54.8675,16.2101,119.249,54.0697,0.235561,0.359251,0.023613,63.4089,1.94806,0.89471,6.49728,0.0174132,0.236224
0.171858,0.91875,0.244444,0.562568,0.89937,0.795672,0.219035,0.031653,0.234771,168.393,165.677,162.945,22.2979,19.97,17.9022,-0.539384,-0.865271,-1.30783,84.3662,0.234985,0.902516,4.28663,0.665546,1.72905,-1.21496,0.309137,0.527213,84.0833,0.604167,20.8933,24.5479,0.260327,10.8852,0.38018,2.48717,0.88758,181.362,0.233333,174.319,55.1308,-1.23297,17.188,6.59313,128.33,51.6648,0.224644,0.00603009,0.102151,91.3927,0.850465,17.653,7.40259,0.0210359,0.0550542
0.145492,1.0,0.441667,0.354129,0.868072,1.02781,0.383817,0.0600215,0.670584,104.793,103.969,99.9297,19.3865,19.0638,18.97,-0.748545,-0.694378,-0.668162,69.6221,-0.368983,1.65972,5.63995,0.593376,0.628256,-0.991345,-0.714641,0.398251,54.6059,0.339583,13.1681,40.7014,0.138454,10.3438,0.339267,5.13166,0.789498,123.124,0.0555556,114.242,74.6261,0.0590832,22.7413,4.86107,91.3295,41.0929,0.547891,0.319941,0.155067,123.593,0.669685,41.178,2.17574,0.502101,1.01591
0.0939931,0.9125,0.147222,0.480982,0.889597,0.815245,0.120893,0.0539342,0.300336,190.677,179.202,159.454,48.4715,48.5837,43.9878,-0.640484,-0.57799,-0.537072,86.3536,0.323769,6.19891,10.1974,1.28546,3.25413,-1.01059,0.86188,-0.730315,61.4394,0.202778,5.69507,25.0072,0.262684,3.62117,0.0832811,6.33863,1.14168,164.25,0.302083,232.302,8.65188,1.44091,46.3716,10.5048,236.182,55.5392,0.730084,0.661304,0.0182119,162.873,-0.613733,29.4348,17.2655,0.00324074,0.945937
0.0026331,0.08125,0.0583333,0.96793,0.205769,0.0818198,0.0427009,0.217582,0.444444,160.506,142.989,122.791,15.81,15.098,15.2986,-0.107209,-0.107495,-0.0629834,80.0397,1.42076,7.87159,3.39792,0.858261,1.17264,-0.394095,0.124543,0.856091,71.2074,0.13125,-5.78218,24.2627,0.154656,10.0636,0.382512,-1.4125,0.257106,96.2923,0.258333,51.0087,26.8021,0.223262,37.3541,7.25559,235.83,35.1502,0.409821,0.139737,0.0411489,119.139,1.43742,44.4301,17.232,0.0205266,1.21616
0.0240856,0.19375,0.191667,0.105896,0.635181,0.167819,0.16158,0.0670351,0.35141,63.0863,50.9029,42.9065,33.2573,29.714,27.9732,1.05038,1.44496,1.62501,50.2206,3.52211,7.74313,13.0132,4.43712,5.95685,-0.0496918,-0.128428,1.54961,52.0255,0.997917,-6.75177,13.047,0.102411,10.987,0.127333,-1.41633,3.76759,85.776,0.214583,37.3623,44.894,0.673585,45.7991,4.92682,109.649,43.2475,0.471144,0.408213,0.0439084,86.0821,-0.192112,23.8969,6.10148,0.303715,1.04561
0.0570139,0.354167,0.308333,0.616757,0.904088,0.318895,0.236969,0.0527812,0.477901,107.773,101.779,91.6788,41.2519,40.9582,41.1428,1.45331,1.62529,1.64131,68.1316,0.13213,5.10499,11.057,1.35345,2.72195,-0.000869992,4.20895,2.03889,86.0376,0.319444,10.8364,51.7374,0.387591,4.38477,0.226884,-14.1883,-1.00365,64.4922,0.577778,176.008,8.5562,-2.65853,9.92959,19.2079,67.5718,32.6595,0.943731,0.501453,0.041836,121.109,-1.30786,60.8113,4.12168,0.110509,1.03017
0.0284433,0.139583,0.25,0.422847,0.421152,0.12542,0.221187,0.0508647,0.184909,154.777,146.365,124.586,59.642,53.9741,47.1654,-0.445345,-0.471674,-0.342899,78.522,-0.816226,7.38818,13.9893,1.04648,4.65562,-0.996831,-0.876229,-0.801659,71.3641,0.929167,8.61981,6.21386,0.631111,1.94317,0.361443,6.00234,0.442466,150.15,0.0305556,111.367,17.9805,-0.100308,40.2211,10.5306,121.421,9.57858,0.406049,0.305921,0.021508,82.1007,0.561067,30.8147,15.4072,0.0337905,0.490001
0.00568866,0.1,0.075,0.538964,0.515799,0.0851154,0.0661749,0.108851,0.241512,133.501,128.573,131.487,33.7904,32.4683,32.2002,-0.191454,0.0262488,0.167826,75.9435,1.53546,-0.626156,8.02426,2.67606,4.14829,-0.540763,0.953744,0.351079,48.7343,0.0416667,0.0741829,43.334,0.13533,9.42627,0.269647,0.604101,-1.60624,178.251,0.65625,150.882,26.0592,0.871933,57.981,3.73483,103.605,53.7975,0.21598,0.197378,0.0449866,226.052,-0.35546,68.3645,21.5777,0.358646,0.441311
0.289456,1.0,0.466667,0.47357,0.834112,1.10483,0.405446,0.0299692,0.379737,143.142,138.813,122.605,48.2186,45.6089,37.8001,-1.37069,-1.31714,-1.16343,76.9276,-0.881645,5.04253,13.3023,0.920019,3.66784,-1.54553,0.117823,-1.72805,89.5211,0.185417,4.84821,58.2992,0.201081,14.662,0.240463,8.29056,0.951092,175.005,0.16875,146.366,28.6767,1.36434,61.4108,4.26028,99.2905,30.7041,0.151056,0.487505,0.0357253,213.821,-1.02347,12.0193,0.0374706,0.120903,0.552168
0.490712,0.802778,0.9625,0.699984,0.47669,0.661991,0.835756,0.0158736,0.364917,87.1324,86.1212,75.6179,36.4981,35.8904,36.3046,0.453241,0.70859,0.977239,63.0718,-1.36023,5.3347,11.1453,5.13174,7.11592,-0.00852743,-0.177196,0.987688,68.6798,0.729167,14.4914,43.8164,0.0824592,19.6387,0.099092,-1.27794,-0.992588,104.967,0.283333,121.403,67.9487,0.480269,9.311,10.1409,106.99,21.9021,0.165376,0.305462,0.0333045,197.404,1.6806,34.1762,2.37523,0.133345,0.993355
0.0341088,0.489583,0.225,0.350667,0.911745,0.400553,0.201052,0.088904,0.69036,72.8183,93.5743,85.3219,14.917,16.0939,14.8888,-0.253268,-0.482835,-0.37508,65.2323,-7.56885,1.35035,5.04699,1.77739,1.50539,-0.889605,1.23589,-0.0712236,37.2515,0.164583,-2.06824,20.6658,0.092989,13.274,0.345844,-2.63943,0.444128,48.7399,0.219444,119.931,71.1323,0.800922,57.3984,14.4028,16.8908,69.5367,0.496028,0.355308,0.0489411,87.1952,1.08325,10.0873,0.565638,0.0541782,0.13258
0.0391146,0.120833,0.397222,0.586376,0.184704,0.10533,0.384857,0.0540021,0.185074,169.499,155.361,135.353,28.647,27.2562,22.8319,0.870903,0.789863,0.760685,82.3511,0.7429,7.03871,5.56997,0.6722,1.82914,0.34164,1.22138,0.120297,81.7689,1.0,0.456176,23.8469,0.585432,4.75697,0.0957085,-0.348197,5.45973,46.1125,0.727778,178.486,62.6571,-2.41961,12.5016,9.96485,88.1772,18.3906,0.858264,0.507093,0.124854,179.41,1.35764,24.6163,3.61523,0.1461,0.0428713
0.0756771,0.564583,0.183333,0.725334,0.554933,0.497998,0.161552,0.0458821,0.26887,63.378,68.6439,50.1176,25.3788,23.9442,19.7266,2.30414,1.73494,2.1075,57.1012,-5.57467,9.60497,8.016,4.06739,4.29764,0.801104,0.243546,-0.185225,60.4212,0.16875,2.21025,48.3747,0.519246,8.38944,0.489687,1.48672,1.5981,87.2768,1.0,79.6257,17.6669,2.17493,27.4153,7.63113,46.8766,58.9724,0.446599,0.515806,0.0669364,61.3388,0.276515,20.008,4.88996,0.0286169,0.167819
0.112454,0.895833,0.172222,0.623134,0.0702585,0.820122,0.149335,0.0472931,0.271118,253.939,251.974,252.89,0.418712,0.307018,0.665386,-8.45755,-9.5182,-5.90878,99.6132,0.35674,-0.0921927,0.0516029,0.0679542,0.101091,-9.52099,-4.74681,4.87273,79.5687,0.33125,3.71827,28.1869,0.363794,2.36725,0.111375,4.05441,1.01524,147.299,0.213889,55.1711,29.7823,-0.107048,42.453,4.49104,134.374,26.7891,0.311791,0.0352948,0.0399736,110.761,1.89272,28.1706,10.2815,0.0540856,0.493535
0.226204,0.85,0.422222,0.521128,0.501286,0.710235,0.320233,0.0242018,0.369711,157.923,142.391,145.568,65.2773,82.7193,86.58,-0.844387,-0.575851,-0.532845,74.9208,8.67907,2.38533,23.9824,17.4302,16.4151,-1.10522,1.80462,1.4856,53.6152,0.122917,-0.19493,29.4207,0.0829911,5.32194,0.106525,1.91294,1.07305,149.411,0.625,99.7454,11.3637,-7.53155,18.7008,5.13998,163.776,26.0894,0.522932,0.50774,0.0352729,169.952,3.82701,13.4624,9.79234,0.0653385,1.0306
0.0505787,0.177083,0.394444,0.0725903,0.672714,0.159703,0.336091,0.0430206,0.275891,77.4213,50.1137,54.2532,29.7509,32.116,32.8296,0.883856,1.29911,1.24463,51.9921,12.937,2.04463,11.8578,6.32996,3.50543,0.678861,0.276643,0.538671,69.1785,1.0,-6.33952,53.933,0.168796,11.2342,0.186092,0.100937,-2.27072,106.188,0.829167,139.725,31.7637,0.209817,45.2161,10.6473,24.6627,59.3782,0.867949,0.292599,0.0708754,169.048,1.04835,37.5319,9.41812,0.0546528,0.144167
0.15184,0.497222,0.410417,0.202339,0.825005,0.425734,0.37781,0.0247351,0.255934,245.273,239.125,218.56,21.9674,21.473,21.4234,-4.79913,-4.64824,-4.38118,97.3705,-0.736006,4.9805,4.16604,0.602871,0.817562,-5.50059,-0.88898,2.08169,87.0745,0.663889,10.2186,13.7564,0.469947,4.69442,0.309161,3.77081,-1.69161,160.906,0.288889,140.987,8.60041,-0.323566,8.81731,17.5113,177.459,38.4338,0.933892,0.498839,0.0379735,179.129,0.724713,33.8071,8.31596,0.0107697,1.14512
0.507928,1.0,0.586111,0.469796,0.744292,0.986455,0.525818,0.0149596,0.133393,158.701,117.72,76.2737,29.9974,25.5068,21.8053,-1.03952,-0.956793,-0.560548,74.5284,4.46649,20.3321,7.26488,1.28652,3.51433,-1.63794,0.071227,1.03684,69.8925,1.0,-4.71338,16.8121,0.635684,9.01703,0.482099,5.38398,-0.515278,108.946,0.327778,113.841,52.8611,0.683398,8.7071,5.85784,56.3874,53.3841,0.461297,0.374057,0.0122114,139.723,0.489283,11.0547,19.008,0.0481829,0.137075
0.0221817,0.158333,0.219444,0.472569,0.756893,0.130291,0.182844,0.0633968,0.361592,64.3739,30.3846,20.6212,26.7048,25.2617,25.81,2.93546,5.40111,5.62285,43.2323,15.1409,18.2275,9.69972,5.92624,9.09793,1.53563,-0.855118,0.0855094,30.0933,1.0,-6.78252,22.1839,0.22267,9.42614,0.120587,1.92196,0.0692531,159.478,0.397222,253.93,62.4734,2.80547,14.981,3.35795,37.0161,58.0716,0.492278,0.512698,0.0297714,69.0082,-2.65169,59.8785,8.23363,0.786348,1.2575
0.0649711,0.644444,0.135417,0.525439,0.383767,0.62034,0.120768,0.0547787,0.255504,142.552,136.446,133.223,30.3151,30.3328,29.8015,-1.1543,-1.29861,-1.23972,77.7538,1.04188,1.52703,8.15093,1.14195,1.25655,-1.8981,1.20322,0.875885,99.7804,0.43125,0.687379,37.1693,0.360228,13.8722,0.362671,25.0468,0.955593,187.256,0.43125,123.274,45.2609,0.315815,18.8446,1.4809,147.338,13.0018,0.354651,0.343226,0.0398115,112.528,-1.05932,20.3378,24.4199,0.0216088,0.740542
0.0663412,0.160417,0.571875,0.74049,0.48706,0.139948,0.507704,0.0423945,0.276843,178.96,156.559,130.343,28.3723,28.7476,34.2643,-0.957063,-0.496359,-0.331626,82.8034,1.64952,10.1603,6.24284,2.76076,4.20232,-0.734599,-4.74157,0.399811,95.318,0.283333,1.24596,21.0903,0.0883221,14.6103,0.654105,9.91109,3.45183,188.392,0.609375,127.828,22.6716,0.631657,11.9484,2.51702,103.36,60.4203,0.614907,0.670764,0.0239615,148.603,-1.09875,6.50465,23.4715,0.00581018,0.150128
