date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer
0.890315,1,0.659574,0.028882,0.581821,0.002042,0.59218,0.392544
0.473386,6,0.744681,0.041462,0.433204,0.002804,0.291559,0.531579
0.88912,2,0.319149,0.029092,0.559952,0.002025,0.598395,0.309649
0.018406,0,0.93617,0.089648,0.406575,0.003467,0.422915,0.414912
0.893899,5,0.191489,0.040651,0.287414,0.002399,0.404972,0.772368
0.915623,2,0.255319,0.073736,0.416245,0.005062,0.535215,0.338158
0.460024,4,0.170213,0.029512,0.189676,0.002007,0.209218,0.540789
0.867882,4,0.553191,0.034526,0.641029,0.002216,0.81564,0.336842
0.442326,6,0.978723,0.058064,0.337548,0.003467,0.422915,0.414912
0.880448,1,0.255319,0.045425,0.317763,0.002979,0.288711,0.504825
0.442503,4,0.617021,0.07833,0.465784,0.005409,0.57043,0.500526
0.459891,1,0.06383,0.028492,0.244273,0.001897,0.357846,0.703947
0.46113,1,0.808511,0.031644,0.556531,0.002129,0.515795,0.30307
0.90757,1,1.0,0.083043,0.462957,0.00564,0.513206,0.450877
0.44352,6,0.893617,0.089348,0.509819,0.00582,0.354738,0.705702
0.008849,6,0.212766,0.041191,0.11083,0.003467,0.422915,0.414912
0.438476,3,0.574468,0.06584,0.521868,0.003467,0.422915,0.414912
0.009159,6,0.787234,0.179236,0.725231,0.003467,0.422915,0.414912
0.01761,3,0.489362,0.066681,0.503868,0.003467,0.422915,0.414912
0.473607,4,0.702128,0.048787,0.522017,0.003359,0.722941,0.060088
0.469979,6,0.234043,0.041011,0.213032,0.002784,0.18695,0.55307
0.424937,5,0.425532,0.080611,0.363582,0.003467,0.422915,0.414912
0.0223,4,0.234043,0.046445,0.188337,0.003467,0.422915,0.414912
0.438078,1,0.978723,0.05215,0.455222,0.003467,0.422915,0.414912
0.031724,1,0.234043,0.054131,0.239512,0.003467,0.422915,0.414912
0.893766,2,0.404255,0.07845,0.67837,0.005282,0.652253,0.42807
0.470023,0,0.531915,0.028492,0.316275,0.001932,0.192646,0.62193
0.017654,4,0.531915,0.06644,0.486016,0.003467,0.422915,0.414912
0.004823,6,0.957447,0.062598,0.438262,0.003467,0.422915,0.414912
0.018318,5,0.595745,0.054732,0.308837,0.003467,0.422915,0.414912
0.434627,6,0.170213,0.049117,0.054746,0.003467,0.422915,0.414912
0.009867,1,0.0,0.094332,0.542696,0.003467,0.422915,0.414912
0.868147,3,0.276596,0.028522,0.46266,0.001897,0.528483,0.484649
0.022698,6,0.765957,0.10481,0.378608,0.003467,0.422915,0.414912
0.885492,3,0.914894,0.028972,0.454478,0.001965,0.486794,0.464035
0.911951,3,0.978723,0.09202,0.467867,0.006219,0.428534,0.510965
0.005442,6,0.93617,0.074817,0.444362,0.003467,0.422915,0.414912
0.459891,1,0.659574,0.037078,0.512199,0.002503,0.488089,0.56886
0.000354,2,0.489362,0.119731,0.503422,0.003467,0.422915,0.414912
0.009247,1,0.297872,0.082082,0.645046,0.003467,0.422915,0.414912
0.031945,6,0.297872,0.077489,0.151145,0.003467,0.422915,0.414912
0.881156,3,0.468085,0.035427,0.539274,0.00241,0.552822,0.508333
0.429671,1,0.87234,0.06584,0.448527,0.003467,0.422915,0.414912
0.013451,6,0.234043,0.06623,0.156352,0.003467,0.422915,0.414912
0.894252,6,0.468085,0.088567,0.627641,0.003837,0.441222,0.633333
0.876466,1,0.617021,0.030233,0.576168,0.001882,0.508545,0.648684
0.473475,1,0.148936,0.022697,0.146534,0.001539,0.183584,0.553509
0.889872,5,1.0,0.130659,0.615293,0.008781,0.510098,0.551754
0.898102,5,0.0,0.048727,0.470544,0.003199,0.436044,0.667544
0.031813,3,0.489362,0.058394,0.235347,0.003467,0.422915,0.414912
0.014026,5,0.425532,0.053681,0.537043,0.003467,0.422915,0.414912
0.889916,6,0.319149,0.23712,0.479768,0.003284,0.351372,0.57807
0.018672,6,0.978723,0.046746,0.323267,0.003467,0.422915,0.414912
0.447547,0,0.468085,0.043293,0.506546,0.000976,0.28146,0.417105
0.89912,5,0.765957,0.084844,0.652038,0.005764,0.584671,0.424123
0.42476,1,0.595745,0.082833,0.446296,0.003467,0.422915,0.414912
0.894208,5,0.085106,0.048937,0.451949,0.003197,0.522268,0.604386
0.89412,3,0.489362,0.073076,0.658881,0.004933,0.682548,0.44693
0.027078,1,0.617021,0.074817,0.447337,0.003467,0.422915,0.414912
0.465201,2,0.319149,0.06575,0.470396,0.00453,0.488607,0.236842
0.433698,6,0.085106,0.040351,0.102499,0.003467,0.422915,0.414912
0.031282,5,0.148936,0.051909,0.085838,0.003467,0.422915,0.414912
0.005265,2,0.234043,0.07863,0.273431,0.003467,0.422915,0.414912
0.473209,2,0.680851,0.058244,0.736686,0.003845,0.486535,0.54693
0.443343,2,0.212766,0.029813,0.19875,0.001801,0.235111,0.765789
0.42945,3,0.638298,0.088237,0.574234,0.003467,0.422915,0.414912
0.01792,3,0.021277,0.092951,0.459238,0.003467,0.422915,0.414912
0.01407,6,0.425532,0.051849,0.451949,0.003467,0.422915,0.414912
0.460466,0,0.319149,0.021827,0.235347,0.001261,0.143708,0.897368
0.872439,3,0.085106,0.035547,0.172568,0.001068,0.321595,0.688158
0.000265,0,0.489362,0.10475,0.492711,0.003467,0.422915,0.414912
0.442945,0,0.829787,0.057193,0.476793,0.003895,0.371828,0.455263
0.898058,2,0.021277,0.073166,0.542696,0.004695,0.439151,0.694298
0.889076,1,0.93617,0.028041,0.466379,0.001755,0.404454,0.568421
0.893943,6,0.276596,0.042422,0.340226,0.001872,0.337649,0.794298
0.01761,3,0.297872,0.07872,0.494793,0.003467,0.422915,0.414912
0.456219,1,0.404255,0.040921,0.605475,0.002796,0.629984,0.492544
0.009292,2,0.446809,0.13114,0.715263,0.003467,0.422915,0.414912
0.468962,4,0.489362,0.056023,0.513091,0.003818,0.574055,0.210965
0.907659,3,0.085106,0.058124,0.304374,0.003851,0.418436,0.605702
0.442989,1,0.425532,0.077819,0.61321,0.005208,0.507509,0.560965
0.9035,0,0.765957,0.054071,0.371764,0.003533,0.268773,0.689912
0.452325,3,0.319149,0.042542,0.706486,0.002862,0.64319,0.413158
0.429848,5,0.446809,0.072685,0.472776,0.003467,0.422915,0.414912
0.906907,0,0.553191,0.031764,0.284142,0.00211,0.205852,0.585088
0.452148,6,0.574468,0.033265,0.433204,0.002285,0.287416,0.465351
0.867041,6,0.553191,0.035937,0.429932,0.002034,0.192128,0.792982
0.47405,0,0.382979,0.043053,0.430675,0.002904,0.283532,0.619737
0.872262,6,0.06383,0.029602,0.177477,0.000839,0.311238,0.775877
0.434494,3,0.744681,0.052,0.444064,0.003467,0.422915,0.414912
0.86797,6,0.553191,0.053591,0.453585,0.003454,0.322631,0.861404
0.452237,1,0.489362,0.033716,0.578548,0.002277,0.565251,0.487281
0.446883,6,0.702128,0.043323,0.428295,0.002862,0.364578,0.597807
0.442768,3,0.06383,0.080641,0.404195,0.005482,0.420766,0.481579
0.451352,2,0.765957,0.040141,0.756323,0.002653,0.697566,0.548246
0.433432,0,0.574468,0.090369,0.59997,0.003467,0.422915,0.414912
0.902571,0,0.085106,0.062838,0.193395,0.00429,0.369239,0.402193
0.902615,1,0.680851,0.087216,0.460577,0.005916,0.55334,0.38114
0.018362,6,0.893617,0.069713,0.380244,0.003467,0.422915,0.414912
0.871687,0,0.893617,0.028462,0.324159,0.001813,0.233817,0.833333
0.876377,6,0.468085,0.032935,0.490181,0.001959,0.370533,0.898684
0.026857,3,0.255319,0.104449,0.393484,0.003467,0.422915,0.414912
0.004557,0,0.531915,0.093611,0.400625,0.003467,0.422915,0.414912
0.911951,3,0.829787,0.045635,0.478578,0.00307,0.482651,0.388158
0.880404,1,0.595745,0.027171,0.526331,0.00189,0.53651,0.411842
0.005177,0,0.93617,0.042572,0.505951,0.003467,0.422915,0.414912
0.469935,5,0.829787,0.029182,0.448527,0.002065,0.343345,0.276316
0.004203,6,0.531915,0.084724,0.381434,0.003467,0.422915,0.414912
0.438299,6,0.638298,0.060136,0.270604,0.003467,0.422915,0.414912
0.885138,2,0.06383,0.047886,0.395864,0.003178,0.401605,0.529386
0.87182,3,0.680851,0.033085,0.614698,0.002164,0.773175,0.294298
0.424583,4,0.702128,0.074817,0.374888,0.003467,0.422915,0.414912
0.88558,5,0.829787,0.037468,0.578251,0.002615,0.596582,0.333772
0.000619,1,0.808511,0.10523,0.61202,0.003467,0.422915,0.414912
0.868059,1,0.808511,0.032064,0.335317,0.000841,0.201968,0.770614
0.008716,3,0.723404,0.116729,0.687742,0.003467,0.422915,0.414912
0.425158,3,0.489362,0.062838,0.559952,0.003467,0.422915,0.414912
0.911641,3,0.510638,0.148613,0.514877,0.010029,0.588814,0.387719
0.447812,6,0.531915,0.041672,0.476941,0.002804,0.383739,0.557456
0.464625,3,0.234043,0.028221,0.224487,0.001921,0.214397,0.450439
0.424893,4,0.787234,0.07872,0.318804,0.003467,0.422915,0.414912
0.031193,3,0.617021,0.125465,0.452246,0.003467,0.422915,0.414912
0.867439,1,0.191489,0.021346,0.182981,0.001022,0.160539,0.902632
0.469581,4,0.106383,0.025219,0.148021,0.001678,0.225531,0.54386
0.434494,3,0.085106,0.045605,0.180899,0.003467,0.422915,0.414912
0.469006,5,0.595745,0.047346,0.529604,0.003182,0.483946,0.352632
0.455688,3,1.0,0.036838,0.555043,0.002528,0.484205,0.682456
0.889253,5,1.0,0.029783,0.504612,0.001982,0.424133,0.585965
0.486837,3,0.574468,0.080701,0.475007,0.005602,0.500777,0.264912
0.430114,4,0.957447,0.053621,0.405237,0.003467,0.422915,0.414912
0.026503,2,0.702128,0.099736,0.464148,0.003467,0.422915,0.414912
0.443432,4,0.212766,0.034286,0.19994,0.002162,0.235111,0.75
0.902836,6,0.617021,0.068212,0.335168,0.004383,0.305541,0.785088
0.875979,0,0.085106,0.029002,0.166171,0.001903,0.317452,0.586842
0.43883,4,0.978723,0.051759,0.349598,0.003467,0.422915,0.414912
0.442901,6,1.0,0.05206,0.362095,0.003569,0.373123,0.423246
0.885448,2,0.638298,0.028972,0.50238,0.001971,0.521233,0.45614
0.000841,6,0.765957,0.15759,0.533472,0.003467,0.422915,0.414912
0.894252,6,0.638298,0.087066,0.557572,0.002015,0.33247,0.632018
0.030884,3,0.914894,0.102348,0.413865,0.003467,0.422915,0.414912
0.434229,4,0.085106,0.048727,0.185659,0.003467,0.422915,0.414912
0.469669,6,0.382979,0.046235,0.450907,0.003093,0.351113,0.520614
0.885403,1,0.765957,0.048847,0.682535,0.003276,0.653806,0.45
0.460157,0,0.446809,0.027531,0.458494,0.001797,0.248317,0.688158
0.894031,1,0.468085,0.076918,0.687891,0.005087,0.722424,0.491228
0.438742,2,0.553191,0.060496,0.521273,0.003467,0.422915,0.414912
0.424937,5,0.744681,0.074517,0.288605,0.003467,0.422915,0.414912
0.438653,0,0.212766,0.048337,0.156501,0.003467,0.422915,0.414912
0.438078,1,0.042553,0.068032,0.37712,0.003467,0.422915,0.414912
0.460909,3,0.87234,0.081212,0.642517,0.005517,0.423097,0.583772
0.443432,4,0.085106,0.041131,0.308242,0.002717,0.362248,0.747807
0.902748,4,0.255319,0.058094,0.363434,0.003833,0.409632,0.624561
0.906863,6,0.808511,0.071574,0.431122,0.004578,0.397721,0.502632
0.43383,2,0.382979,0.049388,0.541803,0.003467,0.422915,0.414912
0.442591,6,0.042553,0.077249,0.437965,0.00521,0.460901,0.500526
0.889164,3,0.361702,0.029813,0.594466,0.002075,0.664682,0.24386
0.469625,5,0.276596,0.084724,0.445106,0.005785,0.523822,0.418421
0.004646,2,0.638298,0.140417,0.565308,0.003467,0.422915,0.414912
0.424893,4,0.425532,0.097274,0.457602,0.003467,0.422915,0.414912
0.429848,5,0.425532,0.074847,0.469503,0.003467,0.422915,0.414912
0.031945,6,0.425532,0.082863,0.261678,0.003467,0.422915,0.414912
0.903544,1,0.042553,0.050829,0.258852,0.003328,0.295443,0.667982
0.026769,1,0.446809,0.074517,0.488248,0.003467,0.422915,0.414912
0.876244,3,0.914894,0.028432,0.418328,0.001273,0.434749,0.725439
0.455688,3,0.553191,0.037018,0.536001,0.002557,0.641895,0.405702
0.438697,1,0.212766,0.046836,0.179857,0.003467,0.422915,0.414912
0.000442,4,0.617021,0.13105,0.457751,0.003467,0.422915,0.414912
0.907482,6,0.638298,0.062958,0.330854,0.004165,0.324184,0.601754
0.894651,1,0.765957,0.154137,0.911187,0.009884,0.767996,0.657018
0.022477,1,0.553191,0.107422,0.490628,0.003467,0.422915,0.414912
0.437857,3,0.297872,0.045935,0.329664,0.003467,0.422915,0.414912
0.460555,2,0.382979,0.031464,0.537191,0.002096,0.580528,0.475877
0.872439,3,0.297872,0.029933,0.456561,0.001951,0.591403,0.507018
0.429804,4,0.234043,0.075087,0.409253,0.003467,0.422915,0.414912
0.9035,0,0.489362,0.045515,0.33011,0.002875,0.18203,0.873246
0.03199,0,0.0,0.055242,0.163195,0.003467,0.422915,0.414912
0.437812,2,0.787234,0.089108,0.511901,0.003467,0.422915,0.414912
0.460953,4,0.106383,0.035247,0.310919,0.002374,0.306318,0.535965
0.871599,5,0.680851,0.031254,0.675989,0.002075,0.63827,0.530702
0.461042,6,0.765957,0.031884,0.428295,0.002206,0.327809,0.358333
0.447635,2,0.106383,0.032094,0.367153,0.000875,0.363024,0.765789
0.442945,0,0.12766,0.041642,0.129575,0.00273,0.196012,0.695614
0.894562,6,0.340426,0.068212,0.527819,0.004323,0.435785,0.795175
0.425778,3,0.468085,0.09169,0.558762,0.003467,0.422915,0.414912
0.890182,5,0.255319,0.076138,0.470396,0.004312,0.467374,0.652632
0.877041,0,0.574468,0.030143,0.336656,0.001986,0.1942,0.560526
0.893589,5,0.340426,0.140387,0.800803,0.00913,0.647592,0.615789
0.447502,6,0.489362,0.042392,0.49762,0.002941,0.372346,0.476316
0.894075,2,0.702128,0.076168,0.701726,0.005118,0.656396,0.510526
0.009336,3,0.085106,0.041401,0.43008,0.003467,0.422915,0.414912
0.460201,1,0.0,0.02672,0.345284,0.001774,0.341792,0.536842
0.474138,2,1.0,0.028762,0.364772,0.001915,0.304505,0.814474
0.022919,4,0.361702,0.05257,0.464445,0.003467,0.422915,0.414912
0.898058,2,0.234043,0.050078,0.343499,0.003216,0.326256,0.789035
0.004734,4,0.106383,0.075207,0.320738,0.003467,0.422915,0.414912
0.473917,4,0.297872,0.041852,0.506397,0.002871,0.506991,0.420175
0.018451,1,0.808511,0.047166,0.500744,0.003467,0.422915,0.414912
0.898898,0,0.06383,0.061667,0.261083,0.004057,0.457276,0.547368
0.893766,2,0.617021,0.060796,0.554894,0.004028,0.576126,0.460965
0.451219,6,0.297872,0.034226,0.343499,0.002196,0.264371,0.721053
0.437768,1,0.021277,0.047526,0.249926,0.003467,0.422915,0.414912
0.877129,2,0.893617,0.032755,0.432907,0.002225,0.412222,0.365351
0.912393,6,0.659574,0.044164,0.321035,0.002925,0.317193,0.602193
0.890315,1,0.787234,0.048397,0.864475,0.003245,0.706888,0.446053
0.017477,0,0.744681,0.149484,0.672121,0.003467,0.422915,0.414912
0.977744,2,0.765957,0.130809,0.753496,0.009086,0.728638,0.260088
0.02668,6,0.723404,0.059865,0.293514,0.003467,0.422915,0.414912
0.014159,1,0.085106,0.040591,0.35421,0.003467,0.422915,0.414912
0.473209,2,0.595745,0.308424,0.729842,0.020382,0.504143,0.620614
0.009115,5,0.297872,0.080431,0.347962,0.003467,0.422915,0.414912
0.464493,0,0.212766,0.019875,0.069325,0.001325,0.127654,0.717982
0.429848,5,0.893617,0.101447,0.434841,0.003467,0.422915,0.414912
0.000973,2,0.723404,0.067852,0.612615,0.003467,0.422915,0.414912
0.433963,5,0.957447,0.048697,0.298721,0.003467,0.422915,0.414912
0.027167,3,0.042553,0.051219,0.240107,0.003467,0.422915,0.414912
0.907969,3,0.06383,0.059085,0.272835,0.003984,0.461678,0.42807
0.447901,1,0.510638,0.042692,0.646831,0.002881,0.551269,0.525877
0.911376,4,0.06383,0.047406,0.248587,0.003132,0.394614,0.606579
0.018672,6,0.93617,0.053381,0.305861,0.003467,0.422915,0.414912
0.875935,3,0.382979,0.034556,0.639096,0.002254,0.610306,0.453509
0.443078,3,0.297872,0.047826,0.494198,0.003226,0.46608,0.508333
0.031149,2,0.978723,0.060226,0.417138,0.003467,0.422915,0.414912
0.898898,0,0.659574,0.049267,0.289795,0.003137,0.313568,0.742105
0.889739,2,0.893617,0.065059,0.686105,0.00447,0.567582,0.502193
0.875979,0,0.255319,0.027111,0.11812,0.00177,0.168824,0.727632
0.026592,4,0.87234,0.051459,0.327581,0.003467,0.422915,0.414912
0.442547,5,0.085106,0.054221,0.305861,0.003698,0.390471,0.500526
0.004248,0,0.510638,0.089798,0.516215,0.003467,0.422915,0.414912
0.031636,6,0.978723,0.065059,0.257066,0.003467,0.422915,0.414912
0.8762,2,0.212766,0.0266,0.294704,0.001163,0.301916,0.872807
0.898412,3,0.404255,0.084364,0.635079,0.005557,0.684878,0.493421
0.451927,1,0.319149,0.077099,0.736239,0.005077,0.583894,0.655263
0.469669,6,0.489362,0.045785,0.402261,0.003087,0.376748,0.498246
0.424627,5,0.510638,0.080611,0.314043,0.003467,0.422915,0.414912
0.473342,5,0.191489,0.034286,0.227016,0.002337,0.244174,0.523246
0.018451,1,0.851064,0.048577,0.440196,0.003467,0.422915,0.414912
0.031105,1,0.106383,0.054161,0.1446,0.003467,0.422915,0.414912
0.01407,6,0.893617,0.041431,0.44213,0.003467,0.422915,0.414912
0.894651,1,0.12766,0.028191,0.212139,0.00183,0.315381,0.646491
0.474227,4,0.744681,0.024859,0.179113,0.001199,0.102538,0.848684
0.460024,4,0.659574,0.030353,0.464148,0.002036,0.497929,0.265789
0.456528,1,0.787234,0.058394,0.810919,0.003899,0.701968,0.505263
0.446662,1,0.595745,0.059565,0.545671,0.004389,0.626359,0.22807
0.009247,1,0.340426,0.139816,0.766141,0.003467,0.422915,0.414912
0.47343,0,0.085106,0.024739,0.124368,0.001685,0.218022,0.464474
0.451794,5,0.914894,0.033626,0.600119,0.002237,0.449508,0.660965
0.026282,4,0.574468,0.081092,0.446891,0.003467,0.422915,0.414912
0.009115,5,0.489362,0.082263,0.532728,0.003467,0.422915,0.414912
0.014026,5,0.702128,0.040891,0.36507,0.003467,0.422915,0.414912
0.433521,2,0.382979,0.076768,0.533472,0.003467,0.422915,0.414912
0.884695,6,0.574468,0.033055,0.420113,0.002098,0.311238,0.667544
0.872528,5,0.595745,0.033025,0.776703,0.002092,0.536769,0.765351
0.013274,2,0.340426,0.041732,0.582416,0.003467,0.422915,0.414912
0.903102,5,0.914894,0.035517,0.373847,0.002422,0.378819,0.373684
0.460909,3,0.744681,0.186652,0.767331,0.012507,0.442776,0.673246
0.429539,5,0.765957,0.080401,0.387831,0.003467,0.422915,0.414912
0.451794,5,0.510638,0.033626,0.619458,0.002239,0.596064,0.489474
0.885005,6,0.978723,0.084724,0.401964,0.005829,0.422838,0.354386
0.004734,4,0.425532,0.075117,0.654567,0.003467,0.422915,0.414912
0.027432,2,0.638298,0.099346,0.566498,0.003467,0.422915,0.414912
0.429229,5,0.787234,0.085655,0.403005,0.003467,0.422915,0.414912
0.871731,3,0.765957,0.075838,0.60116,0.005054,0.62869,0.44386
0.027255,5,0.893617,0.083463,0.317316,0.003467,0.422915,0.414912
0.885403,1,0.851064,0.029422,0.541654,0.001975,0.50725,0.459211
0.447547,0,0.404255,0.045755,0.559952,0.001861,0.259451,0.47193
0.465422,0,0.425532,0.028041,0.342458,0.00188,0.249612,0.646053
0.889076,1,0.340426,0.029212,0.590449,0.001978,0.587002,0.358333
0.433609,4,0.914894,0.072115,0.398542,0.003467,0.422915,0.414912
0.889739,2,0.744681,0.111295,0.868938,0.0077,0.811756,0.335965
0.460245,2,0.851064,0.038099,0.523207,0.002607,0.508027,0.376754
0.894828,5,0.93617,0.055332,0.684171,0.002946,0.475142,0.557456
0.429406,2,0.234043,0.077219,0.397501,0.003467,0.422915,0.414912
0.906995,2,0.297872,0.066921,0.357185,0.005079,0.480321,0.345614
0.885536,4,0.787234,0.03936,0.671675,0.002678,0.689539,0.387719
0.464537,1,0.191489,0.018224,0.053853,0.001213,0.187468,0.682895
0.438874,5,0.489362,0.048337,0.32892,0.003467,0.422915,0.414912
0.027255,5,0.723404,0.077639,0.335317,0.003467,0.422915,0.414912
0.429848,5,0.085106,0.041431,0.155757,0.003467,0.422915,0.414912
0.433963,5,0.234043,0.047286,0.178221,0.003467,0.422915,0.414912
0.90288,0,0.042553,0.047016,0.249777,0.003157,0.404713,0.482018
0.889253,3,0.978723,0.031854,0.482446,0.002069,0.417659,0.626316
0.430069,3,0.085106,0.041431,0.171378,0.003467,0.422915,0.414912
0.473917,4,0.765957,0.025219,0.484677,0.001635,0.385552,0.727193
0.42945,3,0.489362,0.088237,0.590598,0.003467,0.422915,0.414912
0.026769,1,0.340426,0.074517,0.500744,0.003467,0.422915,0.414912
0.893766,2,0.787234,0.099886,0.786819,0.006737,0.671932,0.396491
0.456042,4,0.893617,0.044794,0.610384,0.003085,0.490937,0.449123
0.022787,1,0.170213,0.068422,0.151592,0.003467,0.422915,0.414912
0.911597,2,0.553191,0.076288,0.50967,0.005068,0.59943,0.436842
0.871997,0,0.702128,0.046776,0.499107,0.001695,0.300363,0.829386
0.009513,0,0.468085,0.041642,0.617525,0.003467,0.422915,0.414912
0.880934,5,0.659574,0.02684,0.447932,0.001818,0.446142,0.537719
0.898544,6,0.106383,0.061277,0.277596,0.004055,0.413257,0.530263
0.893899,5,0.914894,0.042752,0.631657,0.002871,0.524858,0.614912
0.031503,3,0.212766,0.095022,0.276257,0.003467,0.422915,0.414912
0.903279,2,0.851064,0.038459,0.478875,0.002619,0.471517,0.345614
0.013583,2,0.531915,0.088327,0.496727,0.003467,0.422915,0.414912
0.473165,1,0.468085,0.03882,0.580184,0.002592,0.522786,0.438158
0.468873,2,0.914894,0.027201,0.383814,0.001789,0.151994,0.760088
0.469802,2,0.106383,0.045154,0.14579,0.003072,0.228638,0.389035
0.468873,2,0.425532,0.044704,0.514728,0.002987,0.211031,0.632895
0.893722,1,0.723404,0.059235,0.651741,0.004063,0.620404,0.350877
0.880979,6,0.319149,0.028942,0.302886,0.000845,0.263853,0.838158
0.907659,3,0.446809,0.057163,0.508777,0.003897,0.593216,0.393421
0.425645,0,0.382979,0.089078,0.353913,0.003467,0.422915,0.414912
0.031282,5,0.297872,0.077819,0.325945,0.003467,0.422915,0.414912
0.447325,2,0.638298,0.058154,0.623773,0.004057,0.576903,0.465789
0.460157,0,0.574468,0.02639,0.3133,0.001753,0.246763,0.629386
0.424671,6,0.106383,0.055242,0.050283,0.003467,0.422915,0.414912
0.000221,6,0.0,0.047106,0.30244,0.003467,0.422915,0.414912
0.90757,1,0.042553,0.044164,0.253198,0.002939,0.372605,0.511404
0.434007,6,0.12766,0.043383,0.062928,0.003467,0.422915,0.414912
0.868236,5,0.255319,0.032725,0.416394,0.002106,0.483946,0.617982
0.876023,5,0.489362,0.028161,0.548497,0.001789,0.522527,0.772368
0.464581,2,0.340426,0.103639,0.481404,0.007061,0.523822,0.432456
0.442547,5,1.0,0.086316,0.517703,0.0057,0.481875,0.500526
0.911331,3,0.212766,0.053561,0.329217,0.003463,0.320041,0.809649
0.008716,3,0.659574,0.075417,0.497322,0.003467,0.422915,0.414912
0.881244,5,0.93617,0.028792,0.403749,0.001855,0.349301,0.634211
0.429096,2,0.276596,0.059265,0.422345,0.003467,0.422915,0.414912
0.907924,2,0.595745,0.048217,0.466677,0.003338,0.603573,0.198246
0.875979,4,0.234043,0.166386,0.425171,0.002285,0.418695,0.712281
0.875935,3,0.765957,0.033085,0.58316,0.000995,0.434231,0.646491
0.898323,1,0.510638,0.055212,0.576465,0.003598,0.607198,0.511404
0.031238,4,0.191489,0.074787,0.185957,0.003467,0.422915,0.414912
0.434007,6,0.234043,0.046655,0.109194,0.003467,0.422915,0.414912
0.88558,5,0.702128,0.036238,0.52529,0.002601,0.665717,0.087281
0.464448,6,0.255319,0.02693,0.160666,0.001799,0.200673,0.602193
0.912039,5,0.12766,0.042632,0.171675,0.002806,0.255567,0.659649
0.893943,6,0.851064,0.088597,0.641178,0.003635,0.483169,0.691228
0.880757,1,0.978723,0.031434,0.312109,0.001782,0.318747,0.800877
0.02668,6,0.851064,0.050498,0.326837,0.003467,0.422915,0.414912
0.889607,6,0.574468,0.085535,0.401815,0.002289,0.378301,0.659649
0.464581,2,0.659574,0.07851,0.536299,0.005305,0.464526,0.550877
0.438343,0,0.021277,0.060136,0.252901,0.003467,0.422915,0.414912
0.000885,0,0.085106,0.081962,0.210205,0.003467,0.422915,0.414912
0.460334,4,0.234043,0.031014,0.280125,0.002113,0.27913,0.510965
0.889872,5,0.468085,0.096854,0.67465,0.006734,0.734335,0.259649
0.880536,3,0.914894,0.033445,0.404641,0.002196,0.401864,0.582895
0.866997,5,0.297872,0.028071,0.299316,0.00188,0.250647,0.704825
0.013583,2,0.680851,0.088327,0.466825,0.003467,0.422915,0.414912
0.026636,5,0.723404,0.071815,0.326093,0.003467,0.422915,0.414912
0.009823,0,1.0,0.088777,0.546266,0.003467,0.422915,0.414912
0.461174,2,0.021277,0.031134,0.460726,0.002077,0.382444,0.489035
0.880492,2,0.340426,0.038549,0.511306,0.002651,0.505438,0.302632
0.907393,4,0.404255,0.09244,0.512943,0.0063,0.566028,0.349123
0.903146,6,0.404255,0.089138,0.471883,0.004497,0.38581,0.638596
0.027388,1,0.680851,0.106341,0.567391,0.003467,0.422915,0.414912
0.42476,1,0.191489,0.085445,0.159923,0.003467,0.422915,0.414912
0.461174,2,0.851064,0.029242,0.461767,0.001951,0.460383,0.416228
0.868147,3,0.93617,0.037949,0.493157,0.002347,0.270844,0.792105
0.0,1,0.212766,0.044374,0.168997,0.003467,0.422915,0.414912
0.876289,4,0.06383,0.02669,0.208271,0.000837,0.371828,0.690351
0.017831,1,0.234043,0.075688,0.248735,0.003467,0.422915,0.414912
0.469625,5,0.382979,0.062718,0.544481,0.004202,0.511393,0.453947
0.460201,1,0.957447,0.036748,0.500595,0.002536,0.363024,0.432456
0.452192,0,0.978723,0.043563,0.444808,0.002958,0.365096,0.439912
0.881465,3,0.531915,0.028942,0.503124,0.001998,0.598912,0.244298
0.0223,4,1.0,0.048487,0.426807,0.003467,0.422915,0.414912
0.000575,0,0.148936,0.044104,0.119905,0.003467,0.422915,0.414912
0.898279,0,0.595745,0.071634,0.394823,0.002914,0.281719,0.860965
0.013495,0,0.021277,0.041401,0.360458,0.003467,0.422915,0.414912
0.023141,2,0.021277,0.076378,0.313151,0.003467,0.422915,0.414912
0.907482,6,0.680851,0.067491,0.329515,0.00446,0.323925,0.60614
0.005088,5,0.978723,0.042572,0.408509,0.003467,0.422915,0.414912
0.872262,6,0.021277,0.033085,0.273431,0.000841,0.289746,0.797807
0.889164,3,0.489362,0.034676,0.58435,0.002401,0.60435,0.347807
0.425556,5,0.021277,0.066951,0.268521,0.003467,0.422915,0.414912
0.442547,5,0.595745,0.069743,0.503422,0.004855,0.53651,0.500526
0.429937,0,0.978723,0.070704,0.430675,0.003467,0.422915,0.414912
0.872041,1,0.638298,0.028552,0.644302,0.001797,0.498705,0.77807
0.903234,1,0.12766,0.042302,0.136864,0.00279,0.268514,0.600439
0.903057,4,0.553191,0.080311,0.474264,0.005436,0.560073,0.385965
0.425379,1,0.978723,0.080791,0.422345,0.003467,0.422915,0.414912
0.876864,3,0.510638,0.030083,0.554002,0.002059,0.515277,0.387719
0.893545,4,0.489362,0.053651,0.637162,0.00361,0.638011,0.462719
0.871997,0,0.744681,0.041041,0.503124,0.002115,0.297514,0.873246
0.903102,5,0.361702,0.073226,0.530943,0.00447,0.566546,0.47193
