ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
76,134,9,72,6,0,0,86,14,6,7,1,29,-8,0,0,55,10,2,1,0,60
54,144,13,77,25,3,1,74,4,4,35,0,86,-7,6,6,87,22,2,2,1,100
87,309,8,126,15,0,0,100,-7,7,17,2,53,0,0,0,7,83,3,3,-8,100
83,106,3,62,28,0,0,100,-7,7,28,5,11,-7,4,4,17,-8,2,1,0,60
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
59,154,3,65,27,0,0,100,-7,7,27,6,37,0,2,2,85,74,8,3,5,79
73,229,13,122,16,0,0,88,3,4,17,0,41,0,0,0,40,56,2,2,0,100
56,34,4,15,9,0,0,100,-7,7,9,3,67,-7,2,2,100,78,2,5,2,100
69,198,1,84,17,1,1,89,13,6,20,3,55,0,2,2,16,95,2,3,1,63
79,163,1,70,12,0,0,100,-7,7,14,3,43,0,2,2,32,78,3,3,0,75
86,149,3,69,14,0,0,100,-7,7,14,2,57,-8,0,0,15,91,1,2,0,43
68,-8,4,91,22,0,0,95,4,4,0,1,45,3,1,1,40,58,4,3,2,78
58,42,2,24,17,0,0,100,-7,7,18,2,50,0,7,7,90,74,5,5,1,100
88,140,10,85,9,0,0,100,-7,7,9,1,0,-7,0,0,1,-8,3,-8,0,50
62,91,2,41,8,2,2,100,-7,0,9,3,44,0,0,0,91,73,3,2,2,100
89,231,19,93,22,0,0,100,-7,7,22,0,23,0,0,0,2,73,1,3,0,27
59,367,207,263,3,2,1,50,1,4,4,0,25,0,1,1,4,-8,1,-8,-8,100
78,341,3,94,34,0,0,100,-7,7,34,2,41,2,3,3,1,-8,3,2,1,38
75,205,2,36,4,0,0,100,-7,7,7,5,0,2,2,1,34,-8,4,-8,2,67
72,174,3,55,21,0,0,95,65,6,22,3,36,-7,5,5,17,98,3,2,1,56
73,259,6,120,26,0,0,93,42,6,27,3,22,5,0,0,49,79,4,2,2,67
77,180,1,37,12,0,0,100,-7,7,14,4,29,0,2,2,22,98,4,3,1,64
57,181,4,69,28,1,0,84,5,4,32,4,31,0,2,2,78,83,3,3,2,78
56,216,7,82,25,1,1,88,4,0,26,1,46,-7,0,0,53,92,8,3,1,85
73,139,16,61,14,0,0,100,-7,7,14,0,14,0,3,3,59,66,6,1,2,78
76,177,30,80,13,0,0,85,26,6,13,0,54,0,1,1,42,-8,2,1,0,60
57,147,4,73,27,1,1,97,1,0,31,2,48,0,4,4,44,87,3,2,3,56
75,416,4,167,7,2,2,89,28,5,10,2,33,0,1,1,8,57,5,2,0,88
70,144,2,70,34,0,0,100,-7,7,35,3,51,2,6,6,61,51,5,5,1,83
75,127,10,54,16,0,0,94,47,6,16,1,44,0,6,6,4,17,2,3,1,56
50,144,7,74,36,3,2,86,1,0,42,1,52,0,0,0,92,45,7,4,2,92
63,149,7,64,22,2,0,85,6,3,26,3,54,0,2,2,25,97,1,4,1,63
71,67,6,32,17,0,0,95,-8,6,20,3,35,0,1,1,22,100,3,2,1,56
65,247,2,100,41,1,1,96,6,0,46,3,35,1,4,3,24,59,10,4,0,61
71,404,4,130,26,1,0,81,3,4,27,1,15,0,0,0,19,49,5,2,1,44
70,163,4,78,32,0,0,94,27,6,35,1,40,0,2,2,47,47,10,2,0,92
65,184,3,35,8,0,0,100,-7,7,8,3,75,-7,1,1,103,89,1,4,1,100
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
82,100,3,37,9,0,0,100,-7,7,9,3,22,-7,1,1,0,99,3,1,0,67
72,198,13,91,16,0,0,94,53,6,18,0,39,0,1,1,88,86,5,2,2,100
81,171,4,34,15,0,0,100,-7,7,16,4,19,0,1,1,5,76,5,2,0,64
63,159,5,68,39,1,0,98,17,6,41,1,38,-7,0,0,73,89,6,5,2,85
77,115,2,51,30,0,0,100,-7,7,31,3,26,0,0,0,23,42,7,2,0,64
61,358,9,95,31,0,0,91,10,4,33,1,39,0,0,0,70,-8,10,1,2,85
64,160,83,170,8,2,2,70,18,6,11,0,0,-7,0,0,84,-8,1,-8,1,100
66,344,4,102,16,1,1,79,45,6,19,3,26,4,1,1,54,45,4,2,1,70
79,282,5,78,45,0,0,100,-7,7,47,3,23,0,0,0,9,57,1,5,1,46
81,401,2,126,20,0,0,100,-7,7,31,2,18,2,1,1,26,-8,2,1,1,40
73,339,7,142,34,0,0,83,11,4,36,3,36,0,6,4,7,-8,3,5,0,47
72,106,14,75,9,0,0,50,44,6,10,0,30,0,0,0,0,-8,0,-8,-8,0
88,236,8,91,9,0,0,100,-7,7,10,2,40,0,0,0,0,-8,0,2,-8,33
61,233,7,47,21,0,0,100,-7,7,20,2,48,-7,1,1,98,86,7,5,5,100
73,159,7,60,16,0,0,94,15,6,16,3,44,-7,0,0,72,94,5,2,0,100
79,267,12,80,29,1,1,97,78,6,30,0,47,0,0,0,5,83,2,3,0,50
75,81,2,49,11,0,0,100,-7,7,12,1,58,0,1,1,63,99,4,2,1,100
66,164,5,56,11,1,1,91,24,6,13,2,91,7,0,0,98,81,1,3,-8,100
62,255,70,152,14,0,0,50,4,4,16,0,19,-7,3,2,84,-8,11,1,7,100
80,342,8,164,22,0,0,100,-7,7,22,1,36,0,1,1,40,90,4,2,1,58
91,288,33,122,16,0,0,100,-7,7,34,0,31,-8,0,0,2,-8,1,1,0,29
64,70,6,45,26,1,1,100,-7,6,27,3,52,0,11,11,0,93,0,4,-8,57
65,194,2,83,54,0,0,97,32,5,60,4,22,-7,1,1,69,71,10,4,5,84
60,306,1,60,25,1,1,100,-7,6,35,5,21,0,5,5,30,84,6,4,0,56
66,128,2,45,7,3,2,89,55,0,9,1,33,0,4,4,13,88,4,2,0,100
72,77,5,51,8,0,0,100,-7,7,9,1,63,7,0,0,89,-8,1,1,-8,100
70,202,14,85,49,0,0,96,21,6,31,0,38,0,4,4,61,75,6,3,1,82
43,137,2,46,5,5,3,55,3,3,11,3,55,0,3,3,94,88,2,2,2,80
86,66,5,48,10,0,0,100,-7,7,10,2,20,4,1,1,9,80,3,1,0,80
83,50,15,27,8,0,0,100,-7,7,9,0,63,-7,1,1,10,90,2,2,0,80
74,151,13,66,45,0,0,100,-7,7,46,0,9,0,0,0,19,-8,7,1,3,50
73,347,6,140,32,0,0,100,-7,7,32,1,9,-8,0,0,41,-8,15,1,6,74
66,144,1,66,39,1,0,88,6,4,41,3,2,0,2,2,29,-8,6,1,1,33
68,148,7,65,17,0,0,83,31,6,18,1,44,0,0,0,28,48,2,2,2,40
72,-8,5,74,41,0,0,100,-7,7,47,1,57,-7,1,1,82,55,8,10,6,86
86,318,18,90,13,0,0,100,-7,7,13,0,62,0,0,0,0,44,0,2,-8,50
54,25,13,19,3,2,2,100,-7,0,4,0,33,0,2,2,33,-8,1,1,-8,67
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
79,373,34,136,13,1,0,71,14,6,15,0,13,0,3,3,1,-8,2,1,0,38
80,146,1,38,15,0,0,100,-7,7,30,1,13,3,2,2,16,-8,2,1,0,27
89,280,10,90,19,0,0,100,-7,7,20,1,16,-8,0,0,1,-8,2,1,0,33
68,27,0,15,12,0,0,100,-7,7,13,5,31,0,6,5,14,72,3,3,0,67
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
75,195,2,64,36,0,0,100,-7,7,27,5,29,-7,2,2,54,79,9,6,2,83
60,300,3,84,30,2,2,80,5,4,35,1,54,0,0,0,44,71,9,7,2,100
86,-8,4,113,23,0,0,100,-7,7,0,2,35,1,3,3,29,85,4,3,0,88
65,203,8,93,16,2,2,94,21,6,22,2,69,-7,1,1,98,93,3,9,2,100
58,150,16,72,18,2,0,55,4,4,22,0,45,0,1,1,79,38,7,3,0,91
62,143,6,76,21,2,2,83,4,4,23,1,22,0,0,0,61,96,6,2,3,73
87,483,7,222,12,0,0,100,-7,7,12,1,17,0,0,0,1,94,1,1,0,25
65,212,11,75,21,2,1,87,22,6,23,1,43,19,0,0,71,64,8,3,3,86
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
69,194,2,79,15,0,0,71,25,6,17,2,29,-7,6,6,1,22,3,3,1,60
79,284,4,96,51,0,0,98,24,6,53,3,42,0,2,2,10,-8,3,1,0,40
57,338,3,63,13,2,1,67,13,6,17,1,60,1,2,2,55,90,1,4,1,56
59,42,1,18,11,2,2,100,-7,7,14,4,58,0,1,1,59,89,4,4,1,89
80,267,15,69,9,1,0,80,30,6,14,0,30,-7,1,1,11,86,1,2,0,60
79,198,24,102,9,1,1,90,54,6,10,0,40,0,0,0,1,-8,2,1,0,43
83,-8,5,53,25,0,0,100,-7,7,26,2,4,-7,1,1,18,-8,5,1,0,55
84,144,12,64,16,0,0,100,-7,7,16,0,25,1,4,4,5,-8,1,1,0,67
75,398,7,147,12,1,1,100,-7,6,14,2,17,6,0,0,0,97,1,1,0,18
88,258,11,82,15,0,0,100,-7,7,15,1,20,19,0,0,1,-8,1,1,0,29
80,136,15,63,11,0,0,91,21,6,11,0,36,-7,1,1,19,54,2,3,0,71
78,292,11,79,16,0,0,100,-7,7,16,1,44,0,2,2,33,85,2,3,1,71
57,191,13,99,20,1,1,65,0,0,23,0,26,0,0,0,27,66,4,2,0,50
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
66,290,11,136,20,0,0,96,9,4,23,1,43,0,2,2,51,65,5,3,2,90
64,314,4,94,64,0,0,100,-7,7,71,5,52,-7,7,7,82,62,25,19,15,88
59,129,4,43,15,1,0,94,68,6,16,4,38,1,6,6,71,92,9,3,3,92
75,279,1,71,26,0,0,100,-7,7,27,3,56,0,1,1,55,87,6,2,1,89
75,111,9,60,15,0,0,93,66,6,15,1,53,0,0,0,61,43,5,3,-8,100
65,146,5,80,17,0,0,88,11,4,17,2,24,-7,0,0,53,98,7,2,0,90
91,449,4,149,11,0,0,100,-7,7,11,2,9,0,0,0,0,-8,1,1,0,25
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
69,379,2,105,15,0,0,84,3,4,19,3,74,0,2,2,31,100,1,2,1,60
68,205,5,51,30,0,0,97,7,4,31,4,23,-7,0,0,31,89,5,4,1,45
92,330,1,119,10,0,0,100,-7,7,11,2,9,-8,0,0,1,53,1,1,0,33
84,178,3,65,30,0,0,100,-7,7,36,5,47,6,0,0,12,-8,3,1,0,44
64,222,6,95,16,1,0,82,6,4,17,2,47,0,1,1,36,92,5,2,1,70
64,265,1,50,37,1,1,100,-7,6,39,6,26,0,1,1,67,98,7,3,0,100
78,139,12,62,24,0,0,100,-7,7,24,0,21,-7,0,0,18,91,4,3,1,39
80,225,19,111,18,0,0,100,-7,7,20,0,55,0,2,2,5,76,3,1,0,80
73,203,4,90,34,1,1,100,-7,6,34,3,12,5,0,0,1,-8,5,1,0,50
65,397,4,149,18,2,1,76,1,4,21,2,48,0,1,1,0,-8,1,1,0,67
76,149,15,62,13,0,0,100,-7,7,13,0,38,0,0,0,0,55,0,3,0,75
82,233,6,108,28,0,0,100,-7,7,40,1,28,5,0,0,5,-8,4,2,1,40
62,49,9,30,7,0,0,86,14,6,7,1,29,-7,2,2,89,104,2,2,1,80
90,190,3,94,15,0,0,100,-7,7,15,1,27,3,1,1,3,-8,1,1,0,67
89,283,13,116,30,0,0,100,-7,7,32,0,19,0,1,0,4,33,3,2,0,50
54,316,30,132,8,10,6,47,4,3,19,0,47,5,0,0,38,60,2,2,0,57
56,233,28,92,19,0,0,79,2,4,20,0,21,0,1,1,77,-8,7,1,4,73
43,255,3,119,29,1,1,63,1,4,3,4,33,-7,1,1,63,67,7,6,5,72
72,184,5,100,22,0,0,82,1,4,5,3,18,17,0,0,2,52,6,3,1,60
84,239,4,132,10,1,0,91,30,6,11,3,36,5,1,1,11,-8,2,2,0,80
84,247,3,91,26,0,0,100,-7,7,26,2,27,0,2,2,44,-8,5,1,2,33
60,224,5,88,27,0,0,93,5,4,27,2,41,3,3,3,58,83,5,6,1,75
55,156,5,65,59,1,1,98,2,4,59,5,36,1,12,11,44,91,7,5,1,92
66,124,8,58,33,0,0,94,1,4,35,1,39,0,2,2,54,56,3,3,0,89
66,76,7,41,22,0,0,95,-7,5,22,2,18,0,2,2,79,75,8,2,5,83
63,123,2,40,5,1,1,86,29,6,7,4,43,-7,0,0,77,-8,3,1,1,100
90,203,2,99,14,0,0,100,-7,7,15,2,47,11,0,0,8,86,2,3,0,71
85,407,31,81,7,0,0,100,-7,7,19,0,43,1,1,1,28,-8,1,1,0,67
57,214,6,100,53,0,0,83,1,4,54,2,30,0,2,2,60,70,14,5,3,91
69,50,5,32,15,0,0,100,-7,7,16,1,50,0,2,2,55,68,5,1,1,67
86,265,3,137,21,0,0,100,-7,7,37,2,19,2,1,1,5,19,3,2,0,42
80,49,7,27,7,0,0,100,-7,7,7,1,71,1,1,1,0,82,0,1,0,33
77,300,5,108,13,1,0,93,72,6,9,1,50,-7,1,1,63,67,1,2,1,80
79,243,7,91,25,0,0,100,-7,7,26,1,28,19,0,0,25,-8,4,1,1,83
75,89,12,48,10,0,0,90,27,6,10,0,50,0,0,0,0,-8,0,1,-8,50
62,86,8,31,13,0,0,92,3,4,13,2,15,0,0,0,46,-8,5,1,1,60
60,70,8,39,10,2,1,83,19,6,13,1,58,0,1,1,89,93,4,3,2,88
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
47,496,2,74,17,7,1,74,2,3,27,6,48,0,1,1,53,93,3,5,0,80
82,156,21,84,12,0,0,100,-7,7,12,0,42,0,0,0,73,68,3,2,0,100
60,273,3,126,32,4,4,89,2,4,35,3,11,0,0,0,37,74,16,2,0,95
66,93,7,33,23,0,0,100,-7,7,24,3,33,0,2,2,58,97,8,2,4,63
89,405,5,129,10,0,0,100,-7,7,11,1,45,-8,0,0,29,-8,2,1,0,100
87,328,5,121,6,0,0,86,43,6,7,2,14,18,0,0,0,-8,0,-8,0,0
63,150,3,50,29,3,3,91,75,6,32,4,75,-7,6,6,33,90,1,7,1,73
81,209,12,78,21,0,0,100,-7,7,7,0,18,5,1,1,12,40,6,2,1,62
84,155,17,78,13,0,0,100,-7,6,17,0,50,12,0,0,1,-8,1,1,0,60
62,352,9,114,31,0,0,88,0,4,33,2,24,0,1,1,50,17,6,1,1,44
83,139,2,67,26,0,0,100,-7,7,30,2,23,-7,1,1,9,13,2,2,0,45
77,145,2,36,7,0,0,100,-7,7,8,4,25,3,3,3,42,-8,1,2,0,60
83,479,11,114,30,0,0,100,-7,7,30,1,13,0,1,0,2,-8,2,1,1,21
63,11,5,8,2,0,0,100,-7,7,2,2,0,0,7,7,75,-8,2,-8,1,100
90,423,6,109,15,0,0,100,-7,7,15,3,0,0,1,1,13,-8,5,-8,0,36
70,327,4,82,37,0,0,100,-7,7,37,4,16,0,3,2,31,88,7,3,3,56
60,101,8,34,20,1,0,81,8,4,21,2,67,0,0,0,30,89,1,8,1,82
83,293,12,109,22,1,1,96,26,6,17,0,35,12,0,0,0,62,1,2,-8,44
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
80,410,19,136,23,0,0,100,-7,7,23,0,13,0,1,1,23,75,5,2,0,44
57,27,1,11,5,1,1,100,-7,6,6,3,33,1,21,21,16,-8,1,2,1,60
68,93,16,59,10,0,0,80,8,4,10,0,30,-7,1,1,51,33,1,2,1,50
57,41,12,29,7,0,0,57,12,6,7,0,43,0,0,0,93,62,3,2,1,83
81,201,8,46,17,0,0,100,-7,7,4,2,29,19,0,0,9,46,4,2,0,43
69,280,2,66,19,0,0,96,4,4,23,4,52,0,3,3,32,76,6,4,0,77
64,262,3,80,15,2,0,83,11,4,18,1,44,0,0,0,71,52,8,3,4,92
80,344,4,92,35,0,0,94,59,6,38,3,26,10,0,0,17,86,5,2,0,39
72,7,4,6,2,0,0,100,-7,7,2,2,0,0,4,4,66,-8,2,-8,0,100
64,168,1,71,22,2,2,96,66,6,21,2,33,-7,3,3,91,70,2,4,1,100
59,170,2,69,40,1,0,87,4,3,46,5,41,0,0,0,38,54,11,5,3,77
64,178,2,103,9,1,0,91,2,3,20,1,45,-7,1,1,76,100,3,2,-8,83
67,187,9,67,15,1,1,88,2,0,17,1,41,0,1,1,60,56,5,2,1,78
76,114,7,51,23,0,0,100,-7,7,23,6,35,0,0,0,1,90,1,3,0,50
77,261,18,100,32,1,1,100,-7,6,42,0,38,1,2,2,2,-8,3,-8,0,60
90,177,14,74,13,0,0,100,-7,7,13,0,31,-8,0,0,6,-8,1,1,0,29
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
80,139,8,67,35,0,0,97,29,6,35,2,29,0,3,3,5,87,4,3,0,54
62,275,0,95,30,0,0,87,1,4,38,4,24,17,0,0,43,47,8,2,5,63
61,165,2,65,24,0,0,93,24,6,27,6,26,-7,3,3,68,99,14,3,3,85
87,437,2,137,25,0,0,100,-7,7,25,1,12,4,1,1,4,-8,6,1,0,50
59,191,3,49,54,0,0,100,-7,7,65,10,43,1,4,4,83,95,6,5,3,100
60,168,1,57,17,0,0,95,0,4,22,7,23,0,6,6,30,100,4,3,2,47
59,-8,4,78,17,0,0,76,1,4,0,2,29,0,2,2,53,80,4,3,1,70
40,166,3,100,12,11,7,48,1,0,23,1,17,3,5,5,72,-8,11,1,3,87
91,283,9,140,7,0,0,100,-7,7,7,1,29,-8,0,0,11,-8,2,1,0,60
79,130,5,71,31,0,0,100,-7,7,32,2,55,0,2,2,32,88,2,7,0,75
75,90,4,40,20,0,0,95,79,6,20,5,15,0,0,0,26,96,10,2,0,75
86,269,5,80,25,0,0,100,-7,7,25,1,16,4,1,1,2,-8,3,1,0,27
66,111,4,40,9,0,0,100,-7,7,9,2,33,1,3,3,80,55,5,2,3,88
62,305,6,92,31,1,0,82,2,4,33,2,33,0,1,0,39,103,5,3,2,62
77,56,1,20,10,0,0,100,-7,7,11,4,36,8,0,0,5,77,3,3,0,67
77,145,3,66,20,0,0,95,61,6,25,2,35,-7,0,0,22,66,4,3,0,70
74,140,4,69,22,0,0,100,-7,7,23,1,30,0,2,2,30,57,5,3,1,57
61,164,0,52,31,4,4,94,40,6,36,4,59,-7,7,7,13,85,4,7,0,79
90,152,28,107,3,0,0,100,-7,7,3,0,67,13,0,0,0,5,0,1,0,50
67,25,22,24,3,4,4,100,-7,6,3,0,67,0,2,2,18,91,1,2,-8,100
88,137,25,101,10,0,0,100,-7,7,11,0,64,-8,0,0,0,-8,1,-8,1,33
79,334,4,119,38,0,0,100,-7,7,45,1,32,3,3,3,16,63,5,2,0,37
70,212,1,56,32,0,0,100,-7,7,36,11,36,1,4,4,19,91,7,2,0,75
70,209,3,81,54,0,0,98,60,6,56,3,16,8,0,0,22,78,9,3,0,55
61,35,2,15,15,0,0,100,-7,7,17,8,71,2,1,1,0,81,0,7,-8,75
83,147,2,51,22,0,0,100,-7,7,23,3,26,0,0,0,5,86,3,3,0,60
64,128,16,75,18,1,1,95,39,6,20,0,16,0,0,0,46,-8,7,-8,1,88
80,373,9,105,13,0,0,85,67,6,13,1,8,9,0,0,3,-8,2,-8,0,27
66,410,14,151,22,1,1,100,-7,6,22,0,18,3,1,1,69,-8,10,2,5,71
72,145,7,57,45,0,0,100,-7,7,72,2,74,7,0,0,34,97,4,12,0,73
78,372,9,110,52,0,0,100,-7,7,10,3,23,9,0,0,13,89,8,3,1,44
56,233,6,194,8,1,1,60,0,4,17,1,20,-7,0,0,25,-8,2,-8,0,40
90,191,19,103,16,0,0,100,-7,7,6,0,56,18,0,0,3,-8,3,1,0,100
82,112,1,50,13,0,0,93,30,6,14,4,43,0,1,1,8,77,2,2,1,50
71,206,4,71,26,3,3,92,35,6,26,3,42,0,3,3,43,35,5,4,2,64
59,101,2,47,32,0,0,97,43,6,33,7,33,0,1,1,38,81,7,4,2,58
73,134,3,55,26,0,0,100,-7,7,26,5,35,6,1,0,64,33,4,2,2,64
80,263,3,79,30,0,0,100,-7,7,30,2,43,1,3,3,9,90,3,2,1,38
59,274,3,98,27,0,0,93,1,4,28,2,21,0,1,1,54,82,8,2,4,65
61,283,6,71,46,0,0,96,1,4,47,2,23,0,2,2,30,-8,4,1,2,36
89,291,64,154,32,0,0,100,-7,7,35,0,23,1,4,3,1,-8,2,2,0,57
73,131,6,54,11,0,0,100,-7,7,11,1,27,0,2,2,76,98,5,1,2,100
82,108,7,47,10,0,0,100,-7,7,2,2,20,23,0,0,19,-8,2,1,0,60
58,138,15,65,9,6,6,60,14,6,17,0,60,0,0,0,38,-8,3,1,0,80
64,258,4,123,10,1,0,64,5,4,11,2,9,0,2,2,36,-8,4,-8,1,50
57,61,5,30,9,0,0,89,23,6,9,1,67,0,2,2,98,89,3,1,2,100
92,137,26,89,19,0,0,100,-7,7,15,0,58,7,0,0,1,0,1,5,0,78
73,19,2,9,2,0,0,100,-7,7,3,2,33,0,8,7,15,-8,1,1,0,67
57,263,3,81,45,1,1,100,-7,0,70,3,29,6,0,0,71,89,9,3,5,100
74,24,5,18,4,0,0,100,-7,7,4,1,50,21,0,0,35,-8,1,1,-8,100
63,135,2,78,6,4,2,54,23,6,13,2,31,1,2,1,31,-8,1,1,0,67
61,135,1,34,4,1,1,83,19,5,6,1,50,-7,0,0,24,-8,1,1,0,75
56,162,2,38,30,1,1,100,-7,6,32,4,28,0,5,5,58,75,16,3,4,86
88,292,14,105,20,0,0,100,-7,7,20,0,50,0,2,2,11,83,2,2,0,50
68,514,14,104,14,0,0,94,10,4,16,0,50,0,0,0,42,-8,4,-8,0,80
59,189,3,107,16,1,0,60,8,4,20,1,25,-7,0,0,78,96,5,2,2,88
77,170,10,84,25,0,0,100,-7,7,26,1,12,-7,2,2,58,46,3,1,2,50
64,169,2,76,64,0,0,98,-8,6,66,4,21,0,1,1,53,-8,15,2,4,62
72,232,5,77,21,0,0,91,5,4,22,3,32,0,0,0,20,85,2,2,0,36
69,208,23,125,7,2,0,73,24,6,11,0,73,-7,5,5,-8,-8,-8,1,-8,100
64,165,1,71,15,1,1,83,4,4,20,2,33,-7,3,3,57,-8,4,1,2,45
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
80,99,9,52,12,0,0,100,-7,7,12,2,8,1,1,1,10,-8,1,-8,0,14
59,255,14,147,16,1,1,89,1,4,19,0,42,-7,1,1,59,-8,2,2,0,100
79,97,9,44,26,0,0,96,60,6,26,1,12,5,0,0,5,-8,5,1,0,33
74,152,10,91,25,0,0,100,-7,7,25,1,36,21,0,0,29,49,5,3,1,80
56,172,5,84,21,2,2,88,2,1,24,1,46,3,2,2,41,53,10,4,2,88
82,157,6,80,24,0,0,96,26,6,26,2,77,4,1,1,10,56,1,2,0,50
69,153,9,84,22,0,0,100,-7,7,22,1,14,1,4,4,71,72,6,2,1,80
82,234,2,93,54,0,0,100,-7,7,43,4,22,2,2,2,5,31,5,1,1,32
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
71,282,1,73,22,0,0,96,-8,6,25,5,4,0,2,2,37,39,11,1,1,80
79,193,18,100,24,0,0,96,36,6,34,0,40,19,0,0,16,-8,3,1,0,44
90,176,1,80,17,0,0,100,-7,7,19,2,53,-7,1,1,1,86,2,2,0,50
77,237,1,71,24,0,0,97,81,6,30,4,55,1,1,1,43,74,3,2,0,63
70,77,9,66,5,1,1,83,25,6,10,1,33,-7,0,0,35,-8,1,-8,0,100
64,166,2,58,14,2,0,89,18,6,19,3,58,3,1,1,41,82,3,6,0,82
66,139,2,75,15,0,0,94,64,5,18,1,33,0,1,1,69,-8,8,1,1,100
57,342,7,57,17,0,0,88,4,4,17,3,82,-7,2,0,99,45,2,4,1,100
65,377,3,113,34,0,0,97,18,6,34,2,44,0,1,1,45,68,8,4,2,71
73,99,8,60,22,0,0,95,-8,6,22,2,45,0,0,0,58,79,3,3,3,67
61,344,2,95,26,1,0,79,2,3,28,3,64,0,3,3,2,97,4,3,0,73
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
69,261,10,100,22,0,0,95,10,4,22,1,32,-8,0,0,57,-8,7,1,2,89
65,128,2,29,3,1,1,100,-7,7,20,3,50,-7,3,3,0,96,0,2,0,50
55,174,7,84,35,2,0,73,8,4,37,2,38,0,1,1,17,65,3,5,0,62
57,138,18,66,11,2,1,71,23,6,14,0,36,0,0,0,41,-8,4,1,0,71
69,129,1,51,23,2,2,92,66,6,26,5,46,0,2,2,37,93,4,2,0,60
59,178,3,68,14,2,1,75,45,6,18,3,28,0,6,6,59,97,5,2,0,70
69,83,14,162,18,0,0,94,46,6,17,0,6,5,1,1,60,-8,9,-8,2,69
87,297,7,68,23,0,0,100,-7,7,23,2,39,0,0,0,1,6,1,3,0,56
75,164,7,65,32,2,0,88,66,6,34,3,21,0,1,1,7,-8,4,1,0,63
91,325,34,117,13,0,0,100,-7,7,13,0,8,24,0,0,3,-8,2,-8,0,25
60,101,13,49,9,2,2,67,10,4,12,0,83,0,0,0,-8,63,-8,3,-8,100
84,350,18,98,19,0,0,100,-7,7,20,0,25,-8,0,0,14,24,8,3,0,85
81,162,8,82,32,0,0,100,-7,7,13,1,47,7,0,0,5,71,1,5,0,46
74,250,18,81,19,0,0,100,-7,7,20,0,20,0,1,1,69,54,6,3,2,69
71,189,14,94,21,1,1,95,50,6,22,0,41,3,2,2,71,79,1,2,-8,38
61,75,11,36,26,1,1,92,25,6,9,1,35,-7,0,0,54,22,9,5,3,83
75,188,6,68,30,0,0,100,-7,7,26,2,39,-7,1,1,22,74,7,6,2,68
83,150,9,64,27,0,0,100,-7,7,28,1,32,0,2,2,13,2,2,2,0,40
77,199,2,60,24,0,0,100,-7,7,29,3,21,0,0,0,66,41,5,3,2,67
58,227,16,124,27,0,0,93,28,6,29,0,14,0,0,0,81,-8,12,1,10,82
71,152,3,72,53,0,0,100,-7,7,59,5,21,2,6,6,43,-8,3,1,0,80
84,156,26,100,36,0,0,94,32,6,29,0,19,-8,0,0,9,-8,1,2,0,27
86,144,21,93,7,0,0,100,-7,7,7,0,29,-8,0,0,12,-8,2,-8,0,67
80,400,13,123,34,0,0,100,-7,7,34,0,47,0,3,3,5,77,3,4,1,67
90,176,30,103,10,0,0,100,-7,7,10,0,10,-8,0,0,6,-8,2,1,0,60
83,185,5,70,19,0,0,95,42,6,18,2,37,5,0,0,14,73,1,2,0,60
84,210,5,106,31,0,0,100,-7,7,31,3,45,6,0,0,8,76,2,4,0,46
