ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
80,116,2,62,24,0,0,100,-7,7,26,1,23,0,1,1,23,81,3,2,1,83
79,252,12,99,22,0,0,96,59,6,23,0,52,0,0,0,34,70,7,2,1,100
74,198,4,53,11,1,1,92,62,6,12,1,33,4,2,2,3,-8,2,1,0,43
76,212,14,87,21,0,0,100,-7,5,21,0,33,-7,0,0,40,85,7,2,0,90
50,202,2,55,32,3,2,84,3,0,39,6,36,0,5,5,69,97,6,6,1,63
77,183,4,76,31,0,0,100,-7,7,32,3,9,3,1,1,34,-8,4,1,2,45
85,211,2,92,24,0,0,100,-7,7,25,1,44,3,1,1,3,-8,3,3,0,64
89,193,18,97,19,0,0,100,-7,7,20,0,45,17,0,0,4,-8,2,1,0,75
89,450,5,122,17,0,0,100,-7,7,19,1,21,4,1,1,4,-8,3,-8,0,75
86,340,4,71,27,0,0,100,-7,7,35,2,19,4,1,1,14,83,8,1,0,75
91,140,24,81,5,0,0,100,-7,7,5,0,40,-8,0,0,2,-8,1,1,0,50
66,-8,10,93,28,1,1,90,14,6,32,2,26,-7,0,0,77,-8,10,2,4,87
83,198,3,53,38,0,0,100,-7,7,39,6,8,-7,4,2,4,-8,2,1,0,18
85,148,4,58,42,0,0,100,-7,7,62,4,9,0,3,3,2,100,3,2,0,24
81,181,5,62,24,0,0,100,-7,7,25,3,25,22,0,0,17,2,3,2,0,56
79,157,1,51,20,0,0,100,-7,7,38,4,14,1,1,1,11,-8,3,-8,2,27
77,147,3,65,15,0,0,93,30,6,15,2,33,0,3,3,21,37,2,2,0,44
56,300,13,86,29,1,0,78,1,4,32,0,56,0,0,0,42,76,5,5,3,71
72,86,3,51,27,0,0,100,-7,7,15,5,15,2,1,1,60,-8,5,1,2,50
65,151,7,65,29,1,1,100,-7,6,30,2,50,-8,0,0,43,82,5,3,1,62
72,320,18,96,29,0,0,97,-7,5,30,0,20,0,1,1,74,56,9,2,3,92
68,143,2,64,36,3,2,86,36,6,42,7,69,-7,4,4,42,77,4,3,1,88
70,226,5,74,22,0,0,91,66,6,22,1,32,-7,0,0,61,94,5,2,2,64
81,169,7,61,18,0,0,100,-7,7,18,1,56,0,1,1,29,81,6,4,0,100
86,294,9,118,16,0,0,100,-7,7,16,1,19,0,0,0,18,-8,2,2,0,44
90,234,6,128,32,0,0,100,-7,7,32,2,38,-7,0,0,1,78,2,2,0,57
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
81,178,4,76,22,0,0,100,-7,7,16,1,9,13,0,0,22,-8,4,1,1,42
61,60,13,41,19,0,0,100,-7,7,21,0,38,0,0,0,89,-8,5,1,4,100
85,-8,17,86,21,0,0,100,-7,7,22,0,59,-7,0,0,0,-8,1,1,1,80
75,212,23,105,11,0,0,82,21,6,11,0,45,-7,1,1,13,-8,1,1,0,100
91,292,26,104,6,0,0,100,-7,7,6,0,33,-8,0,0,1,-8,2,1,0,60
65,-8,4,115,28,2,1,83,22,6,0,2,34,-7,3,3,68,23,6,3,3,69
82,273,30,141,15,1,0,94,36,6,17,0,29,0,1,0,6,-8,2,1,0,57
56,136,3,8,11,0,0,100,-7,7,29,9,18,0,13,13,27,90,5,2,0,64
71,350,13,122,24,1,0,88,3,4,25,0,28,8,0,0,13,53,3,3,0,58
72,73,11,36,7,0,0,100,-7,7,7,1,57,-7,1,1,45,63,1,3,1,80
87,112,5,67,22,0,0,100,-7,7,22,2,55,5,0,0,3,92,1,3,0,44
87,172,11,72,19,0,0,100,-7,7,19,1,32,16,0,0,0,25,1,2,0,27
84,338,7,82,30,0,0,100,-7,7,34,4,35,0,2,2,6,17,6,3,0,60
87,183,2,122,24,0,0,100,-7,7,26,1,42,-7,1,1,18,69,5,2,0,54
61,142,7,74,24,2,2,81,14,6,27,1,70,-7,1,1,51,84,4,3,1,88
63,172,10,68,11,1,0,83,9,3,12,1,42,0,4,2,69,92,2,3,2,83
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
61,289,5,64,18,0,0,89,8,4,18,6,39,4,2,2,73,-8,4,-8,1,57
66,204,6,89,20,0,0,100,-7,7,20,1,40,0,1,1,90,100,2,2,1,100
70,233,6,69,31,0,0,97,6,4,33,1,33,0,0,0,35,68,6,3,1,59
76,143,11,84,18,0,0,94,12,6,8,2,39,10,0,0,11,64,2,2,0,57
78,117,1,57,29,0,0,100,-7,7,24,3,30,0,1,1,0,-8,0,2,0,20
82,34,5,26,4,0,0,100,-7,7,4,1,50,5,0,0,0,95,0,2,0,50
85,280,3,106,22,0,0,95,70,6,22,2,32,3,3,3,1,17,1,2,0,50
59,204,9,70,5,2,1,43,10,0,7,1,29,0,0,0,85,48,3,2,1,100
65,151,9,55,14,1,1,100,-7,6,16,2,21,1,1,1,76,-8,6,1,4,70
60,255,1,92,29,0,0,77,2,4,34,5,19,5,3,3,14,-8,5,1,1,60
55,42,4,28,11,0,0,73,3,4,2,4,36,3,2,2,45,77,2,3,1,56
63,380,3,94,20,2,2,100,-7,0,20,3,50,0,7,7,37,35,5,2,1,78
58,113,6,57,21,0,0,71,6,4,21,4,52,0,0,0,84,67,7,2,1,90
79,120,2,43,13,0,0,100,-7,7,14,5,7,4,2,1,15,-8,4,-8,0,44
89,259,5,116,20,0,0,100,-7,7,21,3,38,4,2,2,1,82,3,3,0,55
89,151,6,58,5,0,0,100,-7,7,6,3,17,1,2,2,14,97,1,1,0,50
77,251,29,111,23,3,1,89,43,6,27,0,56,0,1,1,2,42,3,2,0,63
81,58,34,49,5,0,0,100,-7,7,5,0,80,-8,0,0,14,60,1,2,-8,100
69,114,13,57,28,0,0,90,6,4,29,0,55,0,0,0,85,58,2,4,1,100
68,155,13,48,10,2,2,90,8,4,12,0,40,0,0,0,59,49,3,4,0,100
65,102,3,39,38,1,1,92,6,4,39,9,46,0,13,13,20,86,4,14,1,72
72,234,12,113,42,2,2,96,35,6,45,0,20,6,0,0,19,-8,4,1,0,38
84,131,4,57,9,0,0,100,-7,7,10,1,56,10,0,0,11,76,2,3,0,83
65,156,7,42,11,2,2,100,-7,6,11,2,55,0,1,1,59,29,5,2,3,100
63,-8,4,118,5,2,2,100,-7,7,0,1,40,-7,1,1,65,-8,2,-8,1,100
71,346,1,105,34,0,0,100,-7,7,62,6,16,2,1,1,51,59,11,3,5,58
63,97,9,44,9,7,6,71,58,6,17,4,29,0,4,4,69,-8,1,1,1,50
89,388,11,187,16,0,0,100,-7,7,16,1,13,-8,0,0,16,-8,4,-8,0,45
72,79,2,26,13,0,0,100,-7,7,15,2,27,0,1,1,28,65,6,3,1,69
81,244,3,128,54,0,0,98,-8,6,56,3,41,0,4,4,25,97,6,3,0,90
72,212,33,106,12,1,1,100,-7,6,18,0,17,19,0,0,5,8,4,1,0,56
91,277,17,163,12,0,0,100,-7,7,12,0,25,0,0,0,1,-8,3,1,0,50
71,59,4,33,17,0,0,100,-7,7,18,2,41,4,2,2,63,31,3,2,2,56
81,191,10,86,16,0,0,100,-7,6,17,1,41,13,0,0,24,-8,1,1,-8,40
75,303,4,97,35,1,1,97,29,6,37,1,49,0,0,0,6,49,2,2,1,57
62,164,7,64,21,0,0,86,5,4,21,1,19,0,0,0,70,52,5,1,1,75
79,58,5,26,10,0,0,100,-7,7,10,3,30,-7,2,2,26,-8,1,-8,0,20
68,187,9,75,29,0,0,100,-7,7,29,1,41,0,1,1,89,72,3,3,2,75
85,263,2,96,29,0,0,100,-7,7,30,1,33,1,3,3,6,60,2,5,0,54
73,184,5,69,13,0,0,85,5,4,13,1,23,0,2,2,8,92,1,2,0,43
70,98,3,43,17,0,0,100,-7,7,17,2,35,2,3,3,36,-8,2,1,1,75
81,369,28,95,27,0,0,100,-7,7,13,0,19,-8,0,0,21,18,2,2,1,40
61,244,19,86,7,2,2,50,11,4,10,0,70,0,1,1,95,54,1,3,1,100
76,134,35,84,21,0,0,95,-8,6,21,0,52,-7,0,0,38,-8,1,1,0,67
79,366,3,94,53,0,0,100,-7,7,53,2,23,16,0,0,16,64,5,4,0,39
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
88,419,11,101,21,0,0,100,-7,7,21,1,33,0,0,0,0,-8,0,1,0,25
85,58,64,118,17,0,0,100,-7,7,1,0,41,2,1,1,29,-8,1,-8,0,50
85,251,5,80,45,0,0,98,43,6,48,3,17,0,1,1,3,-8,2,1,0,20
79,153,4,64,11,0,0,100,-7,7,8,3,36,11,0,0,68,54,3,3,1,86
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
84,170,18,86,19,0,0,100,-7,7,22,0,32,3,1,1,28,-8,2,1,0,50
83,265,11,97,46,0,0,100,-7,7,48,1,69,17,0,0,13,79,5,3,0,75
80,236,4,88,39,0,0,90,27,6,41,4,32,0,2,1,1,56,4,1,0,63
88,363,6,106,22,0,0,100,-7,7,23,1,36,5,2,2,1,68,5,3,0,62
89,190,17,88,21,0,0,100,-7,7,21,0,19,0,1,1,14,-8,3,1,0,50
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
78,266,35,89,5,2,2,100,-7,6,5,0,40,1,1,1,7,88,2,1,0,75
66,59,10,34,4,0,0,100,-7,7,4,2,75,0,5,5,89,74,1,2,-8,100
66,28,1,17,4,0,0,100,-7,7,5,2,60,3,3,2,67,-8,2,1,0,100
65,88,9,45,20,0,0,85,1,4,20,1,20,0,0,0,14,71,4,2,1,50
79,261,4,121,14,0,0,93,61,6,14,2,7,0,2,2,11,-8,2,-8,0,50
72,290,0,59,21,2,2,92,26,6,26,5,35,0,10,9,2,82,4,6,0,58
84,424,32,145,15,0,0,93,19,6,15,0,47,-8,0,0,1,14,2,2,0,57
78,228,1,98,18,0,0,100,-7,7,21,1,19,0,1,1,35,-8,6,-8,2,67
86,168,15,85,33,0,0,97,51,6,34,0,38,-7,0,0,3,-8,3,2,0,56
55,337,8,53,25,1,0,81,19,6,28,1,11,5,0,0,25,100,7,2,2,75
67,152,3,58,24,1,1,100,-7,6,24,1,29,0,1,1,30,-8,3,-8,3,43
72,214,6,88,34,0,0,97,78,6,35,1,46,-7,3,3,59,31,5,4,2,90
83,229,3,71,14,0,0,100,-7,7,14,2,43,0,3,3,0,95,1,4,0,71
79,77,7,48,16,0,0,100,-7,7,6,1,44,-7,0,0,0,74,2,2,0,57
65,205,17,92,6,2,0,50,4,3,10,0,20,-7,0,0,14,-8,3,1,1,57
64,144,5,64,30,0,0,97,-7,5,30,3,53,0,1,1,88,74,8,4,2,92
54,126,3,26,9,1,1,90,1,4,11,2,36,3,2,2,44,76,4,2,1,86
61,67,5,29,14,0,0,93,6,4,14,1,29,-7,1,1,73,86,1,2,1,75
79,222,6,94,24,0,0,100,-7,7,24,2,42,9,0,0,82,48,2,4,1,88
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
58,61,5,82,34,1,0,91,0,3,3,1,33,5,0,0,4,-8,5,5,0,65
71,194,12,69,29,0,0,93,6,4,31,0,27,2,2,2,36,69,4,2,1,67
65,336,1,78,33,1,1,94,21,6,35,2,40,0,4,4,59,30,11,5,3,80
72,204,4,67,21,2,0,91,28,6,25,7,52,-7,0,0,66,95,5,4,0,100
80,92,7,52,16,0,0,94,27,6,16,2,44,0,0,0,4,72,4,3,0,64
69,140,15,54,8,1,0,78,25,6,16,0,44,-7,1,1,48,76,4,2,1,86
85,221,2,46,62,0,0,100,-7,7,63,6,16,0,2,2,0,-8,4,3,0,21
79,192,10,69,18,0,0,100,-7,7,18,1,28,-7,1,1,24,78,5,2,0,78
83,414,4,135,26,0,0,100,-7,7,24,2,19,-8,0,0,13,8,6,1,0,47
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
75,163,7,78,27,0,0,100,-7,7,31,1,35,23,0,0,37,67,4,2,2,55
75,124,11,60,11,1,1,85,24,6,13,1,15,0,6,6,0,-8,1,1,0,38
79,210,10,94,44,0,0,98,19,6,45,1,27,0,1,1,8,48,3,3,0,38
72,174,4,96,8,1,1,70,53,6,10,1,50,-7,2,2,33,-8,2,1,0,75
78,169,17,71,34,0,0,100,-7,7,34,0,35,0,0,0,34,48,2,4,1,55
75,160,4,57,30,0,0,100,-7,7,31,5,55,0,2,2,7,85,3,9,0,86
86,153,13,74,16,0,0,100,-7,7,17,0,41,21,0,0,13,-8,1,1,0,33
78,272,4,90,14,0,0,100,-7,7,25,2,29,-7,0,0,32,-8,6,1,2,78
57,165,2,71,38,0,0,98,1,4,48,3,44,0,10,10,89,72,12,3,6,88
68,171,6,89,16,0,0,94,71,6,17,1,12,0,1,1,51,-8,5,1,4,50
85,329,24,151,16,0,0,94,61,6,16,0,13,-8,0,0,2,77,1,1,0,29
72,117,1,49,9,0,0,100,-7,7,11,4,27,-7,0,0,55,-8,5,1,2,86
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
71,226,5,76,44,0,0,100,-7,7,46,2,24,-7,3,3,70,65,4,3,2,78
84,127,16,72,8,0,0,100,-7,7,8,0,75,6,0,0,13,52,1,4,0,100
82,431,4,84,33,0,0,100,-7,7,34,3,12,7,0,0,17,84,4,1,0,71
80,501,41,205,33,0,0,97,-7,5,33,0,21,20,0,0,47,22,11,2,2,67
68,72,5,38,21,0,0,95,20,6,22,3,36,0,1,1,47,90,3,5,1,73
73,374,8,85,27,0,0,96,16,6,27,1,26,0,1,1,38,11,4,3,2,70
79,138,4,56,26,0,0,100,-7,7,27,3,19,-7,0,0,12,-8,4,2,0,70
64,180,2,63,46,0,0,98,38,6,23,6,44,-7,2,2,77,93,8,5,6,81
67,143,17,64,8,1,0,40,3,4,5,0,50,0,3,3,3,-8,2,1,0,75
68,379,14,149,4,2,2,33,39,6,6,0,83,0,0,0,4,-8,1,1,-8,100
62,123,4,51,13,2,0,80,10,3,16,2,40,7,0,0,97,93,2,4,2,100
61,358,6,140,26,1,0,67,25,6,27,1,26,-7,2,2,76,-8,10,1,3,69
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
86,310,10,123,22,0,0,100,-7,7,22,1,32,0,2,2,3,-8,1,2,0,43
66,150,6,69,32,0,0,100,-7,7,34,2,34,5,0,0,74,-8,8,1,4,100
83,217,1,73,34,0,0,100,-7,7,39,2,21,1,1,1,7,48,6,2,1,57
63,173,4,37,18,0,0,94,31,6,18,4,22,-7,0,0,54,99,9,2,4,79
56,202,8,67,20,2,1,81,6,3,22,1,27,0,1,1,81,81,6,3,4,83
75,138,2,67,12,0,0,100,-7,7,13,2,31,0,2,2,33,62,3,3,0,75
82,205,2,93,42,0,0,98,73,6,40,1,16,1,1,1,1,-8,4,2,0,35
83,182,18,89,8,0,0,100,-7,7,8,0,13,0,4,4,28,-8,1,-8,0,20
63,164,12,70,28,1,1,90,4,4,10,0,34,-7,3,3,55,40,5,4,2,90
60,142,18,82,12,3,2,59,5,4,18,0,47,0,2,2,2,19,1,2,-8,75
73,94,1,41,13,0,0,100,-7,7,21,5,67,-7,3,3,0,97,1,3,-8,67
59,164,91,117,2,1,0,20,2,4,5,0,60,0,1,1,98,-8,1,1,1,100
73,241,25,79,19,0,0,100,-7,7,20,0,35,-7,0,0,77,-8,3,2,3,83
68,180,7,87,54,0,0,100,-7,7,58,2,62,0,5,5,77,60,10,4,7,88
74,65,2,34,6,0,0,100,-7,7,9,2,11,0,3,3,56,100,2,1,1,75
66,261,6,108,23,1,0,79,2,4,33,2,48,11,0,0,24,30,3,3,0,46
84,308,10,125,27,0,0,100,-7,7,27,1,37,-7,0,0,27,52,2,5,0,70
60,34,6,19,11,0,0,100,-7,7,11,2,45,0,4,2,49,95,4,2,1,75
61,21,4,9,9,0,0,100,-7,7,9,6,78,0,3,3,73,68,1,3,1,80
88,140,16,61,13,0,0,100,-7,7,13,0,46,2,1,1,1,72,1,2,0,60
55,324,9,119,32,1,0,94,1,4,36,1,44,0,0,0,64,72,9,5,3,83
71,-8,17,45,13,1,0,93,54,6,0,0,14,0,2,2,35,-8,4,2,0,55
76,346,21,120,27,0,0,100,-7,7,27,0,37,-7,0,0,68,57,5,2,2,88
84,345,14,94,42,0,0,95,34,6,43,0,9,0,1,1,2,74,2,1,0,17
69,142,3,74,47,0,0,100,-7,7,47,1,32,0,7,7,32,80,15,4,1,71
75,61,6,21,17,0,0,94,-7,5,17,7,29,0,1,1,13,-8,5,3,0,53
69,124,14,66,20,0,0,95,3,4,20,0,60,0,0,0,58,73,3,3,1,86
70,156,8,81,20,5,4,95,39,6,21,1,67,0,8,8,11,53,2,4,0,60
83,294,4,110,22,0,0,86,16,6,22,2,45,0,0,0,1,96,2,2,0,36
60,91,4,87,23,1,0,76,7,4,3,2,20,2,2,2,57,100,3,2,2,50
50,130,7,63,10,7,7,59,1,0,17,1,12,0,0,0,13,-8,4,1,1,88
75,61,16,63,5,0,0,67,16,6,13,0,50,-7,1,1,43,-8,2,1,0,75
88,279,3,75,28,0,0,100,-7,7,29,2,24,2,2,2,6,41,3,3,0,40
67,228,3,95,24,3,3,83,57,6,29,3,52,-7,0,0,75,92,2,4,1,86
84,403,14,157,26,0,0,100,-7,7,27,0,7,13,0,0,3,-8,11,1,1,75
60,270,3,59,20,4,0,79,8,4,24,1,50,0,2,2,63,42,6,4,1,77
77,221,17,93,46,0,0,100,-7,7,51,0,36,17,0,0,41,-8,8,1,2,75
57,192,13,71,26,0,0,89,8,4,37,0,59,-7,2,2,60,49,7,4,2,100
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
72,69,5,47,17,1,0,89,36,6,18,1,11,0,2,2,17,-8,9,1,0,71
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
71,395,18,150,22,0,0,91,17,6,22,0,18,0,0,0,60,50,5,2,2,64
80,194,9,96,20,0,0,100,-7,7,21,1,30,-7,1,1,16,66,5,1,0,55
56,167,19,86,14,1,0,80,4,4,15,0,20,0,0,0,93,25,5,2,1,100
65,140,9,67,17,2,0,87,44,6,23,1,30,6,0,0,84,88,4,4,3,89
78,110,6,54,26,0,0,100,-7,7,27,2,52,0,3,3,0,89,2,4,0,50
87,228,3,68,31,0,0,100,-7,7,31,3,29,0,3,3,0,98,1,2,0,33
60,319,22,157,15,3,1,48,3,4,21,0,19,2,2,2,55,63,7,2,0,100
83,189,2,73,56,0,0,100,-7,7,71,6,20,2,2,1,3,92,3,3,0,43
79,286,10,128,28,0,0,100,-7,7,32,1,18,1,3,3,2,-8,5,1,1,38
63,105,2,42,17,0,0,100,-7,7,18,6,33,0,3,3,73,98,8,2,3,83
80,188,8,66,22,0,0,100,-7,7,26,1,13,2,2,1,2,-8,4,-8,0,27
66,127,7,63,9,1,0,80,42,6,10,1,30,0,0,0,74,77,3,1,2,100
65,163,1,71,22,0,0,100,-7,7,24,1,13,0,0,0,86,14,12,2,8,88
68,39,4,20,10,0,0,100,-7,7,10,3,60,5,1,1,51,95,3,3,2,86
67,212,16,87,24,2,0,86,13,6,29,0,55,0,1,1,41,92,6,2,0,100
65,75,10,32,16,0,0,88,2,4,16,2,25,4,2,2,37,83,7,2,0,69
85,68,6,84,26,0,0,100,-7,7,7,1,27,-7,0,0,2,68,2,5,0,57
84,93,4,37,7,0,0,100,-7,7,7,4,29,-7,3,3,16,-8,2,1,0,75
80,210,1,105,14,0,0,100,-7,7,15,1,7,0,0,0,35,-8,4,1,1,50
81,212,1,93,37,0,0,100,-7,7,44,5,16,2,3,3,19,-8,4,2,1,35
84,149,13,80,13,0,0,100,-7,7,13,0,85,0,1,1,0,87,0,2,-8,67
59,320,5,115,13,1,1,73,1,0,15,1,20,-8,0,0,16,35,6,2,0,80
79,188,6,68,16,0,0,94,17,6,17,3,47,5,0,0,0,55,0,2,0,25
71,207,14,147,26,0,0,89,8,4,28,0,36,-7,0,0,1,-8,3,2,0,64
75,288,10,132,36,0,0,100,-7,5,36,2,19,0,0,0,32,-8,11,1,2,62
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
83,151,4,62,10,0,0,100,-7,7,10,1,20,23,0,0,33,-8,3,1,0,67
70,131,1,75,19,0,0,95,0,4,20,2,25,0,5,5,15,46,4,3,1,54
68,168,10,33,8,0,0,100,-7,7,27,3,38,1,3,3,70,74,4,3,1,100
56,92,3,43,18,1,0,79,1,4,20,2,79,-7,1,1,51,85,2,5,-8,100
63,105,10,67,22,3,2,76,6,4,25,1,48,0,2,2,11,75,3,3,0,86
57,336,2,90,36,0,0,90,26,6,39,5,38,6,0,0,79,74,19,5,5,89
68,269,0,38,12,1,1,88,29,6,10,4,25,4,3,3,35,96,5,2,0,78
65,87,3,47,16,2,2,100,-7,6,20,3,20,2,1,1,42,-8,6,1,1,78
61,217,8,87,13,0,0,73,5,4,15,1,33,7,0,0,59,-8,6,2,0,100
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
55,303,4,76,20,1,0,86,0,3,21,2,57,4,1,1,44,90,5,3,2,100
70,183,27,97,16,2,2,89,66,6,25,0,33,-7,1,0,79,-8,3,1,1,100
91,178,100,132,5,0,0,100,-7,7,7,0,71,3,1,1,0,-8,0,-8,0,0
87,340,1,137,9,0,0,100,-7,7,2,1,10,-7,0,0,18,-8,3,-8,0,75
86,252,1,78,7,0,0,100,-7,7,10,3,30,4,3,3,29,-8,1,2,0,50
80,98,1,40,28,0,0,100,-7,7,30,5,27,1,1,1,3,84,3,3,0,40
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
75,262,1,82,28,1,0,83,13,6,31,3,20,-7,3,3,9,100,5,1,0,47
79,187,13,87,24,0,0,96,21,6,24,0,25,2,2,2,6,-8,1,1,0,25
89,131,29,60,6,0,0,100,-7,7,6,0,17,-8,0,0,5,-8,1,1,0,40
62,134,2,9,7,0,0,100,-7,7,15,6,13,-7,2,2,44,-8,3,1,0,57
81,190,8,82,22,0,0,95,-8,6,22,3,27,0,0,0,17,49,2,2,0,44
71,183,3,96,11,1,1,100,-7,7,13,2,0,0,0,0,0,-8,0,-8,0,0
86,197,1,85,14,1,0,94,25,6,16,1,25,0,1,1,1,-8,1,1,0,38
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
87,285,2,73,26,0,0,100,-7,7,29,3,45,0,0,0,3,108,3,5,0,67
59,128,11,55,11,1,1,75,4,0,12,1,25,0,0,0,20,91,3,2,0,71
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
71,132,9,63,29,0,0,90,2,4,31,1,58,0,2,2,23,82,1,4,0,71
77,256,3,93,37,0,0,92,19,6,39,4,23,3,1,1,13,-8,3,1,0,31
76,65,9,114,21,1,1,100,-7,6,3,3,24,10,0,0,20,74,3,1,1,50
79,233,25,109,14,0,0,100,-7,7,14,0,21,0,0,0,48,36,3,2,2,45
88,392,7,85,23,0,0,100,-7,7,76,2,25,6,0,0,7,-8,3,1,0,50
83,589,3,98,41,0,0,100,-7,7,34,2,46,-8,0,0,4,60,6,8,0,61
75,260,5,101,9,3,1,58,28,6,12,2,33,0,1,1,12,99,2,2,0,44
93,399,27,174,5,0,0,100,-7,7,5,0,0,2,1,1,0,-8,0,-8,0,0
71,126,4,31,9,1,1,100,-7,6,9,3,22,0,2,2,34,79,4,2,0,75
75,91,3,39,19,0,0,100,-7,7,19,2,37,0,4,4,27,62,3,5,0,80
79,199,12,87,12,0,0,92,9,4,14,0,17,-7,0,0,1,-8,3,1,0,67
87,253,0,92,13,0,0,93,58,6,15,2,33,0,0,0,0,-8,0,1,0,20
60,53,14,32,5,3,2,71,14,6,7,0,57,3,6,6,4,-8,1,1,0,67
78,200,10,74,31,0,0,97,4,4,35,1,29,0,0,0,0,61,2,3,0,38
79,136,9,87,15,0,0,100,-7,7,15,1,27,-7,0,0,47,-8,5,1,1,75
67,94,14,43,5,1,0,86,29,6,7,0,14,0,0,0,54,-8,4,-8,2,80
72,244,0,109,25,0,0,100,-7,7,27,4,15,0,6,6,46,-8,5,2,1,50
78,125,4,79,30,1,1,97,51,6,23,3,26,6,0,0,7,-8,2,1,0,23
76,73,4,32,15,0,0,100,-7,7,15,2,20,4,1,1,21,86,5,2,0,54
70,418,6,102,19,0,0,100,-7,7,19,5,21,0,1,1,44,-8,7,2,3,77
84,203,5,106,4,0,0,75,44,6,4,1,25,-7,2,2,5,-8,1,-8,0,50
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
64,460,3,130,23,0,0,96,0,4,23,6,9,0,0,0,34,92,7,1,3,67
65,186,3,40,15,1,1,100,-7,6,15,4,20,2,4,4,39,72,7,1,0,67
89,384,4,111,31,0,0,100,-7,7,33,2,30,3,3,3,12,-8,1,1,0,33
68,161,2,58,1,0,0,67,53,6,3,2,33,0,3,3,37,91,1,1,0,100
57,204,6,73,28,1,1,97,1,0,29,6,41,0,0,0,14,96,4,4,1,62
79,274,11,84,40,0,0,100,-7,7,40,1,20,0,0,0,19,77,7,1,1,40
87,348,11,127,26,0,0,100,-7,7,26,1,27,0,3,3,14,48,2,3,1,50
55,212,2,56,27,3,3,93,38,0,29,2,17,1,4,4,73,90,8,3,2,100
64,31,3,16,9,0,0,100,-7,7,9,3,33,-7,1,1,69,65,5,2,1,88
78,192,4,104,16,1,1,94,78,6,17,1,6,0,3,3,7,-8,2,1,0,33
58,246,17,128,8,2,2,78,10,4,9,0,22,0,0,0,74,-8,4,1,2,83
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
77,223,3,61,22,0,0,100,-7,7,22,4,5,2,3,3,44,97,5,1,2,46
59,208,4,62,27,0,0,82,3,4,28,3,43,0,1,1,47,90,8,3,4,100
68,183,15,65,14,0,0,75,8,4,16,0,56,0,0,0,75,-8,4,1,1,71
78,124,6,67,25,0,0,100,-7,7,25,1,28,-7,0,0,13,-8,4,1,1,45
81,345,19,112,22,0,0,95,-8,6,22,0,41,23,0,0,1,23,2,3,0,45
87,442,5,202,18,0,0,100,-7,7,18,1,28,-8,0,0,0,95,2,1,0,38
71,145,3,53,33,0,0,100,-7,7,33,4,33,0,6,6,31,99,4,3,0,39
77,375,4,162,22,0,0,100,-7,7,22,1,36,-8,0,0,30,68,3,3,1,67
