V1,V6,V10,V12,V13,V14,V15
22,144.0,21,116.0,1,-1.0,0
59,0.0,17,98.0,1,-1.0,0
29,16.0,12,197.0,3,-1.0,0
35,-272.0,29,309.0,1,197.0,13
25,431.0,16,493.0,1,317.0,12
48,1544.0,30,263.0,1,450.0,2
55,338.0,14,8.0,4,300.0,5
36,36.0,6,836.0,4,-1.0,0
72,0.0,28,359.0,1,-1.0,0
35,344.0,27,519.0,16,-1.0,0
31,1709.0,28,944.0,3,-1.0,0
57,77.0,29,168.0,3,246.0,2
37,238.0,3,149.0,1,-1.0,0
39,562.0,12,234.0,2,-1.0,0
42,1278.0,29,422.0,4,-1.0,0
42,476.0,13,93.0,1,-1.0,0
31,345.0,5,318.0,3,-1.0,0
63,588.0,19,143.0,2,-1.0,0
49,-18.0,11,217.0,3,264.0,4
60,2008.0,7,105.0,2,-1.0,0
30,251.0,12,537.0,1,-1.0,0
29,1082.0,30,77.0,4,-1.0,0
26,463.0,2,248.0,2,-1.0,0
43,232.0,8,128.0,8,324.0,7
39,1367.0,9,53.0,4,-1.0,0
47,72.0,29,278.0,1,-1.0,0
55,0.0,29,636.0,1,-1.0,0
35,4822.0,20,843.0,2,-1.0,0
45,2776.0,27,287.0,2,181.0,1
55,22.0,8,215.0,1,-1.0,0
46,273.0,22,565.0,2,-1.0,0
44,1090.0,20,178.0,4,93.0,6
48,0.0,8,85.0,9,-1.0,0
22,1215.0,19,145.0,3,192.0,1
56,12356.0,26,410.0,1,551.0,5
48,4415.0,8,1032.0,3,141.0,7
57,209.0,19,453.0,1,-1.0,0
68,2469.0,15,552.0,2,-1.0,0
55,8304.0,1,201.0,1,-1.0,0
43,19.0,16,249.0,1,-1.0,0
34,555.0,7,144.0,18,-1.0,0
38,318.0,4,383.0,1,181.0,5
36,1355.0,20,256.0,8,-1.0,0
24,23878.0,18,185.0,1,-1.0,0
30,398.0,24,235.0,2,-1.0,0
42,478.0,8,165.0,1,-1.0,0
31,16.0,20,73.0,1,-1.0,0
42,-106.0,15,495.0,1,347.0,3
31,713.0,20,373.0,1,-1.0,0
73,1092.0,7,390.0,2,-1.0,0
28,-522.0,18,638.0,2,-1.0,0
33,2881.0,26,289.0,1,328.0,1
38,-274.0,29,103.0,1,247.0,2
46,940.0,5,1227.0,2,-1.0,0
44,756.0,18,65.0,1,130.0,2
57,900.0,8,169.0,4,-1.0,0
40,0.0,6,641.0,6,-1.0,0
56,6619.0,4,465.0,1,-1.0,0
64,4688.0,21,200.0,1,-1.0,0
53,654.0,10,67.0,1,-1.0,0
62,1528.0,14,496.0,1,-1.0,0
34,1539.0,15,441.0,1,56.0,1
39,0.0,23,210.0,2,-1.0,0
48,0.0,29,1249.0,3,-1.0,0
73,796.0,23,888.0,1,182.0,3
46,229.0,17,191.0,1,-1.0,0
39,7066.0,15,667.0,3,357.0,3
33,478.0,7,349.0,1,338.0,1
57,1404.0,18,119.0,7,-1.0,0
59,14.0,18,319.0,2,182.0,1
25,906.0,26,253.0,1,-1.0,0
34,0.0,19,115.0,4,-1.0,0
34,16.0,13,990.0,1,-1.0,0
46,2196.0,28,573.0,5,-1.0,0
27,63.0,5,98.0,1,-1.0,0
33,685.0,17,53.0,1,-1.0,0
51,176.0,1,8.0,1,687.0,2
37,2987.0,15,93.0,1,91.0,9
31,181.0,30,325.0,1,-1.0,0
31,1767.0,25,395.0,6,-1.0,0
55,2059.0,11,149.0,1,259.0,4
27,245.0,5,7.0,7,255.0,11
21,682.0,6,266.0,1,-1.0,0
36,-158.0,21,42.0,6,-1.0,0
36,406.0,14,123.0,2,-1.0,0
39,72.0,7,425.0,6,-1.0,0
24,656.0,16,894.0,1,-1.0,0
56,1.0,11,83.0,2,-1.0,0
34,268.0,7,587.0,1,-1.0,0
36,0.0,14,636.0,6,-1.0,0
41,158.0,13,426.0,1,50.0,2
27,567.0,26,523.0,3,182.0,3
53,3975.0,20,23.0,2,-1.0,0
46,6651.0,22,114.0,1,60.0,1
56,373.0,27,269.0,1,-1.0,0
52,3469.0,16,583.0,1,147.0,1
35,474.0,29,372.0,1,-1.0,0
80,1468.0,13,330.0,3,-1.0,0
57,668.0,18,12.0,5,-1.0,0
56,1181.0,28,186.0,1,433.0,1
44,10905.0,19,240.0,2,271.0,1
43,0.0,20,154.0,2,-1.0,0
60,439.0,25,464.0,1,321.0,1
38,89.0,14,71.0,1,360.0,10
30,3144.0,19,212.0,2,-1.0,0
46,640.0,6,246.0,1,55.0,5
67,1146.0,13,259.0,1,92.0,2
33,0.0,11,699.0,7,-1.0,0
32,152.0,25,158.0,2,-1.0,0
51,5254.0,23,134.0,1,-1.0,0
29,213.0,6,2653.0,3,-1.0,0
41,3096.0,24,273.0,6,-1.0,0
41,572.0,11,188.0,1,-1.0,0
39,0.0,21,83.0,1,-1.0,0
31,2544.0,12,229.0,1,279.0,2
23,488.0,30,236.0,1,92.0,2
40,552.0,28,761.0,8,-1.0,0
39,426.0,18,1029.0,1,-1.0,0
37,3737.0,7,224.0,1,-1.0,0
41,634.0,16,239.0,2,-1.0,0
40,0.0,10,147.0,1,96.0,8
36,1193.0,30,640.0,1,-1.0,0
37,490.0,30,226.0,1,-1.0,0
44,0.0,4,389.0,5,-1.0,0
43,1476.0,12,216.0,2,-1.0,0
43,92.0,15,237.0,2,-1.0,0
73,459.0,17,281.0,1,-1.0,0
42,5354.0,17,799.0,1,-1.0,0
38,0.0,15,225.0,1,-1.0,0
54,1664.0,15,106.0,1,105.0,3
41,92.0,21,372.0,1,-1.0,0
60,0.0,5,603.0,3,-1.0,0
42,301.0,17,1175.0,2,-1.0,0
50,1687.0,19,205.0,5,-1.0,0
39,860.0,8,312.0,1,-1.0,0
68,2812.0,3,392.0,4,181.0,3
42,61.0,20,115.0,1,-1.0,0
32,23.0,22,137.0,2,-1.0,0
68,2027.0,15,619.0,2,92.0,2
42,4014.0,21,149.0,4,186.0,1
52,2231.0,19,470.0,4,-1.0,0
35,484.0,8,344.0,1,87.0,3
35,523.0,16,95.0,1,-1.0,0
59,4399.0,31,69.0,8,-1.0,0
60,851.0,18,112.0,2,-1.0,0
38,413.0,13,252.0,2,183.0,3
39,112.0,16,574.0,3,-1.0,0
69,2473.0,8,967.0,3,-1.0,0
33,0.0,21,521.0,3,-1.0,0
36,163.0,6,311.0,2,-1.0,0
42,725.0,3,124.0,3,252.0,3
41,261.0,5,222.0,1,-1.0,0
40,9221.0,4,252.0,1,-1.0,0
53,2892.0,9,527.0,3,-1.0,0
31,449.0,28,174.0,1,-1.0,0
40,341.0,31,1142.0,5,-1.0,0
26,800.0,30,405.0,2,-1.0,0
33,1002.0,30,201.0,4,-1.0,0
27,-195.0,18,391.0,1,-1.0,0
46,3984.0,13,77.0,2,-1.0,0
43,2987.0,4,156.0,1,85.0,3
22,4038.0,15,1380.0,1,-1.0,0
32,-53.0,16,648.0,1,272.0,1
33,1255.0,29,511.0,4,-1.0,0
36,4143.0,16,78.0,5,-1.0,0
41,501.0,19,579.0,5,-1.0,0
38,124.0,20,202.0,2,-1.0,0
43,1376.0,8,235.0,4,-1.0,0
25,8.0,22,107.0,2,-1.0,0
31,859.0,2,80.0,1,-1.0,0
36,109.0,12,200.0,2,370.0,2
57,1623.0,18,246.0,1,-1.0,0
32,356.0,29,56.0,2,223.0,5
35,-180.0,13,823.0,2,-1.0,0
78,38.0,4,156.0,1,1.0,3
62,10373.0,17,140.0,3,97.0,3
44,532.0,16,141.0,2,-1.0,0
48,490.0,19,622.0,2,-1.0,0
33,4570.0,22,1258.0,2,-1.0,0
45,2278.0,17,1735.0,2,-1.0,0
29,1779.0,4,400.0,1,-1.0,0
43,469.0,17,181.0,4,-1.0,0
58,124.0,7,293.0,7,-1.0,0
28,2.0,15,60.0,1,-1.0,0
54,5417.0,3,376.0,1,-1.0,0
73,7111.0,12,284.0,1,182.0,1
38,3576.0,26,579.0,1,-1.0,0
51,480.0,12,189.0,1,326.0,5
22,104.0,18,509.0,1,185.0,3
83,1965.0,13,1003.0,3,-1.0,0
28,844.0,16,551.0,2,-1.0,0
51,505.0,7,130.0,1,-1.0,0
35,434.0,13,1314.0,2,-1.0,0
25,895.0,3,167.0,1,-1.0,0
54,0.0,30,766.0,3,84.0,3
42,201.0,30,841.0,1,85.0,2
32,2340.0,18,89.0,2,-1.0,0
46,834.0,11,196.0,2,-1.0,0
44,-237.0,10,73.0,1,-1.0,0
33,1072.0,29,144.0,2,-1.0,0
26,535.0,14,125.0,1,-1.0,0
56,-762.0,11,348.0,2,-1.0,0
28,655.0,4,606.0,2,-1.0,0
41,145.0,22,1833.0,2,-1.0,0
33,2637.0,28,583.0,17,-1.0,0
47,1111.0,20,415.0,4,-1.0,0
26,1004.0,30,228.0,2,-1.0,0
22,2488.0,8,449.0,2,38.0,10
29,0.0,28,296.0,1,-1.0,0
37,1730.0,19,167.0,1,-1.0,0
30,1185.0,21,881.0,4,-1.0,0
42,372.0,3,654.0,2,-1.0,0
55,8304.0,1,193.0,1,92.0,1
33,1536.0,6,258.0,2,178.0,4
29,874.0,15,68.0,5,-1.0,0
55,719.0,11,221.0,6,284.0,29
37,604.0,7,371.0,1,495.0,1
59,332.0,30,35.0,2,-1.0,0
37,1978.0,11,335.0,1,-1.0,0
45,0.0,5,370.0,2,-1.0,0
25,1189.0,3,165.0,1,-1.0,0
34,2729.0,6,945.0,1,139.0,1
48,0.0,7,275.0,1,-1.0,0
23,292.0,13,437.0,2,-1.0,0
40,572.0,17,171.0,1,318.0,1
26,-525.0,22,417.0,1,-1.0,0
29,2870.0,16,988.0,1,-1.0,0
33,544.0,26,111.0,4,-1.0,0
60,11.0,29,265.0,1,586.0,2
59,3342.0,18,467.0,2,188.0,6
59,571.0,2,25.0,1,-1.0,0
52,94.0,30,244.0,1,-1.0,0
29,874.0,16,152.0,1,103.0,1
44,2367.0,22,263.0,1,184.0,6
41,3426.0,4,102.0,2,297.0,3
54,427.0,4,85.0,2,231.0,2
51,734.0,5,17.0,1,-1.0,0
44,744.0,29,574.0,1,-1.0,0
38,206.0,8,350.0,2,-1.0,0
37,487.0,4,30.0,2,-1.0,0
27,1075.0,2,658.0,1,-1.0,0
32,1026.0,13,289.0,1,-1.0,0
29,-349.0,15,233.0,4,-1.0,0
37,565.0,6,174.0,1,93.0,3
19,27.0,5,86.0,12,-1.0,0
38,1165.0,13,784.0,3,94.0,10
50,396.0,20,716.0,2,-1.0,0
36,366.0,30,1133.0,2,-1.0,0
37,-42.0,14,668.0,2,-1.0,0
26,158.0,8,416.0,4,-1.0,0
48,3940.0,16,298.0,6,-1.0,0
36,1015.0,18,1008.0,1,347.0,2
45,7895.0,4,872.0,1,-1.0,0
28,1579.0,14,122.0,3,-1.0,0
70,2346.0,24,694.0,1,184.0,5
35,5613.0,28,699.0,3,-1.0,0
39,763.0,22,543.0,1,189.0,1
34,1012.0,28,540.0,1,-1.0,0
53,243.0,7,66.0,2,-1.0,0
34,1089.0,13,394.0,3,-1.0,0
27,1049.0,29,389.0,3,-1.0,0
38,2543.0,11,357.0,3,93.0,5
27,419.0,4,1181.0,2,-1.0,0
32,562.0,30,722.0,3,-1.0,0
55,2204.0,22,261.0,1,264.0,1
50,0.0,13,120.0,2,91.0,6
28,785.0,8,442.0,2,-1.0,0
27,1577.0,28,266.0,2,-1.0,0
44,121.0,10,412.0,1,-1.0,0
47,759.0,19,30.0,2,-1.0,0
31,-106.0,3,258.0,4,-1.0,0
29,339.0,4,1576.0,3,-1.0,0
83,425.0,22,883.0,1,140.0,1
39,53.0,5,257.0,1,394.0,1
59,13718.0,7,107.0,6,-1.0,0
77,4659.0,14,161.0,1,-1.0,0
30,790.0,20,696.0,3,-1.0,0
47,3727.0,12,993.0,6,-1.0,0
23,40.0,10,1239.0,1,-1.0,0
49,1430.0,18,231.0,2,-1.0,0
46,70.0,27,229.0,2,-1.0,0
26,-11.0,17,1150.0,3,-1.0,0
39,519.0,26,117.0,1,-1.0,0
35,2427.0,12,175.0,3,31.0,10
40,5010.0,17,49.0,1,-1.0,0
32,409.0,9,217.0,2,-1.0,0
44,492.0,12,56.0,1,361.0,2
26,26.0,15,899.0,1,-1.0,0
61,4629.0,29,349.0,3,183.0,2
31,0.0,14,229.0,3,-1.0,0
27,270.0,27,470.0,2,-1.0,0
71,3020.0,30,304.0,1,270.0,3
54,34.0,21,208.0,3,-1.0,0
58,0.0,19,153.0,2,-1.0,0
57,3760.0,17,1070.0,1,-1.0,0
52,167.0,16,163.0,1,-1.0,0
36,2278.0,23,152.0,2,-1.0,0
38,902.0,4,301.0,3,90.0,1
28,12.0,9,202.0,1,-1.0,0
32,1273.0,16,1365.0,2,328.0,1
36,35.0,21,246.0,4,-1.0,0
52,4504.0,17,268.0,2,-1.0,0
46,374.0,4,23.0,5,7.0,2
40,17.0,17,192.0,1,-1.0,0
38,7005.0,25,696.0,1,202.0,2
46,3434.0,27,115.0,1,-1.0,0
37,88.0,2,608.0,1,-1.0,0
40,1938.0,29,37.0,1,-1.0,0
45,96.0,13,348.0,3,256.0,2
37,21.0,6,231.0,2,-1.0,0
39,2467.0,19,207.0,2,276.0,3
29,1170.0,20,453.0,1,-1.0,0
35,262.0,15,331.0,1,75.0,6
39,183.0,9,324.0,2,-1.0,0
27,941.0,11,124.0,1,-1.0,0
57,1216.0,8,255.0,6,-1.0,0
60,1626.0,27,395.0,2,-1.0,0
37,141.0,6,848.0,1,364.0,3
56,2847.0,8,327.0,1,-1.0,0
52,5361.0,5,607.0,3,-1.0,0
56,3498.0,15,264.0,2,-1.0,0
45,143.0,5,201.0,1,-1.0,0
51,-17.0,27,134.0,6,-1.0,0
31,2.0,8,848.0,1,-1.0,0
28,19.0,17,149.0,1,-1.0,0
33,213.0,21,152.0,2,-1.0,0
42,146.0,15,670.0,4,346.0,1
42,275.0,5,408.0,2,-1.0,0
40,1845.0,3,134.0,3,-1.0,0
31,1510.0,28,74.0,14,-1.0,0
28,103.0,16,461.0,2,-1.0,0
20,153.0,21,100.0,1,-1.0,0
34,275.0,2,196.0,2,455.0,23
28,3516.0,17,232.0,1,-1.0,0
36,1313.0,26,80.0,6,-1.0,0
41,1245.0,4,123.0,1,271.0,1
29,7585.0,3,145.0,2,198.0,1
34,3047.0,30,317.0,1,160.0,5
51,346.0,12,134.0,2,192.0,3
38,110.0,17,1051.0,3,-1.0,0
77,2590.0,12,345.0,1,178.0,20
31,4148.0,21,316.0,3,99.0,9
32,914.0,15,372.0,1,-1.0,0
23,1234.0,15,379.0,1,91.0,1
59,7469.0,15,68.0,1,-1.0,0
39,150.0,25,55.0,1,46.0,7
29,26.0,28,45.0,1,-1.0,0
35,3816.0,13,331.0,2,195.0,1
56,1694.0,21,793.0,10,-1.0,0
50,0.0,7,55.0,1,-1.0,0
31,147.0,9,469.0,1,181.0,2
26,3676.0,7,148.0,1,-1.0,0
37,1109.0,12,62.0,1,354.0,5
43,-1.0,15,51.0,1,311.0,2
34,10.0,22,81.0,1,-1.0,0
42,-407.0,12,829.0,7,-1.0,0
38,327.0,9,556.0,5,-1.0,0
51,5.0,29,600.0,2,-1.0,0
47,820.0,19,98.0,1,-1.0,0
27,232.0,26,701.0,2,-1.0,0
57,84.0,15,59.0,1,-1.0,0
33,1536.0,9,262.0,1,94.0,2
23,431.0,15,201.0,3,186.0,2
73,508.0,9,176.0,1,-1.0,0
35,5462.0,2,188.0,1,186.0,1
30,1223.0,30,112.0,5,-1.0,0
33,127.0,6,583.0,2,222.0,17
37,7100.0,20,757.0,2,-1.0,0
33,1464.0,23,588.0,3,-1.0,0
52,371.0,21,453.0,1,183.0,3
29,0.0,7,256.0,15,-1.0,0
53,0.0,7,176.0,1,322.0,5
82,0.0,15,506.0,2,195.0,1
28,127.0,16,1334.0,2,-1.0,0
33,1397.0,16,370.0,1,146.0,3
62,3114.0,18,243.0,2,186.0,1
40,211.0,5,216.0,4,-1.0,0
50,480.0,20,99.0,5,-1.0,0
41,4717.0,19,182.0,2,-1.0,0
32,258.0,3,114.0,3,-1.0,0
46,1527.0,8,358.0,3,184.0,1
22,344.0,18,347.0,1,-1.0,0
59,0.0,20,392.0,1,-1.0,0
30,1996.0,8,1133.0,3,101.0,1
38,976.0,14,766.0,3,-1.0,0
61,3738.0,6,188.0,1,-1.0,0
48,0.0,15,964.0,2,-1.0,0
33,139.0,18,732.0,2,291.0,5
45,-32.0,28,56.0,2,-1.0,0
39,1648.0,19,123.0,1,-1.0,0
55,1854.0,30,34.0,2,-1.0,0
46,626.0,19,177.0,2,-1.0,0
31,203.0,19,177.0,1,-1.0,0
32,0.0,30,177.0,2,-1.0,0
26,993.0,8,152.0,1,-1.0,0
38,324.0,17,167.0,3,-1.0,0
41,280.0,27,87.0,2,-1.0,0
41,6046.0,15,300.0,6,182.0,2
44,3959.0,21,187.0,1,-1.0,0
34,315.0,4,76.0,4,89.0,3
40,4396.0,12,432.0,3,-1.0,0
41,1529.0,7,61.0,6,-1.0,0
39,2976.0,5,134.0,12,-1.0,0
45,476.0,6,356.0,1,364.0,1
34,33.0,9,244.0,1,-1.0,0
36,-280.0,17,6.0,1,-1.0,0
62,6.0,13,103.0,1,182.0,3
37,-196.0,7,207.0,1,-1.0,0
31,162.0,28,13.0,9,-1.0,0
33,7084.0,27,512.0,8,-1.0,0
41,7968.0,2,404.0,1,184.0,4
26,1105.0,6,415.0,1,297.0,3
26,222.0,26,318.0,1,120.0,3
41,115.0,19,299.0,2,-1.0,0
33,1393.0,18,1127.0,3,-1.0,0
33,136.0,18,30.0,2,336.0,13
52,580.0,21,965.0,2,-1.0,0
41,431.0,23,196.0,1,88.0,5
35,538.0,22,410.0,3,165.0,2
72,2850.0,16,131.0,2,241.0,1
47,1784.0,19,385.0,2,-1.0,0
51,117.0,18,442.0,2,-1.0,0
22,1796.0,28,369.0,3,-1.0,0
26,1347.0,18,280.0,6,92.0,5
53,1194.0,30,166.0,4,-1.0,0
31,302.0,3,349.0,1,357.0,3
24,1123.0,13,475.0,1,412.0,1
32,-1.0,12,37.0,1,-1.0,0
37,3326.0,21,799.0,1,-1.0,0
52,6657.0,30,917.0,1,-1.0,0
45,1529.0,13,181.0,1,197.0,1
26,8.0,24,46.0,1,-1.0,0
43,1612.0,25,262.0,2,353.0,1
32,944.0,13,231.0,2,362.0,1
51,425.0,14,286.0,14,-1.0,0
45,804.0,16,528.0,1,-1.0,0
47,2892.0,17,556.0,1,-1.0,0
33,7.0,20,203.0,1,-1.0,0
49,128.0,12,696.0,2,-1.0,0
41,1567.0,1,291.0,2,-1.0,0
49,3728.0,11,1060.0,2,-1.0,0
43,0.0,30,275.0,2,296.0,1
81,0.0,14,357.0,1,-1.0,0
41,3465.0,11,389.0,4,-1.0,0
40,-378.0,13,541.0,1,295.0,6
33,1862.0,12,65.0,1,-1.0,0
59,833.0,21,311.0,1,-1.0,0
54,351.0,6,642.0,2,-1.0,0
42,1376.0,2,712.0,4,-1.0,0
48,-212.0,26,76.0,1,-1.0,0
32,4945.0,4,160.0,1,119.0,2
33,1240.0,12,844.0,1,-1.0,0
47,3663.0,30,364.0,3,-1.0,0
54,162.0,6,184.0,1,-1.0,0
34,157.0,23,20.0,17,-1.0,0
32,180.0,14,179.0,1,334.0,1
26,-36.0,3,482.0,2,-1.0,0
27,119.0,16,781.0,2,-1.0,0
29,196.0,30,726.0,2,-1.0,0
40,573.0,14,329.0,1,-1.0,0
52,3204.0,19,77.0,1,-1.0,0
78,4807.0,3,892.0,2,104.0,4
41,0.0,11,1242.0,5,-1.0,0
51,804.0,9,176.0,1,-1.0,0
43,-141.0,23,128.0,1,-1.0,0
32,375.0,19,143.0,3,-1.0,0
37,238.0,3,185.0,1,92.0,1
37,4089.0,2,289.0,2,174.0,4
35,2918.0,16,815.0,2,407.0,3
30,129.0,26,1446.0,7,-1.0,0
58,2553.0,14,366.0,2,-1.0,0
45,10252.0,4,675.0,2,-1.0,0
30,83.0,18,118.0,2,196.0,1
39,297.0,13,734.0,2,-1.0,0
38,1477.0,15,385.0,3,769.0,2
35,147.0,5,358.0,1,337.0,3
38,3436.0,21,663.0,4,-1.0,0
29,476.0,18,427.0,1,-1.0,0
28,1579.0,13,163.0,1,91.0,3
30,4457.0,21,566.0,4,-1.0,0
35,705.0,15,177.0,1,361.0,3
34,1243.0,8,157.0,4,-1.0,0
47,1851.0,19,140.0,2,-1.0,0
31,2398.0,2,16.0,13,-1.0,0
37,1543.0,16,138.0,2,-1.0,0
40,0.0,28,147.0,2,-1.0,0
30,0.0,22,78.0,2,-1.0,0
58,2155.0,10,135.0,2,92.0,5
37,449.0,29,59.0,4,-1.0,0
69,0.0,25,412.0,2,-1.0,0
44,759.0,23,397.0,1,-1.0,0
56,1390.0,18,543.0,1,-1.0,0
46,2199.0,27,146.0,1,-1.0,0
52,5275.0,22,1029.0,3,-1.0,0
50,1303.0,30,274.0,2,-1.0,0
54,7010.0,11,275.0,2,-1.0,0
37,1967.0,27,376.0,1,-1.0,0
25,2506.0,17,485.0,1,-1.0,0
26,1646.0,18,890.0,5,-1.0,0
72,3561.0,15,511.0,3,184.0,7
40,568.0,24,112.0,1,-1.0,0
60,5632.0,30,380.0,7,-1.0,0
68,4189.0,14,897.0,2,-1.0,0
28,196.0,2,423.0,3,-1.0,0
65,952.0,6,255.0,1,96.0,1
59,1308.0,30,183.0,4,-1.0,0
54,4736.0,6,475.0,6,307.0,5
48,2892.0,7,407.0,1,385.0,1
33,172.0,7,13.0,1,-1.0,0
53,1296.0,17,115.0,1,-1.0,0
55,2349.0,30,350.0,3,-1.0,0
36,1228.0,4,303.0,3,-1.0,0
57,-524.0,16,199.0,4,-1.0,0
45,-443.0,20,691.0,1,-1.0,0
36,495.0,5,157.0,3,97.0,2
47,33.0,5,298.0,1,-1.0,0
53,1624.0,11,166.0,3,97.0,7
31,4028.0,25,139.0,5,-1.0,0
36,3254.0,28,300.0,3,-1.0,0
31,3950.0,21,529.0,1,-1.0,0
59,136.0,8,176.0,1,-1.0,0
29,68.0,4,69.0,4,-1.0,0
34,1006.0,19,783.0,3,195.0,2
57,5305.0,12,192.0,1,-1.0,0
51,1679.0,12,417.0,1,365.0,9
57,491.0,15,1217.0,3,-1.0,0
37,122.0,25,266.0,2,318.0,3
22,129.0,16,258.0,1,-1.0,0
31,1088.0,8,575.0,2,-1.0,0
66,147.0,12,411.0,1,-1.0,0
44,276.0,29,13.0,1,411.0,6
30,376.0,21,710.0,1,-1.0,0
40,968.0,8,213.0,1,-1.0,0
33,433.0,15,54.0,4,-1.0,0
30,-477.0,21,1532.0,2,-1.0,0
53,256.0,2,202.0,1,-1.0,0
53,0.0,11,608.0,2,-1.0,0
32,133.0,17,421.0,1,-1.0,0
51,0.0,22,176.0,4,-1.0,0
37,77.0,15,381.0,7,-1.0,0
25,303.0,18,265.0,1,-1.0,0
58,226.0,14,306.0,2,-1.0,0
63,3904.0,8,360.0,1,96.0,4
37,1276.0,16,146.0,1,94.0,2
42,145.0,26,174.0,2,-1.0,0
38,3278.0,19,645.0,14,-1.0,0
34,-506.0,29,19.0,16,-1.0,0
39,8.0,29,1028.0,2,-1.0,0
30,677.0,16,241.0,1,-1.0,0
64,1574.0,29,301.0,3,-1.0,0
31,98.0,12,159.0,3,-1.0,0
57,3783.0,6,198.0,3,-1.0,0
31,447.0,4,327.0,3,77.0,3
52,49.0,8,280.0,5,-1.0,0
42,94.0,11,176.0,2,90.0,4
34,46.0,5,39.0,4,-1.0,0
24,1857.0,8,147.0,1,92.0,5
40,1451.0,1,314.0,1,-1.0,0
57,561.0,5,21.0,1,-1.0,0
41,4.0,23,74.0,5,-1.0,0
46,5862.0,1,84.0,1,-1.0,0
34,676.0,11,486.0,1,-1.0,0
33,346.0,16,172.0,1,-1.0,0
49,1456.0,12,225.0,4,-1.0,0
41,1.0,18,327.0,2,361.0,3
55,319.0,21,124.0,3,-1.0,0
27,11862.0,25,285.0,2,97.0,7
33,0.0,11,237.0,2,-1.0,0
38,12877.0,17,118.0,3,-1.0,0
57,29207.0,21,232.0,2,-1.0,0
23,8254.0,29,409.0,3,-1.0,0
33,489.0,4,297.0,4,334.0,1
78,527.0,16,193.0,1,-1.0,0
46,271.0,30,1013.0,29,-1.0,0
35,7546.0,28,137.0,1,122.0,3
47,109.0,22,268.0,1,-1.0,0
25,-392.0,7,346.0,1,-1.0,0
34,902.0,14,159.0,1,367.0,2
39,437.0,27,150.0,1,-1.0,0
76,0.0,19,170.0,1,-1.0,0
36,1506.0,14,326.0,3,-1.0,0
44,1367.0,13,1232.0,3,146.0,1
46,4.0,20,166.0,1,-1.0,0
32,252.0,25,148.0,4,-1.0,0
38,494.0,17,146.0,1,104.0,2
52,33.0,13,204.0,1,331.0,3
34,642.0,17,351.0,1,-1.0,0
41,944.0,31,81.0,2,-1.0,0
33,2599.0,30,1373.0,2,-1.0,0
55,5804.0,24,56.0,3,-1.0,0
29,104.0,18,903.0,4,-1.0,0
31,3511.0,2,667.0,1,-1.0,0
37,597.0,2,395.0,1,-1.0,0
36,112.0,15,83.0,2,-1.0,0
34,194.0,15,1015.0,1,-1.0,0
44,423.0,12,2330.0,5,-1.0,0
42,1598.0,16,1463.0,2,-1.0,0
49,0.0,28,412.0,2,-1.0,0
33,94.0,5,955.0,2,-1.0,0
42,1451.0,4,251.0,4,-1.0,0
51,2934.0,18,727.0,4,-1.0,0
42,994.0,18,453.0,1,67.0,9
52,173.0,23,48.0,5,-1.0,0
33,661.0,18,968.0,1,-1.0,0
53,195.0,19,472.0,1,90.0,6
32,2069.0,22,545.0,1,-1.0,0
34,0.0,2,83.0,1,-1.0,0
44,370.0,29,64.0,4,-1.0,0
60,3735.0,22,190.0,1,188.0,9
39,94.0,16,813.0,1,-1.0,0
28,649.0,25,481.0,3,-1.0,0
58,258.0,19,285.0,1,-1.0,0
60,352.0,17,81.0,2,-1.0,0
32,428.0,3,142.0,2,-1.0,0
44,179.0,20,75.0,3,-1.0,0
30,2493.0,28,293.0,2,-1.0,0
22,185.0,8,153.0,1,-1.0,0
47,3033.0,8,293.0,1,-1.0,0
49,320.0,19,243.0,6,-1.0,0
50,203.0,19,265.0,1,127.0,4
27,619.0,20,16.0,5,322.0,4
57,1433.0,21,41.0,1,-1.0,0
34,5462.0,30,430.0,1,-1.0,0
31,150.0,13,431.0,2,-1.0,0
72,1533.0,16,546.0,2,-1.0,0
20,6991.0,12,178.0,2,-1.0,0
43,3049.0,28,383.0,2,-1.0,0
35,520.0,4,458.0,3,17.0,5
27,5.0,18,182.0,1,-1.0,0
55,312.0,6,13.0,8,9.0,3
52,2087.0,31,267.0,1,474.0,1
33,-923.0,31,237.0,9,-1.0,0
53,765.0,14,959.0,3,174.0,7
30,877.0,13,92.0,5,-1.0,0
24,8165.0,15,216.0,1,-1.0,0
37,-796.0,26,299.0,1,-1.0,0
43,1304.0,6,501.0,2,-1.0,0
37,1113.0,1,265.0,2,183.0,2
34,859.0,28,829.0,1,-1.0,0
60,545.0,6,1030.0,1,-1.0,0
36,393.0,30,555.0,2,-1.0,0
31,2929.0,20,237.0,3,150.0,3
39,95.0,16,230.0,1,-1.0,0
45,766.0,25,59.0,15,-1.0,0
58,2714.0,26,165.0,1,287.0,2
60,2479.0,15,157.0,1,-1.0,0
50,3463.0,28,96.0,1,-1.0,0
47,2351.0,2,163.0,2,84.0,1
64,34.0,26,244.0,2,-1.0,0
28,38.0,23,31.0,1,-1.0,0
35,244.0,21,54.0,10,-1.0,0
31,54.0,29,401.0,1,-1.0,0
26,223.0,21,1002.0,3,-1.0,0
43,311.0,6,92.0,1,-1.0,0
32,36.0,20,290.0,2,-1.0,0
25,3730.0,27,353.0,1,-1.0,0
29,814.0,13,461.0,1,-1.0,0
62,569.0,4,288.0,1,1.0,8
