P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4
1605.0,0.464798,0.0,0.259813,0.185099,0.826791,0.031153,0.678779,0.001454,0.008721,0.053645,0.0,1.0,0.255846,0.044025,0.857143
7122.0,0.497332,0.015866,0.181691,0.077654,0.901994,0.025414,0.815439,0.002218,0.029281,0.571157,0.015084,0.622005,0.739346,0.296593,0.29
1243.0,0.482703,0.002414,0.200322,0.108865,0.893805,0.0,0.759834,0.004141,0.024845,0.008214,0.00207,0.99793,0.205339,0.055556,0.0
876.0,0.473744,0.035388,0.124429,0.110629,0.896119,0.0,0.748538,0.0,0.01462,0.06812,0.040936,0.997076,0.179837,0.089552,0.333333
717.0,0.507671,0.0,0.206416,0.167139,0.885635,0.0,0.719425,0.0,0.014389,0.147239,0.0,0.996403,0.337423,0.238806,1.0
8559.0,0.473537,0.041126,0.215796,0.113182,0.813413,0.014605,0.703303,0.001169,0.080971,0.035795,0.029816,0.973107,0.0792,0.070465,0.175
264.0,0.458333,0.0,0.159091,0.097902,0.909091,0.0,0.732558,0.0,0.011628,0.156863,0.0,1.0,0.333333,0.166667,0.0
159789.0,0.486116,0.244172,0.100019,0.086722,0.821727,0.027461,0.68058,0.003679,0.048225,0.070311,0.201497,0.989914,0.319769,0.065852,0.366215
83.0,0.554217,0.0,0.096386,0.081081,0.891566,0.0,0.689655,0.0,0.0,0.09375,0.0,0.965517,0.25,0.333333,0.0
68842.0,0.504387,0.063885,0.047558,0.038747,0.911057,0.001162,0.802706,0.008018,0.053571,0.100328,0.063274,0.830084,0.315656,0.170422,0.268371
2059.0,0.490044,0.0,0.106362,0.078095,0.908694,0.0,0.771117,0.001362,0.023161,0.029101,0.0,0.989101,0.251323,0.063107,0.0
60640.0,0.484449,0.020828,0.135983,0.096696,0.845234,0.00935,0.696819,0.003423,0.054558,0.041338,0.01749,0.979337,0.347113,0.049789,0.213954
3127.0,0.494723,0.008315,0.207547,0.149367,0.762712,0.092741,0.655941,0.00165,0.025578,0.187668,0.0,0.991749,0.288204,0.087087,0.673913
14716.0,0.482332,0.294849,0.168116,0.124442,0.824409,0.057149,0.721932,0.002798,0.035994,0.087164,0.260164,0.971093,0.317671,0.124071,0.419355
216.0,0.490741,0.0,0.152778,0.1,0.939815,0.0,0.843374,0.0,0.0,0.056818,0.0,1.0,0.113636,0.0,1.0
90.0,0.488889,0.0,0.077778,0.043478,0.877778,0.0,0.694444,0.0,0.0,0.052632,0.0,0.916667,0.236842,0.3,0.0
8568.0,0.492064,0.06676,0.12605,0.09421,0.894608,0.001401,0.769677,0.004839,0.043226,0.023007,0.064194,0.977097,0.108415,0.098257,0.3
1140.0,0.452632,0.0,0.210526,0.211539,0.810526,0.077193,0.728337,0.004684,0.018735,0.077754,0.0,0.990632,0.37365,0.118056,1.0
1136.0,0.496479,0.080106,0.107394,0.06993,0.927817,0.0,0.819149,0.005319,0.029255,0.069307,0.085106,0.978723,0.373762,0.225,1.0
2627.0,0.476209,0.03464,0.230301,0.132994,0.873239,0.004568,0.725191,0.000954,0.024809,0.339218,0.024809,0.985687,0.106557,0.087838,0.619048
68223.0,0.475646,0.057503,0.192721,0.129623,0.803234,0.004705,0.628776,0.003914,0.063684,0.035145,0.0585,0.878365,0.413528,0.05528,0.264957
3077.0,0.469288,0.000975,0.179721,0.122474,0.839779,0.022099,0.694561,0.001674,0.041841,0.072205,0.000837,0.999163,0.315217,0.065445,0.631579
4406.0,0.446437,0.034271,0.240808,0.188192,0.795279,0.0404,0.636512,0.00327,0.023433,0.106621,0.031608,0.998365,0.333983,0.06891,0.694444
1224.0,0.477124,0.107843,0.255719,0.192188,0.84232,0.03268,0.693252,0.0,0.006135,0.146597,0.079755,0.92229,0.307155,0.09,0.9
3883.0,0.480041,0.026783,0.188514,0.093611,0.917332,0.0,0.810458,0.000654,0.017647,0.023612,0.018301,0.993464,0.024888,0.081081,0.125
90.0,0.533333,0.0,0.222222,0.02381,0.822222,0.0,0.621622,0.0,0.054054,0.026316,0.0,0.972973,0.368421,0.0,0.0
516.0,0.50969,0.0,0.151163,0.114625,0.844961,0.0,0.674528,0.0,0.04717,0.097872,0.0,1.0,0.285106,0.046154,0.5
292.0,0.479452,0.0,0.273973,0.230263,0.84589,0.0,0.664122,0.0,0.007634,0.070922,0.0,1.0,0.29078,0.125,1.0
16889.0,0.496832,0.004678,0.156078,0.104731,0.894665,0.022026,0.781742,0.005382,0.040662,0.02317,0.004584,0.930835,0.509735,0.176212,0.25
770.0,0.476623,0.01039,0.114286,0.07196,0.874026,0.0,0.759124,0.0,0.072993,0.124601,0.00365,0.967153,0.14377,0.063492,0.545455
2747.0,0.473244,0.010557,0.127412,0.080166,0.872588,0.0,0.732845,0.002745,0.041171,0.046248,0.010979,0.994511,0.155323,0.065217,0.617647
31487.0,0.500175,0.012005,0.076571,0.066463,0.903675,0.013625,0.798781,0.006834,0.049306,0.026108,0.011249,0.62132,0.381898,0.248053,0.407407
1392.0,0.452586,0.559626,0.188218,0.173228,0.841236,0.0,0.642857,0.001742,0.02439,0.138138,0.5,0.991289,0.274775,0.134199,0.466667
221.0,0.447964,0.0,0.285068,0.155738,0.837104,0.0,0.698925,0.0,0.064516,0.198276,0.0,1.0,0.215517,0.133333,1.0
1398.0,0.486409,0.002861,0.103004,0.077994,0.922032,0.0,0.795132,0.002028,0.014199,0.031434,0.0,0.995943,0.192534,0.049383,0.4
659.0,0.537178,0.0,0.07132,0.052459,0.952959,0.0,0.844828,0.0,0.022989,0.079365,0.0,0.988506,0.095238,0.28,0.625
5791.0,0.457607,0.002936,0.200138,0.14072,0.817821,0.01416,0.645337,0.005437,0.042242,0.081092,0.001255,0.996236,0.229055,0.060067,0.375
25651.0,0.463179,0.011423,0.226346,0.138199,0.849402,0.011306,0.701146,0.000573,0.034288,0.029657,0.009742,0.987488,0.193605,0.03352,0.233871
58.0,0.413793,0.206897,0.206897,0.176471,0.844828,0.0,0.608696,0.0,0.0,0.206897,0.173913,0.913044,0.137931,0.111111,0.0
12823.0,0.466895,0.012556,0.186618,0.157402,0.766279,0.058333,0.627737,0.004418,0.045909,0.131755,0.006915,0.988475,0.421948,0.074759,0.6
1274.0,0.488226,0.000785,0.091052,0.069018,0.89168,0.0,0.741053,0.006316,0.023158,0.053785,0.002105,1.0,0.294821,0.051095,0.6
9365.0,0.464923,0.004805,0.160598,0.132309,0.859477,0.030539,0.738144,0.003535,0.030339,0.037153,0.004713,0.996465,0.194838,0.059406,0.583333
4978.0,0.467859,0.039775,0.213339,0.182333,0.803937,0.028526,0.639905,0.004276,0.026603,0.125831,0.033729,0.988599,0.313954,0.089723,0.788462
305.0,0.504918,0.0,0.173771,0.092715,0.878689,0.0,0.715517,0.0,0.034483,0.114504,0.0,1.0,0.251908,0.0625,1.0
3207.0,0.530402,0.000936,0.076084,0.048473,0.843779,0.019645,0.701322,0.007049,0.065198,0.071195,0.000881,0.984141,0.424714,0.104439,0.333333
119883.0,0.475914,0.106446,0.147486,0.105461,0.783114,0.031272,0.624039,0.004406,0.056172,0.086492,0.09354,0.955803,0.366457,0.060716,0.445063
332.0,0.445783,0.045181,0.210843,0.179348,0.85241,0.0,0.675676,0.0,0.006757,0.12426,0.027027,1.0,0.278107,0.065217,0.75
1534.0,0.487614,0.0,0.152542,0.133588,0.869622,0.0,0.713101,0.004975,0.028192,0.1,0.0,0.998342,0.40597,0.091398,0.4
482.0,0.497925,0.0,0.186722,0.082645,0.923237,0.0,0.802198,0.0,0.005495,0.042105,0.0,1.0,0.163158,0.0,1.0
1274.0,0.496075,0.0,0.121664,0.093458,0.810832,0.025903,0.656064,0.0,0.06163,0.059813,0.0,0.996024,0.338318,0.039823,0.0
11208.0,0.487866,0.001606,0.120985,0.113415,0.853408,0.0,0.682449,0.002959,0.046665,0.023778,0.000683,0.977237,0.396667,0.042466,0.166667
12251.0,0.47743,0.010938,0.193535,0.128241,0.891601,0.008326,0.765655,0.001466,0.018011,0.028682,0.011518,0.995602,0.197518,0.042411,0.458333
393069.0,0.507725,0.139088,0.059058,0.052228,0.851586,0.028903,0.753884,0.005518,0.07493,0.078014,0.125105,0.975436,0.238369,0.108305,0.387919
329.0,0.446809,0.012158,0.167173,0.10989,0.887538,0.0,0.744361,0.007519,0.015038,0.007463,0.0,1.0,0.014925,0.2,0.0
3014.0,0.487392,0.054413,0.152621,0.100324,0.928003,0.0,0.82698,0.000978,0.031281,0.018234,0.041056,0.965787,0.090211,0.074766,0.375
269.0,0.464684,0.0,0.275093,0.194444,0.851301,0.0,0.66087,0.0,0.008696,0.233333,0.0,0.947826,0.393333,0.166667,0.666667
51881.0,0.457624,0.015285,0.185559,0.148548,0.830844,0.014148,0.671389,0.003239,0.039257,0.08873,0.014262,0.997244,0.214953,0.074269,0.585714
4047.0,0.492958,0.004695,0.065728,0.055556,0.930319,0.0,0.830824,0.005018,0.025807,0.029903,0.006452,0.994265,0.223922,0.15748,0.571429
11230.0,0.494123,0.016741,0.074711,0.049111,0.898486,0.0,0.776932,0.002616,0.041142,0.07623,0.016885,0.989299,0.21507,0.052683,0.298781
380.0,0.492105,0.0,0.178947,0.139896,0.871053,0.0,0.705882,0.006536,0.019608,0.172973,0.0,1.0,0.286487,0.136364,1.0
3362.0,0.489887,0.028257,0.14069,0.10379,0.807555,0.003272,0.677052,0.006079,0.107143,0.024463,0.020517,0.929331,0.214233,0.090361,0.214286
6630.0,0.464253,0.067421,0.173002,0.162725,0.74359,0.10724,0.651567,0.00151,0.021518,0.052236,0.032843,0.996225,0.321288,0.058506,0.6
77.0,0.376623,0.207792,0.12987,0.208333,0.818182,0.0,0.606061,0.0,0.030303,0.153846,0.181818,1.0,0.25641,0.0,0.0
9185.0,0.472292,0.005008,0.12847,0.098824,0.898748,0.0,0.750794,0.000578,0.015593,0.087243,0.005198,0.995957,0.202161,0.036428,0.171875
684.0,0.460526,0.001462,0.194444,0.130081,0.853801,0.0,0.69863,0.003425,0.037671,0.036304,0.003425,0.989726,0.023102,0.0,0.0
1626.0,0.45203,0.000615,0.261993,0.158249,0.801353,0.0,0.643329,0.001321,0.062087,0.239196,0.001321,0.984148,0.291457,0.066265,0.133333
541.0,0.508318,0.0,0.097967,0.097744,0.924214,0.0,0.791209,0.0,0.016484,0.094527,0.0,0.956044,0.308458,0.295455,0.25
8704.0,0.462316,0.03125,0.152114,0.09765,0.811926,0.055032,0.688697,0.001916,0.045338,0.022472,0.031609,0.992976,0.241261,0.021898,0.166667
15128.0,0.479905,0.001454,0.116671,0.090874,0.907721,0.000463,0.781345,0.002511,0.026009,0.029591,0.001256,0.993363,0.208877,0.059082,0.3
315.0,0.495238,0.0,0.120635,0.081761,0.939683,0.0,0.846847,0.0,0.018018,0.059322,0.0,1.0,0.347458,0.117647,0.333333
824.0,0.474515,0.004854,0.21966,0.154734,0.854369,0.0,0.676385,0.002916,0.017493,0.055096,0.002916,1.0,0.261708,0.027397,1.0
10257.0,0.488154,0.65721,0.085405,0.084571,0.9066,0.016087,0.818006,0.008501,0.055641,0.020439,0.642968,0.866692,0.240727,0.383513,0.416667
1063.0,0.450612,0.0,0.20508,0.138699,0.852305,0.0,0.674058,0.0,0.022173,0.042463,0.0,0.997783,0.301486,0.062016,1.0
9507.0,0.476807,0.006101,0.118755,0.095497,0.884506,0.010308,0.753247,0.00367,0.028515,0.061225,0.005647,0.996612,0.359926,0.062642,0.235294
142.0,0.507042,0.0,0.204225,0.2,0.788732,0.0,0.545455,0.0,0.0,0.467742,0.0,1.0,0.41129,0.0,1.0
455.0,0.487912,0.008791,0.175824,0.141631,0.83956,0.0,0.686869,0.0,0.050505,0.034146,0.015152,0.99495,0.268293,0.018868,1.0
570.0,0.487719,0.105263,0.133333,0.126712,0.885965,0.010526,0.75,0.0,0.008929,0.10757,0.09375,1.0,0.314741,0.125,0.333333
253.0,0.462451,0.003953,0.217391,0.198529,0.786561,0.0,0.594595,0.018018,0.054054,0.30625,0.009009,1.0,0.5,0.076923,0.0
3959.0,0.46729,0.007578,0.191715,0.128497,0.753473,0.019449,0.617254,0.001215,0.109356,0.032334,0.007898,0.973876,0.231041,0.073446,0.416667
181.0,0.486188,0.005525,0.160221,0.086022,0.911602,0.0,0.777778,0.0,0.0,0.181818,0.0,0.986111,0.136364,0.083333,0.0
4818.0,0.486301,0.036737,0.108551,0.069091,0.86758,0.0,0.720531,0.002767,0.053127,0.024825,0.030437,0.973437,0.174852,0.145923,0.1
13799.0,0.479383,0.000942,0.149286,0.099109,0.863468,0.026161,0.741123,0.000752,0.024235,0.029004,0.000564,0.996806,0.272893,0.036216,0.444444
74111.0,0.496364,0.003508,0.100592,0.078098,0.711015,0.054837,0.574745,0.002886,0.111314,0.049257,0.00262,0.994594,0.469742,0.028632,0.5
8834.0,0.461286,0.001245,0.239076,0.167262,0.876387,0.0,0.713298,0.001106,0.011888,0.047657,0.000829,0.998894,0.235124,0.05423,0.535714
13521.0,0.536055,0.082686,0.146291,0.138849,0.698987,0.171289,0.664758,0.005496,0.046485,0.052712,0.001374,0.994275,0.290889,0.078722,0.641026
563.0,0.513322,0.005329,0.119005,0.10219,0.91119,0.0,0.758621,0.0,0.004926,0.132479,0.009852,0.985222,0.290598,0.191489,0.5
1729.0,0.488722,0.004627,0.083864,0.039593,0.961828,0.0,0.905697,0.005894,0.017682,0.034156,0.003929,0.984283,0.02277,0.25,0.666667
6742.0,0.556215,0.122961,0.008306,0.003342,0.861317,0.122071,0.941309,0.0,0.004515,0.047312,0.126975,0.854402,0.18871,0.16496,0.0
5595.0,0.495979,0.026452,0.120286,0.099291,0.870956,0.0,0.72635,0.005076,0.051684,0.110062,0.018459,0.99677,0.222587,0.05475,0.5
264.0,0.537879,0.0,0.204546,0.122951,0.897727,0.0,0.757009,0.0,0.009346,0.309677,0.0,1.0,0.503226,0.083333,0.5
2370.0,0.508017,0.012236,0.096625,0.057461,0.937975,0.001266,0.859802,0.002481,0.033499,0.011043,0.013648,0.996278,0.038037,0.227273,0.333333
1845.0,0.439024,0.006504,0.273171,0.259903,0.706775,0.121409,0.611111,0.013158,0.057018,0.063014,0.001462,0.997076,0.376712,0.056818,0.5
237.0,0.514768,0.0,0.172996,0.113044,0.92827,0.0,0.8,0.0,0.0,0.279661,0.0,0.952941,0.355932,0.25,1.0
62126.0,0.489618,0.019493,0.113109,0.076574,0.8128,0.009771,0.657856,0.004791,0.091272,0.073181,0.019414,0.614952,0.439866,0.086318,0.278215
388.0,0.497423,0.371134,0.149485,0.158974,0.889175,0.0,0.736111,0.0,0.027778,0.052632,0.270833,0.993056,0.269737,0.071429,0.0
9801.0,0.498623,0.177329,0.082339,0.078551,0.904296,0.012244,0.781606,0.0039,0.032499,0.108891,0.177446,0.607735,0.475529,0.223427,0.631579
656.0,0.466463,0.003049,0.195122,0.114286,0.903963,0.0,0.775194,0.003876,0.015504,0.218182,0.0,0.992248,0.342424,0.133333,0.842105
1949.0,0.467932,0.049256,0.12314,0.092575,0.509492,0.0,0.308442,0.000812,0.07224,0.087407,0.040584,0.973214,0.774074,0.005592,0.666667
8788.0,0.476787,0.005121,0.190601,0.133536,0.834889,0.020141,0.691872,0.005098,0.042198,0.048504,0.004815,0.961484,0.402856,0.083895,0.117647
4634.0,0.504316,0.000216,0.072939,0.044841,0.935261,0.0,0.855715,0.002498,0.033729,0.027339,0.0,0.998126,0.107533,0.076433,0.388889
415.0,0.460241,0.00241,0.250602,0.241071,0.761446,0.13253,0.710145,0.0,0.028986,0.054795,0.0,1.0,0.130137,0.16,0.75
6741.0,0.48969,0.004599,0.084706,0.064535,0.898235,0.002967,0.772876,0.003677,0.036765,0.026253,0.003677,0.986111,0.202068,0.05916,0.2
58012.0,0.489502,0.05111,0.100324,0.081479,0.864511,0.004189,0.707452,0.002765,0.055114,0.087642,0.051572,0.279206,0.700779,0.141139,0.576547
1588.0,0.491814,0.003778,0.188917,0.057001,0.939547,0.0,0.870915,0.0,0.02451,0.089286,0.001634,0.995098,0.035714,0.181818,0.25
5465.0,0.480695,0.097347,0.124611,0.106413,0.876853,0.009149,0.744262,0.00281,0.027635,0.0473,0.074942,0.988759,0.298974,0.076782,0.2
182.0,0.516484,0.0,0.197802,0.102273,0.873626,0.0,0.689189,0.0,0.0,0.149425,0.0,1.0,0.252874,0.0,1.0
552.0,0.471015,0.005435,0.139493,0.116438,0.918478,0.0,0.79902,0.004902,0.009804,0.068493,0.004902,0.995098,0.182648,0.16,0.5
54249.0,0.529521,0.084573,0.093569,0.084865,0.795646,0.122546,0.772152,0.00616,0.048535,0.030834,0.081094,0.545252,0.663452,0.208412,0.404255
8266.0,0.461408,0.216187,0.191628,0.161051,0.842971,0.005807,0.668583,0.001725,0.022995,0.093066,0.193159,0.993676,0.341502,0.082531,0.6
24321.0,0.510875,0.013898,0.040089,0.025639,0.931911,0.000822,0.850985,0.006523,0.042722,0.040972,0.011128,0.981837,0.104392,0.210587,0.246753
2251.0,0.446913,0.00622,0.246557,0.217671,0.733452,0.093292,0.596154,0.003394,0.028281,0.034935,0.004525,0.993213,0.323144,0.06357,0.0
408.0,0.465686,0.0,0.245098,0.178899,0.867647,0.0,0.697143,0.0,0.005714,0.107143,0.0,1.0,0.214286,0.170732,0.0
148.0,0.547297,0.02027,0.222973,0.164179,0.858108,0.0,0.677419,0.0,0.016129,0.225,0.032258,1.0,0.2125,0.0,1.0
3630.0,0.495317,0.009642,0.082645,0.059498,0.877411,0.004959,0.751356,0.003873,0.061968,0.121769,0.011619,0.975213,0.295918,0.044335,0.434783
980.0,0.47449,0.00102,0.142857,0.133981,0.865306,0.0,0.705882,0.005348,0.040107,0.094431,0.0,1.0,0.302663,0.12766,0.25
650.0,0.496923,0.0,0.152308,0.094801,0.912308,0.0,0.780591,0.0,0.021097,0.070588,0.0,1.0,0.164706,0.181818,1.0
1220.0,0.540164,0.013934,0.184426,0.124777,0.663115,0.013934,0.493808,0.001548,0.095975,0.331263,0.010836,0.950464,0.692547,0.007937,0.375
30707.0,0.462175,0.065718,0.104015,0.083076,0.540137,0.195265,0.550631,0.004656,0.167022,0.054128,0.052473,0.988846,0.363578,0.066365,0.484849
61815.0,0.491111,0.062671,0.108339,0.087612,0.8347,0.011146,0.676141,0.006549,0.070596,0.050255,0.058765,0.822746,0.607538,0.114209,0.289157
410.0,0.446342,0.160976,0.170732,0.154185,0.860976,0.0,0.713415,0.006098,0.054878,0.093923,0.146342,0.993902,0.303867,0.055556,1.0
231.0,0.458875,0.0,0.17316,0.168,0.900433,0.0,0.75,0.0,0.011364,0.145631,0.0,1.0,0.339806,0.363636,1.0
1728.0,0.48206,0.013889,0.182292,0.082682,0.925347,0.0,0.816233,0.001531,0.012251,0.029718,0.013783,0.993874,0.008915,0.058824,0.0
10353.0,0.461992,0.098426,0.162755,0.105386,0.823433,0.0,0.656936,0.002634,0.048508,0.078665,0.075505,0.985294,0.18908,0.083624,0.711268
995.0,0.495477,0.00201,0.19799,0.121514,0.882412,0.0,0.723238,0.007833,0.015666,0.098824,0.002611,0.955614,0.251765,0.142857,0.5
160728.0,0.47558,0.148251,0.135645,0.105138,0.727857,0.074667,0.594602,0.003293,0.087853,0.118109,0.130244,0.881351,0.43986,0.107288,0.429735
15116.0,0.495832,0.029638,0.081172,0.066789,0.912477,0.010254,0.805399,0.009224,0.042295,0.063224,0.028347,0.700562,0.352371,0.253692,0.109091
6241.0,0.468034,0.02788,0.197244,0.130422,0.850024,0.012979,0.705184,0.000792,0.038385,0.038798,0.025722,0.99446,0.27539,0.016621,0.272727
4218.0,0.485538,0.003319,0.155524,0.078341,0.910147,0.0,0.814249,0.005089,0.041985,0.031423,0.003181,0.979644,0.097351,0.20625,0.538462
447.0,0.501119,0.0,0.107383,0.080718,0.930649,0.0,0.813793,0.0,0.027586,0.211957,0.0,0.855172,0.163044,0.0,0.0
18046.0,0.477779,0.001441,0.194503,0.133701,0.827718,0.019118,0.671327,0.003764,0.033607,0.089028,0.000941,0.99758,0.356233,0.029428,0.611651
2278.0,0.471027,0.00878,0.196664,0.138589,0.827919,0.014486,0.658297,0.005459,0.039301,0.082164,0.004367,0.991266,0.247495,0.064972,0.333333
2296.0,0.46777,0.000871,0.190767,0.148936,0.840157,0.041376,0.710496,0.002307,0.019608,0.049342,0.0,0.99654,0.243421,0.077982,0.272727
19619.0,0.484632,0.100515,0.077119,0.056572,0.909883,0.004027,0.801957,0.001516,0.030182,0.058518,0.089581,0.993247,0.221617,0.079326,0.393939
1107.0,0.459801,0.01626,0.244806,0.20903,0.822042,0.022584,0.649351,0.0,0.021645,0.079681,0.017316,0.989178,0.336653,0.032,0.611111
2817.0,0.499468,0.008165,0.144835,0.112766,0.845935,0.0,0.659594,0.000923,0.050738,0.029543,0.012915,0.95941,0.433304,0.073395,0.285714
5682.0,0.44509,0.371172,0.205913,0.197272,0.838261,0.014256,0.664821,0.001278,0.017462,0.097617,0.308773,0.99063,0.332052,0.111925,0.52
689.0,0.487663,0.0,0.195936,0.133145,0.86357,0.0,0.684397,0.003546,0.014184,0.115988,0.0,1.0,0.250784,0.090909,1.0
600.0,0.505,0.0,0.076667,0.084175,0.898333,0.0,0.743719,0.0,0.020101,0.038647,0.0,0.98995,0.280193,0.27907,1.0
334.0,0.488024,0.008982,0.359281,0.169591,0.805389,0.0,0.626506,0.0,0.018072,0.64454,0.006024,1.0,0.019272,0.071429,0.777778
5511.0,0.481945,0.001633,0.103792,0.096322,0.885865,0.004718,0.748874,0.004502,0.037519,0.051708,0.0005,0.990996,0.262808,0.075668,0.189189
1059.0,0.474032,0.0,0.133145,0.098743,0.90746,0.0,0.789203,0.010283,0.023136,0.062651,0.0,0.994859,0.180723,0.138462,0.555556
16438.0,0.490449,0.003589,0.111997,0.091452,0.9315,0.000669,0.83457,0.000543,0.029321,0.013921,0.00181,0.980996,0.118508,0.084665,0.4
8695.0,0.486602,0.006326,0.107418,0.063396,0.930535,0.008166,0.849293,0.001928,0.015745,0.035936,0.006427,0.98554,0.084573,0.092975,0.571429
13553.0,0.456725,0.145946,0.190807,0.170583,0.833174,0.040065,0.697948,0.002425,0.014552,0.078246,0.130037,0.998508,0.276526,0.081797,0.517241
12361.0,0.48742,0.010032,0.108567,0.087595,0.504166,0.187364,0.444932,0.003135,0.187461,0.045862,0.008777,0.978056,0.58345,0.032523,0.153846
342.0,0.488304,0.0,0.149123,0.114286,0.850877,0.0,0.659575,0.0,0.021277,0.180233,0.0,1.0,0.255814,0.172414,1.0
2443.0,0.482194,0.002865,0.11052,0.07668,0.823578,0.009415,0.684607,0.007535,0.096878,0.082922,0.003229,0.926803,0.392892,0.083004,0.411765
3478.0,0.461185,0.000575,0.164175,0.124333,0.837263,0.0,0.663854,0.004923,0.046414,0.265496,0.000703,0.995781,0.320765,0.075,0.52
14402.0,0.500764,0.017636,0.044924,0.034353,0.932648,0.0,0.853973,0.005917,0.045013,0.019478,0.016061,0.980135,0.09511,0.186335,0.25
35701.0,0.493572,0.012969,0.091874,0.072622,0.912776,0.007619,0.798173,0.003726,0.040454,0.07803,0.011977,0.324166,0.382218,0.200217,0.517241
4274.0,0.46701,0.004446,0.17314,0.142669,0.84628,0.049368,0.741425,0.002639,0.031662,0.065927,0.003298,0.829815,0.324707,0.131988,0.48
3064.0,0.537533,0.024151,0.100522,0.086097,0.421018,0.439295,0.587302,0.005772,0.126984,0.082119,0.007215,0.991342,0.25298,0.047619,0.909091
7351.0,0.493946,0.050061,0.0755,0.076882,0.942729,0.00136,0.857274,0.002762,0.032689,0.01897,0.042357,0.895488,0.135501,0.166154,0.0
1692.0,0.511229,0.000591,0.073286,0.031439,0.934397,0.0,0.845601,0.001795,0.039497,0.042955,0.0,0.944345,0.190722,0.143939,0.571429
1263.0,0.474268,0.0,0.160728,0.123494,0.867775,0.011085,0.706366,0.002053,0.016427,0.031809,0.0,1.0,0.280318,0.061539,0.0
586.0,0.453925,0.00512,0.191126,0.14375,0.827645,0.0,0.632653,0.0,0.040816,0.061303,0.004082,0.995918,0.367816,0.136842,0.0
2473.0,0.483219,0.002022,0.078043,0.064163,0.958755,0.000809,0.867925,0.0,0.01016,0.068919,0.001451,0.351234,0.325676,0.287293,0.75
29925.0,0.463559,0.703258,0.125013,0.118794,0.812565,0.008421,0.600691,0.002677,0.047496,0.059912,0.65829,0.913299,0.598961,0.103593,0.490566
6383.0,0.439135,0.00752,0.204449,0.165363,0.679931,0.196773,0.685562,0.007752,0.042636,0.048409,0.002907,0.993702,0.310742,0.068915,0.0
671.0,0.470939,0.0,0.114754,0.08169,0.915052,0.0,0.784861,0.003984,0.007968,0.083942,0.0,1.0,0.153285,0.125,0.0
16.0,0.4375,0.0,0.4375,0.111111,0.875,0.0,0.75,0.0,0.0,0.111111,0.0,1.0,0.111111,0.0,0.0
9178.0,0.498039,0.008063,0.129658,0.066421,0.949226,0.005121,0.876939,0.001349,0.012138,0.046915,0.00708,0.977411,0.033098,0.153226,0.388889
3938.0,0.484256,0.279076,0.124937,0.091581,0.764347,0.130015,0.747145,0.0,0.056281,0.045914,0.211256,0.929038,0.323735,0.072528,0.363636
723.0,0.42047,0.001383,0.390042,0.341289,0.673582,0.13278,0.579125,0.013468,0.03367,0.13913,0.0,1.0,0.452174,0.06,0.333333
1751.0,0.482581,0.200457,0.111365,0.107064,0.869789,0.0,0.708459,0.004532,0.040786,0.089409,0.172205,0.983384,0.376891,0.140351,1.0
311.0,0.504823,0.006431,0.196142,0.123377,0.893891,0.0,0.768,0.008,0.024,0.264706,0.0,0.976,0.305882,0.181818,0.666667
4238.0,0.46319,0.007551,0.170127,0.137582,0.818782,0.02336,0.651944,0.002945,0.038869,0.039593,0.0053,0.97821,0.372738,0.041968,0.034483
28835.0,0.460794,0.071094,0.070123,0.056084,0.513543,0.248379,0.546889,0.002611,0.172684,0.05035,0.062784,0.993188,0.452722,0.066247,0.419355
340.0,0.482353,0.005882,0.273529,0.125,0.852941,0.0,0.73913,0.0,0.037267,0.883502,0.006211,1.0,0.155572,0.04,0.083333
4349.0,0.477351,0.004139,0.163946,0.126265,0.804783,0.016556,0.63522,0.005146,0.064037,0.036894,0.004574,0.931961,0.432269,0.077576,0.307692
928.0,0.462285,0.001078,0.203664,0.208417,0.817888,0.068966,0.709199,0.008902,0.011869,0.17199,0.002967,1.0,0.36855,0.104478,0.727273
3687.0,0.491728,0.000814,0.069976,0.065101,0.838893,0.010307,0.683636,0.004364,0.076364,0.070946,0.000727,0.981818,0.385811,0.075848,0.5
1946.0,0.429599,0.023124,0.263104,0.237838,0.78777,0.0,0.559091,0.002273,0.021591,0.053763,0.019318,0.976136,0.4,0.016575,0.857143
4013.0,0.475953,0.326938,0.106404,0.102235,0.889858,0.0,0.756393,0.004711,0.041723,0.067169,0.276581,0.975774,0.302574,0.125224,0.625
73.0,0.616438,0.0,0.178082,0.071429,0.931507,0.0,0.814815,0.0,0.0,0.27027,0.0,1.0,0.108108,0.0,0.5
65.0,0.476923,0.0,0.276923,0.176471,0.861539,0.0,0.678571,0.0,0.0,0.2,0.0,1.0,0.428571,0.666667,0.0
7876.0,0.47194,0.003047,0.17128,0.121664,0.866049,0.020188,0.733933,0.002664,0.025974,0.076284,0.001332,0.986014,0.301446,0.080702,0.301887
665.0,0.455639,0.0,0.049624,0.038674,0.966917,0.0,0.885714,0.0,0.011429,0.074074,0.0,0.988571,0.121693,0.263158,1.0
4490.0,0.505791,0.005791,0.077283,0.047769,0.873719,0.0,0.757752,0.008398,0.086563,0.081306,0.008398,0.953488,0.32997,0.134293,0.333333
10152.0,0.478625,0.00463,0.133668,0.098999,0.866726,0.019898,0.74789,0.004901,0.045739,0.019226,0.002723,0.986115,0.26996,0.09144,0.416667
